ExperimentID,FormulationID,Metric,Baseline,Comparison,Observations,Mean,StandardDeviation,StandardError,ConfidenceLow,ConfidenceHigh
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_operating_cost__fairness_difference,DETERMINISTIC_RH|SA,DETERMINISTIC_RH|LEXMMFPEA,2,-80541.23179254908,3129.5915361272428,2212.955397539597,-84878.62437172669,-76203.83921337147
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_operating_cost__fairness_difference,DETERMINISTIC_RH|SA,DETERMINISTIC_RH|LEXMMFSA,2,12456.704840624938,5076.209636499591,3589.4222566933604,5421.437217505952,19491.972463743925
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_operating_cost__fairness_difference,DETERMINISTIC_RH|LEXMMFPEA,DETERMINISTIC_RH|LEXMMFSA,2,92997.93663317402,8205.801172626834,5802.377654232958,81625.27643087742,104370.59683547061
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_operating_cost__fairness_difference,TWO_STAGE_RH|NONE,TWO_STAGE_RH|STATIC_DEMAND_SHARE,2,-2.9103830456733704e-11,4.1159031748919956e-11,2.9103830456733704e-11,-8.614733815193176e-11,2.7939677238464354e-11
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_operating_cost__fairness_difference,TWO_STAGE_RH|NONE,TWO_STAGE_RH|PEA,2,127104.5304090722,6386.587643382537,4515.999431278004,118253.17152376732,135955.8892943771
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_operating_cost__fairness_difference,TWO_STAGE_RH|NONE,TWO_STAGE_RH|SA,2,249010.3175563567,21665.464736085003,15319.79703244372,218983.515372767,279037.1197399464
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_operating_cost__fairness_difference,TWO_STAGE_RH|NONE,TWO_STAGE_RH|LEXMMFPEA,2,164538.37220061469,16956.734227534947,11990.221759067994,141037.53755284142,188039.20684838796
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_operating_cost__fairness_difference,TWO_STAGE_RH|NONE,TWO_STAGE_RH|LEXMMFSA,2,257323.22907762465,23018.953866668755,16276.858374941774,225420.5866627388,289225.87149251055
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_operating_cost__fairness_difference,TWO_STAGE_RH|STATIC_DEMAND_SHARE,TWO_STAGE_RH|PEA,2,127104.53040907223,6386.587643382578,4515.999431278033,118253.17152376729,135955.88929437718
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_operating_cost__fairness_difference,TWO_STAGE_RH|STATIC_DEMAND_SHARE,TWO_STAGE_RH|SA,2,249010.31755635672,21665.464736085043,15319.797032443747,218983.51537276697,279037.11973994644
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_operating_cost__fairness_difference,TWO_STAGE_RH|STATIC_DEMAND_SHARE,TWO_STAGE_RH|LEXMMFPEA,2,164538.3722006147,16956.734227534987,11990.221759068023,141037.5375528414,188039.20684838804
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_operating_cost__fairness_difference,TWO_STAGE_RH|STATIC_DEMAND_SHARE,TWO_STAGE_RH|LEXMMFSA,2,257323.22907762468,23018.953866668795,16276.858374941803,225420.58666273876,289225.8714925106
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_operating_cost__fairness_difference,TWO_STAGE_RH|PEA,TWO_STAGE_RH|SA,2,121905.78714728449,15278.877092702465,10803.797601165716,100730.34384899968,143081.2304455693
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_operating_cost__fairness_difference,TWO_STAGE_RH|PEA,TWO_STAGE_RH|LEXMMFPEA,2,37433.84179154248,10570.14658415241,7474.22232778999,22784.3660290741,52083.317554010864
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_operating_cost__fairness_difference,TWO_STAGE_RH|PEA,TWO_STAGE_RH|LEXMMFSA,2,130218.69866855245,16632.366223286215,11760.858943663769,107167.41513897147,153269.98219813342
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_operating_cost__fairness_difference,TWO_STAGE_RH|SA,TWO_STAGE_RH|LEXMMFPEA,2,-84471.945355742,4708.730508550057,3329.5752733757254,-90997.91289155843,-77945.97781992558
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_operating_cost__fairness_difference,TWO_STAGE_RH|SA,TWO_STAGE_RH|LEXMMFSA,2,8312.91152126796,1353.489130583751,957.0613424980547,6437.071289971774,10188.751752564149
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_operating_cost__fairness_difference,TWO_STAGE_RH|LEXMMFPEA,TWO_STAGE_RH|LEXMMFSA,2,92784.85687700997,6062.2196391338075,4286.63661587378,84383.04910989736,101186.66464412257
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_operating_cost__fairness_difference,MULTISTAGE_RH|NONE,MULTISTAGE_RH|STATIC_DEMAND_SHARE,2,2.9103830456733704e-11,4.1159031748919956e-11,2.9103830456733704e-11,-2.7939677238464354e-11,8.614733815193176e-11
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_operating_cost__fairness_difference,MULTISTAGE_RH|NONE,MULTISTAGE_RH|PEA,2,122745.56645580172,10361.637475569452,7326.784123171819,108385.06957438495,137106.06333721848
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_operating_cost__fairness_difference,MULTISTAGE_RH|NONE,MULTISTAGE_RH|SA,2,245098.4160377843,22173.323456397706,15678.907377461554,214367.75757795965,275829.07449760893
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_operating_cost__fairness_difference,MULTISTAGE_RH|NONE,MULTISTAGE_RH|LEXMMFPEA,2,165465.4036095941,15227.838339497708,10767.707752671324,144360.6964143583,186570.1108048299
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_operating_cost__fairness_difference,MULTISTAGE_RH|NONE,MULTISTAGE_RH|LEXMMFSA,2,255832.34293528867,28722.694656174048,20310.012165331278,216024.71909123939,295639.96677933796
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_operating_cost__fairness_difference,MULTISTAGE_RH|STATIC_DEMAND_SHARE,MULTISTAGE_RH|PEA,2,122745.56645580169,10361.63747556941,7326.784123171789,108385.06957438498,137106.0633372184
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_operating_cost__fairness_difference,MULTISTAGE_RH|STATIC_DEMAND_SHARE,MULTISTAGE_RH|SA,2,245098.41603778428,22173.323456397662,15678.907377461523,214367.75757795968,275829.0744976089
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_operating_cost__fairness_difference,MULTISTAGE_RH|STATIC_DEMAND_SHARE,MULTISTAGE_RH|LEXMMFPEA,2,165465.40360959407,15227.838339497668,10767.707752671296,144360.69641435833,186570.1108048298
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_operating_cost__fairness_difference,MULTISTAGE_RH|STATIC_DEMAND_SHARE,MULTISTAGE_RH|LEXMMFSA,2,255832.34293528865,28722.694656174008,20310.01216533125,216024.71909123939,295639.9667793379
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_operating_cost__fairness_difference,MULTISTAGE_RH|PEA,MULTISTAGE_RH|SA,2,122352.84958198259,11811.685980828253,8352.123254289734,105982.68800357472,138723.01116039048
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_operating_cost__fairness_difference,MULTISTAGE_RH|PEA,MULTISTAGE_RH|LEXMMFPEA,2,42719.83715379238,4866.200863928257,3440.923629499506,35975.62683997335,49464.04746761141
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_operating_cost__fairness_difference,MULTISTAGE_RH|PEA,MULTISTAGE_RH|LEXMMFSA,2,133086.77647948696,18361.057180604595,12983.22804215946,107639.64951685442,158533.9034421195
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_operating_cost__fairness_difference,MULTISTAGE_RH|SA,MULTISTAGE_RH|LEXMMFPEA,2,-79633.01242819021,6945.485116899996,4911.199624790227,-89258.96369277906,-70007.06116360136
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_operating_cost__fairness_difference,MULTISTAGE_RH|SA,MULTISTAGE_RH|LEXMMFSA,2,10733.926897504367,6549.371199776345,4631.104787869728,1656.9615132797007,19810.892281729033
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_operating_cost__fairness_difference,MULTISTAGE_RH|LEXMMFPEA,MULTISTAGE_RH|LEXMMFSA,2,90366.93932569458,13494.856316676342,9542.304412659956,71664.02267688107,109069.85597450809
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_savings__level,DETERMINISTIC_RH|NONE,-,2,330084.3456306047,29001.708450891463,20507.304711620556,289890.02839582844,370278.662865381
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_savings__level,DETERMINISTIC_RH|STATIC_DEMAND_SHARE,-,2,330084.3456306047,29001.70845089138,20507.304711620494,289890.02839582856,370278.6628653809
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_savings__level,DETERMINISTIC_RH|PEA,-,2,203356.1481078463,22530.72987728451,15931.631881310226,172130.14962047825,234582.14659521435
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_savings__level,DETERMINISTIC_RH|SA,-,2,84824.212120658,9592.989733254512,6783.268092237195,71529.0066598731,98119.4175814429
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_savings__level,DETERMINISTIC_RH|LEXMMFPEA,-,2,165365.44391320704,12722.581269381815,8996.223489776834,147732.84587324446,182998.04195316962
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_savings__level,DETERMINISTIC_RH|LEXMMFSA,-,2,72367.50728003308,4516.780096754889,3193.845835543812,66107.56944236721,78627.44511769895
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_savings__level,TWO_STAGE_RH|NONE,-,2,330073.55142077093,28993.95510671534,20501.822269376746,289889.9797727925,370257.1230687494
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_savings__level,TWO_STAGE_RH|STATIC_DEMAND_SHARE,-,2,330073.55142077093,28993.95510671542,20501.8222693768,289889.97977279243,370257.12306874944
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_savings__level,TWO_STAGE_RH|PEA,-,2,202969.0210116987,22607.367463332906,15985.822838098815,171636.80824902502,234301.23377437238
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_savings__level,TWO_STAGE_RH|SA,-,2,81063.23386441427,7328.4903706303785,5182.025236933056,70906.46440002549,91220.00332880305
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_savings__level,TWO_STAGE_RH|LEXMMFPEA,-,2,165535.17922015622,12037.220879180373,8511.600510308737,148852.4422199511,182217.91622036134
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_savings__level,TWO_STAGE_RH|LEXMMFSA,-,2,72750.32234314622,5975.001240046597,4224.963894434979,64469.393110053665,81031.25157623878
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_savings__level,MULTISTAGE_RH|NONE,-,2,330081.1267940396,29006.260573216925,20510.52354818568,289880.5006395957,370281.75294848357
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_savings__level,MULTISTAGE_RH|STATIC_DEMAND_SHARE,-,2,330081.1267940396,29006.26057321684,20510.52354818562,289880.5006395958,370281.75294848345
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_savings__level,MULTISTAGE_RH|PEA,-,2,207335.56033823796,18644.62309764749,13183.739425013873,181495.43106521078,233175.68961126514
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_savings__level,MULTISTAGE_RH|SA,-,2,84982.71075625534,6832.9371168191365,4831.616170724068,75512.74306163617,94452.67845087452
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_savings__level,MULTISTAGE_RH|LEXMMFPEA,-,2,164615.72318444558,13778.422233719193,9742.815795514338,145519.8042252375,183711.64214365368
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_savings__level,MULTISTAGE_RH|LEXMMFSA,-,2,74248.78385875099,283.56591704281215,200.51138285435445,73855.78154835646,74641.78616914552
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_savings__controller_difference,DETERMINISTIC_RH|NONE,TWO_STAGE_RH|NONE,2,-10.794209833809873,7.753344176124006,5.48244224381051,-21.53979663167847,-0.04862303594127404
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_savings__controller_difference,DETERMINISTIC_RH|NONE,MULTISTAGE_RH|NONE,2,-3.2188365650654305,4.552122325460277,3.2188365651236377,-9.527756232707759,3.090083102576899
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_savings__controller_difference,TWO_STAGE_RH|NONE,MULTISTAGE_RH|NONE,2,7.575373268744443,12.305466501584283,8.701278808934147,-9.479133196766483,24.62987973425537
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_savings__controller_difference,DETERMINISTIC_RH|STATIC_DEMAND_SHARE,TWO_STAGE_RH|STATIC_DEMAND_SHARE,2,-10.794209833809873,7.75334417595937,5.482442243694094,-21.539796631450297,-0.04862303616944885
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_savings__controller_difference,DETERMINISTIC_RH|STATIC_DEMAND_SHARE,MULTISTAGE_RH|STATIC_DEMAND_SHARE,2,-3.218836565123638,4.552122325460277,3.2188365651236377,-9.527756232765967,3.0900831025186912
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_savings__controller_difference,TWO_STAGE_RH|STATIC_DEMAND_SHARE,MULTISTAGE_RH|STATIC_DEMAND_SHARE,2,7.575373268686235,12.305466501419646,8.701278808817731,-9.479133196596518,24.629879733968988
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_savings__controller_difference,DETERMINISTIC_RH|PEA,TWO_STAGE_RH|PEA,2,-387.12709614758205,76.63758604839643,54.19095678858866,-493.3413714532158,-280.9128208419483
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_savings__controller_difference,DETERMINISTIC_RH|PEA,MULTISTAGE_RH|PEA,2,3979.412230391652,3886.106779637017,2747.8924562963507,-1406.456983949195,9365.2814447325
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_savings__controller_difference,TWO_STAGE_RH|PEA,MULTISTAGE_RH|PEA,2,4366.539326539234,3962.7443656854134,2802.0834130849394,-1125.5441631072472,9858.622816185714
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_savings__controller_difference,DETERMINISTIC_RH|SA,TWO_STAGE_RH|SA,2,-3760.978256243732,2264.499362624133,1601.242855304139,-6899.414252639845,-622.5422598476198
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_savings__controller_difference,DETERMINISTIC_RH|SA,MULTISTAGE_RH|SA,2,158.49863559733785,2760.0526164353746,1951.6519215131264,-3666.7391305683896,3983.7364017630653
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_savings__controller_difference,TWO_STAGE_RH|SA,MULTISTAGE_RH|SA,2,3919.47689184107,495.5532538112419,350.40906620898744,3232.6751220714546,4606.278661610685
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_savings__controller_difference,DETERMINISTIC_RH|LEXMMFPEA,TWO_STAGE_RH|LEXMMFPEA,2,169.73530694919464,685.3603902014429,484.6229794680985,-780.1257328082784,1119.5963467066676
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_savings__controller_difference,DETERMINISTIC_RH|LEXMMFPEA,MULTISTAGE_RH|LEXMMFPEA,2,-749.7207287614729,1055.8409643373784,746.5923057375039,-2213.0416480069807,713.6001904840348
oos_unit_solvecount_smoke,shared_battery_mode_node_level_v1,total_savings__controller_difference,TWO_STAGE_RH|LEXMMFPEA,MULTISTAGE_RH|LEXMMFPEA,2,-919.4560357106675,1741.2013545388213,1231.2152852056024,-3332.6379947136484,1493.7259232923134
