ExperimentID,Replication,Controller,Fairness,FormulationID,FormulationVariant,Resource,CompletionStatus,PeriodsCompleted,HorizonCovered,TotalOperatingCost,AllGridBenchmark,TotalSavings,TerminalStateOfCharge,TerminalResidual,TotalPV,TotalGridImport,TotalGridExport,AggregateBatteryCharge,AggregateBatteryDischarge,ChargingPeriods,DischargingPeriods,IdlePeriods,RealizedAlpha,MaxPVRelativeDeviation,MeanPVRelativeDeviation,RealizedGamma,MaxSavingsRelativeDeviation,MeanSavingsRelativeDeviation,MinHouseholdPV,MinHouseholdSavings,MaxFairnessResidual,MaxPhysicalResidual,MaxSimultaneousFlow,MaxModeLinkResidual,MaxIntegralityResidual,PEAToleranceActivations,PEAToleranceActivationRate,PEAToleranceMeanActive,PEAToleranceMeanAllPeriods,PEAToleranceMax,PEAStrictFeasiblePeriods,TotalBuildTimeSec,TotalSolveTimeSec,OptimizationFailures,PhysicalViolations,FailureMessage
oos_unit_solvecount_smoke,1,TWO_STAGE_RH,SA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,677130.2089223994,763375.4680237467,86245.25910134733,0.19999999999999662,3.3861802251067274e-15,1836.3022181643687,3623.749156107894,1479.4412134328081,36.753462603878106,33.17,10,10,4,0.46172740529477746,0.8051277338655076,0.5318048464214447,0.11297881935428458,5.9370640478822284e-5,4.97869802142514e-5,188.90045119683217,16844.341960705613,1.0000000001018634,2.842170943040401e-14,0.0,7.105427357601002e-15,0.0,0,0.0,0.0,0.0,0.0,0,0.06865262985229492,0.6227281093597412,0,0,
oos_unit_solvecount_smoke,1,MULTISTAGE_RH,SA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,673561.1410967673,763375.4680237467,89814.32692697941,0.1999999999999993,7.216449660063518e-16,1836.3022181643687,3599.7997894862797,1455.0375905972828,41.41250069527466,37.37478187748539,12,10,2,0.46172740529477746,1.5250899121149326,0.7288441449110232,0.1176541959875838,5.7011352711276744e-5,4.780853072556086e-5,191.6684875686287,17539.366127534682,1.0000000001145963,2.842170943040401e-14,0.0,8.881784197001252e-16,0.0,0,0.0,0.0,0.0,0.0,0,0.052139997482299805,0.5440504550933838,0,0,
oos_unit_solvecount_smoke,1,DETERMINISTIC_RH,LEXMMFPEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,589013.8006207629,763375.4680237467,174361.66740298388,0.20000000000000018,1.6653345369377348e-16,1836.3022181643685,3154.4446134040545,1010.1680003688577,36.43213296398891,32.88000000000001,10,9,5,0.4617274052947774,0.3417750061095252,0.2463356033706416,0.22840879057114252,0.5369575376587593,0.4236603144488295,457.88128512496803,15767.573608644394,1.0000000000002274,2.842170943040401e-14,0.0,8.881784197001252e-16,0.0,0,0.0,0.0,0.0,0.0,0,0.024152517318725586,0.6309583187103271,0,0,
oos_unit_solvecount_smoke,1,TWO_STAGE_RH,LEXMMFPEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,589328.6882932817,763375.4680237467,174046.77973046497,0.20000000000000018,1.6653345369377348e-16,1836.3022181643687,3156.357291516604,1012.0806784814077,36.43213296398892,32.88000000000001,10,9,5,0.46172740529477746,0.34456073253069663,0.2481817850589593,0.22799629673854124,0.5188970792099756,0.41634463943625366,457.7130060226745,16449.168724265008,1.0000000000009095,2.842170943040401e-14,0.0,8.881784197001252e-16,0.0,0,0.0,0.0,0.0,0.0,0,0.03839993476867676,0.7981100082397461,0,0,
oos_unit_solvecount_smoke,1,MULTISTAGE_RH,LEXMMFPEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,589016.9290437868,763375.4680237467,174358.5389799599,0.20000000000000018,1.6653345369377348e-16,1836.3022181643687,3149.709048426777,1005.4324353915803,36.43213296398891,32.88000000000001,10,9,5,0.46172740529477746,0.3350405320482606,0.24103835743459462,0.22840469242657932,0.5705174335853996,0.41360288719385774,453.28985996968254,15640.319436925056,1.0000000000002274,2.842170943040401e-14,0.0,8.881784197001252e-16,0.0,0,0.0,0.0,0.0,0.0,0,0.030401229858398438,0.6318299770355225,0,0,
oos_unit_solvecount_smoke,1,DETERMINISTIC_RH,LEXMMFSA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,687814.1149081698,763375.4680237467,75561.35311557689,0.20000000000000018,1.6653345369377348e-16,1836.3022181643682,3678.3688736232675,1533.9062955485801,38.33946670234991,34.6013686988708,10,9,5,0.46172740529477735,0.951738009484219,0.6972078755834277,0.09898320850052042,0.3426371097142154,0.24484323067039682,121.3940975050642,18884.213028894213,1.0000000000363798,2.842170943040401e-14,0.0,8.881784197001252e-16,0.0,0,0.0,0.0,0.0,0.0,0,0.03705644607543945,0.9189438819885254,0,0,
oos_unit_solvecount_smoke,1,TWO_STAGE_RH,LEXMMFSA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,686400.1817861655,763375.4680237467,76975.28623758121,0.20000000000000107,1.0547118733938987e-15,1836.302218164369,3670.4158104462936,1525.8021336991862,39.889196675900266,36.0,10,9,5,0.4617274052947775,2.502029334175009,1.0804831600208562,0.10083542039523163,0.3426161077455301,0.2448295974176039,88.13233836440715,19238.19630939531,1.0000000001091394,2.842170943040401e-14,0.0,8.881784197001252e-16,0.0,0,0.0,0.0,0.0,0.0,0,0.05191397666931152,2.6526756286621094,0,0,
oos_unit_solvecount_smoke,1,MULTISTAGE_RH,LEXMMFSA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,688926.1727821414,763375.4680237467,74449.29524160534,0.20000000000000018,1.6653345369377348e-16,1836.3022181643685,3681.3713089713065,1536.6517008917767,40.97567188022378,36.980543871901965,12,10,2,0.4617274052947774,1.5527239726915638,0.8487783521847421,0.09752644453501014,0.3342989493338237,0.23859194222280866,111.57912643817347,18385.9368333295,1.0000000000654836,7.105427357601002e-15,0.0,8.881784197001252e-16,0.0,0,0.0,0.0,0.0,0.0,0,0.0312197208404541,2.5321271419525146,0,0,
oos_unit_solvecount_smoke,2,DETERMINISTIC_RH,NONE,shared_battery_mode_node_level_v1,aggregate_only,none,completed,24,1.0,404153.8788387115,713730.9197576956,309577.04091898416,0.1999999999999993,7.216449660063518e-16,1622.853186928476,2090.563499568852,0.0,22.160664819944596,20.0,6,5,13,0.43727869418046555,1.2206330636550569,0.8315022435841837,0.43374475218767655,1.2395879173522582,0.8362232851159874,53.24953424586585,9671.038969195797,0.0,1.4210854715202004e-14,0.0,8.881784197001252e-16,0.0,0,0.0,0.0,0.0,0.0,0,0.020070552825927734,0.08548140525817871,0,0,
oos_unit_solvecount_smoke,2,TWO_STAGE_RH,NONE,shared_battery_mode_node_level_v1,aggregate_only,none,completed,24,1.0,404159.19060630153,713730.9197576956,309571.72915139416,0.19999999999999574,4.274358644806853e-15,1622.853186928476,2090.605632532841,0.0,22.592797783933516,20.390000000000008,6,6,12,0.43727869418046555,1.2206330636550569,0.8308342479672497,0.43373730993255916,1.2393926040110084,0.8355337164543973,15.022025823191068,3262.7835337401775,0.0,4.274358644806853e-15,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.03723502159118652,0.18562555313110352,0,0,
oos_unit_solvecount_smoke,2,MULTISTAGE_RH,NONE,shared_battery_mode_node_level_v1,aggregate_only,none,completed,24,1.0,404160.3165118417,713730.9197576956,309570.60324585397,0.1999999999999993,7.216449660063518e-16,1622.853186928476,2090.5634995688524,0.0,22.160664819944596,20.0,6,5,13,0.43727869418046555,1.2206330636550569,0.8320667310989462,0.4337357324395446,1.2386691711983648,0.8359460492612596,15.022025823191068,4217.269631893432,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0425715446472168,0.2034909725189209,0,0,
oos_unit_solvecount_smoke,2,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,404153.87883871153,713730.9197576956,309577.0409189842,0.1999999999999993,7.216449660063518e-16,1622.853186928476,2090.563499568852,0.0,22.160664819944596,20.0,6,5,13,0.43727869418046555,1.2206330636550569,0.8314180584382251,0.43374475218767666,1.2368851641526628,0.8342465948298488,54.558099009583486,9809.4660896055,0.0,1.4210854715202004e-14,0.0,8.881784197001252e-16,0.0,0,0.0,0.0,0.0,0.0,0,0.03764748573303223,0.1458420753479004,0,0,
oos_unit_solvecount_smoke,2,TWO_STAGE_RH,STATIC_DEMAND_SHARE,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,404159.19060630153,713730.9197576956,309571.7291513941,0.19999999999999574,4.274358644806853e-15,1622.853186928476,2090.605632532841,0.0,22.592797783933527,20.390000000000008,6,6,12,0.43727869418046555,1.2206330636550569,0.8314180584382251,0.4337373099325591,1.2364063155577223,0.8340194348636345,54.558099009583486,10702.777448573266,0.0,7.105427357601002e-15,0.0,4.440892098500626e-15,0.0,0,0.0,0.0,0.0,0.0,0,0.04052543640136719,0.1709144115447998,0,0,
oos_unit_solvecount_smoke,2,MULTISTAGE_RH,STATIC_DEMAND_SHARE,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,404160.3165118417,713730.9197576956,309570.60324585397,0.1999999999999993,7.216449660063518e-16,1622.853186928476,2090.563499568852,0.0,22.1606648199446,20.0,6,5,13,0.43727869418046555,1.2206330636550569,0.8314180584382251,0.4337357324395446,1.2390046665376906,0.8357092406721616,54.558099009583486,10699.510004656273,0.0,1.4210854715202004e-14,0.0,8.881784197001252e-16,0.0,0,0.0,0.0,0.0,0.0,0,0.031464338302612305,0.14145588874816895,0,0,
oos_unit_solvecount_smoke,2,DETERMINISTIC_RH,PEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,526306.4035311596,713730.9197576956,187424.51622653607,0.20000000000000107,1.0547118733938987e-15,1622.853186928476,2818.0010373317427,726.0460696188464,36.43213296398891,32.88000000000001,10,9,5,0.43727869418046555,0.017544890890476415,0.011883977567429937,0.2625982860461822,0.7702402059830312,0.5193916352545739,338.65739936980265,14266.837616044708,6.001011336378099,8.526512829121202e-14,0.0,2.6645352591003757e-15,0.0,6,0.25,3.5992114169553613,0.8998028542388403,6.001011336378099,18,0.022633790969848633,0.14273500442504883,0,0,
oos_unit_solvecount_smoke,2,TWO_STAGE_RH,PEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,526747.7215840957,713730.9197576956,186983.1981735999,0.20000000000000018,1.6653345369377348e-16,1622.853186928476,2819.621615635718,727.6666479228217,36.43213296398891,32.88000000000001,10,9,5,0.43727869418046555,0.030011069739260494,0.02022027283890311,0.2619799605109987,0.8398519309829503,0.5072468114375517,345.32589461865086,6431.3516975303355,11.661983557107249,7.105427357601002e-15,0.0,8.881784197001252e-16,0.0,6,0.25,6.510063038397884,1.627515759599471,11.661983557107249,18,0.04282522201538086,0.595496654510498,0,0,
oos_unit_solvecount_smoke,2,MULTISTAGE_RH,PEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,519579.0988444716,713730.9197576956,194151.82091322407,0.20000000000000107,1.0547118733938987e-15,1622.8531869284757,2782.7353727417903,690.7804050288935,36.43213296398892,32.88000000000001,10,9,5,0.4372786941804655,0.010873262923079599,0.008190346858162348,0.27202383354659293,0.7567156922174435,0.5101340414077482,338.3688380062222,14357.79698865593,22.71990060915698,1.4210854715202004e-14,0.0,8.881784197001252e-16,0.0,11,0.4583333333333333,10.874327773692706,4.984066896275824,22.719900609156927,13,0.029978275299072266,0.28318119049072266,0,0,
oos_unit_solvecount_smoke,2,DETERMINISTIC_RH,SA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,635689.9757292749,713730.9197576956,78040.94402842081,0.2000000000000064,6.38378239159465e-15,1622.8531869284757,3394.05507217813,1301.7630407533222,39.889196675900266,35.99999999999999,10,9,5,0.4372786941804655,0.7160162793257411,0.5777719509777297,0.10934224911387462,6.066144649707098e-5,5.4019172423538764e-5,184.84885605964155,16483.93495915935,1.0000000001091394,5.684341886080802e-14,0.0,1.7763568394002505e-15,0.0,0,0.0,0.0,0.0,0.0,0,0.027545928955078125,0.1321098804473877,0,0,
oos_unit_solvecount_smoke,2,TWO_STAGE_RH,SA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,637849.7111302145,713730.9197576956,75881.20862748122,0.19999999999999396,6.050715484207103e-15,1622.853186928476,3397.3271435663546,1304.950846213569,40.753462603878106,36.779999999999994,11,10,3,0.43727869418046555,0.9730537509683078,0.5505500969165269,0.1063162692366503,6.238799613456039e-5,5.5556669269394836e-5,163.01278826021266,16029.724465338106,1.0000000001000444,1.4210854715202004e-14,0.0,6.217248937900877e-15,0.0,0,0.0,0.0,0.0,0.0,0,0.09867310523986816,0.6546459197998047,0,0,
oos_unit_solvecount_smoke,2,MULTISTAGE_RH,SA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,633579.8251721645,713730.9197576956,80151.09458553127,0.1999999999999975,2.4980018054066022e-15,1622.853186928476,3380.5065173904422,1287.8136826415346,44.0,39.710000000000015,11,10,3,0.43727869418046555,1.0842962642092853,0.6313000388626975,0.11229875624940244,5.906440298917349e-5,5.259700111819665e-5,183.0365649352982,16931.67142635706,1.0000000001200533,1.4210854715202004e-14,0.0,1.7763568394002505e-15,0.0,0,0.0,0.0,0.0,0.0,0,0.07563114166259766,0.3462669849395752,0,0,
oos_unit_solvecount_smoke,2,DETERMINISTIC_RH,LEXMMFPEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,557361.6993342654,713730.9197576956,156369.2204234302,0.20000000000000018,1.6653345369377348e-16,1622.8531869284761,2973.696668570983,881.7417008580866,36.43213296398892,32.88000000000001,10,9,5,0.4372786941804656,0.3141837160375707,0.21372429831871964,0.21908707622827375,0.5478450320667172,0.4305173133278722,404.71329673211903,15185.061222207762,1.0000000000002274,3.552713678800501e-15,0.0,8.881784197001252e-16,0.0,0,0.0,0.0,0.0,0.0,0,0.022394895553588867,0.4017190933227539,0,0,
oos_unit_solvecount_smoke,2,TWO_STAGE_RH,LEXMMFPEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,556707.3410478482,713730.9197576956,157023.5787098475,0.20000000000000018,1.6653345369377348e-16,1622.8531869284757,2970.8087476550945,878.8537799421981,36.43213296398892,32.88000000000001,10,9,5,0.4372786941804655,0.3087562407465981,0.21006334493739653,0.22000388992977268,0.5352964464218511,0.42646659727792413,403.97901109843554,15671.798314794985,1.0000000000002274,2.842170943040401e-14,0.0,8.881784197001252e-16,0.0,0,0.0,0.0,0.0,0.0,0,0.03957700729370117,0.9138619899749756,0,0,
oos_unit_solvecount_smoke,2,MULTISTAGE_RH,LEXMMFPEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,558858.0123687645,713730.9197576956,154872.90738893123,0.20000000000000018,1.6653345369377348e-16,1622.8531869284757,2981.9665692876483,890.0116015747519,36.43213296398892,32.88000000000001,10,9,5,0.4372786941804655,0.31418371603757067,0.21372429831871975,0.21699060962849837,0.568001647078793,0.43984038360483557,404.7132967321189,14132.60647328847,1.0000000000002274,1.7763568394002505e-15,0.0,8.881784197001252e-16,0.0,0,0.0,0.0,0.0,0.0,0,0.030974149703979492,0.6185441017150879,0,0,
oos_unit_solvecount_smoke,2,DETERMINISTIC_RH,LEXMMFSA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,644557.2583132065,713730.9197576956,69173.66144448926,0.1999999999999993,7.216449660063518e-16,1622.8531869284757,3437.435350060474,1345.1433186356662,39.889196675900266,36.0,10,9,5,0.4372786941804655,0.8873536662225656,0.7200228663529515,0.09691840374236976,0.3033626625542604,0.20471254318033977,115.46732845292455,17242.86872191017,1.0000000000509317,1.4210854715202004e-14,0.0,8.881784197001252e-16,0.0,0,0.0,0.0,0.0,0.0,0,0.02300119400024414,0.8777141571044922,0,0,
oos_unit_solvecount_smoke,2,TWO_STAGE_RH,LEXMMFSA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,645205.5613089844,713730.9197576956,68525.35844871125,0.20000000000008988,8.987255384340642e-14,1622.8531869284761,3440.3750485182327,1348.0830170934248,39.889196675900266,35.999999999999915,10,9,5,0.4372786941804656,1.2608160374702266,0.6409698185471655,0.0960100740373906,0.29987067373367654,0.20235679324754008,112.43774703707297,17052.356800433656,1.0000000001091394,8.987255384340642e-14,0.0,8.881784197001252e-16,0.0,0,0.0,0.0,0.0,0.0,0,0.04233217239379883,2.484781503677368,0,0,
oos_unit_solvecount_smoke,2,MULTISTAGE_RH,LEXMMFSA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,639682.6472817991,713730.9197576956,74048.27247589664,0.20000000000009077,9.076073226310655e-14,1622.853186928476,3409.6022063896253,1316.9206978496763,43.8838337542697,39.60515996322833,11,10,3,0.43727869418046555,1.167627835267364,0.6959594881819668,0.10374816394536371,0.2585303579390241,0.17446467192698525,120.08982009225386,18058.45245566615,1.0000000000873115,9.076073226310655e-14,0.0,3.552713678800501e-15,0.0,0,0.0,0.0,0.0,0.0,0,0.03011941909790039,1.545912265777588,0,0,
