ConfigID,RandomInstanceID,InstanceFile,TreeSpec,NBstage,Childs,Periods,Scenarios,J,Theta,Fairness,ConditionalStage,FairnessMMR,Status,ExpectedCost,NoneExpectedCost,PoFAbs,PoFPct,RunTimeSec,ModelSolveTimeSec,PVMin,PVMax,PVRange,PVGini,PVJain,ESSMin,ESSMax,ESSRange,ESSGini,ESSJain,PVESSMin,PVESSMax,PVESSRange,PVESSGini,PVESSJain,PSRMin,PSRMax,PSRRange,PSRGini,PSRJain,ESRMin,ESRMax,ESRRange,ESRGini,ESRJain,PESRMin,PESRMax,PESRRange,PESRGini,PESRJain,SavingsMin,SavingsMax,SavingsRange,SavingsGini,SavingsJain,SavingsNegativeCount,SavingsRateMin,SavingsRateMax,SavingsRateRange,SavingsRateGini,SavingsRateJain,FairnessResidualMean,FairnessResidualMax,RuleMetricMin,RuleMetricMax,RuleMetricRatio,ConditionalGapMean,ConditionalGapMax,WorstNodeGap,MaxShareSumResidual,MaxAcrossNodeShareResidual,MaxPVAllocationResidual
C0001,R001,Drahi_51.csv,2:2:12,2,2,12,2,5,0.2,ERDINC_PC,,1.2,true,484685.5182619046,350647.142705669,134038.3755562356,0.382259996536594,21.789247035980225,0.03,520.8213228859167,624.9855874631002,104.16426457718342,0.042857142857142844,0.9924050632911393,0.9763418869526265,18.0,17.023658113047375,0.4319586821596132,0.6185882199288293,526.8213228859169,636.0619293500527,109.2406064641358,0.04163200162404916,0.9934831790854105,0.6046472992217928,0.629227586018543,0.024580286796750173,0.007175957908947845,0.9998229974404709,0.0009745735311661554,0.02192732133087781,0.020952747799711655,0.4546416517680453,0.5832464184119441,0.6075906124131514,0.6511549073494208,0.043564294936269454,0.011552375975774784,0.9995118929161506,21116.94733682566,120136.4245125575,99019.47717573184,0.29177295659813085,0.7429955312384038,0,0.12877739994701212,0.6536229788902856,0.5248455789432735,0.28316858544845547,0.7574442665210007,0.0,0.0,520.8213228859167,624.9855874631,1.2,,,,,,
C0002,R002,Drahi_70.csv,2:2:12,2,2,12,2,5,0.2,ERDINC_PC,,1.2,true,573535.8186264442,555981.4428576767,17554.375768767553,0.031573672096932244,0.04231595993041992,0.02,215.88674871925724,259.06409846310873,43.177349743851494,0.027586206896551755,0.9952662721893489,0.0,24.0,24.0,0.6417527071266684,0.383295148869579,231.59674871925725,283.06409846310873,51.467349743851486,0.03187195079551871,0.9960369109359115,0.27972686171301214,0.3361499690694081,0.05642310735639594,0.03301510182111048,0.9964186578901968,0.0,0.028574875873532843,0.028574875873532843,0.6354205786469428,0.3878353748403721,0.29970318053582096,0.3361499690694081,0.03644678853358713,0.024097791714258965,0.9981353119863792,18737.400170211855,53785.810623478785,35048.41045326693,0.1276759428374005,0.9200426035462317,0,0.1245185840081532,0.34043478389257925,0.21591619988442606,0.12859627510638616,0.9262190050903701,5.684341886080802e-14,5.684341886080802e-14,215.88674871925724,259.06409846310873,1.2000000000000002,,,,,,
C0003,R003,Drahi_37.csv,2:2:12,2,2,12,2,5,0.2,ERDINC_PC,,1.2,true,788792.4267524912,788792.4267524912,0.0,0.0,0.12959003448486328,0.02,316.63107119830835,379.95728543797003,63.32621423966168,0.03858029114434541,0.9950518973146075,0.0,10.0,10.0,0.5631820499745028,0.475013417774212,318.63107119830835,387.56728543797004,68.9362142396617,0.038430468810464594,0.9952515270451454,0.2813869212374767,0.3421858010866362,0.06079887984915949,0.038204499192120635,0.995385382259763,0.0,0.009026434605894446,0.009026434605894446,0.5624370167715002,0.47607706346664136,0.28321996376489,0.34904000085149534,0.06582003708660533,0.03803449467684883,0.9953349787212792,64913.88751838659,79175.62145495403,14261.733936567442,0.043360051217324745,0.9938639076509453,0,0.2796444472338609,0.36102127399485956,0.08137682676099867,0.05088865548700276,0.9917300124868057,0.0,0.0,316.63107119830846,379.95728543797014,1.2,,,,,,
C0004,R004,Drahi_95.csv,2:2:12,2,2,12,2,5,0.2,ERDINC_PC,,1.2,true,721959.0344264647,689336.4548281287,32622.579598336015,0.04732461103695692,0.040927886962890625,0.02,58.293095636760654,69.9517147641128,11.65861912735214,0.03076923076923084,0.9941176470588239,0.0,18.0,18.0,0.4751246537396122,0.5678687741675723,58.293095636760654,78.8317147641128,20.53861912735215,0.06730328264663331,0.98519775450601,0.07264983874802804,0.09054600621687982,0.01789616746885178,0.039664980709769974,0.9931833602160285,0.0,0.023234671666459893,0.023234671666459893,0.4748031781794943,0.5687571373875822,0.07264983874802804,0.1020929866038861,0.029443147855858068,0.07161418831412408,0.9834121096911413,892.1509563676082,15009.26832041904,14117.117364051432,0.49750544504450767,0.48417808113112815,0,0.006025083744546996,0.10106638135072027,0.09504129760617328,0.4986279973560001,0.4816567127869817,1.4210854715202004e-14,1.4210854715202004e-14,58.293095636760654,69.9517147641128,1.2000000000000002,,,,,,
C0005,R005,Drahi_83.csv,2:2:12,2,2,12,2,5,0.2,ERDINC_PC,,1.2,true,716662.9514339399,690780.2331263986,25882.718307541218,0.03746881723931034,0.040717124938964844,0.02,48.47625866167007,58.171510394004095,9.695251732334022,0.03076923076923079,0.9941176470588233,0.0,20.49000000000001,20.49000000000001,0.5336691009821205,0.5120015390397398,48.47625866167008,78.6615103940041,30.185251732334017,0.0992101996403943,0.9649173934646219,0.05927068472462388,0.07640397496482784,0.017133290240203963,0.04644491442483442,0.9914313784126888,0.0,0.026993865055211237,0.026993865055211237,0.5355246696945667,0.5088637870727083,0.05927068472462388,0.10339784002003907,0.044127155295415194,0.1063676852788612,0.9602196985987959,1179.5459098703286,16564.481786137738,15384.93587626741,0.525561428755603,0.3915752173155029,0,0.007470801846371168,0.10956344898409197,0.1020926471377208,0.5244195382616575,0.3991054316044655,1.4210854715202004e-14,1.4210854715202004e-14,48.47625866167007,58.1715103940041,1.2000000000000004,,,,,,
C0006,R001,Drahi_51.csv,6:4:4,6,4,4,1024,5,0.2,ERDINC_PC,,1.2,true,581876.9196079387,475444.91932879144,106432.0002791473,0.22385768771996237,12.91596007347107,9.25,280.7996600251813,336.95959203021863,56.15993200503732,0.04444444444444497,0.9918367346938772,4.765820846138857,11.366748092418023,6.6009272462791655,0.1893242784728283,0.8912009970979692,285.5654808713216,348.3263401226367,62.76085925131508,0.04762939718097322,0.9913196102965961,0.3510678312013918,0.38978806042625697,0.03872022922486518,0.023749004182934456,0.9980879499607714,0.005959896169129873,0.014567970542544884,0.008608074373415011,0.1947869506015013,0.8883714671769702,0.3570277273705212,0.40309759337968615,0.04606986600916496,0.027041946960907514,0.9974466580058927,7222.5134931989305,71534.13262195274,64311.61912875381,0.4161362767792421,0.6183185452415992,0,0.04886002936263079,0.43450632363014124,0.38564629426751046,0.3959003158459328,0.6475970137303637,3.410605131648481e-13,3.410605131648481e-13,280.7996600251819,336.9595920302186,1.200000000000001,,,,,,
C0007,R002,Drahi_70.csv,6:4:4,6,4,4,1024,5,0.2,ERDINC_PC,,1.2,true,448492.89474379417,414808.66757347883,33684.22717031534,0.081204251028213,18.268585920333862,12.36,339.66705421832665,407.60046506199194,67.93341084366529,0.02758620689655181,0.9952662721893489,5.489894295775513,19.275299436156484,13.78540514038097,0.262557417207355,0.725538984393797,358.94235365448316,414.2160704298265,55.27371677534336,0.022086884159624752,0.997059768170616,0.4118644700598658,0.5005943633856312,0.08872989332576542,0.02979347906470394,0.9951704360693422,0.006610618403500079,0.023368628228329625,0.016758009824829546,0.26229890847718673,0.7247311870774453,0.4352330982881956,0.5076989794819252,0.0724658811937296,0.023861467863563475,0.996980531332638,22185.404949286167,81731.96482124568,59546.559871959515,0.13692365792875658,0.8960013970613175,0,0.14101474831749136,0.5154352987562295,0.3744205504387381,0.13827451059647322,0.8972447135865174,0.0,0.0,339.6670542183271,407.60046506199217,1.1999999999999988,,,,,,
C0008,R003,Drahi_37.csv,6:4:4,6,4,4,1024,5,0.2,ERDINC_PC,,1.2,true,678554.6817504223,611928.7912747842,66625.8904756381,0.10887850257354535,17.756956100463867,9.64,161.6275105011744,193.95301260140965,32.32550210023524,0.044444444444444856,0.9918367346938778,0.0,19.226133613529917,19.226133613529917,0.4645363838645471,0.5650102117635958,161.6275105011744,213.17914621493955,51.55163571376514,0.06494961597393624,0.9837418780983445,0.19511668447289632,0.22841350078275197,0.03329681630985565,0.034998134778726486,0.9955825624798162,0.0,0.023073768768387515,0.023073768768387515,0.4616767951824623,0.5691782968126132,0.19997656444750367,0.24978761615888545,0.04981105171138178,0.05325816509848752,0.9892080483330705,5202.87431483675,45567.76563341089,40364.89131857414,0.4216139991063536,0.5947588753335271,0,0.03383605863816882,0.2694728840023454,0.2356368253641766,0.404481172358558,0.6188782671622619,1.7053025658242404e-13,1.7053025658242404e-13,161.62751050117453,193.9530126014096,1.200000000000001,,,,,,
C0009,R004,Drahi_95.csv,6:4:4,6,4,4,1024,5,0.2,ERDINC_PC,,1.2,true,706928.26505134,678346.2578278384,28582.00722350157,0.04213483437651036,14.192442893981934,6.08,69.02897394653745,82.83476873584512,13.805794789307669,0.04444444444444479,0.9918367346938772,6.25,10.44,4.1899999999999995,0.11593820622268503,0.9522454097943083,75.6515529842241,92.58476873584512,16.93321575162102,0.04585470665584933,0.9927690152855748,0.08610633776670476,0.10610927749217283,0.020002939725468072,0.04773652421513195,0.9918938490304413,0.007723933566934672,0.013528589049318402,0.005804655482383731,0.12567807944133239,0.9448683653684027,0.09436982461962339,0.11855970179046932,0.024189877170845933,0.04911072756259243,0.9921070063808197,649.5620797815209,19115.96928881909,18466.40720903757,0.48797331147979006,0.5327663493250175,0,0.004444666003143772,0.1268098323377695,0.12236516633462571,0.48778214270939757,0.5353041573559697,9.947598300641403e-14,9.947598300641403e-14,69.02897394653755,82.83476873584516,1.2000000000000015,,,,,,
C0010,R005,Drahi_83.csv,6:4:4,6,4,4,1024,5,0.2,ERDINC_PC,,1.2,true,761636.1640689821,743849.1009417027,17787.063127279398,0.02391219281539928,13.765614032745361,7.89,37.583669929949245,45.10040391593913,7.516733985989887,0.030769230769230948,0.9941176470588233,3.6100000000000003,12.576823098505988,8.966823098505987,0.22835496862521845,0.807327947775377,41.193669929949294,57.67722701444512,16.48355708449583,0.05870879635148216,0.982278709760864,0.04655973973661359,0.0568603121773672,0.010300572440753608,0.034231407461705984,0.9934459671048244,0.004468453725239233,0.015856531406265292,0.011388077681026058,0.23157877972067234,0.8035991984896547,0.05102819346185274,0.07271684358363216,0.021688650121779417,0.0621774696088238,0.9809824479405226,1567.7113201349857,11878.098778481217,10310.387458346231,0.4449769190891927,0.4925102405013618,0,0.010070414873442578,0.07858316508112645,0.06851275020768387,0.45169514459220994,0.4799642468954717,1.4210854715202004e-14,1.4210854715202004e-14,37.583669929949245,45.100403915939104,1.2000000000000002,,,,,,
