ExperimentID,FormulationID,StructuralInstanceID,ParallelTaskID,Replication,Controller,Fairness,Resource,ApplicableDiagnostic,House,PVAllocation,PVRate,PVProportionalTarget,PVDeviation,Savings,SavingsRate,SavingsProportionalTarget,SavingsDeviation,StaticShareTarget,StaticShareDeviation,PVOrderStatistic,SavingsOrderStatistic,SortedPV,SortedSavings,CumulativePVOrder,CumulativeSavingsOrder,MinHouseholdPV,MinHouseholdSavings,LexicographicPVShortfall,LexicographicSavingsShortfall
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_14-d2-HOM-ULO-BHI-fdfe4a413b,TK-PB-Drahi_14-d2-HOM-ULO-9e640d1615-r1,1,DETERMINISTIC_RH,LEXMMFPEA,pv,lexicographic_pv,1,522.1445884938933,0.19999999999999998,522.0561939855879,0.08839450830532769,110331.25396514402,0.2225957529745396,98993.11173206632,11338.142233077699,523.0665423316785,-0.9219538377852814,1,5,522.1445884938933,92795.91924603865,522.1445884938933,92795.91924603865,522.1445884938933,92795.91924603865,0.0,6335.580336312909
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_14-d2-HOM-ULO-BHI-fdfe4a413b,TK-PB-Drahi_14-d2-HOM-ULO-9e640d1615-r1,1,DETERMINISTIC_RH,LEXMMFPEA,pv,lexicographic_pv,2,522.1445884938934,0.20000000000000004,533.0684936332602,-10.923905139366866,99580.98934342561,0.2009068555665309,101133.88873082704,-1552.8993874014268,519.7402410555983,2.4043474382950762,3,3,522.1445884938933,92939.23193917703,1044.2891769877865,185735.15118521568,522.1445884938933,92795.91924603865,0.0,6335.580336312909
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_14-d2-HOM-ULO-BHI-fdfe4a413b,TK-PB-Drahi_14-d2-HOM-ULO-9e640d1615-r1,1,DETERMINISTIC_RH,LEXMMFPEA,pv,lexicographic_pv,3,522.1445884938935,0.20000000000000007,510.31244919921323,11.832139294680246,92939.23193917703,0.1875069626319323,97105.94963246776,-4166.717693290731,523.185557754296,-1.0409692604025622,5,2,522.1445884938934,99580.98934342561,1566.4337654816798,285316.1405286413,522.1445884938933,92795.91924603865,0.0,6335.580336312909
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_14-d2-HOM-ULO-BHI-fdfe4a413b,TK-PB-Drahi_14-d2-HOM-ULO-9e640d1615-r1,1,DETERMINISTIC_RH,LEXMMFPEA,pv,lexicographic_pv,4,522.1445884938933,0.19999999999999998,524.5406732159482,-2.3960847220549795,100010.10341797248,0.20177260273338454,99615.43999745738,394.6634205151058,521.8766025637001,0.26798593019316286,2,4,522.1445884938934,100010.10341797248,2088.578353975573,385326.24394661374,522.1445884938933,92795.91924603865,0.0,6335.580336312909
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_14-d2-HOM-ULO-BHI-fdfe4a413b,TK-PB-Drahi_14-d2-HOM-ULO-9e640d1615-r1,1,DETERMINISTIC_RH,LEXMMFPEA,pv,lexicographic_pv,5,522.1445884938934,0.20000000000000004,520.745132435457,1.3994560584363853,92795.91924603865,0.18721782609361268,98809.10781893937,-6013.188572900719,522.8539987641985,-0.7094102703051703,4,1,522.1445884938935,110331.25396514402,2610.722942469467,495657.4979117578,522.1445884938933,92795.91924603865,0.0,6335.580336312909
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_14-d2-HOM-ULO-BHI-fdfe4a413b,TK-PB-Drahi_14-d2-HOM-ULO-9e640d1615-r1,1,DETERMINISTIC_RH,LEXMMFSA,savings,lexicographic_savings,1,449.90157403468214,0.17232834887072432,522.0561939855879,-72.15461995090578,88020.84648235171,0.17758401084053022,98993.11173206635,-10972.265249714634,523.0665423316785,-73.16496829699639,1,1,449.90157403468214,88020.84648235171,449.90157403468214,88020.84648235171,449.90157403468214,88020.84648235171,72.24301445921111,11110.65309999988
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_14-d2-HOM-ULO-BHI-fdfe4a413b,TK-PB-Drahi_14-d2-HOM-ULO-9e640d1615-r1,1,DETERMINISTIC_RH,LEXMMFSA,savings,lexicographic_savings,2,588.9535568819656,0.22559021767544515,533.0684936332602,55.885063248705364,103829.03268235154,0.2094773772610946,101133.88873082708,2695.1439515244565,519.7402410555983,69.2133158263673,5,4,494.4404311344218,99073.59081113484,944.3420051691039,187094.43729348655,449.90157403468214,88020.84648235171,72.24301445921111,11110.65309999988
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_14-d2-HOM-ULO-BHI-fdfe4a413b,TK-PB-Drahi_14-d2-HOM-ULO-9e640d1615-r1,1,DETERMINISTIC_RH,LEXMMFSA,savings,lexicographic_savings,3,494.4404311344218,0.1893883196455667,510.31244919921323,-15.872018064791462,99073.59081113484,0.19988316776915366,97105.9496324678,1967.641178667036,523.185557754296,-28.74512661987427,2,2,528.3116141315676,99131.49958235165,1472.6536193006716,286225.9368758382,449.90157403468214,88020.84648235171,72.24301445921111,11110.65309999988
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_14-d2-HOM-ULO-BHI-fdfe4a413b,TK-PB-Drahi_14-d2-HOM-ULO-9e640d1615-r1,1,DETERMINISTIC_RH,LEXMMFSA,savings,lexicographic_savings,4,528.3116141315676,0.2023621907699792,524.5406732159482,3.7709409156193487,99131.49958235165,0.20000000000000012,99615.4399974574,-483.94041510575335,521.8766025637001,6.435011567867491,3,3,549.1157662868294,103829.03268235154,2021.769385587501,390054.96955818974,449.90157403468214,88020.84648235171,72.24301445921111,11110.65309999988
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_14-d2-HOM-ULO-BHI-fdfe4a413b,TK-PB-Drahi_14-d2-HOM-ULO-9e640d1615-r1,1,DETERMINISTIC_RH,LEXMMFSA,savings,lexicographic_savings,5,549.1157662868294,0.21033092303828466,520.745132435457,28.370633851372418,105602.52835356822,0.2130554441292214,98809.10781893942,6793.420534628807,522.8539987641985,26.261767522630862,4,5,588.9535568819656,105602.52835356822,2610.7229424694665,495657.49791175796,449.90157403468214,88020.84648235171,72.24301445921111,11110.65309999988
