ConfigID,RandomInstanceID,InstanceFile,TreeSpec,NBstage,Childs,Periods,Scenarios,J,Theta,Fairness,ConditionalStage,FairnessMMR,Status,ExpectedCost,NoneExpectedCost,PoFAbs,PoFPct,RunTimeSec,ModelSolveTimeSec,PVMin,PVMax,PVRange,PVGini,PVJain,ESSMin,ESSMax,ESSRange,ESSGini,ESSJain,PVESSMin,PVESSMax,PVESSRange,PVESSGini,PVESSJain,PSRMin,PSRMax,PSRRange,PSRGini,PSRJain,ESRMin,ESRMax,ESRRange,ESRGini,ESRJain,PESRMin,PESRMax,PESRRange,PESRGini,PESRJain,SavingsMin,SavingsMax,SavingsRange,SavingsGini,SavingsJain,SavingsNegativeCount,SavingsRateMin,SavingsRateMax,SavingsRateRange,SavingsRateGini,SavingsRateJain,FairnessResidualMean,FairnessResidualMax,RuleMetricMin,RuleMetricMax,RuleMetricRatio,ConditionalGapMean,ConditionalGapMax,WorstNodeGap,MaxShareSumResidual,MaxAcrossNodeShareResidual,MaxPVAllocationResidual
C0001,R001,Drahi_51.csv,2:2:12,2,2,12,2,5,0.2,ERDINC_ESR,,1.2,true,350741.99823396595,350647.142705669,94.85552829696098,0.0002705156173954114,21.53643822669983,0.02,66.62245737831083,984.6226789060551,918.0002215277442,0.362376936184067,0.6663491149972519,1.3247505304174292,1.3402735683716112,0.015523037954181973,0.0020314850863626167,0.9999858138470471,67.9563109179605,985.9576548072661,918.0013438893055,0.36154988814858435,0.6673633311595091,0.07900255909707991,0.9826798856603562,0.9036773265632764,0.3526567726964338,0.6805433288016463,0.001324034272871074,0.0015888411274452893,0.00026480685457421524,0.04444444444444447,0.9918367346938776,0.08059140022452521,0.9840039199332273,0.9034125197087022,0.35168285795692217,0.681750524041184,13477.701731797162,178913.15156118455,165435.4498293874,0.35530521754158323,0.6739145766546777,0,0.0802697882038064,0.980461851247902,0.9001920630440956,0.35045710962575394,0.6816762080919045,2.168404344971009e-19,2.168404344971009e-19,0.001324034272871074,0.001588841127445289,1.2000000000000002,,,,,,
C0002,R002,Drahi_70.csv,2:2:12,2,2,12,2,5,0.2,ERDINC_ESR,,1.2,true,556033.6881809726,555981.4428576767,52.24532329593785,9.396954514777197e-5,0.028569936752319336,0.01,40.37441698489748,498.5778539997594,458.2034370148619,0.39685907880360505,0.663030610225558,2.0282902941769794,2.51778936819647,0.48949907401949044,0.03729109246518677,0.9944167165553215,42.52753676955946,500.6061442939364,458.07860752437693,0.3932115651433122,0.6671907109706396,0.048751837913315534,0.641058972848525,0.5923071349352095,0.403663196917848,0.6562227861181861,0.0026182514685104672,0.0031419017622125608,0.0005236502937020935,0.030769230769230792,0.9941176470588237,0.051370089381826,0.6436772243170354,0.5923071349352095,0.4000243104448945,0.6603507883024964,7173.396185029531,98323.85171879455,91150.45553376502,0.3960202032127672,0.6657659215765075,0,0.04297576559198237,0.6384244111336671,0.5954486455416848,0.40215100904849327,0.6591855381956258,8.673617379884035e-19,8.673617379884035e-19,0.002618251468510467,0.0031419017622125608,1.2000000000000002,,,,,,
C0003,R003,Drahi_37.csv,2:2:12,2,2,12,2,5,0.2,ERDINC_ESR,,1.2,true,788804.4866965474,788792.4267524912,12.059944056207314,1.5289122520938587e-5,0.029417991638183594,0.01,315.56706989312914,386.80943777879236,71.24236788566321,0.03876567309927378,0.9952191864311759,3.380776117788482,4.191368821790594,0.8105927040021115,0.03860542971916548,0.9933052162626599,318.99951964436605,391.00080660058296,72.00128695621692,0.038727660087007745,0.9952360433955497,0.2804419844663179,0.3483574201356826,0.0679154356693647,0.04214381492755007,0.9942896077640911,0.003145913183613155,0.0037750958203357846,0.0006291826367226297,0.030769230769230844,0.9941176470588234,0.2835878976499311,0.3521325159560184,0.06854461830608732,0.042027012683367726,0.9943240812045584,65224.02721402689,79872.6446117512,14648.617397724302,0.039432203508395505,0.9950102846914491,0,0.28098050715983663,0.36419952739466394,0.0832190202348273,0.050365998937487305,0.9917163237484442,0.0,0.0,0.003145913183613155,0.003775095820335785,1.1999999999999997,,,,,,
C0004,R004,Drahi_95.csv,2:2:12,2,2,12,2,5,0.2,ERDINC_ESR,,1.2,true,689419.9591408917,689336.4548281287,83.5043127629906,0.00012113723592902193,0.0326540470123291,0.01,0.42153009979212325,287.0236604556065,286.6021303558144,0.7660258449742507,0.22276693408308992,4.878387687032567,6.042042756119172,1.1636550690866052,0.04523566551879751,0.9933415705751962,6.463572855911296,292.7430815728932,286.27950871698187,0.7014877520037206,0.25346320477618234,0.0005787424189227536,0.37278041001831275,0.37220166759939,0.7665574280612014,0.22214260143442902,0.00619763921418345,0.00743716705702014,0.00123952784283669,0.04285714285714286,0.9924050632911393,0.008015909475942894,0.3802175770753329,0.37220166759939,0.7032128571022358,0.2521377168053242,-2367.1196031607396,54641.59792615083,57008.71752931157,,,1,-0.01591733686113672,0.3679345625465444,0.3838518994076811,,,8.673617379884035e-19,8.673617379884035e-19,0.00619763921418345,0.007437167057020141,1.2000000000000002,,,,,,
C0005,R005,Drahi_83.csv,2:2:12,2,2,12,2,5,0.2,ERDINC_ESR,,1.2,true,690855.7526469537,690780.2331263986,75.5195205550408,0.00010932495884146452,0.03437399864196777,0.02,0.0,229.84004955487555,229.84004955487555,0.7482096696910179,0.239445822329743,3.9806995497763378,5.360909540871531,1.3802099910951933,0.06325685501856837,0.9866625336592297,3.9806995497763378,234.65630609546625,230.6756065456899,0.686567128894159,0.2723398077334908,0.0,0.3027319943536705,0.3027319943536705,0.750705342942781,0.23790132871034497,0.005279717602673741,0.0063356611232084905,0.0010559435205347491,0.042857142857142885,0.992405063291139,0.005279717602673741,0.309067655476879,0.3037879378742052,0.6903013066415844,0.26961404632942343,-2655.3354085361643,45650.266782641964,48305.60219117813,,,1,-0.017460617227665565,0.3019473075176945,0.31940792474536006,,,0.0,0.0,0.005279717602673741,0.00633566112320849,1.2,,,,,,
C0006,R001,Drahi_51.csv,6:4:4,6,4,4,1024,5,0.2,ERDINC_ESR,,1.2,true,475482.54908856796,475444.91932879144,37.629759776522405,7.914641264785446e-5,11.42923378944397,7.47,14.653774012615887,779.7907234833054,765.1369494706895,0.5414297051158018,0.4875997613239518,4.916977172225646,6.632317851552141,1.715340679326495,0.0687664994168644,0.9844377468802336,19.5823559267634,786.193845598967,766.6114896722036,0.5326375023339863,0.49586903005307326,0.018361837975049238,0.9047881052902176,0.8864262673151684,0.5337785055903175,0.4981643523937791,0.006262890298189251,0.007515468357827093,0.0012525780596378414,0.04285714285714261,0.9924050632911396,0.024624728273238503,0.9123035736480458,0.8876788453748073,0.5242188682329364,0.5073651585385599,2160.5479600874824,150084.13834659776,147923.59038651027,0.5429679234305883,0.48920018079349714,0,0.014586516916489248,0.9116278453087019,0.8970413283922126,0.5311937793208561,0.5045419526007519,0.0,0.0,0.006262890298189253,0.0075154683578270935,1.1999999999999984,,,,,,
C0007,R002,Drahi_70.csv,6:4:4,6,4,4,1024,5,0.2,ERDINC_ESR,,1.2,true,414882.3677146492,414808.66757347883,73.70014117035316,0.00017767261615211544,15.97507905960083,12.58,86.6143091935092,709.9672010564755,623.3528918629663,0.3478867038714476,0.7179242006165423,3.4903232001322495,4.38368975376755,0.8933665536353006,0.04027550697175585,0.9911325487747545,90.99799894727676,713.4608108779582,622.4628119306815,0.3443062802998601,0.7220341173634591,0.1049758342512931,0.8580659843158776,0.7530901500645845,0.3484934025574783,0.716514520586449,0.0044221425461811415,0.005306571055417367,0.0008844285092362257,0.030769230769230948,0.9941176470588239,0.11028240530671041,0.8624881268620601,0.7522057215553497,0.3448829637371722,0.7206778481819405,16813.242111535015,137730.71257320943,120917.47046167441,0.3490585896707563,0.71627491352222,0,0.10686823658070949,0.8576484219772423,0.7507801853965328,0.3482075810989293,0.716690296882482,0.0,0.0,0.004422142546181148,0.005306571055417368,1.199999999999998,,,,,,
C0008,R003,Drahi_37.csv,6:4:4,6,4,4,1024,5,0.2,ERDINC_ESR,,1.2,true,611964.7955292433,611928.7912747842,36.00425445905421,5.883732710802724e-5,6.015928030014038,3.19,13.746609434183773,409.522702925252,395.77609349106825,0.5264020491880911,0.4898728819881452,2.6158358094293916,3.4047178606500985,0.7888820512207069,0.06307065268858755,0.9853927162762648,16.362445243613166,412.908761268724,396.54631602511085,0.5186726051300117,0.4972679349519817,0.01692424831554498,0.47637025080987405,0.4594460024943291,0.5217512089619462,0.4932535859425132,0.003344922121780881,0.004013906546137061,0.00066898442435618,0.04444444444444447,0.9918367346938778,0.02026917043732587,0.48038415735601003,0.4601149869186842,0.5135137419218395,0.5011768233599883,2622.6789630312705,83935.4958237212,81312.81686068993,0.5268787066521673,0.48897133923555613,0,0.017474876394682565,0.4902686595139039,0.4727937831192214,0.5168240847330197,0.4996074881894912,0.0,0.0,0.0033449221217808807,0.004013906546137057,1.2,,,,,,
C0009,R004,Drahi_95.csv,6:4:4,6,4,4,1024,5,0.2,ERDINC_ESR,,1.2,true,678384.4326879608,678346.2578278384,38.17486012238078,5.6276362818926915e-5,19.67514991760254,14.38,1.257620167209931,299.3280088615053,298.07038869429533,0.7051916563902718,0.2967699004298344,4.841967358919668,6.066069630284786,1.2241022713651182,0.051329728260668825,0.9907344075769626,6.099587526129598,305.3940784917901,299.2944909656605,0.6603521975271625,0.32591132563485237,0.0015753259111639481,0.37144853195354866,0.3698732060423847,0.7027402285607434,0.299832333664288,0.006200574852406847,0.007440689822888376,0.001240114970481529,0.04285714285714651,0.9924050632911388,0.0077759007635707965,0.3788892217764361,0.37111332101286526,0.6569455497692984,0.32988280978127166,-246.47612662331085,58737.597603118105,58984.073729741416,,,1,-0.0016865271152491847,0.37767464981437787,0.37936117692962706,,,9.540979117872439e-18,9.540979117872439e-18,0.006200574852406851,0.007440689822888231,1.2000000000000015,,,,,,
C0010,R005,Drahi_83.csv,6:4:4,6,4,4,1024,5,0.2,ERDINC_ESR,,1.2,true,743851.261929355,743849.1009417027,2.1609876522561535,2.905142520869317e-6,19.710829973220825,14.32,1.25609720782821,174.2715750853548,173.0154778775266,0.7309407942907785,0.24982015190543133,5.325631367696058,6.556545427947272,1.230914060251214,0.038136268970700625,0.9929044037048811,6.581728575524268,180.82812051330208,174.24639193777782,0.6438368909463122,0.3005371203275365,0.001575720621036378,0.21999697344622884,0.21842125282519245,0.7315263196258,0.24930133156888218,0.00686775330889205,0.008241303970670487,0.001373550661778437,0.030769230769232922,0.9941176470588237,0.008443473929928433,0.22823827741689937,0.21979480348697095,0.6428303410265779,0.30059534062925736,107.4257969186292,33684.639600722134,33577.213803803505,0.7372699649733708,0.24619816220308002,0,0.0006907355776606543,0.22285094978644884,0.22216021420878818,0.7398507113657167,0.24363517509070443,6.938893903907228e-18,6.938893903907228e-18,0.00686775330889205,0.008241303970670466,1.2000000000000008,,,,,,
