ConfigID,RandomInstanceID,TreeSpec,Fairness,ConditionalStage,House,ExpectedPV,ExpectedESS,ExpectedPVPlusESS,ExpectedPSR,ExpectedESR,ExpectedPESR,ExpectedSavings,ExpectedSavingsRate,ExpectedCost,PVShare,ESSShare,PVESSShare,SavingsShare,RunTimeSec,ModelSolveTimeSec
C0001,R001,2:2:12,CPEA,2,1,626.6544822610472,11.076341886952633,637.7308241479998,0.6188073782684969,0.01097384957340139,0.6297812278418983,119306.89491696662,0.6491097797706374,64493.902167193235,0.2148579199829647,0.2837975506537195,0.2157682666908625,0.29580040953269743,16.801738023757935,0.07
C0001,R001,2:2:12,CPEA,2,2,619.95604432736,2.9763418869526266,622.9323862143126,0.6188073782684969,0.0029581812826919174,0.6217655595511887,118094.9966309384,0.6471723180187101,64383.445884157256,0.2125612597302938,0.07625970253050905,0.21076139987217007,0.29279572141665344,16.801738023757935,0.07
C0001,R001,2:2:12,CPEA,2,3,509.2215689080957,11.999999999999998,521.2215689080957,0.6188073782684969,0.014495763648038753,0.6333031419165356,16932.73764377332,0.103260849826877,147047.48983026034,0.17459427835142816,0.30746347870105223,0.17634881399286445,0.041981737375897304,16.801738023757935,0.07
C0001,R001,2:2:12,CPEA,2,4,640.4520974670676,0.9763418869526265,641.4284393540202,0.6188073782684969,0.0009443945384196313,0.6197517728069164,121101.72482036344,0.6440327063436058,66934.88205927688,0.21958864000142603,0.025015789413667004,0.21701930865666158,0.3002503738104184,16.801738023757935,0.07
C0001,R001,2:2:12,CPEA,2,5,520.3152151975636,12.0,532.3152151975636,0.6188073782684969,0.014297202997934286,0.6331045812664311,27899.44631848001,0.1661620572671062,140005.5903508213,0.17839790193388724,0.3074634787010523,0.18010221078744135,0.0691717578643335,16.801738023757935,0.07
C0002,R002,2:2:12,CPEA,2,1,259.24610880486284,24.0,283.24610880486284,0.30922814308511426,0.028574875873532843,0.33780301895864706,57608.19580248027,0.3451302918624761,109309.04432617055,0.20704191077740108,0.6043817678166709,0.21925565644482223,0.25842643983808283,0.05572080612182617,0.03
C0002,R002,2:2:12,CPEA,2,2,252.2018896362681,0.0,252.2018896362681,0.3092281430851143,0.0,0.3092281430851143,49146.28464938182,0.30134148299476365,113945.38185786712,0.2014161808355934,0.0,0.19522489153388584,0.22046688316286323,0.05572080612182617,0.03
C0002,R002,2:2:12,CPEA,2,3,239.93816930749404,0.0,239.93816930749404,0.3092281430851142,0.0,0.3092281430851142,47814.179750119496,0.31046118532980915,106195.98966711549,0.19162199683871708,0.0,0.18573176888345772,0.2144911513800531,0.05572080612182617,0.03
C0002,R002,2:2:12,CPEA,2,4,257.9950263128809,0.0,257.9950263128809,0.30922814308511426,0.0,0.30922814308511426,49344.312463156195,0.2972030009694964,116684.67211032285,0.2060427578455626,0.0,0.19970925317353816,0.22135522243802633,0.05572080612182617,0.03
C0002,R002,2:2:12,CPEA,2,5,242.76194851018596,15.71,258.47194851018594,0.30922814308511426,0.01997631882280883,0.3292044619079231,19006.15216812116,0.126304563809248,131472.59218529175,0.19387715370272576,0.39561823218332914,0.20007842996429598,0.08526030318097451,0.05572080612182617,0.03
C0003,R003,2:2:12,CPEA,2,1,352.03851001772625,14.0,366.03851001772625,0.3146496649651247,0.012609122032266745,0.3272587869973915,69146.95239538146,0.3001902744674255,161196.79381044305,0.19856537404779304,0.34153088226803263,0.20179621489608282,0.1909265250493938,0.05354619026184082,0.03
C0003,R003,2:2:12,CPEA,2,2,355.7768435506644,2.0,357.7768435506644,0.3146496649651248,0.0017668074183938038,0.31641647238351855,69793.60931640939,0.29944492176293525,163283.007597013,0.20067396039604765,0.04879012603829038,0.1972415765830096,0.1927120550627057,0.05354619026184082,0.03
C0003,R003,2:2:12,CPEA,2,3,361.2161279308538,0.0,361.2161279308538,0.3146496649651248,0.0,0.3146496649651248,73832.2353411123,0.3119988310571583,162810.43120652682,0.20374195865978945,0.0,0.19913764639773981,0.20386339009858034,0.05354619026184082,0.03
C0003,R003,2:2:12,CPEA,2,4,349.3890492301894,20.99190066511418,370.3809498953036,0.31464966496512486,0.01891051671621148,0.33356018168133633,75907.50975867166,0.3461194920262693,143402.61725639555,0.1970709603477813,0.5120987396170962,0.20419019232394003,0.20959357659765993,0.05354619026184082,0.03
C0003,R003,2:2:12,CPEA,2,5,354.48933185815633,4.0,358.48933185815633,0.3146496649651248,0.0036660850548265256,0.3183157500199514,73484.94171789347,0.31656794396872623,158645.13688903284,0.19994774654858846,0.09758025207658076,0.1976343697992278,0.20290445319166014,0.05354619026184082,0.03
C0004,R004,2:2:12,CPEA,2,1,61.186268815761245,7.220000000000001,68.40626881576125,0.0777327353441232,0.009172488534551722,0.08690522387867491,2013.7188881576003,0.013540947336855652,146699.57554115274,0.2018522095686567,0.2,0.201655098673651,0.08684182110320017,0.05660605430603027,0.03
C0004,R004,2:2:12,CPEA,2,2,59.84580736015213,8.880000000000003,68.72580736015213,0.0777327353441232,0.011546980387006276,0.0892797157311295,13082.981310150091,0.08809553870771626,135426.02949863626,0.19743005551525217,0.2459833795013851,0.20259706755771226,0.564204829737708,0.05660605430603027,0.03
C0004,R004,2:2:12,CPEA,2,3,62.37153245773683,0.0,62.37153245773683,0.0777327353441232,0.0,0.0777327353441232,2426.6244141251664,0.016016852638101077,149077.82336687544,0.20576236931012695,0.0,0.18386527652994575,0.10464841170006595,0.05660605430603027,0.03
C0004,R004,2:2:12,CPEA,2,4,60.664231894242064,16.0,76.66423189424206,0.0777327353441232,0.021080175917450334,0.09881291126157354,3850.202318942407,0.025638433162916974,146322.87161567225,0.20013002078145742,0.44321329639889195,0.22599877927870585,0.16604034602795809,0.05660605430603027,0.03
C0004,R004,2:2:12,CPEA,2,5,59.05625678326324,4.0,63.05625678326324,0.07773273534412321,0.005212722933591728,0.08294545827771493,1814.8270503377425,0.012256317030330664,146257.9623403574,0.19482534482450686,0.11080332409972299,0.18588377795998517,0.07826459143106779,0.05660605430603027,0.03
C0005,R005,2:2:12,CPEA,2,1,51.22628693808497,12.0,63.22628693808497,0.0648991993786878,0.01520185744375625,0.08010105682244406,958.262869380851,0.00630122323227237,151117.42689082446,0.20321718916695403,0.3021908839083354,0.21668678015728654,0.04363546006654302,0.08469700813293457,0.05
C0005,R005,2:2:12,CPEA,2,2,49.276338409479756,20.49000000000001,69.76633840947977,0.06489919937868784,0.026993865055211237,0.09189306443389908,14695.51720046933,0.09720144402198562,136490.68531258602,0.19548164785234862,0.5159909342734829,0.23910060143366824,0.6691751026235574,0.08469700813293457,0.05
C0005,R005,2:2:12,CPEA,2,3,49.40593435334807,7.220000000000001,56.62593435334807,0.0648991993786878,0.009484128286349723,0.07438332766503752,1963.8455435334472,0.01403938494956275,137917.3209455021,0.19599576130882826,0.1818181818181818,0.1940662971469524,0.08942567486422597,0.08469700813293457,0.05
C0005,R005,2:2:12,CPEA,2,4,48.9314454274519,0.0,48.9314454274519,0.06489919937868781,0.0,0.06489919937868781,2131.159464383585,0.015291039412148159,137241.93394942704,0.19411344050099746,0.0,0.1676960307427105,0.09704448192136479,0.08469700813293457,0.05
