ConfigID,Fairness,ConditionalStage,Node,NodeStage,NodeProbability,House,ConditionalPV,ConditionalESS,ConditionalPVPlusESS,ConditionalSavings,ConditionalTarget,ConditionalGap,AbsoluteConditionalGap
C0002,CPEA,2,25,2,0.5,2,235.90270007940018,0.0,235.90270007940018,46312.78499649004,235.90270007940003,1.4210854715202004e-13,1.4210854715202004e-13
C0002,CPEA,2,25,2,0.5,3,215.36793574265863,0.0,215.36793574265863,43668.612973984054,215.36793574265866,-2.842170943040401e-14,2.842170943040401e-14
C0002,CPEA,2,25,2,0.5,4,240.5842667098567,0.0,240.5842667098567,46252.346011277026,240.5842667098567,0.0,0.0
C0002,CPEA,2,25,2,0.5,5,229.33967778873068,15.71,245.0496777887307,15134.889829512424,229.33967778873068,0.0,0.0
C0003,CPEA,2,13,2,0.5,1,333.06666666412616,16.0,349.06666666412616,67012.90059124358,333.0666666641264,-2.2737367544323206e-13,2.2737367544323206e-13
C0003,CPEA,2,13,2,0.5,2,350.83448370841023,4.0,354.83448370841023,67475.64203471495,350.83448370841023,0.0,0.0
C0003,CPEA,2,13,2,0.5,3,344.03119003041087,0.0,344.03119003041087,70412.79821164347,344.03119003041087,0.0,0.0
C0003,CPEA,2,13,2,0.5,4,342.0693040458166,21.63832949133987,363.7076335371564,74490.88879803935,342.0693040458165,5.684341886080802e-14,5.684341886080802e-14
C0003,CPEA,2,13,2,0.5,5,360.5188315718321,0.0,360.5188315718321,73860.52893437006,360.5188315718321,0.0,0.0
C0003,CPEA,2,25,2,0.5,1,371.0103533713265,12.0,383.0103533713265,71281.00419951952,371.0103533713265,0.0,0.0
C0003,CPEA,2,25,2,0.5,2,360.7192033929184,0.0,360.7192033929184,72111.57659810391,360.71920339291853,-1.1368683772161603e-13,1.1368683772161603e-13
C0003,CPEA,2,25,2,0.5,3,378.40106583129676,0.0,378.40106583129676,77251.6724705812,378.40106583129676,0.0,0.0
C0003,CPEA,2,25,2,0.5,4,356.70879441456225,20.345471838888493,377.05426625345075,77324.13071930397,356.70879441456225,0.0,0.0
C0003,CPEA,2,25,2,0.5,5,348.4598321444806,8.0,356.4598321444806,73109.35450141696,348.4598321444806,0.0,0.0
C0004,CPEA,2,13,2,0.5,1,72.48166240459797,7.220000000000001,79.70166240459797,2106.6728240459634,72.48166240459797,0.0,0.0
C0004,CPEA,2,13,2,0.5,2,71.23263947415266,8.880000000000003,80.11263947415267,15900.6602496329,71.23263947415266,0.0,0.0
C0004,CPEA,2,13,2,0.5,3,73.88573362549234,0.0,73.88573362549234,2521.7664258027507,73.88573362549238,-4.263256414560601e-14,4.263256414560601e-14
C0004,CPEA,2,13,2,0.5,4,75.16330019088139,12.0,87.16330019088139,3146.153001908795,75.16330019088139,0.0,0.0
C0004,CPEA,2,13,2,0.5,5,70.65997426723534,8.0,78.65997426723534,3182.3772421857866,70.65997426723534,0.0,0.0
C0004,CPEA,2,25,2,0.5,1,49.89087522692453,7.220000000000001,57.11087522692453,1920.7649522692373,49.89087522692453,0.0,0.0
C0004,CPEA,2,25,2,0.5,2,48.45897524615159,8.880000000000003,57.33897524615159,10265.302370667283,48.45897524615159,0.0,0.0
C0004,CPEA,2,25,2,0.5,3,50.85733128998133,0.0,50.85733128998133,2331.48240244764,50.85733128998132,1.4210854715202004e-14,1.4210854715202004e-14
C0004,CPEA,2,25,2,0.5,4,46.16516359760275,20.0,66.16516359760274,4554.251635976019,46.16516359760275,0.0,0.0
C0004,CPEA,2,25,2,0.5,5,47.45253929929113,0.0,47.45253929929113,447.2768584897276,47.452539299291125,7.105427357601002e-15,7.105427357601002e-15
C0005,CPEA,2,13,2,0.5,1,51.40860060042159,12.0,63.40860060042159,960.0860060042178,51.40860060042159,0.0,0.0
C0005,CPEA,2,13,2,0.5,2,50.86996719525671,20.49000000000001,71.35996719525673,15060.040300868946,50.86996719525666,4.973799150320701e-14,4.973799150320701e-14
C0005,CPEA,2,13,2,0.5,3,50.5742791974007,7.220000000000001,57.7942791974007,1975.528991973988,50.5742791974007,0.0,0.0
C0005,CPEA,2,13,2,0.5,4,50.088569621649675,0.0,50.088569621649675,2156.7653346013976,50.08856962164967,7.105427357601002e-15,7.105427357601002e-15
C0005,CPEA,2,13,2,0.5,5,52.857333122864404,0.0,52.857333122864404,1890.0707211842819,52.857333122864404,0.0,0.0
C0005,CPEA,2,25,2,0.5,1,51.04397327574834,12.0,63.04397327574834,956.4397327574552,51.04397327574834,0.0,0.0
C0005,CPEA,2,25,2,0.5,2,47.682709623702806,20.49000000000001,68.17270962370281,14330.994100069714,47.682709623702806,0.0,0.0
C0005,CPEA,2,25,2,0.5,3,48.23758950929544,7.220000000000001,55.45758950929544,1952.1620950929355,48.23758950929544,0.0,0.0
C0005,CPEA,2,25,2,0.5,4,47.77432123325411,0.0,47.77432123325411,2105.5535941658018,47.77432123325411,0.0,0.0
C0005,CPEA,2,25,2,0.5,5,53.615746701774974,0.0,53.615746701774974,2533.6501063269097,53.61574670177498,-7.105427357601002e-15,7.105427357601002e-15
C0006,CPEA,2,5,2,0.25,1,258.1217996190979,4.500078124999994,262.6218777440979,9537.157754084066,258.1217996190981,5.684341886080802e-14,5.684341886080802e-14
C0006,CPEA,2,5,2,0.25,2,274.1868113616735,9.5,283.6868113616735,58387.12634186761,274.1868113616735,-5.684341886080802e-14,5.684341886080802e-14
C0006,CPEA,2,5,2,0.25,3,250.73982985106792,11.610000000000008,262.3498298510679,20741.217320341024,250.7398298510675,-2.842170943040401e-14,2.842170943040401e-14
C0006,CPEA,2,5,2,0.25,4,277.149734196999,10.5,287.649734196999,59622.28288236701,277.14973419699834,5.684341886080802e-14,5.684341886080802e-14
C0006,CPEA,2,5,2,0.25,5,257.1049432569409,4.769921874999993,261.87486513194085,5213.79369127267,257.1049432569404,-5.684341886080802e-14,5.684341886080802e-14
C0006,CPEA,2,9,2,0.25,1,281.75682756839063,5.304648437499992,287.06147600589065,7818.715286377501,281.7568275683907,1.1368683772161603e-13,1.1368683772161603e-13
C0006,CPEA,2,9,2,0.25,2,295.07813090707407,6.232214401586091,301.31034530866015,61716.38907212737,295.07813090707367,0.0,0.0
C0006,CPEA,2,9,2,0.25,3,255.21093754308635,11.610000000000008,266.82093754308636,28043.771138197142,255.21093754308686,2.842170943040401e-14,2.842170943040401e-14
C0006,CPEA,2,9,2,0.25,4,310.0396382005889,13.767785598413894,323.8074237990028,66707.63452339437,310.0396382005901,-5.684341886080802e-14,5.684341886080802e-14
C0006,CPEA,2,9,2,0.25,5,284.585339544493,3.965351562499994,288.55069110699304,6397.181221913791,284.5853395444929,5.684341886080802e-14,5.684341886080802e-14
C0006,CPEA,2,13,2,0.25,1,310.75916624464446,4.642929687499994,315.40209593214445,10189.533744736258,310.7591662446442,0.0,0.0
C0006,CPEA,2,13,2,0.25,2,350.4837223086269,4.0,354.4837223086269,73290.83036661935,350.48372230862657,0.0,0.0
C0006,CPEA,2,13,2,0.25,3,292.7518792318998,11.610000000000008,304.3618792318998,23702.754392466424,292.75187923189964,0.0,0.0
C0006,CPEA,2,13,2,0.25,4,351.36630401744287,16.0,367.36630401744287,75430.7861306973,351.36630401744173,2.8421709430404007e-13,2.8421709430404007e-13
C0006,CPEA,2,13,2,0.25,5,309.54551445088737,4.627070312499993,314.17258476338736,6722.769904100339,309.54551445088714,1.1368683772161603e-13,1.1368683772161603e-13
C0006,CPEA,2,17,2,0.25,1,331.00981013171986,5.317996321385207,336.32780645310504,9370.960794330902,331.00981013172003,-2.8421709430404007e-13,2.8421709430404007e-13
C0006,CPEA,2,17,2,0.25,2,363.4815855848925,14.613210191325436,378.09479577621795,77670.00171989438,363.4815855848931,-5.684341886080802e-14,5.684341886080802e-14
C0006,CPEA,2,17,2,0.25,3,312.862772055638,9.00161580845362,321.8643878640916,31791.029520954842,312.86277205563897,0.0,0.0
C0006,CPEA,2,17,2,0.25,4,367.0118321423079,5.38678980867455,372.3986219509825,75882.95493315495,367.01183214230804,0.0,0.0
C0006,CPEA,2,17,2,0.25,5,332.02607832646106,5.6224783907965055,337.6485567172576,6821.273182055875,332.02607832646163,1.7053025658242404e-13,1.7053025658242404e-13
C0006,CPEA,3,21,3,0.0625,1,172.3725415926151,4.023906250000003,176.39644784261512,8246.932005364504,172.37254159261514,0.0,0.0
C0006,CPEA,3,21,3,0.0625,2,170.03459766978327,12.376048922058203,182.41064659184147,38033.58002388713,170.0345976697833,0.0,0.0
C0006,CPEA,3,21,3,0.0625,3,167.881440928041,11.61000000000001,179.49144092804102,20565.27343111089,167.88144092804112,2.842170943040401e-14,2.842170943040401e-14
C0006,CPEA,3,21,3,0.0625,4,173.72595902510633,7.623951077941797,181.34991010304813,37829.40367029572,173.7259590251061,-2.842170943040401e-14,2.842170943040401e-14
C0006,CPEA,3,21,3,0.0625,5,173.27138429725383,5.246093749999999,178.51747804725383,3056.8370774742143,173.27138429725372,2.842170943040401e-14,2.842170943040401e-14
C0006,CPEA,3,25,3,0.0625,1,328.11533147348376,4.095312500000002,332.21064397348374,11147.22981143137,328.11533147348376,0.0,0.0
C0006,CPEA,3,25,3,0.0625,2,376.4425278704401,11.0,387.4425278704401,79700.52823907207,376.4425278704398,0.0,0.0
C0006,CPEA,3,25,3,0.0625,3,319.33098855262614,11.61000000000001,330.94098855262615,22059.768907356716,319.33098855262665,-1.7053025658242404e-13,1.7053025658242404e-13
C0006,CPEA,3,25,3,0.0625,4,383.9354209736578,9.0,392.9354209736578,81176.04582561617,383.93542097365827,5.684341886080802e-14,5.684341886080802e-14
C0006,CPEA,3,25,3,0.0625,5,330.1901080286586,5.174687499999999,335.3647955286586,6112.934586644151,330.1901080286585,-5.684341886080802e-14,5.684341886080802e-14
C0006,CPEA,3,29,3,0.0625,1,294.9755858791067,3.5239062500000022,298.49949212910667,10000.951232809866,294.9755858791066,5.684341886080802e-14,5.684341886080802e-14
C0006,CPEA,3,29,3,0.0625,2,313.62846295562184,10.0,323.62846295562184,66944.29989135535,313.6284629556221,0.0,0.0
C0006,CPEA,3,29,3,0.0625,3,284.57476514782945,11.61000000000001,296.18476514782947,21592.206673308763,284.57476514782945,-2.2737367544323206e-13,2.2737367544323206e-13
C0006,CPEA,3,29,3,0.0625,4,302.7879216590716,10.0,312.7879216590716,64058.834334326304,302.78792165907197,0.0,0.0
C0006,CPEA,3,29,3,0.0625,5,289.9796597543211,5.746093749999999,295.7257535043211,4960.568574862187,289.979659754321,0.0,0.0
C0006,CPEA,3,33,3,0.0625,1,237.0237395311879,4.36515625,241.38889578118793,9729.846318871565,237.0237395311878,0.0,0.0
C0006,CPEA,3,33,3,0.0625,2,236.64165695084887,6.0,242.64165695084887,50736.25037947422,236.6416569508487,-2.842170943040401e-14,2.842170943040401e-14
C0006,CPEA,3,33,3,0.0625,3,231.1721247757728,11.61000000000001,242.78212477577281,21098.18026958823,231.17212477577306,-2.842170943040401e-14,2.842170943040401e-14
C0006,CPEA,3,33,3,0.0625,4,248.14963513015687,14.0,262.14963513015687,53420.06916985258,248.14963513015684,0.0,0.0
C0006,CPEA,3,33,3,0.0625,5,234.97862094752793,4.90484375,239.88346469752793,3397.946173969052,234.9786209475279,0.0,0.0
C0006,CPEA,3,37,3,0.0625,1,309.52646934295615,5.1746875,314.70115684295615,8928.991283044898,309.5264693429561,-1.1368683772161603e-13,1.1368683772161603e-13
C0006,CPEA,3,37,3,0.0625,2,320.365074365481,2.0,322.365074365481,65940.68653995999,320.3650743654809,0.0,0.0
C0006,CPEA,3,37,3,0.0625,3,282.6830763417897,11.61000000000001,294.2930763417897,28375.992526184065,282.6830763417901,0.0,0.0
C0006,CPEA,3,37,3,0.0625,4,347.57902163542497,18.0,365.57902163542497,74862.45590858834,347.5790216354244,2.2737367544323206e-13,2.2737367544323206e-13
C0006,CPEA,3,37,3,0.0625,5,316.0550588915547,4.095312500000001,320.1503713915547,4701.364879188229,316.05505889155444,-5.684341886080802e-14,5.684341886080802e-14
C0006,CPEA,3,41,3,0.0625,1,280.49263883489397,4.535781250000001,285.028420084894,8597.080124993576,280.49263883489385,1.1368683772161603e-13,1.1368683772161603e-13
C0006,CPEA,3,41,3,0.0625,2,282.4692894575264,13.0,295.4692894575264,60488.731920656915,282.46928945752666,-3.410605131648481e-13,3.410605131648481e-13
C0006,CPEA,3,41,3,0.0625,3,253.89389569796194,11.61000000000001,265.5038956979619,28058.100719745755,253.89389569796217,0.0,0.0
C0006,CPEA,3,41,3,0.0625,4,287.5589031760426,7.0,294.5589031760426,60804.275488149484,287.55890317604263,0.0,0.0
C0006,CPEA,3,41,3,0.0625,5,280.1021301247458,4.73421875,284.83634887474585,7292.102219147716,280.1021301247457,5.684341886080802e-14,5.684341886080802e-14
C0006,CPEA,3,45,3,0.0625,1,210.738398107936,5.865156249999998,216.603554357936,4712.223886586713,210.738398107936,0.0,0.0
C0006,CPEA,3,45,3,0.0625,2,212.51368106409464,5.0,217.51368106409464,44874.301182194715,212.51368106409444,0.0,0.0
C0006,CPEA,3,45,3,0.0625,3,191.14816116334748,11.61000000000001,202.7581611633475,27420.643374399675,191.1481611633473,0.0,0.0
C0006,CPEA,3,45,3,0.0625,4,217.65892519399293,15.0,232.65892519399293,48323.67603574113,217.6589251939932,0.0,0.0
C0006,CPEA,3,45,3,0.0625,5,211.37618083365473,3.4048437500000026,214.78102458365473,7341.07663336047,211.37618083365476,0.0,0.0
C0006,CPEA,3,49,3,0.0625,1,326.2698039877772,4.273906250000001,330.5437102377772,9055.867225955977,326.26980398777704,5.684341886080802e-14,5.684341886080802e-14
C0006,CPEA,3,49,3,0.0625,2,364.9644787411922,7.0,371.9644787411922,76460.28421357121,364.96447874119247,-5.684341886080802e-14,5.684341886080802e-14
C0006,CPEA,3,49,3,0.0625,3,293.11861696924785,11.61000000000001,304.72861696924787,28370.347932458626,293.11861696924757,-5.684341886080802e-14,5.684341886080802e-14
C0006,CPEA,3,49,3,0.0625,4,387.3617027969003,13.0,400.3617027969003,81350.49062785116,387.36170279690043,5.684341886080802e-14,5.684341886080802e-14
C0006,CPEA,3,49,3,0.0625,5,330.8079883280171,4.99609375,335.8040820780171,6776.072246261576,330.807988328017,0.0,0.0
C0006,CPEA,3,53,3,0.0625,1,363.707546962617,4.865156249999998,368.572703212617,10805.325131757725,363.70754696261713,-5.684341886080802e-14,5.684341886080802e-14
C0006,CPEA,3,53,3,0.0625,2,479.9098741770422,11.715027008734635,491.6249011857768,101183.30996152063,479.9098741770423,5.684341886080802e-14,5.684341886080802e-14
C0006,CPEA,3,53,3,0.0625,3,339.29021991986076,11.61000000000001,350.9002199198608,25031.0759156895,339.29021991986093,0.0,0.0
C0006,CPEA,3,53,3,0.0625,4,473.11990904810256,8.284972991265368,481.4048820393679,97886.80926376284,473.1199090481022,5.684341886080802e-14,5.684341886080802e-14
C0006,CPEA,3,53,3,0.0625,5,356.1647171848561,4.404843750000001,360.5695609348561,7742.877311632692,356.1647171848563,-1.7053025658242404e-13,1.7053025658242404e-13
C0006,CPEA,3,57,3,0.0625,1,307.91827683749574,4.444531249999999,312.36280808749575,8663.601269079049,307.9182768374958,0.0,0.0
C0006,CPEA,3,57,3,0.0625,2,325.16631048598725,5.0,330.16631048598725,68307.12061577853,325.16631048598686,1.7053025658242404e-13,1.7053025658242404e-13
C0006,CPEA,3,57,3,0.0625,3,291.4532105443729,11.61000000000001,303.0632105443729,24532.705821934564,291.4532105443731,0.0,0.0
C0006,CPEA,3,57,3,0.0625,4,361.58735229924827,15.0,376.58735229924827,77429.6527340547,361.5873522992477,0.0,0.0
C0006,CPEA,3,57,3,0.0625,5,308.0056417834282,4.825468750000001,312.8311105334282,6903.378735980807,308.00564178342813,0.0,0.0
C0006,CPEA,3,61,3,0.0625,1,268.3726327021054,5.52390625,273.8965389521054,8923.739029423548,268.3726327021058,-2.8421709430404007e-13,2.8421709430404007e-13
C0006,CPEA,3,61,3,0.0625,2,271.8910069401019,11.0,282.8910069401019,58412.88390237151,271.8910069401017,0.0,0.0
C0006,CPEA,3,61,3,0.0625,3,252.05340852925326,11.61000000000001,263.6634085292533,24078.707801783396,252.05340852925346,0.0,0.0
C0006,CPEA,3,61,3,0.0625,4,246.22546737861626,9.0,255.22546737861626,51996.25432059858,246.22546737861595,-2.842170943040401e-14,2.842170943040401e-14
C0006,CPEA,3,61,3,0.0625,5,268.42549405381135,3.746093750000002,272.17158780381135,6755.920706208968,268.4254940538117,0.0,0.0
C0006,CPEA,3,65,3,0.0625,1,303.03820847635814,5.805624999999999,308.84383347635816,9377.863033867921,303.03820847635836,0.0,0.0
C0006,CPEA,3,65,3,0.0625,2,324.9676976313761,7.0,331.9676976313761,68106.8425211494,324.9676976313758,1.7053025658242404e-13,1.7053025658242404e-13
C0006,CPEA,3,65,3,0.0625,3,288.2106779341116,11.61000000000001,299.8206779341116,24450.280495831954,288.21067793411146,0.0,0.0
C0006,CPEA,3,65,3,0.0625,4,324.5324873438006,13.0,337.5324873438006,68973.03267002974,324.5324873438007,-1.1368683772161603e-13,1.1368683772161603e-13
C0006,CPEA,3,65,3,0.0625,5,305.5862047814528,3.4643750000000035,309.0505797814528,7785.316912021748,305.58620478145264,0.0,0.0
C0006,CPEA,3,69,3,0.0625,1,326.45862170783505,5.8476043487660805,332.30622605660113,11568.646835309497,326.4586217078348,0.0,0.0
C0006,CPEA,3,69,3,0.0625,2,338.20078563553784,3.0,341.20078563553784,69659.700424454,338.2007856355377,0.0,0.0
C0006,CPEA,3,69,3,0.0625,3,307.56418645428664,9.001615808453657,316.5658022627403,31675.543664941502,307.56418645428664,0.0,0.0
C0006,CPEA,3,69,3,0.0625,4,329.8238508787115,17.0,346.8238508787115,71938.23083126367,329.8238508787117,0.0,0.0
C0006,CPEA,3,69,3,0.0625,5,328.3826087552483,5.250779842780261,333.6333885980286,5040.033827967269,328.38260875524793,1.1368683772161603e-13,1.1368683772161603e-13
C0006,CPEA,3,73,3,0.0625,1,296.85023017099985,4.34707126121697,301.1973014322168,7508.102074934648,296.8502301709997,5.684341886080802e-14,5.684341886080802e-14
C0006,CPEA,3,73,3,0.0625,2,314.66918516478313,8.0,322.66918516478313,65573.09462409758,314.6691851647831,0.0,0.0
C0006,CPEA,3,73,3,0.0625,3,282.1489702237631,9.001615808453657,291.1505860322168,31431.391502636256,282.14897022376294,0.0,0.0
C0006,CPEA,3,73,3,0.0625,4,324.8152751503984,12.0,336.8152751503984,68302.0216050584,324.8152751503991,0.0,0.0
C0006,CPEA,3,73,3,0.0625,5,299.6247185138721,6.119675012870926,305.744393526743,5785.312660618575,299.62471851387187,-1.1368683772161603e-13,1.1368683772161603e-13
C0006,CPEA,3,77,3,0.0625,1,335.36250976428846,5.5976043487660805,340.96011411305454,10132.661908651335,335.3625097642885,0.0,0.0
C0006,CPEA,3,77,3,0.0625,2,351.0118201743023,14.0,365.0118201743023,75576.51841269646,351.01182017430267,0.0,0.0
C0006,CPEA,3,77,3,0.0625,3,313.8004244940905,9.001615808453657,322.8020403025442,31797.90604533954,313.8004244940905,0.0,0.0
C0006,CPEA,3,77,3,0.0625,4,353.79780945582297,6.0,359.79780945582297,73825.8445887682,353.79780945582223,4.547473508864641e-13,4.547473508864641e-13
C0006,CPEA,3,77,3,0.0625,5,331.31180403548757,5.500779842780258,336.81258387826784,6387.870201585603,331.31180403548746,5.684341886080802e-14,5.684341886080802e-14
C0006,CPEA,3,81,3,0.0625,1,365.3678788837559,6.492841107744817,371.86071999150073,12935.718778903873,365.3678788837559,5.684341886080802e-14,5.684341886080802e-14
C0006,CPEA,3,81,3,0.0625,2,450.04455136494926,3.1015265041004483,453.1460778690497,92213.97522227184,450.04455136494926,-5.684341886080802e-14,5.684341886080802e-14
C0006,CPEA,3,81,3,0.0625,3,347.9375070504153,9.001615808453657,356.939122858869,32059.276870902802,347.9375070504157,-5.684341886080802e-14,5.684341886080802e-14
C0006,CPEA,3,81,3,0.0625,4,459.6103930842994,16.898473495899538,476.50886658019897,96913.54441994391,459.6103930842984,4.547473508864641e-13,4.547473508864641e-13
C0006,CPEA,3,81,3,0.0625,5,368.7851820012388,4.605543083801521,373.39072508504034,5610.589617576334,368.7851820012389,0.0,0.0
C0006,CPEA,4,85,4,0.015625,1,171.68162285909762,6.714374999999999,178.3959978590976,7876.814442564331,171.68162285909756,5.684341886080802e-14,5.684341886080802e-14
C0006,CPEA,4,85,4,0.015625,2,168.04660618399845,8.0,176.04660618399845,36724.148540770744,168.0466061839985,0.0,0.0
C0006,CPEA,4,85,4,0.015625,3,168.41383959468425,11.610000000000003,180.02383959468426,20292.221531969553,168.4138395946842,2.842170943040401e-14,2.842170943040401e-14
C0006,CPEA,4,85,4,0.015625,4,178.63042339851248,12.0,190.63042339851248,40000.16847918833,178.63042339851248,2.842170943040401e-14,2.842170943040401e-14
C0006,CPEA,4,85,4,0.015625,5,172.13743688356834,2.555625,174.69306188356833,4584.327632739018,172.1374368835684,0.0,0.0
C0006,CPEA,4,89,4,0.015625,1,166.32969678100693,2.635000000000001,168.96469678100692,9077.151092216742,166.32969678100693,0.0,0.0
C0006,CPEA,4,89,4,0.015625,2,164.96829736928944,4.0,168.96829736928944,35290.27487249376,164.96829736928944,0.0,0.0
C0006,CPEA,4,89,4,0.015625,3,160.01129566151712,11.610000000000003,171.62129566151714,20234.43337082571,160.0112956615171,2.842170943040401e-14,2.842170943040401e-14
C0006,CPEA,4,89,4,0.015625,4,161.95377592128077,16.0,177.95377592128077,37233.70468902314,161.9537759212807,2.842170943040401e-14,2.842170943040401e-14
C0006,CPEA,4,89,4,0.015625,5,167.6620440640774,6.634999999999999,174.2970440640774,2379.3444860674863,167.6620440640775,-2.842170943040401e-14,2.842170943040401e-14
C0006,CPEA,4,93,4,0.015625,1,165.90627792505822,5.873124999999999,171.7794029250582,10521.839493393047,165.90627792505822,2.842170943040401e-14,2.842170943040401e-14
C0006,CPEA,4,93,4,0.015625,2,165.69285065264313,8.0,173.69285065264313,36208.665070149334,165.6928506526431,0.0,0.0
C0006,CPEA,4,93,4,0.015625,3,162.63502348029854,11.610000000000003,174.24502348029856,20234.43337082571,162.6350234802985,2.842170943040401e-14,2.842170943040401e-14
C0006,CPEA,4,93,4,0.015625,4,170.0761238893683,12.0,182.0761238893683,36460.85175476679,170.07612388936826,0.0,0.0
C0006,CPEA,4,93,4,0.015625,5,168.31278940600413,3.396875000000001,171.70966440600412,1726.8085239245447,168.31278940600413,0.0,0.0
C0006,CPEA,4,97,4,0.015625,1,185.5725688052981,4.555624999999999,190.12819380529808,6879.610488305079,185.57256880529792,1.4210854715202004e-13,1.4210854715202004e-13
C0006,CPEA,4,97,4,0.015625,2,181.43063647320213,12.0,193.43063647320213,40401.095040957225,181.43063647320218,0.0,0.0
C0006,CPEA,4,97,4,0.015625,3,180.46560497566466,11.610000000000003,192.07560497566467,20372.739185779363,180.46560497566466,2.842170943040401e-14,2.842170943040401e-14
C0006,CPEA,4,97,4,0.015625,4,184.24351289126295,8.0,192.24351289126295,40365.71319295815,184.24351289126292,0.0,0.0
C0006,CPEA,4,97,4,0.015625,5,184.9732668353648,4.714375,189.6876418353648,3296.446437187853,184.9732668353647,0.0,0.0
C0006,CPEA,4,101,4,0.015625,1,276.55748843341246,4.555625,281.1131134334125,7477.872159589192,276.55748843341246,-5.684341886080802e-14,5.684341886080802e-14
C0006,CPEA,4,101,4,0.015625,2,300.26155342267384,5.323480334897212,305.58503375757107,61421.32201176815,300.26155342267384,0.0,0.0
C0006,CPEA,4,101,4,0.015625,3,275.86424287985807,11.610000000000003,287.4742428798581,21366.72556482128,275.8642428798584,-2.8421709430404007e-13,2.8421709430404007e-13
C0006,CPEA,4,101,4,0.015625,4,321.49502719756583,14.67651966510278,336.1715468626686,68896.57071721707,321.49502719756583,0.0,0.0
C0006,CPEA,4,101,4,0.015625,5,289.93881550403535,4.714374999999999,294.65319050403536,7159.931755915113,289.93881550403535,-5.684341886080802e-14,5.684341886080802e-14
C0006,CPEA,4,105,4,0.015625,1,295.0103710035426,5.3175,300.3278710035426,6614.634741847684,295.0103710035425,1.1368683772161603e-13,1.1368683772161603e-13
C0006,CPEA,4,105,4,0.015625,2,320.16617393688915,17.32348033489722,337.4896542717864,69095.38049025716,320.16617393688904,5.684341886080802e-14,5.684341886080802e-14
C0006,CPEA,4,105,4,0.015625,3,290.65102057404914,11.610000000000003,302.26102057404916,21554.593341763197,290.6510205740494,-3.410605131648481e-13,3.410605131648481e-13
C0006,CPEA,4,105,4,0.015625,4,319.9755361641425,2.676519665102788,322.6520558292453,66577.49251128091,319.9755361641425,0.0,0.0
C0006,CPEA,4,105,4,0.015625,5,298.4429446737812,3.952500000000002,302.3954446737812,5674.082294512482,298.44294467378126,0.0,0.0
C0006,CPEA,4,109,4,0.015625,1,383.3545998559669,5.793749999999999,389.1483498559669,14896.617955946942,383.3545998559669,0.0,0.0
C0006,CPEA,4,109,4,0.015625,2,465.9801606422718,9.323480334897212,475.30364097716904,98136.13935183309,465.9801606422719,0.0,0.0
C0006,CPEA,4,109,4,0.015625,3,362.8373095568968,11.610000000000003,374.4473095568968,22116.456231591692,362.8373095568966,1.7053025658242404e-13,1.7053025658242404e-13
C0006,CPEA,4,109,4,0.015625,4,469.91033232095384,10.676519665102784,480.5868519860566,99631.10529109488,469.9103323209539,0.0,0.0
