ExperimentID,StructuralInstanceID,PairedBaseID,ParallelTaskID,Replication,Controller,Fairness,FormulationID,FormulationVariant,Resource,CompletionStatus,PeriodsCompleted,HorizonCovered,TotalOperatingCost,AllGridBenchmark,TotalSavings,TerminalStateOfCharge,TerminalResidual,TotalPV,TotalGridImport,TotalGridExport,AggregateBatteryCharge,AggregateBatteryDischarge,ChargingPeriods,DischargingPeriods,IdlePeriods,RealizedAlpha,MaxPVRelativeDeviation,MeanPVRelativeDeviation,RealizedGamma,MaxSavingsRelativeDeviation,MeanSavingsRelativeDeviation,MinHouseholdPV,MinHouseholdSavings,MaxFairnessResidual,MaxPhysicalResidual,MaxSimultaneousFlow,MaxModeLinkResidual,MaxIntegralityResidual,PEAToleranceActivations,PEAToleranceActivationRate,PEAToleranceMeanActive,PEAToleranceMeanAllPeriods,PEAToleranceMax,PEAStrictFeasiblePeriods,OptimizationFailures,PhysicalViolations,FailureMessage
oos_experiment,SI-Drahi_1-d2-HET-UHI-BHI-960250dacf,PB-Drahi_1-d2-HET-UHI-17833fabe7,TK-PB-Drahi_1-d2-HET-UHI-17833fabe7-r5,5,DETERMINISTIC_RH,LEXMMFPEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,682697.82566634,803161.1813650472,120463.35569870737,0.19999999999998863,1.1379786002407855e-14,1106.5686428622766,3647.664115246451,523.9692758465933,268.29126277204875,242.132864651774,9,6,7,0.2632114613491276,0.40049547666268903,0.24190450483053638,0.1499865263582195,0.7284895227120586,0.31009478334316964,181.0456899397808,14824.184075678291,1.0000000000000568,3.7371879106438857,3.7371879106438857,4.440892098500626e-16,0.11678712220762144,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_1-d2-HET-UHI-BHI-960250dacf,PB-Drahi_1-d2-HET-UHI-17833fabe7,TK-PB-Drahi_1-d2-HET-UHI-17833fabe7-r5,5,DETERMINISTIC_RH,LEXMMFSA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,723735.7877329371,803161.1813650472,79425.39363211002,83.87931801083548,83.67931801083547,1106.5686428622766,3881.2804698192067,669.7716317945881,353.6107142024877,239.63831745745145,9,6,4,0.2632114613491276,1.3268713153019116,0.6149248508238028,0.0988909766494431,1.234388131236254,0.6667191702743314,49.209961654283696,-4022.403384478559,1.0000000000436557,15.180026281208935,15.180026281208935,0.0,0.4743758212877792,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_1-d2-HET-UHI-BHI-960250dacf,PB-Drahi_1-d2-HET-UHI-17833fabe7,TK-PB-Drahi_1-d2-HET-UHI-17833fabe7-r5,5,DETERMINISTIC_RH,NONE,shared_battery_mode_node_level_v1,aggregate_only,none,completed,24,1.0,593301.3206497717,803161.1813650472,209859.8607152757,0.19999999999998863,1.1379786002407855e-14,1106.5686428622769,3118.1230488275332,0.0,211.14469279949327,190.55808525154274,7,7,10,0.26321146134912765,2.65952176727415,1.141775655775757,0.2612923353175502,2.6435463423736274,1.1026627878276143,0.0,-32165.11999999982,0.0,0.2653124999999994,0.0,0.0,0.2653124999999994,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_1-d2-HET-UHI-BHI-960250dacf,PB-Drahi_1-d2-HET-UHI-17833fabe7,TK-PB-Drahi_1-d2-HET-UHI-17833fabe7-r5,5,DETERMINISTIC_RH,PEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,680326.3812808194,803161.1813650472,122834.80008422789,0.19999999999998863,1.1379786002407855e-14,1106.5686428622766,3635.0238274924905,511.3289880926328,268.29126277204875,242.132864651774,9,6,7,0.2632114613491276,0.5773419181872297,0.4004133184732771,0.1529391645590474,0.9885469303853561,0.5240349188351408,111.95654617105183,3053.3138338074496,1.1368683772161603e-13,3.7371879106438857,3.7371879106438857,1.4210854715202004e-14,0.2653124999999994,0,0.0,0.0,0.0,0.0,24,0,0,
oos_experiment,SI-Drahi_1-d2-HET-UHI-BHI-960250dacf,PB-Drahi_1-d2-HET-UHI-17833fabe7,TK-PB-Drahi_1-d2-HET-UHI-17833fabe7-r5,5,DETERMINISTIC_RH,SA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,698836.790034117,803161.1813650472,104324.3913309303,82.49971043553393,82.29971043553392,1106.5686428622769,3737.903411912105,526.2867736765953,368.15868761200875,254.07849065608065,10,7,3,0.26321146134912765,0.8329781274174265,0.5109093536090268,0.12989222306987158,0.5421184974046432,0.23184231624458768,67.55344033347293,10321.185605186096,1.7462298274040222e-10,15.180026281208935,15.180026281208935,0.0,0.4743758212877792,0,0.0,0.0,0.0,0.0,24,0,0,
oos_experiment,SI-Drahi_1-d2-HET-UHI-BHI-960250dacf,PB-Drahi_1-d2-HET-UHI-17833fabe7,TK-PB-Drahi_1-d2-HET-UHI-17833fabe7-r5,5,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,593301.3206497717,803161.1813650472,209859.86071527566,0.19999999999998863,1.1379786002407855e-14,1106.5686428622766,3118.1230488275332,0.0,211.14469279949327,190.55808525154274,7,7,10,0.2632114613491276,2.6595217672741507,1.1426747309525187,0.2612923353175502,2.6435463423736274,1.1035581383835829,47.59515283216362,1487.535364018171,0.0,0.2653124999999994,0.0,0.0,0.2653124999999994,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_1-d2-HET-UHI-BHI-960250dacf,PB-Drahi_1-d2-HET-UHI-17833fabe7,TK-PB-Drahi_1-d2-HET-UHI-17833fabe7-r5,5,MULTISTAGE_RH,LEXMMFPEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,678364.2556660423,803161.1813650472,124796.92569900502,0.19999999999998863,1.1379786002407855e-14,1106.5686428622769,3624.565293220451,500.87045382059125,268.29126277204875,242.132864651774,8,6,7,0.26321146134912765,0.25444142339277936,0.14885628203471413,0.15538216810590996,1.0339271530908378,0.43914068438171716,167.1917685446168,10674.195325928042,1.0000000000027285,16.0,16.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_1-d2-HET-UHI-BHI-960250dacf,PB-Drahi_1-d2-HET-UHI-17833fabe7,TK-PB-Drahi_1-d2-HET-UHI-17833fabe7-r5,5,MULTISTAGE_RH,LEXMMFSA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,717041.7242047949,803161.1813650472,86119.45716025248,51.44611782011085,51.24611782011085,1106.5686428622769,3848.693150202147,669.7716317945885,335.39759178325795,254.01251465528497,9,7,4,0.26321146134912765,0.8545634862452657,0.6163743862999568,0.10722562190304621,1.4023688589535535,0.5841159762237815,44.671693332509,-7487.1455212117,1.0000000011350494,15.180026281208935,15.180026281208935,0.0,0.4743758212877792,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_1-d2-HET-UHI-BHI-960250dacf,PB-Drahi_1-d2-HET-UHI-17833fabe7,TK-PB-Drahi_1-d2-HET-UHI-17833fabe7-r5,5,MULTISTAGE_RH,NONE,shared_battery_mode_node_level_v1,aggregate_only,none,completed,24,1.0,593301.3206497723,803161.1813650472,209859.86071527508,0.19999999999998863,1.1379786002407855e-14,1106.5686428622769,3118.123048827536,0.0,211.14469279949304,190.55808525154248,7,7,10,0.26321146134912765,2.659521767274151,1.1436069053126907,0.2612923353175495,2.643546342373637,1.1054252312340387,28.888722890907516,-19314.161556062347,0.0,0.2653125000000003,0.0,0.0,0.2653125000000003,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_1-d2-HET-UHI-BHI-960250dacf,PB-Drahi_1-d2-HET-UHI-17833fabe7,TK-PB-Drahi_1-d2-HET-UHI-17833fabe7-r5,5,MULTISTAGE_RH,PEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,673367.3474241482,803161.1813650472,129793.83394089912,0.19999999999998863,1.1379786002407855e-14,1106.568642862277,3597.666425621277,473.97158622141626,268.29126277204875,242.132864651774,8,6,7,0.2632114613491277,0.5903825059475138,0.236495676030989,0.1616037190944692,1.1012326868904072,0.5089651917722552,155.5103849737045,2754.3346347314364,1.0516032489249483e-12,15.92194902313175,15.92194902313175,3.552713678800501e-15,0.4975609069728672,0,0.0,0.0,0.0,0.0,24,0,0,
oos_experiment,SI-Drahi_1-d2-HET-UHI-BHI-960250dacf,PB-Drahi_1-d2-HET-UHI-17833fabe7,TK-PB-Drahi_1-d2-HET-UHI-17833fabe7-r5,5,MULTISTAGE_RH,SA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,703121.5078190838,803161.1813650472,100039.67354596358,80.34343832735667,80.14343832735666,1106.568642862277,3761.3024443656923,551.341937144684,372.1825592865008,259.75849334507814,10,7,3,0.2632114613491277,1.0436170728672214,0.6355510750098851,0.12455740624308664,0.7839814779791169,0.33272192573572623,0.0,4669.32265668115,7.894414011389017e-10,15.180026281208935,15.180026281208935,0.0,0.4743758212877792,0,0.0,0.0,0.0,0.0,24,0,0,
oos_experiment,SI-Drahi_1-d2-HET-UHI-BHI-960250dacf,PB-Drahi_1-d2-HET-UHI-17833fabe7,TK-PB-Drahi_1-d2-HET-UHI-17833fabe7-r5,5,MULTISTAGE_RH,STATIC_DEMAND_SHARE,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,593301.3206497723,803161.1813650472,209859.86071527502,0.19999999999998863,1.1379786002407855e-14,1106.568642862277,3118.123048827536,0.0,211.14469279949304,190.55808525154248,7,7,10,0.2632114613491277,2.6595217672741502,1.142674730952519,0.26129233531754936,2.643546342373638,1.1148658885954437,47.59515283216351,-282.8522769822448,0.0,0.2653125000000003,0.0,0.0,0.2653125000000003,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_1-d2-HET-UHI-BHI-960250dacf,PB-Drahi_1-d2-HET-UHI-17833fabe7,TK-PB-Drahi_1-d2-HET-UHI-17833fabe7-r5,5,TWO_STAGE_RH,LEXMMFPEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,678364.2556660422,803161.1813650472,124796.92569900508,0.19999999999998863,1.1379786002407855e-14,1106.5686428622769,3624.565293220452,500.8704538205912,268.29126277204875,242.132864651774,8,6,7,0.26321146134912765,0.445607710529287,0.17337860832199084,0.15538216810591005,1.0339271530908367,0.49459072721009106,189.11208869301817,4528.09773458651,1.0000000000050022,16.0,16.0,1.7763568394002505e-15,0.5,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_1-d2-HET-UHI-BHI-960250dacf,PB-Drahi_1-d2-HET-UHI-17833fabe7,TK-PB-Drahi_1-d2-HET-UHI-17833fabe7-r5,5,TWO_STAGE_RH,LEXMMFSA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,715240.972682385,803161.1813650472,87920.20868266225,42.676500912823066,42.47650091282306,1106.568642862277,3839.9350571015725,669.7716317945885,331.0185452329886,258.3915612055903,9,7,4,0.2632114613491277,1.0919394996019143,0.614138194857355,0.10946770177965234,1.4390626469120498,0.5995978416634589,29.005242853046227,-8340.763951727655,1.0000000020809239,15.180026281208935,15.180026281208935,1.7763568394002505e-15,0.4743758212877792,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_1-d2-HET-UHI-BHI-960250dacf,PB-Drahi_1-d2-HET-UHI-17833fabe7,TK-PB-Drahi_1-d2-HET-UHI-17833fabe7-r5,5,TWO_STAGE_RH,NONE,shared_battery_mode_node_level_v1,aggregate_only,none,completed,24,1.0,593301.3206497722,803161.1813650472,209859.86071527508,0.19999999999998863,1.1379786002407855e-14,1106.5686428622769,3118.123048827536,0.0,211.14469279949304,190.55808525154248,7,7,10,0.26321146134912765,2.659521767274151,1.14477232481782,0.2612923353175495,2.643546342373637,1.105126008192064,15.028678180903452,-4653.961752196599,0.0,0.2653125000000003,0.0,0.0,0.2653125000000003,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_1-d2-HET-UHI-BHI-960250dacf,PB-Drahi_1-d2-HET-UHI-17833fabe7,TK-PB-Drahi_1-d2-HET-UHI-17833fabe7-r5,5,TWO_STAGE_RH,PEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,673367.3474241481,803161.1813650472,129793.83394089915,0.19999999999998863,1.1379786002407855e-14,1106.568642862278,3597.6664256212766,473.9715862214173,268.29126277204875,242.132864651774,8,6,7,0.2632114613491279,0.533592783249154,0.2147455696574613,0.16160371909446922,1.1433940065418295,0.4843020019248576,160.26294582020302,10093.580184518622,4.547473508864641e-12,15.921949023131745,15.921949023131745,3.552713678800501e-15,0.4975609069728669,0,0.0,0.0,0.0,0.0,24,0,0,
oos_experiment,SI-Drahi_1-d2-HET-UHI-BHI-960250dacf,PB-Drahi_1-d2-HET-UHI-17833fabe7,TK-PB-Drahi_1-d2-HET-UHI-17833fabe7-r5,5,TWO_STAGE_RH,SA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,705144.9406606604,803161.1813650472,98016.2407043869,91.6756749533989,91.4756749533989,1106.5686428622769,3770.7827803717673,549.3450328934763,379.48117941514215,255.5798732164368,11,5,3,0.26321146134912765,0.8407400222329525,0.6092809021301983,0.12203807028845588,0.8320763899446825,0.36227590742102306,34.71254959753471,3556.3167313678714,8.149072527885437e-10,15.180026281208935,15.180026281208935,7.105427357601002e-15,0.47437582128777933,0,0.0,0.0,0.0,0.0,24,0,0,
