ConfigID,RandomInstanceID,InstanceFile,TreeSpec,NBstage,Childs,Periods,Scenarios,J,Theta,Fairness,ConditionalStage,FairnessMMR,Status,ExpectedCost,NoneExpectedCost,PoFAbs,PoFPct,RunTimeSec,ModelSolveTimeSec,PVMin,PVMax,PVRange,PVGini,PVJain,ESSMin,ESSMax,ESSRange,ESSGini,ESSJain,PVESSMin,PVESSMax,PVESSRange,PVESSGini,PVESSJain,PSRMin,PSRMax,PSRRange,PSRGini,PSRJain,ESRMin,ESRMax,ESRRange,ESRGini,ESRJain,PESRMin,PESRMax,PESRRange,PESRGini,PESRJain,SavingsMin,SavingsMax,SavingsRange,SavingsGini,SavingsJain,SavingsNegativeCount,SavingsRateMin,SavingsRateMax,SavingsRateRange,SavingsRateGini,SavingsRateJain,FairnessResidualMean,FairnessResidualMax,RuleMetricMin,RuleMetricMax,RuleMetricRatio,ConditionalGapMean,ConditionalGapMax,WorstNodeGap,MaxShareSumResidual,MaxAcrossNodeShareResidual,MaxPVAllocationResidual
C0001,R001,Drahi_51.csv,2:2:12,2,2,12,2,5,0.2,LEXMMFPEA,,,true,505572.16432292643,350647.142705669,154925.02161725744,0.4418259918555804,26.177926778793335,0.01,583.3198816322267,583.3198816322268,1.1368683772161603e-13,4.6775091870416436e-17,1.0,0.9763418869526265,20.0,19.023658113047375,0.5139489431465606,0.5173279252874642,584.2962235191793,603.3198816322267,19.023658113047418,0.006786687481044185,0.9998373360372097,0.564473680036788,0.7039317804878344,0.13945810045104645,0.050996756131234645,0.9903232107529772,0.0009443945384196313,0.024220831366337816,0.023276436827918183,0.5337259064288778,0.49392028758684303,0.5654180745752075,0.7281526118541722,0.1627345372789647,0.05589346381178844,0.9888862255752374,14641.009187442629,112946.3779471082,98305.36875966557,0.29033987112363696,0.7527235279367236,0,0.08719815365800458,0.6145042880058437,0.5273061343478391,0.28165718575516924,0.7679931458636533,,,,,,,,,,,
C0002,R002,Drahi_70.csv,2:2:12,2,2,12,2,5,0.2,LEXMMFPEA,,,true,578769.258834197,555981.4428576767,22787.8159765203,0.04098664851005406,0.08858704566955566,0.03,250.42862851433836,250.42862851433844,8.526512829121202e-14,6.35556620480991e-17,1.0,0.0,24.0,24.0,0.6417527071266684,0.383295148869579,250.42862851433836,274.42862851433847,24.000000000000114,0.019726700474071775,0.9984820488851918,0.29526958991610786,0.3232086871139358,0.027939097197827945,0.019593043058893807,0.9987548205991242,0.0,0.028574875873532843,0.028574875873532843,0.6354205786469428,0.3878353748403721,0.301005841408475,0.34092821305678506,0.039922371648310084,0.024087714730908594,0.9980881123861737,19082.818968162668,53688.51502296695,34605.696054804284,0.12584164860937117,0.9238670843861868,0,0.12681404971950686,0.3236172175280133,0.19680316780850646,0.12076481352852825,0.9312942300610917,,,,,,,,,,,
C0003,R003,Drahi_37.csv,2:2:12,2,2,12,2,5,0.2,LEXMMFPEA,,,true,789209.1855147078,788792.4267524912,416.7587622166611,0.0005283503594633681,0.14852380752563477,0.06,354.58197251751795,354.5819725175181,1.7053025658242404e-13,7.69493182619143e-17,1.0000000000000002,0.0,16.30528739830011,16.30528739830011,0.4474342742539666,0.596599258774254,354.58197251751807,370.88725991581816,16.305287398300095,0.008978605954502821,0.9997277956407319,0.3084020465978755,0.3193199674918778,0.010917920894002286,0.0061784795744384636,0.9998715802880788,0.0,0.014695568685816944,0.014695568685816944,0.4482436955707662,0.596455857835447,0.3084020465978755,0.33401553617769475,0.025613489579819237,0.01521115009556363,0.9992513732349845,68561.34111300751,76036.31100337501,7474.969890367502,0.020175830816336157,0.9986914093819541,0,0.29535741996238557,0.34670679388257847,0.0513493739201929,0.0318114059861642,0.9965648494064591,,,,,,,,,,,
C0004,R004,Drahi_95.csv,2:2:12,2,2,12,2,5,0.2,LEXMMFPEA,,,true,723643.5649869374,689336.4548281287,34307.11015880876,0.04976830968175404,0.09293007850646973,0.03,60.62481946223109,60.62481946223112,3.552713678800501e-14,1.125151435303908e-16,0.9999999999999999,0.0,12.0,12.0,0.28432132963988926,0.7688944689819069,60.62481946223109,72.6248194622311,12.000000000000014,0.030257284436327355,0.9966075863318183,0.0755558322979492,0.07980703435606408,0.0042512020581148835,0.010244538693847477,0.9996506151810055,0.0,0.015292642140441268,0.015292642140441268,0.28527949776111716,0.7695291806793151,0.07701945449121644,0.09378150790594439,0.016762053414727945,0.03615975168252357,0.9954817763129827,566.2481946223415,13231.468806927354,12665.220612305013,0.45467220004915637,0.5272676174427298,0,0.0038076501283582486,0.08909539384087346,0.08528774371251521,0.4552490950076505,0.5245305403309606,,,,,,,,,,,
C0005,R005,Drahi_83.csv,2:2:12,2,2,12,2,5,0.2,LEXMMFPEA,,,true,718215.0448932657,690780.2331263986,27434.81176686706,0.03971568735066432,0.12064695358276367,0.04,50.41530900813685,50.41530900813689,3.552713678800501e-14,1.127503133058922e-16,1.0,0.0,20.49000000000001,20.49000000000001,0.49337698312767575,0.5475591460296872,50.41530900813688,70.9053090081369,20.490000000000016,0.06714497406749254,0.9849268505972896,0.06140651128379991,0.06686729080808221,0.005460779524282297,0.016028987731615676,0.9990570559748492,0.0,0.026993865055211237,0.026993865055211237,0.49674529250846106,0.5412867805004462,0.06392021838670012,0.09311978731675968,0.029199568930059566,0.07256963871483181,0.9819616186255673,447.3330900813744,14934.82631295317,14487.493222871795,0.5668976251236774,0.40688588472428505,0,0.002941516101532956,0.0987843206900015,0.09584280458846854,0.5649247459874398,0.4127014997995042,,,,,,,,,,,
C0006,R001,Drahi_51.csv,6:4:4,6,4,4,1024,5,0.2,LEXMMFPEA,,,true,594291.1848975158,475444.91932879144,118846.26556872437,0.24996852576846415,16.260265350341797,7.68,303.2636328271937,303.2636328271989,5.172751116333529e-12,3.613823080002671e-15,0.9999999999999996,4.585249196443583,10.957903952113416,6.372654755669832,0.18243343358421837,0.8960664019853,307.84888202363885,314.22153677930714,6.372654755668293,0.004762540267490144,0.9999209594602395,0.34469344832252286,0.40457699673723807,0.059883548414715215,0.03239566749070271,0.9964534443878644,0.00574218928713165,0.014567970542544884,0.008825781255413234,0.19116525400152268,0.8937466806686983,0.35536487816794005,0.41914496727977907,0.06378008911183902,0.031854196989550825,0.9965175313846995,7173.332465548825,64681.30285681899,57507.970391270166,0.39860630417216536,0.6410275557576623,0,0.04852732157920729,0.39288146905270993,0.3443541474735026,0.377211517997567,0.6715246487911223,,,,,,,,,,,
C0007,R002,Drahi_70.csv,6:4:4,6,4,4,1024,5,0.2,LEXMMFPEA,,,true,457140.7243131922,414808.66757347883,42332.05673971336,0.10205200625952372,15.134894847869873,9.44,394.0137828932571,394.01378289326044,3.353761712787673e-12,1.6619626360987178e-15,0.9999999999999999,5.249884547577828,19.275299436156484,14.025414888578656,0.2736095414282738,0.7235850307664539,399.2636674408349,413.28908232941615,14.025414888581224,0.005881028565378156,0.9998235427751019,0.47495785165348303,0.48515995401010426,0.010202102356621223,0.003790858361878267,0.999942862055464,0.006413833725049551,0.02336862822832962,0.016954794503280073,0.2725622870278388,0.7251991875254625,0.48218364027958377,0.5012582282824251,0.019074588002841286,0.007726396895770403,0.999790259752532,22729.514853222878,80037.73836780342,57308.223514580546,0.13579308686042146,0.9003436156657628,0,0.1444732166815389,0.5005483338673388,0.35607511718579987,0.1360966692701407,0.9016205429431511,,,,,,,,,,,
C0008,R003,Drahi_37.csv,6:4:4,6,4,4,1024,5,0.2,LEXMMFPEA,,,true,686130.8743286591,611928.7912747842,74202.0830538749,0.12125934277302985,17.530734062194824,7.25,174.5577113412677,174.5577113412699,2.2168933355715126e-12,2.409754896176461e-15,1.0000000000000002,1.0,21.591410008445468,20.591410008445468,0.4767296266435765,0.5548041752810011,175.5577113412699,196.14912134971343,20.591410008443518,0.023269722292244298,0.9980918172167622,0.20186879674018093,0.21777496570127208,0.01590616896109115,0.015336295915523403,0.99923682088749,0.0012221016548183443,0.025802879152569916,0.02458077749775157,0.47517520023244214,0.5570906532154355,0.21220299310224705,0.22767167589275078,0.01546868279050373,0.014353431078769031,0.9993328334855492,4754.022040722484,41780.85142186402,37026.829381141535,0.40257514362644575,0.6162775792589672,0,0.03219737417343813,0.24404266417829243,0.2118452900048543,0.38124244366582893,0.6417868533813816,,,,,,,,,,,
C0009,R004,Drahi_95.csv,6:4:4,6,4,4,1024,5,0.2,LEXMMFPEA,,,true,709864.0949248767,678346.2578278384,31517.837097038282,0.046462756642843286,12.32827377319336,5.4,74.5512918622603,74.55129186226121,9.094947017729282e-13,2.4094177191727926e-15,1.0,6.537576766137993,10.44,3.902423233862007,0.09211659166418477,0.9701203073236411,81.08886862839887,84.99129186226065,3.902423233861782,0.008866845761468144,0.9997147082591354,0.0926995408588832,0.09632371463384887,0.0036241737749656694,0.007967102737521216,0.9997800975448431,0.008178103051734161,0.013528589049318402,0.005350485997584241,0.0989736111159487,0.9650166540386164,0.1013234592988545,0.10985230368316797,0.008528844384313464,0.015909913260230987,0.9990817801559103,642.2182057115424,17366.373965465755,16724.155759754212,0.47778605985880296,0.5438203729280795,0,0.004394415121163129,0.1152035210772073,0.11080910595604417,0.4774388258710476,0.5467879591827011,,,,,,,,,,,
C0010,R005,Drahi_83.csv,6:4:4,6,4,4,1024,5,0.2,LEXMMFPEA,,,true,762820.2601403263,743849.1009417027,18971.159198623616,0.02550404265408991,18.658560037612915,10.68,39.08701672714708,39.08701672714751,4.263256414560601e-13,2.3413888300750926e-15,0.9999999999999997,3.6100000000000003,12.576823098505988,8.966823098505987,0.2319472771809941,0.8068020275869409,42.69701672714708,51.6638398256535,8.966823098506417,0.03279845110656083,0.9952347113750205,0.04810529200701112,0.0492527439382327,0.0011474519312215797,0.004122721691169455,0.9999375087296993,0.004468453725239233,0.015856531406265292,0.011388077681026058,0.23498582000221258,0.8034393007645279,0.05257374573224987,0.06510927534449752,0.012535529612247652,0.03689872866177957,0.9943507006477311,1418.2188557180343,10452.820842049638,9034.601986331603,0.42131052969314664,0.5386460874644123,0,0.009110128934445577,0.06915380660769817,0.06004367767325259,0.4280812256927248,0.524866414615043,,,,,,,,,,,
