ConfigID,RandomInstanceID,TreeSpec,Fairness,ConditionalStage,House,ExpectedPV,ExpectedESS,ExpectedPVPlusESS,ExpectedPSR,ExpectedESR,ExpectedPESR,ExpectedSavings,ExpectedSavingsRate,ExpectedCost,PVShare,ESSShare,PVESSShare,SavingsShare,RunTimeSec,ModelSolveTimeSec
C0001,R001,2:2:12,LEXMMFPEA,,1,583.3198816322268,13.076341886952633,596.3962235191794,0.5762584627358475,0.012916251956346065,0.5891747146921935,112946.3779471082,0.6145042880058437,70854.41913705166,0.2,0.33504146377056154,0.20178322034477306,0.2967361758616586,26.177926778793335,0.01
C0001,R001,2:2:12,LEXMMFPEA,,2,583.3198816322267,0.9763418869526265,584.2962235191793,0.5822705204194256,0.0009745735311661554,0.5832450939505918,111230.86508323194,0.6095561949682373,71247.57743186373,0.19999999999999998,0.025015789413667004,0.19768933632960498,0.29222912803842954,26.177926778793335,0.01
C0001,R001,2:2:12,LEXMMFPEA,,3,583.3198816322267,20.0,603.3198816322267,0.7039317804878344,0.024220831366337816,0.7281526118541722,31562.204566398636,0.192475672540438,132418.02290763502,0.19999999999999998,0.5124391311684204,0.2041257536733262,0.0829211883995285,26.177926778793335,0.01
C0001,R001,2:2:12,LEXMMFPEA,,4,583.3198816322268,0.9763418869526265,584.2962235191794,0.564473680036788,0.0009443945384196313,0.5654180745752075,110248.48951512297,0.5863139701605632,77788.11736451734,0.2,0.025015789413667004,0.197689336329605,0.28964820092382043,26.177926778793335,0.01
C0001,R001,2:2:12,LEXMMFPEA,,5,583.3198816322268,4.0,587.3198816322268,0.6954167130767468,0.004782594157015489,0.7001993072337622,14641.009187442629,0.08719815365800458,153264.02748185868,0.2,0.10248782623368409,0.1987123533226908,0.0384653067765629,26.177926778793335,0.01
C0002,R002,2:2:12,LEXMMFPEA,,1,250.42862851433844,24.0,274.42862851433847,0.29526958991610786,0.028574875873532843,0.32384446578964066,53688.51502296695,0.32164751215384785,113228.72510568387,0.20000000000000004,0.6043817678166709,0.21243020547059507,0.24210456850772008,0.08858704566955566,0.03
C0002,R002,2:2:12,LEXMMFPEA,,2,250.42862851433836,0.0,250.42862851433836,0.3075470544445541,0.0,0.3075470544445541,49295.71188504272,0.30225769924824253,113795.95462220622,0.19999999999999998,0.0,0.1938522423809026,0.22229553285472145,0.08858704566955566,0.03
C0002,R002,2:2:12,LEXMMFPEA,,3,250.42862851433836,0.0,250.42862851433836,0.3232086871139358,0.0,0.3232086871139358,49840.34249782351,0.3236172175280133,104169.82691941147,0.19999999999999998,0.0,0.1938522423809026,0.224751506156404,0.08858704566955566,0.03
C0002,R002,2:2:12,LEXMMFPEA,,4,250.42862851433836,0.0,250.42862851433836,0.301005841408475,0.0,0.301005841408475,49850.157771833954,0.30024972988840926,116178.82680164509,0.19999999999999998,0.0,0.1938522423809026,0.22479576744167268,0.08858704566955566,0.03
C0002,R002,2:2:12,LEXMMFPEA,,5,250.42862851433839,15.71,266.1386285143384,0.3209518942339762,0.01997631882280883,0.34092821305678506,19082.818968162668,0.12681404971950686,131395.92538525024,0.2,0.39561823218332914,0.2060130673866971,0.08605262503948177,0.08858704566955566,0.03
