ConfigID,RandomInstanceID,TreeSpec,Fairness,ConditionalStage,House,ExpectedPV,ExpectedESS,ExpectedPVPlusESS,ExpectedPSR,ExpectedESR,ExpectedPESR,ExpectedSavings,ExpectedSavingsRate,ExpectedCost,PVShare,ESSShare,PVESSShare,SavingsShare,RunTimeSec,ModelSolveTimeSec
C0001,R001,2:2:12,ERDINC_PEC,,1,635.3627303202429,1.9999999999999996,637.3627303202429,0.627664165645093,0.0019424023829446746,0.6296065680280376,119785.58748308619,0.6517141894016815,64015.20960107367,0.21784367388349307,0.03462603878116342,0.21428571428571427,0.29509861616940275,24.777370929718018,0.02
C0001,R001,2:2:12,ERDINC_PEC,,2,635.362730320243,2.0,637.362730320243,0.634238679208462,0.002009147426511348,0.6362478266349733,120206.54101340614,0.6587437910834972,62271.90150168953,0.2178436738834931,0.03462603878116343,0.21428571428571433,0.29613565916329865,24.777370929718018,0.02
C0001,R001,2:2:12,ERDINC_PEC,,3,503.52560860020253,27.61,531.1356086002025,0.6192356390983369,0.03356363996277964,0.6527992790611166,17588.24510426793,0.10725832848995796,146391.98236976573,0.17264133263939282,0.4780124653739611,0.1785714285714286,0.04332964340848275,24.777370929718018,0.02
C0001,R001,2:2:12,ERDINC_PEC,,4,637.362730320243,0.0,637.362730320243,0.6166495296190088,0.0,0.6166495296190088,120255.8641796168,0.6395343235298377,67780.74270002352,0.21852940398218396,0.0,0.21428571428571433,0.29625716959205467,24.777370929718018,0.02
C0001,R001,2:2:12,ERDINC_PEC,,5,504.9856086002025,26.150000000000013,531.1356086002025,0.5988633979385715,0.031100877648753335,0.6299642755873248,28080.90625096843,0.1672427868038015,139824.13041833288,0.17314191561143713,0.45273545706371204,0.1785714285714286,0.0691789116667612,24.777370929718018,0.02
C0002,R002,2:2:12,ERDINC_PEC,,1,267.7406501872466,4.0,271.7406501872466,0.3193463791231405,0.004762479312255474,0.32410885843539594,48839.941987434635,0.292599745537318,118077.29814121619,0.21382591261678935,0.06528480496164518,0.20689655172413796,0.20963990175514846,0.021406888961791992,0.01
C0002,R002,2:2:12,ERDINC_PEC,,2,271.7406501872466,0.0,271.7406501872466,0.3342987641289592,0.0,0.3342987641289592,53205.70344872566,0.32623189515548195,109885.96305852328,0.21702043556229275,0.0,0.20689655172413796,0.22837943678708877,0.021406888961791992,0.01
C0002,R002,2:2:12,ERDINC_PEC,,3,271.7406501872466,0.0,271.7406501872466,0.3511551508591332,0.0,0.3511551508591332,57342.89479689422,0.3723318727190303,96667.27462034076,0.21702043556229275,0.0,0.20689655172413796,0.24613786057873555,0.021406888961791992,0.01
C0002,R002,2:2:12,ERDINC_PEC,,4,271.74065018724656,0.0,271.74065018724656,0.3240866910153113,0.0,0.3240866910153113,52648.73831731398,0.31710570568486107,113380.24625616506,0.21702043556229272,0.0,0.2068965517241379,0.22598872724324395,0.021406888961791992,0.01
C0002,R002,2:2:12,ERDINC_PEC,,5,169.18054182270552,57.269999999999996,226.45054182270553,0.21845757600238963,0.07282264665705039,0.29128022265944,20933.361001246303,0.1391117469194348,129545.38335216661,0.13511278069633242,0.9347151950383549,0.17241379310344832,0.0898540736357832,0.021406888961791992,0.01
C0003,R003,2:2:12,ERDINC_PEC,,1,318.357503487237,8.0,326.357503487237,0.2849136719515454,0.007025942772817224,0.2919396147243626,63209.1038138037,0.27441206828911674,167134.64239202082,0.17956778864244635,0.407955124936257,0.18206632478600485,0.1742685972575927,0.026646852493286133,0.02
C0003,R003,2:2:12,ERDINC_PEC,,2,337.84132907571944,0.0,337.84132907571944,0.2987931472403875,0.0,0.2987931472403875,68809.00624607399,0.29522054660521124,164267.6106673484,0.19055753267830247,0.0,0.18847285105562453,0.1897076255425976,0.026646852493286133,0.02
C0003,R003,2:2:12,ERDINC_PEC,,3,366.5510286612083,4.0,370.5510286612083,0.3208863911841112,0.0036034928599909016,0.3244898840441021,75885.40355325514,0.32067506954828223,160757.262994384,0.20675107990330724,0.2039775624681285,0.20672073788142004,0.2092173758468023,0.026646852493286133,0.02
C0003,R003,2:2:12,ERDINC_PEC,,4,384.0190041846845,7.609999999999999,391.6290041846845,0.34584412325203095,0.006854199764859212,0.35269832301689014,79753.11347017475,0.3636544949184927,139557.01354489246,0.21660379486196926,0.38806731259561444,0.2184795897432059,0.21988071927603897,0.026646852493286133,0.02
C0003,R003,2:2:12,ERDINC_PEC,,5,366.14099717874086,0.0,366.14099717874086,0.32679406421273405,0.0,0.32679406421273405,75054.18145308085,0.32332811802546546,157075.89715384546,0.20651980391397465,0.0,0.20426049653374462,0.20692568207696835,0.026646852493286133,0.02
C0004,R004,2:2:12,ERDINC_PEC,,1,55.96379455003576,12.948531855955673,68.91232640599144,0.07109795898340873,0.01645017451357772,0.08754813349698645,-202.87237530597486,-0.001364184527580408,148916.1668046163,0.1846233771793774,0.23448989235703865,0.1923076923076923,-0.00768672330374689,0.03128194808959961,0.01
C0004,R004,2:2:12,ERDINC_PEC,,2,82.6947916871897,0.0,82.6947916871897,0.10701903256819381,0.0,0.10701903256819381,16878.089412726724,0.11365027159502265,131630.92139605962,0.27280837261283086,0.0,0.2307692307692307,0.6395015734195391,0.03128194808959961,0.01
C0004,R004,2:2:12,ERDINC_PEC,,3,63.1837945500358,5.728531855955675,68.91232640599148,0.07874504579670863,0.007139386080839274,0.0858844318775479,2897.5508542198804,0.019125186729885876,148606.89692678073,0.20844200481091388,0.10374016399774855,0.1923076923076924,0.10978661654319233,0.03128194808959961,0.01
C0004,R004,2:2:12,ERDINC_PEC,,4,36.36939011790279,32.542936288088654,68.91232640599145,0.04709704611620669,0.04227422502415025,0.08937127114035694,5795.453378436912,0.038591827593275826,144377.62055617775,0.11998185047152414,0.589332421008487,0.19230769230769232,0.21958655767016919,0.03128194808959961,0.01
C0004,R004,2:2:12,ERDINC_PEC,,5,64.91232640599144,4.0,68.91232640599144,0.08565197315133628,0.005277778193349779,0.09092975134468606,1024.3477465650649,0.006917866211477169,147048.44164413007,0.21414439492535373,0.07243752263672583,0.1923076923076923,0.03881197567084631,0.03128194808959961,0.01
