ConfigID,RandomInstanceID,TreeSpec,Fairness,ConditionalStage,House,ExpectedPV,ExpectedESS,ExpectedPVPlusESS,ExpectedPSR,ExpectedESR,ExpectedPESR,ExpectedSavings,ExpectedSavingsRate,ExpectedCost,PVShare,ESSShare,PVESSShare,SavingsShare,RunTimeSec,ModelSolveTimeSec
C0001,R001,2:2:12,ERDINC_PESR,,1,678.0396697933779,2.100000000000011,680.139669793378,0.6697855113128013,0.0021074024844133974,0.6718929137972146,127351.65621494158,0.6928786938645811,56449.14086921828,0.23247610484186115,0.036357340720221794,0.22866761425239696,0.2974747304067751,19.320865869522095,0.02
C0001,R001,2:2:12,ERDINC_PESR,,2,670.8800658211662,1.9999999999999996,672.8800658211662,0.6699093060456894,0.001983607751525761,0.6718929137972152,125898.9756205221,0.6899388984543038,56579.46689457357,0.2300213268726351,0.034626038781163423,0.2262268856866787,0.2940814822855042,19.320865869522095,0.02
C0001,R001,2:2:12,ERDINC_PESR,,3,437.10906399855793,16.0,453.10906399855793,0.540093274343442,0.019817487154237482,0.5599107614976795,22291.36155568296,0.13593932572884623,141688.8659183507,0.14986942079719742,0.27700831024930744,0.15233836998827516,0.05206934064512574,19.320865869522095,0.02
C0001,R001,2:2:12,ERDINC_PESR,,4,695.5423098360468,0.0,695.5423098360468,0.6718929137972152,0.0,0.6718929137972152,130180.63636414052,0.6923153875429553,57855.970515499794,0.238477148383766,0.0,0.23384608730457979,0.30408281177941715,19.320865869522095,0.02
C0001,R001,2:2:12,ERDINC_PESR,,5,435.0282987119851,37.66,472.6882987119851,0.5152218993252788,0.044688862172400874,0.5599107614976797,22386.527754654788,0.13332850639106408,145518.50891464652,0.1491559991045404,0.6520083102493074,0.15892104276806937,0.05229163488317791,19.320865869522095,0.02
C0002,R002,2:2:12,ERDINC_PESR,,1,283.434566842299,4.0,287.434566842299,0.3279441652447013,0.004762479312255474,0.3327066445569568,54497.14907498067,0.32649203301574603,112420.09105367016,0.22635955683163503,0.06528480496164518,0.2188455083367719,0.2323076123877416,0.07351207733154297,0.04
C0002,R002,2:2:12,ERDINC_PESR,,2,273.72274258094,0.0,273.72274258094,0.33270664455695714,0.0,0.33270664455695714,54640.55688370338,0.33502972931651764,108451.10962354556,0.21860339547023308,0.0,0.20840566742387306,0.2329189237353553,0.07351207733154297,0.04
C0002,R002,2:2:12,ERDINC_PESR,,3,260.9357153758881,0.0,260.9357153758881,0.3327066445569572,0.0,0.3327066445569572,50095.151965703466,0.32527171520725184,103915.01745153152,0.20839128251740446,0.0,0.19866994391800452,0.21354300808179993,0.07351207733154297,0.04
C0002,R002,2:2:12,ERDINC_PESR,,4,275.5607380282558,0.0,275.5607380282558,0.33270664455695714,0.0,0.33270664455695714,54531.150213262765,0.32844355672806663,111497.83436021628,0.22007127512777835,0.0,0.2098050713035365,0.23245255067142892,0.07351207733154297,0.04
C0002,R002,2:2:12,ERDINC_PESR,,5,158.48937974430905,57.269999999999996,215.75937974430906,0.20443289047374721,0.07282264665705039,0.2772555371307976,20826.44938046235,0.13840127035848698,129652.29497295056,0.1265744900529491,0.9347151950383549,0.16427380901781402,0.08877790512367431,0.07351207733154297,0.04
C0003,R003,2:2:12,ERDINC_PESR,,1,330.570921228389,8.0,338.570921228389,0.296169555688957,0.0073048069326719835,0.30347436262162897,67433.88425411328,0.29275326708395844,162909.86195171124,0.18645669935295836,0.407955124936257,0.1888798714562891,0.1859163903226999,0.06375598907470703,0.03
C0003,R003,2:2:12,ERDINC_PESR,,2,331.1143812461354,0.0,331.1143812461354,0.2928526564911247,0.0,0.2928526564911247,67087.32566589804,0.28783378853837577,165989.29124752435,0.18676323496946917,0.0,0.18472006260960233,0.18496092227471514,0.06375598907470703,0.03
C0003,R003,2:2:12,ERDINC_PESR,,3,403.2078000510299,0.0,403.2078000510299,0.35142318778934944,0.0,0.35142318778934944,83003.68682723929,0.35075537323075934,153638.97972039983,0.22742712901520085,0.0,0.22493909744965376,0.22884260648910895,0.06375598907470703,0.03
C0003,R003,2:2:12,ERDINC_PESR,,4,382.6032620974267,7.609999999999999,390.2132620974267,0.3445689880244903,0.006854199764859212,0.35142318778934956,79840.00427075129,0.3640506955032955,139470.12274431592,0.2158052533697405,0.38806731259561444,0.21768978422037388,0.22012027872266024,0.06375598907470703,0.03
C0003,R003,2:2:12,ERDINC_PESR,,5,325.41349796460923,4.0,329.41349796460923,0.2891865714362981,0.0036660850548265256,0.2928526564911247,65345.90751838661,0.28150555891138535,166784.1710885397,0.18354768329263116,0.2039775624681285,0.18377118426408104,0.1801598021908158,0.06375598907470703,0.03
C0004,R004,2:2:12,ERDINC_PESR,,1,53.29281526900186,16.948531855955675,70.24134712495754,0.06770467271868455,0.02153188561305236,0.08923655833173691,2108.297693410219,0.014176928172433038,146604.99673590012,0.17581187289869943,0.30692741499376447,0.19601647592918472,0.07985483742428331,0.07364892959594727,0.04
C0004,R004,2:2:12,ERDINC_PESR,,2,82.74494812711572,0.0,82.74494812711572,0.10708386999808431,0.0,0.10708386999808431,13932.066906256252,0.09381293990433057,134576.9439025301,0.27297383764966204,0.0,0.23090919802501184,0.5276972702957179,0.07364892959594727,0.04
C0004,R004,2:2:12,ERDINC_PESR,,3,67.60202030411946,4.0,71.60202030411946,0.08425141640681817,0.0049851419249187226,0.08923655833173688,3242.5692925890035,0.021402469300941786,148261.8784884116,0.22301763833287824,0.07243752263672582,0.1998135893443959,0.12281702176405425,0.07364892959594727,0.04
C0004,R004,2:2:12,ERDINC_PESR,,4,45.920955104847536,20.0,65.92095510484754,0.06207314018147951,0.02716341815025739,0.08923655833173691,3449.7452837968594,0.022971796430689553,146723.3286508178,0.15149226179042402,0.3621876131836291,0.18395993013276116,0.13066411335260397,0.07364892959594727,0.04
C0004,R004,2:2:12,ERDINC_PESR,,5,53.56335850607091,14.271468144044325,67.83482665011523,0.07063825600911601,0.018598302322620906,0.08923655833173691,3668.9485952052637,0.024778006886360577,144403.84079548987,0.1767043893283363,0.25844744918588053,0.18930080656864634,0.1389667571633406,0.07364892959594727,0.04
C0005,R005,2:2:12,ERDINC_PESR,,1,46.03449355053715,14.271468144044324,60.30596169458147,0.058162435637484786,0.017716176546923892,0.07587861218440867,1350.4047177638568,0.008879819778514176,150725.28504244145,0.18262109052275102,0.2659610164749222,0.19724812971428243,0.05400569869591146,0.07603597640991211,0.04
C0005,R005,2:2:12,ERDINC_PESR,,2,69.19612441533432,0.0,69.19612441533432,0.09105433462129037,0.0,0.09105433462129037,12974.762341483525,0.08581975157662365,138211.44017157183,0.274504414538712,0.0,0.22632598404657966,0.518889705025268,0.07603597640991211,0.04
C0005,R005,2:2:12,ERDINC_PESR,,3,34.375720527674424,23.388531855955677,57.7642523836301,0.04515564313298751,0.030722969051421162,0.07587861218440867,4256.233145996957,0.03042749251258623,135624.9333430386,0.13637016693531043,0.43586529735288254,0.1889347326010484,0.17021626319766636,0.07603597640991211,0.04
C0005,R005,2:2:12,ERDINC_PESR,,4,57.20949113020087,0.0,57.20949113020087,0.07587861218440864,0.0,0.07587861218440864,2359.9052931352635,0.016932287540813225,137013.18812067536,0.22695285323339953,0.0,0.1871202251029166,0.09437787985737497,0.07603597640991211,0.04
C0005,R005,2:2:12,ERDINC_PESR,,5,45.26071541693763,16.0,61.26071541693763,0.05576895536120703,0.020109656823201632,0.07587861218440867,4063.5504774230067,0.0257370062119003,153823.90713775597,0.1795514747698271,0.2981736861721953,0.20037092853517285,0.16251045322377924,0.07603597640991211,0.04
C0007,R002,6:4:4,ERDINC_PESR,,1,290.5612889473394,53.93187499999998,344.4931639473394,0.3535282066502531,0.06539009561155,0.41891830226180327,24362.35503684316,0.15485186643177973,132964.48640343125,0.14748788065926852,0.9303825748554405,0.169865380883473,0.06871502494368303,42.34336805343628,36.35
C0007,R002,6:4:4,ERDINC_PESR,,2,424.2115678144697,1.2593750000000008,425.47094281446965,0.5011711628395408,0.0015307998746259281,0.5027019627141642,83354.02341185615,0.5190450648880042,77237.08716895958,0.21532828861948303,0.021725566841660365,0.20979453678528773,0.2351034532269184,42.34336805343628,36.35
C0007,R002,6:4:4,ERDINC_PESR,,3,413.34223604612146,0.26093750000000054,413.60317354612147,0.5023934563447111,0.00030850636945203256,0.5027019627141626,81407.86991456752,0.5155800810866347,76487.81477323615,0.20981105432958874,0.004501451194239809,0.20394268438883986,0.2296142471994968,42.34336805343628,36.35
C0007,R002,6:4:4,ERDINC_PESR,,4,420.8080586381266,0.8100735873031452,421.61813222542975,0.5017440666716749,0.0009578960424894247,0.5027019627141622,82830.86397074819,0.5147442854671793,78085.66547759979,0.21360067942198188,0.013974636520193002,0.2078947628371487,0.23362786049415954,42.34336805343628,36.35
C0007,R002,6:4:4,ERDINC_PESR,,5,421.14576302023653,1.705156250000003,422.85091927023655,0.5006775002325367,0.0020244624816254764,0.5027019627141635,82586.78089544797,0.5164898011824963,77313.33853840467,0.21377209696967786,0.02941577058846648,0.20850263510525074,0.23293941413574218,42.34336805343628,36.35
C0008,R003,6:4:4,ERDINC_PESR,,1,133.47844475182012,34.39486881166402,167.87331356348415,0.16922179667232673,0.043399418450622666,0.2126212151229495,6416.209749745234,0.04345480612378771,141236.2669744098,0.15293331211345162,0.3969860204485691,0.17497218775703585,0.05488360719376406,21.606053113937378,18.97
C0008,R003,6:4:4,ERDINC_PESR,,2,223.2500899524307,2.63030903680645,225.88039898923714,0.25210226430123844,0.0030431938463005345,0.2551454581475391,47746.56235729717,0.27888848327614857,123456.49987177196,0.2557894328895802,0.030359060904968267,0.23543222411960527,0.40841924991222595,21.606053113937378,18.97
C0008,R003,6:4:4,ERDINC_PESR,,3,218.28149626505189,5.807114284274817,224.0886105493267,0.2481500048155837,0.006995453331954847,0.25514545814753875,46651.46650474197,0.27588153703007523,122448.1659206648,0.25009665237681905,0.06702578813798268,0.2335646661577477,0.39905191110078103,21.606053113937378,18.97
C0008,R003,6:4:4,ERDINC_PESR,,4,148.89909027500087,17.463174898662903,166.3622651736638,0.19025942734050202,0.022361787782447073,0.2126212151229489,6680.748740783078,0.044513743433615784,143402.08468225197,0.1706015610893249,0.20156019042778056,0.17339724152549185,0.05714644688227832,21.606053113937378,18.97
C0008,R003,6:4:4,ERDINC_PESR,,5,148.87943546203942,26.344532968591782,175.2239684306312,0.18067015938168354,0.03195105574126509,0.21262121512294843,9410.771539939364,0.06120144335368011,144356.3787796206,0.17057904153082423,0.30406894008069935,0.1826336804401194,0.08049878491095067,21.606053113937378,18.97
C0009,R004,6:4:4,ERDINC_PESR,,1,47.84783535562251,32.534690519925434,80.38252587554794,0.060369101390619906,0.04110236452476776,0.10147146591538758,2926.005521063111,0.020021361574638772,143218.17703890358,0.12836218973649757,0.5343282129422512,0.18536463625052726,0.06089188154257518,34.16455793380737,32.19
C0009,R004,6:4:4,ERDINC_PESR,,2,99.42509295646897,0.0,99.42509295646897,0.121765759098466,0.0,0.121765759098466,20218.79869972507,0.13000408648277262,135305.53324044318,0.26672936302744343,0.0,0.22927739566911315,0.4207649939462562,34.16455793380737,32.19
C0009,R004,6:4:4,ERDINC_PESR,,3,66.07667266553842,9.42309151953108,75.49976418506951,0.08900752683293742,0.012463939082450986,0.10147146591538776,2737.1239845555683,0.01800351278403262,149295.64969631928,0.17726499706435753,0.15475861523682521,0.1741048340137221,0.05696114659904778,34.16455793380737,32.19
C0009,R004,6:4:4,ERDINC_PESR,,4,61.64198209423559,18.93118045940689,80.57316255364248,0.07747462318148927,0.023996842733898523,0.10147146591538762,3109.8702910552965,0.021248467452542365,143247.52221271337,0.16536797835274009,0.31091317182092354,0.18580425043415857,0.064718214648792,34.16455793380737,32.19
C0009,R004,6:4:4,ERDINC_PESR,,5,97.76487623943748,0.0,97.76487623943748,0.121765759098465,0.0,0.121765759098465,19060.674952253845,0.12644302564106863,131684.4915416342,0.26227547181896144,0.0,0.22544888363247906,0.39666376326332886,34.16455793380737,32.19
C0010,R005,6:4:4,ERDINC_PESR,,1,36.07225288138566,11.206681200014376,47.27893408140004,0.04705218255297469,0.014076812611421125,0.06112899516439646,4089.4890189173166,0.025145817307536737,158541.4952478621,0.18457409084552756,0.20382130751050126,0.1888000948175323,0.19220676801238623,36.51186203956604,31.65
C0010,R005,6:4:4,ERDINC_PESR,,2,58.50933558078014,0.0,58.50933558078014,0.07335479419727718,0.0,0.07335479419727718,11777.466755328292,0.07791740341039508,139375.75755446748,0.29937989890204864,0.0,0.23364672491015245,0.553543195725291,36.51186203956604,31.65
C0010,R005,6:4:4,ERDINC_PESR,,3,37.33185000260884,10.771540718813336,48.10339072142217,0.04725269616331305,0.013876299001084119,0.06112899516439719,2066.2447504330776,0.013272814707456646,153608.70408105062,0.19101918298451573,0.1959071980389986,0.1920924171770239,0.09711389945447146,36.51186203956604,31.65
C0010,R005,6:4:4,ERDINC_PESR,,4,31.653080752648385,16.698196995283773,48.35127774793216,0.03991462048921783,0.021214374675179372,0.061128995164397244,2412.83772962488,0.015432579477993385,153934.17691336133,0.16196212145637737,0.30369814969326475,0.19308231035076898,0.11340383593261792,36.51186203956604,31.65
C0010,R005,6:4:4,ERDINC_PESR,,5,31.868564418313255,16.306454745635726,48.17501916394898,0.040330917447487374,0.02079807771690985,0.06112899516439724,930.4706907601212,0.005982820034980306,154593.29323993684,0.16306470581153085,0.29657334475723535,0.19237845274452234,0.04373230087523346,36.51186203956604,31.65
C0006,R001,6:4:4,ERDINC_PESR,,1,261.2927599527987,18.707947016560524,280.0007069693592,0.329208539676968,0.023773474930776896,0.35298201460774487,9597.598547309317,0.06492738951250857,138222.89168601963,0.17232053676656078,0.3198636311840803,0.17780019224583263,0.048818362309333584,15.670444965362549,12.01
C0006,R001,6:4:4,ERDINC_PESR,,2,375.70195147619484,0.0,375.70195147619484,0.4235784175292937,0.0,0.4235784175292937,75835.80187523371,0.4606351438759092,88797.32020297047,0.247772506036208,0.0,0.2385703947772957,0.3857402071690009,15.670444965362549,12.01
C0006,R001,6:4:4,ERDINC_PESR,,3,253.23112932268904,5.195323745986034,258.4264530686751,0.34592069781980445,0.00706131678794533,0.3529820146077462,24636.222555104483,0.1787559132644519,113184.23946596221,0.1670039542571748,0.08882829939046374,0.1641005607962527,0.12531260113662945,15.670444965362549,12.01
C0006,R001,6:4:4,ERDINC_PESR,,4,380.0216419068373,0.0,380.0216419068373,0.42357841752929465,0.0,0.42357841752929465,77109.68387907288,0.4612653444089187,90060.2212823129,0.2506213081760306,0.0,0.24131339424084622,0.39221983151421747,15.670444965362549,12.01
