ExperimentID,FormulationID,StructuralInstanceID,ParallelTaskID,Replication,Controller,Fairness,Resource,ApplicableDiagnostic,House,PVAllocation,PVRate,PVProportionalTarget,PVDeviation,Savings,SavingsRate,SavingsProportionalTarget,SavingsDeviation,StaticShareTarget,StaticShareDeviation,PVOrderStatistic,SavingsOrderStatistic,SortedPV,SortedSavings,CumulativePVOrder,CumulativeSavingsOrder,MinHouseholdPV,MinHouseholdSavings,LexicographicPVShortfall,LexicographicSavingsShortfall
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_13-d1-HOM-ULO-BHI-938763b4fc,TK-PB-Drahi_13-d1-HOM-ULO-f81a34d432-r4,4,DETERMINISTIC_RH,LEXMMFPEA,pv,lexicographic_pv,1,374.75933745905775,0.1988589103922058,377.8001734461794,-3.040835987121625,65987.71743830695,0.19127808757018755,69272.01215983942,-3284.2947215324675,374.6595759823857,0.09976147667202895,2,2,345.9868235232769,55662.607952784165,345.9868235232769,55662.607952784165,345.9868235232769,55662.607952784165,30.922953081580033,13334.022321547105
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_13-d1-HOM-ULO-BHI-938763b4fc,TK-PB-Drahi_13-d1-HOM-ULO-f81a34d432-r4,4,DETERMINISTIC_RH,LEXMMFPEA,pv,lexicographic_pv,2,377.0764432715255,0.2000884384948408,366.039111362786,11.037331908739475,79201.24057845751,0.22958002517964315,67139.21053555065,12062.03004290686,376.01104131326554,1.0654019582599403,4,5,374.75933745905775,65987.71743830695,720.7461609823347,121650.32539109112,345.9868235232769,55662.607952784165,30.922953081580033,13334.022321547105
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_13-d1-HOM-ULO-BHI-938763b4fc,TK-PB-Drahi_13-d1-HOM-ULO-f81a34d432-r4,4,DETERMINISTIC_RH,LEXMMFPEA,pv,lexicographic_pv,3,345.9868235232769,0.18359132344078252,384.06535953505943,-38.078536011782546,55662.607952784165,0.1613487723428495,70202.71055067408,-14540.102597889912,380.6159245701015,-34.629101046824644,1,1,377.07644327152315,71742.43124550395,1097.8226042538577,193392.75663659506,345.9868235232769,55662.607952784165,30.922953081580033,13334.022321547105
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_13-d1-HOM-ULO-BHI-938763b4fc,TK-PB-Drahi_13-d1-HOM-ULO-f81a34d432-r4,4,DETERMINISTIC_RH,LEXMMFPEA,pv,lexicographic_pv,4,409.64983549890127,0.21737288917733127,384.50081459343505,25.149020905466216,72389.15415660376,0.20983388281075116,70396.7006607932,1992.453495810565,376.93134576060055,32.71848973830072,5,4,377.0764432715255,72389.15415660376,1474.8990475253831,265781.91079319885,345.9868235232769,55662.607952784165,30.922953081580033,13334.022321547105
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_13-d1-HOM-ULO-BHI-938763b4fc,TK-PB-Drahi_13-d1-HOM-ULO-f81a34d432-r4,4,DETERMINISTIC_RH,LEXMMFPEA,pv,lexicographic_pv,5,377.07644327152315,0.20008843849483957,372.1434240868248,4.933019184698367,71742.43124550395,0.20795923209656864,67972.51746479893,3769.913780705014,376.3309953979297,0.7454478735934345,3,3,409.64983549890127,79201.24057845751,1884.5488830242844,344983.15137165633,345.9868235232769,55662.607952784165,30.922953081580033,13334.022321547105
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_13-d1-HOM-ULO-BHI-938763b4fc,TK-PB-Drahi_13-d1-HOM-ULO-f81a34d432-r4,4,DETERMINISTIC_RH,LEXMMFSA,savings,lexicographic_savings,1,357.4234349828998,0.1896599436621215,377.8001734461794,-20.376738463279594,61155.472223534365,0.17727089563759735,69272.01215983945,-8116.539936305082,374.6595759823857,-17.23614099948594,2,1,345.9868235232771,61155.472223534365,345.9868235232771,61155.472223534365,345.9868235232771,61155.472223534365,30.922953081579806,7841.158050796934
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_13-d1-HOM-ULO-BHI-938763b4fc,TK-PB-Drahi_13-d1-HOM-ULO-f81a34d432-r4,4,DETERMINISTIC_RH,LEXMMFSA,savings,lexicographic_savings,2,383.79630465815677,0.2036542050542348,366.039111362786,17.75719329537077,72644.32388767292,0.21057354134205786,67139.21053555068,5505.113352122236,376.01104131326554,7.785263344891234,3,5,357.4234349828998,66511.24795278395,703.4102585061769,127666.72017631831,345.9868235232771,61155.472223534365,30.922953081579806,7841.158050796934
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_13-d1-HOM-ULO-BHI-938763b4fc,TK-PB-Drahi_13-d1-HOM-ULO-f81a34d432-r4,4,DETERMINISTIC_RH,LEXMMFSA,savings,lexicographic_savings,3,412.83003284008424,0.21906040037421753,384.06535953505943,28.764673305024814,72336.05365383282,0.20967996079293708,70202.71055067412,2133.343103158695,380.6159245701015,32.21410826998272,5,4,383.79630465815677,72336.05365383247,1087.2065631643336,200002.77383015078,345.9868235232771,61155.472223534365,30.922953081579806,7841.158050796934
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_13-d1-HOM-ULO-BHI-938763b4fc,TK-PB-Drahi_13-d1-HOM-ULO-f81a34d432-r4,4,DETERMINISTIC_RH,LEXMMFSA,savings,lexicographic_savings,4,384.51228701986673,0.20403412746864358,384.50081459343505,0.01147242643168056,72336.05365383247,0.20967996079293608,70396.70066079324,1939.352993039225,376.93134576060055,7.580941259266183,4,3,384.51228701986673,72336.05365383282,1471.7188501842004,272338.8274839836,345.9868235232771,61155.472223534365,30.922953081579806,7841.158050796934
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_13-d1-HOM-ULO-BHI-938763b4fc,TK-PB-Drahi_13-d1-HOM-ULO-f81a34d432-r4,4,DETERMINISTIC_RH,LEXMMFSA,savings,lexicographic_savings,5,345.9868235232771,0.18359132344078266,372.1434240868248,-26.15660056354767,66511.24795278395,0.19279564143447164,67972.51746479896,-1461.2695120150165,376.3309953979297,-30.344171874652602,1,2,412.83003284008424,72644.32388767292,1884.5488830242846,344983.1513716565,345.9868235232771,61155.472223534365,30.922953081579806,7841.158050796934
