StructuralInstanceID,BatteryLevel,DemandRegime,UncertaintyLevel,StructuralDraw,ImplementationStep,Fairness,Baseline,Comparison,ObjectiveCriterion,PairedObservations,MeanDifference,StdDifference,StandardError,ConfidenceLow,ConfidenceHigh,MeanRelativePercent,RelativeDenominatorFloor,ZeroDenominatorObservations
SI-Drahi_1-d1-HET-UHI-BLO-a2a2b24b7c,LOW_BATTERY,HETEROGENEOUS,HIGH_UNCERTAINTY,1,4,NONE,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0e-6,0
SI-Drahi_1-d1-HET-UHI-BLO-a2a2b24b7c,LOW_BATTERY,HETEROGENEOUS,HIGH_UNCERTAINTY,1,4,PEA,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-2.7939677238464354e-10,1.3273388905207837e-10,5.936039976767247e-11,-3.957431559292816e-10,-1.630503888400055e-10,-4.124350897015462e-12,1.0e-6,0
SI-Drahi_1-d1-HET-UHI-BLO-a2a2b24b7c,LOW_BATTERY,HETEROGENEOUS,HIGH_UNCERTAINTY,1,4,SA,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,1765.3608822116162,3090.0318981071323,1381.9042753620502,-943.1714974980023,4473.893261921235,23.475810148115954,1.0e-6,0
SI-Drahi_1-d1-HET-UHI-BLO-a2a2b24b7c,LOW_BATTERY,HETEROGENEOUS,HIGH_UNCERTAINTY,1,4,STATIC_DEMAND_SHARE,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-2.3283064365386964e-11,5.2062514645508256e-11,2.3283064365386964e-11,-6.891787052154542e-11,2.2351741790771485e-11,-4.417795229690751e-13,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,LEXMMFPEA,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,4.656612873077393e-11,7.921376189311967e-10,3.54254712692996e-10,-6.477731081474982e-10,7.409053656090462e-10,5.843246347996183e-13,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,LEXMMFSA,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,0.2059527224395424,0.4605242869402599,0.20595272217760793,-0.19771461302856916,0.609620057907654,0.0030887643022026587,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,NONE,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,-15.486359321768395,6.721386997264638,3.0058956457933843,-21.37791478752343,-9.594803856013362,-0.28226950827881936,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,PEA,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,-215.17096751427744,30.757855712489533,13.755331243051364,-242.1314167506581,-188.21051827789677,-3.3706828673448657,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,SA,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,2390.1211878719973,3879.5574563608393,1734.990839007802,-1010.4608565832946,5790.703232327289,36.70764742304062,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,STATIC_DEMAND_SHARE,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,-15.486359321791678,6.721386997230902,3.0058956457782973,-21.377914787517142,-9.594803856066214,-0.2822695082792505,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,LEXMMFPEA,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,4.656612873077393e-10,8.750530180039879e-10,3.9133560643465283e-10,-3.013565013041803e-10,1.2326790759196588e-9,7.143590493401694e-12,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,LEXMMFSA,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,0.1336512087378651,0.29885318807795835,0.13365120876696893,-0.128305160445394,0.3956075779211242,0.0020044264411019598,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,NONE,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-15.486359321768395,6.721386997264638,3.0058956457933843,-21.37791478752343,-9.594803856013362,-0.28226950827881936,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,PEA,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-215.17096751406788,30.757855712464504,13.755331243040171,-242.1314167504266,-188.21051827770916,-3.37068286734159,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,SA,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,543.8727177241817,1567.2526162179204,700.8966775555318,-829.8847702846606,1917.630205733024,8.306299779175031,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,STATIC_DEMAND_SHARE,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-15.486359321768395,6.721386997231765,3.005895645778683,-21.377914787494614,-9.594803856042176,-0.28226950827882774,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,LEXMMFPEA,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,4.1909515857696534e-10,5.497466285302115e-10,2.4585416635897563e-10,-6.277900748662686e-11,9.009693246405576e-10,6.559265858602075e-12,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,LEXMMFSA,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-0.07230151370167733,0.16167109886230152,0.07230151341063902,-0.21401247998652978,0.06940945258317514,-0.0010843361864712536,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,NONE,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,PEA,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,2.0954757928848267e-10,9.740004624869623e-11,4.3558624884741627e-11,1.241726745143891e-10,2.9492248406257623e-10,3.276994626186787e-12,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,SA,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-1846.2484701478156,3052.627602423289,1365.176565802135,-4521.99453912,829.4975988243687,-28.089639215934977,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,STATIC_DEMAND_SHARE,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,2.3283064365386964e-11,5.206251464550826e-11,2.3283064365386967e-11,-2.235174179077149e-11,6.891787052154542e-11,4.227392326790628e-13,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BLO-a84e7e5a68,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,LEXMMFPEA,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,-126.41990400671493,174.94213764121776,78.23650237897752,-279.76344866951086,26.92364065608102,-1.8706426518651784,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BLO-a84e7e5a68,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,LEXMMFSA,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,-130.17929598903282,181.3253876574414,81.09117856970806,-289.1180059856606,28.759414007594984,-1.8280197887559833,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BLO-a84e7e5a68,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,NONE,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,-10.795216252072715,1.9447758493627707,0.8697302000350092,-12.499887444141333,-9.090545060004096,-0.1959617335922785,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BLO-a84e7e5a68,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,PEA,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,-701.0727166722761,121.81299763442902,54.47642865072087,-807.846516827689,-594.2989165168632,-10.453848159882888,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BLO-a84e7e5a68,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,SA,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,11007.5196365088,1891.6496700213022,845.9714503565355,9349.41559380999,12665.623679207609,158.6979644718154,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BLO-a84e7e5a68,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,STATIC_DEMAND_SHARE,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,-10.795216252142563,1.9447758493243212,0.8697302000178141,-12.499887444177478,-9.090545060107647,-0.19596173359353747,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BLO-a84e7e5a68,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,LEXMMFPEA,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-126.41990400692448,174.9421376413787,78.2365023790495,-279.7634486698615,26.923640656012523,-1.8706426518682524,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BLO-a84e7e5a68,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,LEXMMFSA,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-130.17929598405027,181.32538765916757,81.09117857048003,-289.1180059821911,28.759414014090567,-1.8280197886856908,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BLO-a84e7e5a68,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,NONE,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-10.79521625211928,1.9447758493050968,0.8697302000092167,-12.499887444137345,-9.090545060101215,-0.195961733593132,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BLO-a84e7e5a68,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,PEA,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-701.0727166721132,121.81299763439733,54.4764286507067,-807.8465168274984,-594.298916516728,-10.453848159880495,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BLO-a84e7e5a68,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,SA,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,11017.853564130655,1890.7024356692039,845.5478342761526,9360.579808949396,12675.127319311914,158.84668955150875,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BLO-a84e7e5a68,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,STATIC_DEMAND_SHARE,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-10.795216252072715,1.9447758492971559,0.8697302000056654,-12.499887444083818,-9.090545060061611,-0.19596173359228686,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BLO-a84e7e5a68,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,LEXMMFPEA,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-2.0954757928848267e-10,4.685626318095743e-10,2.095475792884827e-10,-6.202608346939087e-10,2.011656761169434e-10,-3.0746454634588726e-12,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BLO-a84e7e5a68,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,LEXMMFSA,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,4.98257577419281e-9,5.167974967670103e-9,2.3111886667455255e-9,4.5264598737157964e-10,9.51250556101404e-9,7.030031211120493e-11,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BLO-a84e7e5a68,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,NONE,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-4.656612873077393e-11,1.0412502929101649e-10,4.6566128730773915e-11,-1.378357410430908e-10,4.4703483581542944e-11,-8.535055473870716e-13,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BLO-a84e7e5a68,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,PEA,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,1.6298145055770873e-10,4.4022850695040627e-10,1.968761734348694e-10,-2.2289584937463527e-10,5.488587504900527e-10,2.3948028820571652e-12,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BLO-a84e7e5a68,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,SA,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,10.3339276218554,14.006303525803185,6.26380935943818,-1.9431387226434325,22.610993966354233,0.14641918777234406,1.0e-6,0
SI-Drahi_1-d1-HET-ULO-BLO-a84e7e5a68,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,STATIC_DEMAND_SHARE,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,6.984919309616089e-11,6.376329780383573e-11,2.8515813671787948e-11,1.395819829945651e-11,1.2574018789286528e-10,1.2505956099546952e-12,1.0e-6,0
SI-Drahi_1-d1-HOM-UHI-BHI-9dd97ae39a,HIGH_BATTERY,HOMOGENEOUS,HIGH_UNCERTAINTY,1,4,LEXMMFPEA,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,-0.6499799544923007,1.4533993619316135,0.6499799543467815,-1.9239406650119926,0.623980756027391,-0.008659705591334775,1.0e-6,0
