ExperimentID,FormulationID,Metric,Baseline,Comparison,Observations,Mean,StandardDeviation,StandardError,ConfidenceLow,ConfidenceHigh,ComparisonKind,MeanRelativePercent,ZeroDenominatorObservations,RelativeDenominatorFloor
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__controller_difference,MULTISTAGE_RH|STATIC_DEMAND_SHARE,TWO_STAGE_RH|STATIC_DEMAND_SHARE,800,0.0,0.0,0.0,0.0,0.0,difference,0.0,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,DETERMINISTIC_RH|LEXMMFPEA,DETERMINISTIC_RH|LEXMMFSA,800,0.5766121185613444,0.809461586695088,0.02861878885310596,0.5205192924092568,0.6327049447134321,difference,188.65148326167792,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,DETERMINISTIC_RH|LEXMMFPEA,DETERMINISTIC_RH|NONE,800,0.6117756952089514,0.6003040997257129,0.02122395498450685,0.5701767434393179,0.6533746469785848,difference,361.5660153761452,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,DETERMINISTIC_RH|LEXMMFPEA,DETERMINISTIC_RH|PEA,800,-0.048906889149976485,0.24793553793009745,0.008765845008375319,-0.0660879453663921,-0.03172583293356086,difference,7.383222855148878,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,DETERMINISTIC_RH|LEXMMFPEA,DETERMINISTIC_RH|SA,800,0.5978740996066474,0.8219785174224219,0.02906132918295296,0.5409138944080596,0.6548343048052352,difference,196.63915250308037,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,DETERMINISTIC_RH|LEXMMFPEA,DETERMINISTIC_RH|STATIC_DEMAND_SHARE,800,0.30756661623329995,0.6114047965610636,0.02161642388491548,0.2651984254188656,0.3499348070477343,difference,70.40172644065288,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,DETERMINISTIC_RH|LEXMMFSA,DETERMINISTIC_RH|NONE,800,0.03516357664760673,0.866841359180285,0.03064747016446716,-0.024905464874748907,0.09523261816996237,difference,152.91385168960431,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,DETERMINISTIC_RH|LEXMMFSA,DETERMINISTIC_RH|PEA,800,-0.6255190077113209,0.8238757647140119,0.029128407004226517,-0.6826106854396048,-0.5684273299830369,difference,-44.996619355064965,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,DETERMINISTIC_RH|LEXMMFSA,DETERMINISTIC_RH|SA,800,0.021261981045303077,0.68498590571763,0.02421790894750726,-0.02620512049181115,0.0687290825824173,difference,23.7414850934949,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,DETERMINISTIC_RH|LEXMMFSA,DETERMINISTIC_RH|STATIC_DEMAND_SHARE,800,-0.2690455023280444,0.7083008779350041,0.02504221769541132,-0.31812824901105063,-0.21996275564503823,difference,-32.76428251575236,0,1.0e-6
