StructuralInstanceID,BatteryLevel,DemandRegime,UncertaintyLevel,StructuralDraw,Theta,BatteryScale,ImplementationStep,Controller,Fairness,Resource,ObjectiveCriterion,Replications,MeanOperatingCost,StdOperatingCost,MeanSavings,MeanMinHouseholdPV,MeanMinHouseholdSavings,MeanMaxPVRelativeDeviation,MeanMaxSavingsRelativeDeviation
SI-Drahi_1-d1-HET-UHI-BLO-a2a2b24b7c,LOW_BATTERY,HETEROGENEOUS,HIGH_UNCERTAINTY,1,0.4,0.5,4,MULTISTAGE_RH,LEXMMFSA,savings,risk_neutral_expectation,5,756095.2574276912,48228.789585466824,90718.02068024632,59.426623609246256,13323.315673185465,2.1637190078788477,0.3531638675298708
SI-Drahi_1-d1-HET-UHI-BLO-a2a2b24b7c,LOW_BATTERY,HETEROGENEOUS,HIGH_UNCERTAINTY,1,0.4,0.5,4,MULTISTAGE_RH,NONE,none,risk_neutral_expectation,5,538524.2737663593,18178.184642002398,308289.00434157817,3.0057356361806904,2347.5334919355055,1.7940145210703828,1.7478760349873372
SI-Drahi_1-d1-HET-UHI-BLO-a2a2b24b7c,LOW_BATTERY,HETEROGENEOUS,HIGH_UNCERTAINTY,1,0.4,0.5,4,MULTISTAGE_RH,PEA,pv,risk_neutral_expectation,5,673040.7164654767,15285.10859950782,173772.56164246082,95.54486020020701,5012.715918679151,0.674231218940411,0.946303252243197
SI-Drahi_1-d1-HET-UHI-BLO-a2a2b24b7c,LOW_BATTERY,HETEROGENEOUS,HIGH_UNCERTAINTY,1,0.4,0.5,4,MULTISTAGE_RH,SA,savings,risk_neutral_expectation,5,761830.7252637625,27623.50353355639,84982.552844175,94.16735756103319,6937.301684302138,1.3370616901032384,0.9887998333436165
SI-Drahi_1-d1-HET-UHI-BLO-a2a2b24b7c,LOW_BATTERY,HETEROGENEOUS,HIGH_UNCERTAINTY,1,0.4,0.5,4,MULTISTAGE_RH,STATIC_DEMAND_SHARE,pv,risk_neutral_expectation,5,538524.2737663593,18178.18464200238,308289.00434157817,46.37057409256958,7633.537045733974,1.7893811881077162,1.7342213534052437
SI-Drahi_1-d1-HET-UHI-BLO-a2a2b24b7c,LOW_BATTERY,HETEROGENEOUS,HIGH_UNCERTAINTY,1,0.4,0.5,4,TWO_STAGE_RH,LEXMMFPEA,pv,risk_neutral_expectation,5,697627.8938843028,35177.78504478378,149185.38422363473,249.0719282966264,8034.341306129965,0.38157659167251323,0.8400564123728189
SI-Drahi_1-d1-HET-UHI-BLO-a2a2b24b7c,LOW_BATTERY,HETEROGENEOUS,HIGH_UNCERTAINTY,1,0.4,0.5,4,TWO_STAGE_RH,LEXMMFSA,savings,risk_neutral_expectation,5,756095.2574276916,48228.789585457525,90718.02068024591,58.742458453953795,13649.852095686283,1.5826813980898142,0.3442539771261833
SI-Drahi_1-d1-HET-UHI-BLO-a2a2b24b7c,LOW_BATTERY,HETEROGENEOUS,HIGH_UNCERTAINTY,1,0.4,0.5,4,TWO_STAGE_RH,NONE,none,risk_neutral_expectation,5,538524.2737663593,18178.184642002398,308289.0043415781,14.09732405815257,1785.1920959951065,1.7879410897671142,1.7481241513712882
SI-Drahi_1-d1-HET-UHI-BLO-a2a2b24b7c,LOW_BATTERY,HETEROGENEOUS,HIGH_UNCERTAINTY,1,0.4,0.5,4,TWO_STAGE_RH,PEA,pv,risk_neutral_expectation,5,673040.7164654763,15285.108599507714,173772.5616424611,107.87774495915023,5864.4685777179375,0.633179472829182,1.0013829745989025
SI-Drahi_1-d1-HET-UHI-BLO-a2a2b24b7c,LOW_BATTERY,HETEROGENEOUS,HIGH_UNCERTAINTY,1,0.4,0.5,4,TWO_STAGE_RH,SA,savings,risk_neutral_expectation,5,763596.0861459741,27010.081845529385,83217.19196196338,84.79011841877373,4611.350951445309,1.3109858637204055,1.0552851263267655
