ExperimentID,StructuralInstanceID,PairedBaseID,ParallelTaskID,Replication,Controller,Fairness,FormulationID,FormulationVariant,Resource,CompletionStatus,PeriodsCompleted,HorizonCovered,TotalOperatingCost,AllGridBenchmark,TotalSavings,TerminalStateOfCharge,TerminalResidual,TotalPV,TotalGridImport,TotalGridExport,AggregateBatteryCharge,AggregateBatteryDischarge,ChargingPeriods,DischargingPeriods,IdlePeriods,RealizedAlpha,MaxPVRelativeDeviation,MeanPVRelativeDeviation,RealizedGamma,MaxSavingsRelativeDeviation,MeanSavingsRelativeDeviation,MinHouseholdPV,MinHouseholdSavings,MaxFairnessResidual,MaxPhysicalResidual,MaxSimultaneousFlow,MaxModeLinkResidual,MaxIntegralityResidual,PEAToleranceActivations,PEAToleranceActivationRate,PEAToleranceMeanActive,PEAToleranceMeanAllPeriods,PEAToleranceMax,PEAStrictFeasiblePeriods,OptimizationFailures,PhysicalViolations,FailureMessage
oos_experiment,SI-Drahi_14-d2-HOM-UHI-BHI-60f98cd066,PB-Drahi_14-d2-HOM-UHI-7b2b47749c,TK-PB-Drahi_14-d2-HOM-UHI-7b2b47749c-r1,1,DETERMINISTIC_RH,LEXMMFPEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,697270.0043468149,1.5704410737937982e6,873171.0694469833,0.1999999999999993,7.216449660063518e-16,4607.039769877897,3576.5383977425768,0.0,167.87811634349032,151.51000000000002,6,5,13,0.5640897859799221,0.018770118309382928,0.008132206164214879,0.5560037138723183,0.06294932810977719,0.02947474258781819,921.2079539755787,165969.2032935064,1.0,0.2653124999999996,0.0,0.0,0.2653124999999996,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_14-d2-HOM-UHI-BHI-60f98cd066,PB-Drahi_14-d2-HOM-UHI-7b2b47749c,TK-PB-Drahi_14-d2-HOM-UHI-7b2b47749c-r1,1,DETERMINISTIC_RH,LEXMMFSA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,697270.0043468149,1.5704410737937982e6,873171.0694469833,0.19999999999999574,4.274358644806853e-15,4607.039769877896,3576.5383977425777,0.0,167.8781163434918,151.51000000000136,6,5,13,0.564089785979922,0.04050657479422883,0.026233493679895144,0.5560037138723183,0.13744901877266527,0.0550813600844513,884.1383127657386,150466.92078939668,4.656612873077393e-10,0.2653124999999995,0.0,0.0,0.2653124999999995,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_14-d2-HOM-UHI-BHI-60f98cd066,PB-Drahi_14-d2-HOM-UHI-7b2b47749c,TK-PB-Drahi_14-d2-HOM-UHI-7b2b47749c-r1,1,DETERMINISTIC_RH,NONE,shared_battery_mode_node_level_v1,aggregate_only,none,completed,24,1.0,697270.0043468149,1.5704410737937982e6,873171.0694469832,0.1999999999999993,7.216449660063518e-16,4607.039769877896,3576.538397742577,0.0,167.8781163434903,151.51000000000002,6,5,13,0.564089785979922,0.08078366749627164,0.057827157649542285,0.5560037138723182,0.08612011620263518,0.06204459467838839,845.212934190889,159189.9213491442,0.0,0.2653124999999996,0.0,0.0,0.2653124999999996,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_14-d2-HOM-UHI-BHI-60f98cd066,PB-Drahi_14-d2-HOM-UHI-7b2b47749c,TK-PB-Drahi_14-d2-HOM-UHI-7b2b47749c-r1,1,DETERMINISTIC_RH,PEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,697270.004346815,1.5704410737937982e6,873171.069446983,0.1999999999999993,7.216449660063518e-16,4607.039769877896,3576.538397742577,0.0,167.87811634349032,151.51000000000002,6,5,13,0.564089785979922,0.010505083445136872,0.005241332120179488,0.5560037138723182,0.1053362107446078,0.047763112787520184,909.8335965270858,163198.50921259567,6.821210263296962e-13,0.2653124999999996,0.0,0.0,0.2653124999999996,0,0.0,0.0,0.0,0.0,24,0,0,
oos_experiment,SI-Drahi_14-d2-HOM-UHI-BHI-60f98cd066,PB-Drahi_14-d2-HOM-UHI-7b2b47749c,TK-PB-Drahi_14-d2-HOM-UHI-7b2b47749c-r1,1,DETERMINISTIC_RH,SA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,697270.0043468149,1.5704410737937982e6,873171.0694469832,0.19999999999999574,4.274358644806853e-15,4607.039769877896,3576.5383977425777,0.0,167.87811634349032,151.51000000000002,6,5,13,0.564089785979922,0.0253088837598086,0.013478595771771624,0.5560037138723182,0.011275117211459837,0.005726461726768825,904.8253341387292,172227.26872271195,3.2014213502407074e-10,0.2653124999999995,0.0,0.0,0.2653124999999995,0,0.0,0.0,0.0,0.0,24,0,0,
oos_experiment,SI-Drahi_14-d2-HOM-UHI-BHI-60f98cd066,PB-Drahi_14-d2-HOM-UHI-7b2b47749c,TK-PB-Drahi_14-d2-HOM-UHI-7b2b47749c-r1,1,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,697270.004346815,1.5704410737937982e6,873171.069446983,0.1999999999999993,7.216449660063518e-16,4607.039769877897,3576.538397742577,0.0,167.87811634349032,151.51000000000002,6,5,13,0.5640897859799221,0.020293646914868093,0.009933764269568008,0.5560037138723182,0.0234221611331367,0.012849140048794108,917.3540792515198,173230.4513473429,0.0,0.2653124999999996,0.0,0.0,0.2653124999999996,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_14-d2-HOM-UHI-BHI-60f98cd066,PB-Drahi_14-d2-HOM-UHI-7b2b47749c,TK-PB-Drahi_14-d2-HOM-UHI-7b2b47749c-r1,1,MULTISTAGE_RH,LEXMMFPEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,697270.0043468152,1.5704410737937982e6,873171.0694469829,0.1999999999999993,7.216449660063518e-16,4607.039769877887,3576.53839774258,0.0,167.87811634349026,151.51000000000002,6,5,13,0.5640897859799209,0.016781644663010437,0.00791822427937723,0.5560037138723181,0.09846199854518431,0.04574780310623111,920.4079539755788,157267.97604532575,1.000000000005457,0.2653124999999996,0.0,0.0,0.2653124999999996,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_14-d2-HOM-UHI-BHI-60f98cd066,PB-Drahi_14-d2-HOM-UHI-7b2b47749c,TK-PB-Drahi_14-d2-HOM-UHI-7b2b47749c-r1,1,MULTISTAGE_RH,LEXMMFSA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,697270.0043468152,1.5704410737937982e6,873171.069446983,0.20000000000046825,4.682365606356598e-13,4607.039769877888,3576.538397742578,0.0,167.87811634349026,151.50999999999956,6,5,13,0.564089785979921,0.053307295619560345,0.02461975024026363,0.5560037138723182,0.04246127455498008,0.01719500550254298,878.3000590571077,169853.19448152452,3.4924596548080444e-9,0.26531250000001716,0.0,1.1368683772161603e-13,0.26531250000001716,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_14-d2-HOM-UHI-BHI-60f98cd066,PB-Drahi_14-d2-HOM-UHI-7b2b47749c,TK-PB-Drahi_14-d2-HOM-UHI-7b2b47749c-r1,1,MULTISTAGE_RH,NONE,shared_battery_mode_node_level_v1,aggregate_only,none,completed,24,1.0,697270.0043468153,1.5704410737937982e6,873171.0694469828,0.1999999999999993,7.216449660063518e-16,4607.039769877887,3576.5383977425795,0.0,167.87811634349026,151.51000000000002,6,5,13,0.5640897859799209,0.12089360615146827,0.06221757627361928,0.556003713872318,0.09155018258583608,0.048821533363023153,854.7513727510388,162750.85681989294,0.0,0.2653124999999996,0.0,0.0,0.2653124999999996,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_14-d2-HOM-UHI-BHI-60f98cd066,PB-Drahi_14-d2-HOM-UHI-7b2b47749c,TK-PB-Drahi_14-d2-HOM-UHI-7b2b47749c-r1,1,MULTISTAGE_RH,PEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,697270.0043468154,1.5704410737937982e6,873171.0694469829,0.1999999999999993,7.216449660063518e-16,4607.039769877887,3576.5383977425795,0.0,167.87811634349026,151.51000000000002,6,5,13,0.5640897859799209,0.010426662692439883,0.0052506729335251,0.5560037138723181,0.07083471014348908,0.046454168019408215,909.9057038560607,162881.81618050064,5.9117155615240335e-12,0.2653124999999996,0.0,0.0,0.2653124999999996,0,0.0,0.0,0.0,0.0,24,0,0,
