InstanceNo,InstanceFile,NBstage,Childs,Periods,Theta,Avg_d,Dev_d,DemandProfile,J,BatteryScale,PVScale,Fairness,InstFolder,InstanceID,Status,ExpectedCost,ScenarioCostExpected,ScenarioCostMin,ScenarioCostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,align_high,5,1.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,590171.0092888948,590171.0092888968,475821.47071527166,713275.3895660443,0.08416155375277275,0.0001277807269616071,0.39903884823759583,13.122091054916382,1.33
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,align_low,5,1.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,724433.1978037597,724433.1978037608,681731.3779973096,768459.8568439769,0.02163678306629499,5.1827870657836145e-6,0.1310098787812585,18.184760093688965,9.75
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,align_high,5,1.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,707385.5142587102,707385.5142587125,561466.7972887632,781057.9519179969,0.0843200315644684,3.2649522781668966e-5,0.5090857093632095,22.6124370098114,7.39
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,align_low,5,1.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,723828.3798443098,723828.3798443264,522367.2288622499,2.2228655397165887e7,0.09729629199384902,7.963013326588486e-6,4.164274738784721,51.896809816360474,35.7
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,align_high,5,1.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,624383.4919837961,624383.4919837987,364457.11576892895,732323.727461509,0.11531142415173118,4.730577552459848e-5,1.0200767063820533,23.55405879020691,2.91
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,align_low,5,1.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,750975.3422649953,750975.3422649956,536206.1077063797,6.233328640354033e7,0.2017248247494851,6.9446412537469e-5,4.398283880643367,53.12182903289795,34.97
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,align_high,5,1.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,599608.6014672647,599608.6014672641,343697.7982254924,797480.669362877,0.09964705785053764,0.001328860103215289,0.3985965131346758,26.86723303794861,4.53
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,align_low,5,1.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,810979.2934058938,810979.293405896,527100.3743808538,1.679542252163407e8,0.40590087008927433,0.0003903745016238789,4.382115639739064,52.09792613983154,30.14
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,align_high,10,1.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4170647126889508e6,1.417064712688952e6,1.304151090544044e6,1.527671464928638e6,0.06658228022028773,7.068259147441474e-6,0.2733902575415826,97.0575819015503,15.83
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,align_low,10,1.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.5035646883701761e6,1.5035646883701945e6,1.2909035826690225e6,1.5820336686105726e6,0.03840010583831907,1.1961450470935881e-6,0.9437296753231003,215.53024196624756,147.22
