InstanceNo,InstanceFile,NBstage,Childs,Periods,Theta,Avg_d,Dev_d,DemandProfile,J,BatteryScale,PVScale,Fairness,InstFolder,InstanceID,Status,ExpectedCost,ScenarioCostExpected,ScenarioCostMin,ScenarioCostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
2,Drahi_2.csv,6,4,4,0.6,100.0,10.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,720379.7407465007,720379.7407464972,647373.772287166,803191.0858479757,0.44321783546550797,0.00019103932649768381,2.1878729803360897,17.171236038208008,10.64
2,Drahi_2.csv,6,4,4,0.6,100.0,20.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,559573.5747896413,559573.5747896432,474474.97636832675,713500.1862786765,0.24878219509348415,3.159660138699799e-5,1.4321908389384033,11.812898874282837,8.68
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.3411494568697147e6,1.341149456869715e6,1.2488386433730996e6,1.4189757415381498e6,0.5179378250875731,0.00011719999802221568,2.1349889631497367,26.97159695625305,15.19
2,Drahi_2.csv,6,4,4,0.2,100.0,20.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.3945417016947528e6,1.3945417016947502e6,1.2401347076831805e6,1.5701964558821137e6,0.5135352561367004,0.0001405505725594833,2.8977767577691784,36.20712089538574,24.59
2,Drahi_2.csv,6,4,4,0.6,100.0,10.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4022033334459004e6,1.4022033334458983e6,1.2914505890031909e6,1.499620942887817e6,0.7050873403026182,0.0002601725874016385,3.743170456224209,27.431552171707153,16.76
2,Drahi_2.csv,6,4,4,0.6,100.0,20.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4937094599550415e6,1.4937094599550373e6,1.3217506891049084e6,1.605711792918143e6,1.0648298570359414,2.8820850538072977e-5,10.694381787982326,39.149482011795044,28.2
3,Drahi_3.csv,6,4,4,0.2,100.0,10.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,571147.5407323883,571147.540732388,491634.5674738605,710419.4006619628,0.21851436036636648,4.057434115163112e-5,0.9462983350030311,12.427428007125854,8.31
3,Drahi_3.csv,6,4,4,0.2,100.0,20.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,655914.7394261684,655914.7394261665,522848.98628658516,812502.4907424712,0.3818638746286645,2.638245292061916e-7,3.5704003549536907,15.893065929412842,8.85
3,Drahi_3.csv,6,4,4,0.6,100.0,10.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,684545.3715460855,684545.3715460846,629596.4597093014,736732.6325701931,0.1885267698871302,5.8455448062549454e-5,2.282033075608976,10.93563199043274,7.05
3,Drahi_3.csv,6,4,4,0.6,100.0,20.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,717914.2546689259,717914.2546689272,654381.9646796973,780141.9925759226,0.1673734022082942,3.1986851737696907e-6,2.1702128746414755,13.95937705039978,9.08
3,Drahi_3.csv,6,4,4,0.2,100.0,10.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.2265789240847186e6,1.2265789240847176e6,1.09851883920221e6,1.3487727633713498e6,0.3853048550674938,5.70824106793941e-5,1.9600090230597587,26.776572227478027,19.79
3,Drahi_3.csv,6,4,4,0.2,100.0,20.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.447680305833534e6,1.4476803058335339e6,1.348022390754407e6,1.5849141444821472e6,0.6010802380127256,8.540390450315244e-5,4.687937399215929,30.203022003173828,21.71
3,Drahi_3.csv,6,4,4,0.6,100.0,10.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4962253345248997e6,1.4962253345248895e6,1.2997309780102281e6,1.6068293821648927e6,NaN,NaN,NaN,31.750123977661133,18.96
3,Drahi_3.csv,6,4,4,0.6,100.0,20.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.3054851474736962e6,1.3054851474736927e6,1.0920867794564e6,1.4925260540264852e6,0.5892519389219104,1.847193394489304e-5,5.662232780559447,38.61202001571655,21.56
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,498446.1761721665,498446.1761721691,446167.86590663117,552402.2723450911,0.24510654389396394,1.729982803112642e-5,1.3322255482364662,13.865738153457642,6.62
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,694016.3692956257,694016.3692956342,609747.748818324,794845.9710497527,0.12247993729888856,3.226955706851124e-5,0.9297680432456256,13.738700866699219,10.64
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,723913.1822072677,723913.1822072751,550173.792572306,879135.1153177307,0.49941729802884816,1.710435571311993e-5,2.666871729863611,11.320801973342896,5.21
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,537625.2176019045,537625.2176019053,379190.59341767634,729800.1745897741,0.41240677024896727,2.2669497672844297e-5,3.7917291821581416,18.315995931625366,13.25
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4103064704293567e6,1.4103064704293571e6,1.3142898017754708e6,1.5202030249299356e6,0.6736449173527315,9.538332466178063e-5,4.042679371532073,30.921350955963135,14.95
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.3167911825273894e6,1.3167911825273894e6,1.1471650248243592e6,1.489204289067543e6,0.44584000695038783,4.3805733203969115e-5,2.6883792402911966,25.35704207420349,18.74
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.2208428811274038e6,1.2208428811274034e6,950486.2915267847,1.5623585010781814e6,0.4231752836825774,1.2505115243871501e-5,3.552369539131851,27.8786141872406,18.1
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.383537631821763e6,1.3835376318217576e6,1.1720441131884684e6,1.643791890508832e6,0.852287046103947,0.00021194041105101913,9.96562144941462,31.201345920562744,18.94
5,Drahi_5.csv,6,4,4,0.2,100.0,10.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,529871.1211174588,529871.1211174616,446085.4292894284,652168.8828580368,0.24248117193770996,5.156751078428866e-6,1.1272538965230707,17.129783153533936,9.71
5,Drahi_5.csv,6,4,4,0.2,100.0,20.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,725834.8955960472,725834.895596044,646352.3072034256,789806.7595978391,0.12335922881099283,0.00026089812505648917,0.6041821352436036,22.232924938201904,16.29
5,Drahi_5.csv,6,4,4,0.6,100.0,10.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,636192.982274865,636192.9822748648,479824.9662025289,777651.9283493673,0.4110949053218097,3.289519302351548e-5,2.827754893022644,17.693506002426147,9.22
5,Drahi_5.csv,6,4,4,0.6,100.0,20.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,587575.6769710518,587575.6769710506,436515.1471097953,738481.7594675436,0.3714525913938159,0.00012873671809657922,2.2329968435476633,15.295485973358154,10.16
5,Drahi_5.csv,6,4,4,0.2,100.0,10.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.1971878983645434e6,1.1971878983645414e6,1.0168592709223204e6,1.3817017284159898e6,0.40900217529286553,0.0001676029632309033,2.1572875269044762,28.59284496307373,14.05
5,Drahi_5.csv,6,4,4,0.2,100.0,20.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.3320540233882815e6,1.3320540233882852e6,1.169719789084712e6,1.5152759018361163e6,0.45546507559768606,3.230860226462526e-6,2.6250388003053007,32.99359393119812,25.37
5,Drahi_5.csv,6,4,4,0.6,100.0,10.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.2614794586416115e6,1.2614794586416092e6,992505.5087351026,1.5651422796173117e6,0.6790870843313377,0.00018941716037125663,9.327108887346638,26.836371898651123,19.97
5,Drahi_5.csv,6,4,4,0.6,100.0,20.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.442322056615725e6,1.4423220566157342e6,1.2803236927132695e6,1.603105890656859e6,0.8139154667590739,6.632696169717701e-5,6.128848139629045,26.516767978668213,15.71
6,Drahi_6.csv,6,4,4,0.2,100.0,10.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,671282.1945431124,671282.1945431104,572998.6619216611,773638.0020561812,0.37388876796935744,5.046757104151008e-5,1.9181931524688927,12.118954181671143,6.4
6,Drahi_6.csv,6,4,4,0.2,100.0,20.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,711683.8185473809,711683.8185473813,593526.4093430429,818346.9017286573,0.43090626895988277,0.00017301588689787174,3.091427246117513,12.453459978103638,9.76
6,Drahi_6.csv,6,4,4,0.6,100.0,10.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,729714.3131930309,729714.3131930296,618372.3177664058,870249.1914244145,0.4902036134196452,5.618372994997344e-5,2.5297391942653458,14.91291880607605,9.41
6,Drahi_6.csv,6,4,4,0.6,100.0,20.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,677690.4065239893,677690.4065239881,525220.2749346346,884425.0400621501,0.5747300738740051,1.6632625943500255e-5,4.250382226394323,15.646744966506958,8.83
6,Drahi_6.csv,6,4,4,0.2,100.0,10.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.2477216036319116e6,1.247721603631911e6,1.0544111717443087e6,1.3998915946590917e6,0.44302516083383153,3.52610998557755e-6,2.486446196868619,43.88612699508667,24.84
6,Drahi_6.csv,6,4,4,0.2,100.0,20.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.2659800054152084e6,1.2659800054152086e6,1.0157514398371815e6,1.5092346082948176e6,0.4516274045859146,8.033490093457633e-5,2.7332775291507043,27.44620180130005,14.58
6,Drahi_6.csv,6,4,4,0.6,100.0,10.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.33624150538671e6,1.33624150538671e6,1.1307200556696975e6,1.5272842386662862e6,0.5604976612943815,0.00010722407716982579,4.538943282019164,25.325746774673462,16.54
6,Drahi_6.csv,6,4,4,0.6,100.0,20.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.2407042793929873e6,1.2407042793929866e6,801373.5713143807,1.5462801162224323e6,0.44564416683242597,3.277913393710301e-5,4.01309462179982,21.527229070663452,14.15
7,Drahi_7.csv,6,4,4,0.2,100.0,10.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,560317.3698137192,560317.3698137186,481652.1761122339,698797.2665926726,0.2670519959482547,0.0002089811163320419,1.5773824230691205,15.90555191040039,9.05
7,Drahi_7.csv,6,4,4,0.2,100.0,20.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,741346.6960450268,741346.6960450227,681027.9337192975,798674.7342096772,0.1116139542529508,3.190532458109703e-5,0.6333696448580904,13.413936853408813,8.39
7,Drahi_7.csv,6,4,4,0.6,100.0,10.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,689724.0324623449,689724.0324623443,537895.19223607,873771.3995455513,0.4732272819664353,3.755439168808576e-6,3.592986165237079,16.642724990844727,9.35
7,Drahi_7.csv,6,4,4,0.6,100.0,20.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,574021.5141832635,574021.5141832633,401046.1533209604,764158.6372476418,0.4835986891556323,3.272408851963551e-5,4.928263749861911,15.16553807258606,7.76
7,Drahi_7.csv,6,4,4,0.2,100.0,10.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.23586761630756e6,1.2358676163075594e6,1.10577686487804e6,1.4396840677007325e6,0.39404325521745387,2.3151101073229165e-5,3.0961321941380393,31.348708152770996,18.71
7,Drahi_7.csv,6,4,4,0.2,100.0,20.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.228837245662594e6,1.228837245662598e6,1.1278475042121334e6,1.4149471046666945e6,0.49855911484896415,0.00011265281945438622,2.5203699207847396,23.043004035949707,15.9
7,Drahi_7.csv,6,4,4,0.6,100.0,10.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.2680670143969704e6,1.2680670143969727e6,849938.7799209052,1.5778425314656403e6,0.5700099898290584,0.00018418719355731697,8.804470179123605,19.961894989013672,13.9
7,Drahi_7.csv,6,4,4,0.6,100.0,20.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.3474178977627493e6,1.3474178977627524e6,1.201620556066696e6,1.497946690430155e6,0.5860399316877217,9.712524665686797e-5,4.194872605676073,34.84968590736389,18.64
8,Drahi_8.csv,6,4,4,0.2,100.0,10.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,704360.6945001298,704360.6945001304,650932.7458725073,783302.4067413041,0.3982245883359986,0.0004338818516347182,1.943129975900822,13.88118600845337,6.22
8,Drahi_8.csv,6,4,4,0.2,100.0,20.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,694097.1164022923,694097.11640229,624015.3008773051,776853.3883429295,0.0933810092904751,4.754149411049445e-6,0.4903425003835303,19.575182914733887,12.49
8,Drahi_8.csv,6,4,4,0.6,100.0,10.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,735174.4880996806,735174.4880996924,583917.6474546407,932136.1350668054,NaN,NaN,NaN,10.799243211746216,7.0
8,Drahi_8.csv,6,4,4,0.6,100.0,20.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,554094.3416456871,554094.3416456864,348315.2285852468,811420.5311450162,0.42774241419978687,2.663934397679254e-5,4.715446495631949,10.991662979125977,7.61
8,Drahi_8.csv,6,4,4,0.2,100.0,10.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4320079693693288e6,1.4320079693693279e6,1.3202854509401517e6,1.5761041945807007e6,0.5749852414371129,0.00012031555789328092,3.8143723336315185,27.10872793197632,17.54
8,Drahi_8.csv,6,4,4,0.2,100.0,20.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.3336671168789421e6,1.3336671168789438e6,1.1830932715118437e6,1.5215771863511342e6,0.597375461186596,0.0002045348226885391,3.8391903512297314,25.52922511100769,13.44
8,Drahi_8.csv,6,4,4,0.6,100.0,10.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.3388647635766435e6,1.338864763576641e6,1.1466718129134956e6,1.5290563242527277e6,0.5752231045181501,5.711596602068275e-5,3.8807579368428433,31.339909076690674,16.66
8,Drahi_8.csv,6,4,4,0.6,100.0,20.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.2139219276252573e6,1.2139219276252557e6,907524.550558025,1.5486297727357028e6,0.5372936007236878,0.00020373037413410513,9.961759633496879,19.256727933883667,11.82
9,Drahi_9.csv,6,4,4,0.2,100.0,10.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,496913.94385817286,496913.9438581725,366361.3973650026,658022.179992746,0.20854498601629373,0.0007504279190662204,1.0956177278337222,15.376749992370605,6.4
9,Drahi_9.csv,6,4,4,0.2,100.0,20.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,539071.8490816434,539071.8490816429,392674.03740760917,696834.3343140816,0.23551858441078571,6.966990521401745e-5,1.374381185014368,12.163703918457031,7.88
9,Drahi_9.csv,6,4,4,0.6,100.0,10.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,729403.74471893,729403.744718929,616232.6776913297,887326.1278131278,0.5124972011156941,9.451426835199455e-7,4.377054716049267,7.451817989349365,5.39
9,Drahi_9.csv,6,4,4,0.6,100.0,20.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,576825.783765093,576825.7837650942,322043.2474473145,843097.8186239793,NaN,NaN,NaN,7.456299066543579,4.49
9,Drahi_9.csv,6,4,4,0.2,100.0,10.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.2397768850283006e6,1.2397768850282985e6,1.1009669088218107e6,1.3383970120510273e6,0.41423957817366,7.004214454599439e-5,1.8258747634763526,18.805696964263916,12.97
9,Drahi_9.csv,6,4,4,0.2,100.0,20.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.345118405603509e6,1.3451184056035078e6,1.2238066728592557e6,1.5083501376304678e6,0.48718768713462035,5.616548416800817e-6,2.633538148598626,22.109588861465454,8.42
9,Drahi_9.csv,6,4,4,0.6,100.0,10.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.3364955685294485e6,1.3364955685294485e6,997499.5792856026,1.5214942208071817e6,0.5420495950806142,4.352316056392119e-5,7.083719961790217,19.289919137954712,13.12
9,Drahi_9.csv,6,4,4,0.6,100.0,20.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4196845777815059e6,1.419684577781496e6,1.2743161743059433e6,1.5758390478746071e6,0.8369380630608644,9.200525172397584e-6,9.046258663182707,16.7378191947937,11.13
10,Drahi_10.csv,6,4,4,0.2,100.0,10.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,494206.613238296,494206.6132382963,328495.45253605663,611201.9441233145,0.18128347670668019,0.0003753171675209342,0.9552455061369349,7.977784872055054,5.29
10,Drahi_10.csv,6,4,4,0.2,100.0,20.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,523273.38984710193,523273.3898471028,381988.44664298894,691143.1548326708,0.20176268138769413,9.421289525887428e-5,0.9839520889069043,7.3907310962677,5.17
10,Drahi_10.csv,6,4,4,0.6,100.0,10.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,667299.2857438554,667299.2857438629,585439.720661556,735729.8621020928,0.10197778131134164,2.1015572560527444e-5,0.6721923105152732,12.780328035354614,7.86
10,Drahi_10.csv,6,4,4,0.6,100.0,20.0,mixed,5,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,736692.345655592,736692.3456555924,630441.2713652782,847983.0837618923,0.5312916181412388,5.0903934721256915e-5,4.726407180796286,10.124391078948975,6.59
10,Drahi_10.csv,6,4,4,0.2,100.0,10.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4015068730141192e6,1.40150687301412e6,1.2982175414617478e6,1.5261179868983973e6,0.5030401875782029,0.0001372202050441146,3.821847044127071,18.140938997268677,11.29
10,Drahi_10.csv,6,4,4,0.2,100.0,20.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4474508105634118e6,1.4474508105634085e6,1.350571261382695e6,1.533204219289047e6,0.689184361781283,5.894599179450326e-5,3.8944010984949258,24.07396697998047,12.18
10,Drahi_10.csv,6,4,4,0.6,100.0,10.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4901702746715872e6,1.4901702746715876e6,1.3094370039008532e6,1.6279783664350281e6,NaN,NaN,NaN,18.426666975021362,11.77
10,Drahi_10.csv,6,4,4,0.6,100.0,20.0,mixed,10,2.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.3706084516530111e6,1.3706084516530137e6,1.0857557067328515e6,1.590331943599514e6,0.580290528472907,2.600951018200884e-5,4.756554535063907,27.079453945159912,12.26
