InstanceNo,InstanceFile,NBstage,Childs,Periods,Theta,Avg_d,Dev_d,DemandProfile,J,BatteryScale,PVScale,Fairness,House,InstFolder,InstanceID,Status,PVReceivedExpected,PVReceivedMin,PVReceivedMax,CostExpected,CostMin,CostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,align_high,5,1.0,1.0,PEA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,246.80751845742535,50.42528808709865,424.46543836468624,119163.37181529576,80618.51062198625,157284.64010781434,0.23502572588692733,0.00164147398477217,0.7469463568815314,4.563230991363525,0.73
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,align_high,5,1.0,1.0,PEA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,245.583138241671,41.26926104139643,461.83673617996686,116514.7437439619,75078.58015804262,158996.3860230582,0.27457555709267806,0.0001292055816407883,1.1154902592537728,4.563230991363525,0.73
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,align_high,5,1.0,1.0,PEA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,246.8974056168506,112.27766397682464,448.0451049400103,117925.59435213571,75206.11115483729,153583.0309998965,0.2347594290027105,0.0014008452471213227,0.8409775034613376,4.563230991363525,0.73
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,align_high,5,1.0,1.0,PEA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,249.9270926771688,39.14228369164156,525.1078239249816,118288.55967448645,72669.11901121236,156980.78634230272,0.28354859211537903,0.0007581994153506205,0.8083109682569952,4.563230991363525,0.73
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,align_high,5,1.0,1.0,PEA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,248.24582661214183,31.123639590999478,491.11869885493945,118278.73970301505,61325.59670863618,155023.08235240311,0.2372195589772922,0.0015290673762650671,0.7921294425650458,4.563230991363525,0.73
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,align_low,5,1.0,1.0,PEA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,242.92327904440768,91.00145746595827,390.0136542828385,144998.043830623,126426.32001496565,163263.2540110674,0.05989463249195299,0.00016181916652259563,0.3554769533890492,2.329883098602295,1.11
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,align_low,5,1.0,1.0,PEA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,242.16847928439216,84.07384631407695,426.7773843373066,144607.35405951607,120082.42446730648,160144.99791812146,0.07440723417743386,7.314014550943878e-5,0.34996115766339503,2.329883098602295,1.11
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,align_low,5,1.0,1.0,PEA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,242.93976650579611,86.0296618565156,388.9870038197355,144945.9722401473,118855.73169818248,164944.77319740792,0.07021864651123864,5.5122487164547254e-5,0.3265657876823069,2.329883098602295,1.11
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,align_low,5,1.0,1.0,PEA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,242.4401696342239,86.0296618565156,401.4612191195443,144824.4501645458,119848.69723909607,160742.08917557323,0.07332579965443566,0.0002989851607954461,0.3020110529499658,2.329883098602295,1.11
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,align_low,5,1.0,1.0,PEA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,243.02414949252136,86.68907850698753,390.7708061667847,145057.37750892845,124113.76368715441,160329.43890134004,0.07149256509058757,0.00013784054075419578,0.28182990159995513,2.329883098602295,1.11
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,align_high,5,1.0,1.0,PEA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,196.57244419988712,12.352348478348082,420.4515336437731,143529.5017850081,132710.90524048117,159480.21944444499,0.26374949851019297,0.0006153943315618913,0.8818398589743442,2.3593451976776123,1.11
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,align_high,5,1.0,1.0,PEA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,185.9500824002026,36.8073625500479,379.6595848740672,121542.20035832736,66484.07557514707,162481.8066154596,0.29511812071484633,0.0024943334584926484,0.9290974657238968,2.3593451976776123,1.11
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,align_high,5,1.0,1.0,PEA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,192.93077668022417,65.43513602586654,416.95031712936026,140050.57830895286,133349.86537029827,148823.49408698332,0.3342917894211035,0.0028528305850178386,1.0257329146978333,2.3593451976776123,1.11
