InstanceNo,InstanceFile,NBstage,Childs,Periods,Theta,Avg_d,Dev_d,DemandProfile,J,BatteryScale,PVScale,Fairness,House,InstFolder,InstanceID,Status,PVReceivedExpected,PVReceivedMin,PVReceivedMax,CostExpected,CostMin,CostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,align_high,5,1.0,1.0,LEXMMFSA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,245.94848751481732,43.6925308265971,524.4986490494964,117381.82664343272,72655.08525132798,152023.23721994695,0.29800150072356396,0.0005100284176267028,0.9161450783048231,5.88569450378418,2.79
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,align_high,5,1.0,1.0,LEXMMFSA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,247.17956583445283,33.29208142454026,495.11737230006025,117028.49171321487,68397.96590159243,163081.71136605114,0.41425484264288315,0.005443969818507358,0.9136539347862467,5.88569450378418,2.79
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,align_high,5,1.0,1.0,LEXMMFSA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,249.4188520796371,31.123639590999467,496.9028943672516,117651.43679722227,70355.96595187404,152410.10149839494,0.31641635139864244,0.0034011685674223734,0.9135323762487653,5.88569450378418,2.79
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,align_high,5,1.0,1.0,LEXMMFSA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,248.76882563870038,31.123639590999467,537.2355109744402,119454.55177331243,63602.53677275618,165772.12549106102,0.3476432987476617,0.010419056043755098,0.8180826982669166,5.88569450378418,2.79
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,align_high,5,1.0,1.0,LEXMMFSA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,246.1452505376484,42.982997995551564,575.4028830600714,118654.70236171181,52731.47489063566,162890.15039658235,0.4321796069447712,0.008852447413850233,2.382743726635654,5.88569450378418,2.79
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,align_low,5,1.0,1.0,LEXMMFSA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,241.63226304461006,84.07384631407695,390.9438811515666,144990.2664147689,120000.11565326074,162757.1963907069,0.06943340436775275,9.910743452527574e-5,0.5284723194372585,11.616887331008911,10.28
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,align_low,5,1.0,1.0,LEXMMFSA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,246.92447495782335,87.98547739895426,394.77080616678467,144495.73815595947,128462.00771373551,161616.89953993258,0.06778029410000871,0.0002418856066953019,0.5154058703449488,11.616887331008911,10.28
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,align_low,5,1.0,1.0,LEXMMFSA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,241.07356493295703,86.0296618565156,377.50673534597274,145045.62631200138,122902.89522955785,166425.2531974079,0.07086002601784733,0.00010121635039860526,0.4687158838894759,11.616887331008911,10.28
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,align_low,5,1.0,1.0,LEXMMFSA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,241.19459641382113,86.0296618565156,411.8733270499006,144768.4480561844,120065.47910326488,159173.4853787701,0.0704073781186774,0.00014138452153320439,0.3486546059698603,11.616887331008911,10.28
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,align_low,5,1.0,1.0,LEXMMFSA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,242.67094461212815,86.02966185651565,394.3248784895835,145133.1188648461,122355.17277186137,162989.05735493818,0.07288981383175755,2.713988683889448e-6,0.4649668634663028,11.616887331008911,10.28
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,align_high,5,1.0,1.0,LEXMMFSA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,424.68872864739524,211.14369355289637,781.3092382763091,139236.29045942205,132925.2600053178,145053.71237110777,0.3201671908426236,0.0008024224679842545,1.6774033742411119,10.896782875061035,9.93
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,align_high,5,1.0,1.0,LEXMMFSA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,89.68424877671458,0.0,258.68703145721804,144118.24283332532,107602.88675488728,174789.47882148993,0.6179559172673461,0.0018891269244883065,1.7393303054151892,10.896782875061035,9.93
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,align_high,5,1.0,1.0,LEXMMFSA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,269.329476370207,60.29609087334572,553.0629736083715,136411.2047011285,122216.9769711419,150942.25823186678,0.330459887408397,0.0009462420464303219,1.0068376371645071,10.896782875061035,9.93
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,align_high,5,1.0,1.0,LEXMMFSA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,83.10930798471325,0.0,228.37250919756562,145474.22004600067,108026.73926550632,187479.96086386897,0.5344255810528801,0.006597106241664395,1.619055479311191,10.896782875061035,9.93
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,align_high,5,1.0,1.0,LEXMMFSA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,85.90648019751123,0.0,219.73411668684608,145036.64753217538,105327.60514043976,171909.3864025185,0.48913356078200043,0.0014680455199932896,1.4420596802306114,10.896782875061035,9.93
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,align_low,5,1.0,1.0,LEXMMFSA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,59.92995526963822,0.0,213.96931969987145,166312.37814634427,133464.727574336,214498.22706279717,1.15009725470489,0.001426143831611017,4.0377974384000295,13.677832126617432,12.52
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,align_low,5,1.0,1.0,LEXMMFSA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,171.07171865848989,2.6495462058801995,731.1733177874333,140582.32948230344,95163.56685473153,171506.85558960197,0.5531372893572837,6.702811610343212e-5,3.2464223367055127,13.677832126617432,12.52
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,align_low,5,1.0,1.0,LEXMMFSA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,176.66469360838548,9.650535068881668,434.10812649678536,139602.40857186296,105290.68432265295,172254.8174095388,0.4842025366058431,0.0006461247754019009,2.7000243448219483,13.677832126617432,12.52
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,align_low,5,1.0,1.0,LEXMMFSA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,175.5081233300889,1.4846422561680142,547.8400946891043,140228.79741767776,105548.8971266018,171319.5731449827,0.47007183988447976,0.0005140827352793088,2.643683957598412,13.677832126617432,12.52
