InstanceNo,InstanceFile,NBstage,Childs,Periods,Theta,Avg_d,Dev_d,DemandProfile,J,BatteryScale,PVScale,Fairness,InstFolder,InstanceID,Status,ExpectedCost,ScenarioCostExpected,ScenarioCostMin,ScenarioCostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,align_high,5,1.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,590171.009288895,590171.0092888968,475821.47071527166,713275.3895660443,0.2530257726149975,0.0001292055816407883,1.1154902592537728,4.563230991363525,0.73
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,align_low,5,1.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,724433.1978037588,724433.1978037608,681731.3779973096,768459.8568439769,0.06986777558512973,5.5122487164547254e-5,0.3554769533890492,2.329883098602295,1.11
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,align_high,5,1.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,643726.7954243453,643726.7954243451,546630.6042217315,751298.7639399089,0.29438886336405173,0.00020948863665649716,1.3173372212437162,2.3593451976776123,1.11
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,align_low,5,1.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,697136.4890764408,697136.4890764407,617248.4115788749,794214.070494922,0.4370579892853154,0.0004676068651303212,1.8836905098206815,2.539771795272827,1.2
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,align_high,5,1.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,551642.8165492676,551642.8165492654,351266.5260311059,729567.376673257,0.3172275999246093,3.164731804305303e-5,1.463920425357618,1.9056940078735352,1.09
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,align_low,5,1.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,722553.7776518388,722553.7776518413,649342.6401614884,816397.1854742477,0.6069694634532554,9.330867604574415e-5,4.082554097981012,2.3011839389801025,1.4
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,align_high,5,1.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,599608.6014672647,599608.6014672641,343697.7982254925,797480.6693628773,0.377111991961714,0.0005979868405903062,1.9908347026074178,2.486722946166992,1.05
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,align_low,5,1.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,752027.4023943009,752027.4023942967,650548.9380829206,894231.9418184389,0.5040028967855742,0.00017563500898943641,2.2186259575364833,2.3924179077148438,1.51
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,align_high,10,1.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4170647126889508e6,1.417064712688952e6,1.304151090544044e6,1.5276714649286391e6,0.6069965992432098,8.996200605521864e-5,2.6838145874190915,12.850028991699219,4.39
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,align_low,10,1.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4745603284014182e6,1.474560328401417e6,1.4102791810058588e6,1.5374865207943313e6,0.6953729306215629,2.2646193263417293e-5,3.6113813439166518,11.322189092636108,8.6
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,align_high,10,1.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.3046334617772254e6,1.3046334617772247e6,1.169739972881462e6,1.4418857404659665e6,0.45460699354735484,8.089939088670325e-6,1.9047155388353043,13.564349889755249,10.09
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,align_low,10,1.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4574460288669767e6,1.4574460288669781e6,1.32169176799373e6,1.580908457909245e6,0.7550051983517212,8.093950264028897e-5,5.097658457894074,8.383717060089111,4.59
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,align_high,10,1.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.3343550109694188e6,1.3343550109694172e6,1.0850047945117154e6,1.546679259519536e6,0.45785981696734634,3.620814475174651e-5,4.971611968859362,15.068032026290894,9.88
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,align_low,10,1.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.5005933616975562e6,1.500593361697554e6,1.4063340920691383e6,1.5848383329877963e6,NaN,NaN,NaN,16.327324151992798,7.84
