InstanceNo,InstanceFile,NBstage,Childs,Periods,Theta,Avg_d,Dev_d,DemandProfile,J,BatteryScale,PVScale,Fairness,House,InstFolder,InstanceID,Status,PVReceivedExpected,PVReceivedMin,PVReceivedMax,CostExpected,CostMin,CostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed,5,2.0,1.0,SA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,290.6468288288408,58.93522210174983,496.9353059467833,116085.92144279186,66516.69414590254,163593.50126806129,0.11100349153321298,5.736198551132219e-5,0.39741421934208004,99.29843401908875,27.96
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed,5,2.0,1.0,SA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,314.4748093946098,117.85723191125112,654.2397487089913,117318.83330313531,50254.45990685463,166028.1184392359,0.10898495450987346,1.6881840045839828e-5,0.45062912052441995,99.29843401908875,27.96
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed,5,2.0,1.0,SA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,72.23273213832543,0.0,145.84450437390328,114147.29828019631,92127.22934022022,137977.80445529232,0.07450960908848091,0.00018791896223471207,0.24838023444583965,99.29843401908875,27.96
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed,5,2.0,1.0,SA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,123.62191288713609,88.24193877628562,179.1744154860967,115362.03139528759,108287.99456574199,121839.78094290744,0.07010892565575022,6.405591653881955e-5,0.26332658909531603,99.29843401908875,27.96
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed,5,2.0,1.0,SA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,271.9740876062065,84.12709148476493,547.5707309107969,114861.5387809492,55642.1035170159,156182.9217958211,0.1104736081292415,2.9170764487894637e-5,0.3401382337660329,99.29843401908875,27.96
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed,5,2.0,1.0,SA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,179.39449853049675,0.0,540.5056639224665,129373.20976100302,91730.52043408887,165933.5789624918,0.13022072099712423,0.0001006314664858233,0.5523732485324524,98.1853539943695,44.9
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed,5,2.0,1.0,SA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,190.3219198998022,0.325889771545578,568.010414207239,129408.9537827432,88356.56340806637,165323.24432393882,0.13265718728932133,0.00012183351682363475,0.470400651099626,98.1853539943695,44.9
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed,5,2.0,1.0,SA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,289.79469748551867,0.0,800.537021104903,116200.03888675795,33652.87007837066,179230.8871145425,0.19804771638070026,9.075754880597316e-5,0.67371053961314,98.1853539943695,44.9
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed,5,2.0,1.0,SA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,307.878181901623,0.0,774.6514754486128,120982.85235769107,28987.392303605808,184640.33911068644,0.2143987043883244,0.0003538825194264802,0.7037784648770528,98.1853539943695,44.9
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed,5,2.0,1.0,SA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,180.45233131375105,78.68276112090523,338.21214730488344,125876.40018929093,108010.66133779185,145669.30613978894,0.1243519547200527,3.8758505014692395e-5,0.4014023740710428,98.1853539943695,44.9
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed,5,2.0,1.0,SA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,72.83265048372083,2.854262967543089,281.83086800140273,132167.3770096731,85629.69839715949,154957.52696636197,0.27207710531798734,0.000466189273169936,0.9937245831019577,131.74795818328857,82.59
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed,5,2.0,1.0,SA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,1109.508115309288,2.0768785276017785,2655.9653383852524,208399.4411220923,49101.71745152353,1.0471992975123344e8,0.5670140723668298,0.10233269934766519,4.140753863452143,131.74795818328857,82.59
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed,5,2.0,1.0,SA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,69.21385136418375,2.854262967543089,281.022574287057,132370.69070696438,96157.3495979058,158695.2987428419,0.2780322398412545,0.0006744502959723326,0.9933369109849641,131.74795818328857,82.59
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed,5,2.0,1.0,SA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,83.69578966975466,3.6316474074843983,399.65534935802964,131297.6014095644,98430.94194909581,158043.9002665874,0.2684081496004707,0.0005587197636432944,0.9934451061339433,131.74795818328857,82.59
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed,5,2.0,1.0,SA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,79.67360387222644,2.8542629675430895,300.9203624580853,130519.62056223716,101445.03076998629,157025.11421163395,0.2696172345114077,0.0012356933392775353,0.993349414911411,131.74795818328857,82.59
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed,5,2.0,1.0,SA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,93.16463972183142,0.0,432.7419731656889,125259.33572538977,78545.74193347753,168660.08036626654,0.2577645609616803,0.0013426942378288033,0.9769469605731353,95.82028007507324,40.68
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed,5,2.0,1.0,SA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,110.95494522969199,0.0,263.28502582312444,131562.25795320136,104361.85767386656,153275.61287633117,0.2050668495575763,0.0003974200712701044,0.9786590273393913,95.82028007507324,40.68
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed,5,2.0,1.0,SA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,128.13574780809583,24.95146250078377,238.97284743033504,123430.5741500818,109323.66843708215,148848.4987158266,0.18272876780838035,0.0005924870661548657,0.976298691660962,95.82028007507324,40.68
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed,5,2.0,1.0,SA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,121.67660323859872,0.0,433.0835382771787,125629.42480958567,78864.82372613759,176748.57567140495,0.2581872952948135,0.00034889042577929634,0.978264674280519,95.82028007507324,40.68
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed,5,2.0,1.0,SA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,948.9064826507214,0.0,2558.318845803401,190736.43363816277,76238.2630942851,3.166968323781033e7,0.511300429746374,0.011935386383288548,4.556228795614131,95.82028007507324,40.68
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed,10,2.0,1.0,SA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,74.68079640137421,6.113579874892812,529.0894222501983,152413.8981156781,148711.4808573237,155134.63243372738,0.030968894475662086,6.074329269055563e-6,0.07222481350187566,257.8972210884094,88.15
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed,10,2.0,1.0,SA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,22.91803515863254,0.0,116.34173468931877,139262.52732175516,106703.1923642022,160946.06434384617,0.041456484721429,1.2391950714543438e-5,0.146620622860001,257.8972210884094,88.15
