InstanceNo,InstanceFile,NBstage,Childs,Periods,Theta,Avg_d,Dev_d,DemandProfile,J,BatteryScale,PVScale,Fairness,InstFolder,InstanceID,Status,ExpectedCost,ScenarioCostExpected,ScenarioCostMin,ScenarioCostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed,5,2.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,577775.6232023587,577775.6232023637,431139.4577291762,704913.7378610261,0.09501611778331179,1.6881840045839828e-5,0.45062912052441995,99.29843401908875,27.96
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed,5,2.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,621841.4549774864,621841.4549774874,440951.00409842737,776835.877426604,0.15993525675510473,3.8758505014692395e-5,0.7037784648770528,98.1853539943695,44.9
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed,5,2.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,734754.7308105355,734754.7308105318,531198.4976123055,1.0527481984057303e8,0.3310297603275903,0.000466189273169936,4.140753863452143,131.74795818328857,82.59
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed,5,2.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,696618.0262764257,696618.0262764213,481709.7961811914,3.2265813825014744e7,0.2830095806737652,0.00034889042577929634,4.556228795614131,95.82028007507324,40.68
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed,10,2.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4605897760323507e6,1.4605897760323451e6,1.370552879264976e6,1.5614218474663207e6,0.05378699681355781,6.074329269055563e-6,0.37647890635028586,257.8972210884094,88.15
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed,10,2.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.460992515151238e6,1.4609925151512383e6,1.305286805449797e6,1.5989137809974062e6,0.07797040622876175,1.4824048740615574e-5,0.6274287828310293,270.6370298862457,138.28
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed,10,2.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.2158918683862907e6,1.215891868386288e6,808167.1014491905,1.4807928814367857e6,0.1309886765176418,2.4955095439348892e-5,0.8252072056332773,268.2135660648346,120.1
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed,10,2.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4459438338925054e6,1.4459438338924865e6,1.1098531802350006e6,1.6308493602568794e6,0.06555473012889279,1.385812959646922e-5,0.4083825269031074,256.5572900772095,98.97
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,mixed,5,2.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,625489.7695297534,625489.7695297529,539456.4808483793,712654.133852564,0.06617850521100964,1.1376497928913793e-5,0.3475752783425624,53.56051588058472,20.46
2,Drahi_2.csv,6,4,4,0.2,100.0,20.0,mixed,5,2.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,614491.8385707211,614491.8385707265,500959.1311707379,709169.7403085459,0.06876314348502983,5.9483427655818953e-5,0.38073747409258374,53.03479480743408,20.15
2,Drahi_2.csv,6,4,4,0.6,100.0,10.0,mixed,5,2.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,719935.0962690613,719935.0962690618,558508.9937191837,809960.3615175355,0.1702794737392468,4.1398507449829836e-5,0.7836194468032942,111.37689590454102,68.59
2,Drahi_2.csv,6,4,4,0.6,100.0,20.0,mixed,5,2.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,562060.4538531807,562060.4538531768,404571.64696655533,729710.6029876767,0.15298889222567805,3.6782297717728056e-6,0.5871331934250815,57.490169048309326,23.41
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,mixed,10,2.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.3425733792452018e6,1.3425733792452e6,1.2504289382181505e6,1.4208140356498398e6,0.05633887724657944,1.087215020779714e-5,0.27387681256471375,185.43542504310608,50.23
2,Drahi_2.csv,6,4,4,0.2,100.0,20.0,mixed,10,2.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.3938062846436969e6,1.3938062846436952e6,1.2395452885701612e6,1.5699881731463037e6,0.04937457654938158,2.483818697177907e-6,0.31563095031615546,137.1441090106964,55.51
2,Drahi_2.csv,6,4,4,0.6,100.0,10.0,mixed,10,2.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.3971123101818324e6,1.397112310181823e6,1.2247612473438005e6,1.510141263845944e6,0.06857923654457763,3.1237984769185454e-5,0.590901816355128,180.9852499961853,122.43
2,Drahi_2.csv,6,4,4,0.6,100.0,20.0,mixed,10,2.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4835432486134586e6,1.4835432486134537e6,1.2767388054436604e6,1.6060241303460514e6,0.04487640230925091,5.014510098933876e-6,0.3795948470663032,227.0931158065796,163.73
3,Drahi_3.csv,6,4,4,0.2,100.0,10.0,mixed,5,2.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,590952.2334056895,590952.2334056877,451116.6215805722,765974.2612962562,0.09479806311632807,1.677645224644569e-5,0.3650072350098449,35.58152484893799,17.73
3,Drahi_3.csv,6,4,4,0.2,100.0,20.0,mixed,5,2.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,639042.9649643874,639042.9649643841,481141.6607199309,815881.5330001203,0.10067659923827521,8.461459307160753e-5,0.6032860167458785,42.62423300743103,21.63
3,Drahi_3.csv,6,4,4,0.6,100.0,10.0,mixed,5,2.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,684403.1280174325,684403.1280174322,629775.0565808059,736872.2022884398,0.053277786344882054,1.2651367811568388e-6,0.32698385677782776,24.345841884613037,6.42
3,Drahi_3.csv,6,4,4,0.6,100.0,20.0,mixed,5,2.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,716880.0024747046,716880.002474704,650611.6175122138,781007.9908583565,0.04751357281616605,4.203959485430474e-6,0.28251237557924136,20.007611989974976,6.48
3,Drahi_3.csv,6,4,4,0.2,100.0,10.0,mixed,10,2.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.2354861292796726e6,1.235486129279678e6,1.083406840120989e6,1.3403624108274528e6,0.07095045096999747,5.321796278106152e-5,0.4806676394465677,103.1957790851593,47.67
3,Drahi_3.csv,6,4,4,0.2,100.0,20.0,mixed,10,2.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4783053856820795e6,1.4783053856820879e6,1.2645487359274786e6,1.6415850345681221e6,0.09819480561747834,9.276621989873699e-7,0.7279113205579072,242.5848708152771,184.58
3,Drahi_3.csv,6,4,4,0.6,100.0,10.0,mixed,10,2.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4436404406621018e6,1.4436404406621095e6,1.1587011808981241e6,1.6070349796246279e6,0.11295357257755942,1.3460102063130776e-6,0.8072813511309863,172.5368320941925,112.24
3,Drahi_3.csv,6,4,4,0.6,100.0,20.0,mixed,10,2.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.361956242756629e6,1.3619562427566412e6,912673.4668527085,1.5609430510215205e6,0.12493352526731262,1.979362821802652e-6,1.0,141.43192720413208,84.88
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,mixed,5,2.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,565370.8606537713,565370.86065377,366476.4227444646,804347.7972664984,0.37036593100771015,2.612162784050479e-5,0.9274789941752803,32.31816387176514,12.85
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,mixed,5,2.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,693885.1609770993,693885.1609771049,609619.2995659277,794644.4217683588,0.054089286787820295,5.496196457402332e-6,0.24171163038312965,21.68922710418701,8.65
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,mixed,5,2.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,858181.3893669712,858181.3893669825,461963.8159845645,2.888153593096791e8,0.6964706642643408,0.001171027196468693,2.3751593715526065,31.639294862747192,15.77
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,mixed,5,2.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,586835.071998375,586835.0719983643,287980.16354509006,1.1335147287931266e8,0.5851348217115845,0.00012793171054198673,2.298132940990888,32.11830806732178,17.66
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,mixed,10,2.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.438383064908044e6,1.4383830649080419e6,1.1657420954751244e6,1.5778886318406274e6,0.1304893529762544,2.4013316017765892e-5,0.9290327288758251,94.19783186912537,49.37
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,mixed,10,2.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.3878823111402781e6,1.3878823111402858e6,926291.0499836156,1.5978577246955552e6,0.14840856891134607,2.775968603641856e-6,0.9218637482045146,103.74839997291565,57.45
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,mixed,10,2.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.372926276324152e6,1.3729262763241497e6,670632.6995330367,1.6232779274235603e6,0.24243896777180113,1.783423812294288e-5,1.491407765408639,111.9324700832367,68.75
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,mixed,10,2.0,1.0,SA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.3694299134223629e6,1.3694299134223629e6,977437.3131003695,6.671935946047746e7,0.26478027759603584,2.6366973065055847e-5,9.03276529287539,105.94367599487305,59.89
