InstanceNo,InstanceFile,NBstage,Childs,Periods,Theta,Avg_d,Dev_d,DemandProfile,J,BatteryScale,PVScale,Fairness,House,InstFolder,InstanceID,Status,PVReceivedExpected,PVReceivedMin,PVReceivedMax,CostExpected,CostMin,CostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed,5,2.0,1.0,LEXMMFSA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,269.92749732209074,0.0,545.813875306904,116401.93037501205,67709.67266295684,180402.17084557263,0.2526922262441951,0.0003055400810970743,1.8302678700303465,36.997950077056885,26.42
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed,5,2.0,1.0,LEXMMFSA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,271.07696374679443,79.28826281784191,514.0743885851691,118044.47188541038,65596.34699597,162273.25749770275,0.2486892322401263,0.0006810870117735841,0.996004109732436,36.997950077056885,26.42
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed,5,2.0,1.0,LEXMMFSA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,72.23273213832543,0.0,145.84450437390328,113611.35515627314,89727.5972819428,137279.14025171183,0.22870089805898516,0.0007152120461841891,0.8419669388191532,36.997950077056885,26.42
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed,5,2.0,1.0,LEXMMFSA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,187.6219128871344,152.24193877628562,243.1744154860967,115421.70672150303,108347.66989195612,121899.45626912157,0.19425616702966692,0.0003897988966464065,0.8110033259192051,36.997950077056885,26.42
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed,5,2.0,1.0,LEXMMFSA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,272.09126476077256,70.76565119139941,531.4230453964093,114352.35273479536,65305.41344371327,157837.901138139,0.253767490902428,0.00018289656563833271,0.9376563079378608,36.997950077056885,26.42
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed,5,2.0,1.0,LEXMMFSA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,170.69182866837343,0.0,543.18824209243,129469.49033389713,95652.81004105846,166316.64105790426,0.24583441424767266,0.0003175976233415611,1.316290888628241,37.6246280670166,33.18
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed,5,2.0,1.0,LEXMMFSA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,185.62258804794328,0.0,537.2038019873306,129424.34224621727,90279.99447226828,166429.04524960375,0.23880202841244652,9.465564007716669e-5,1.314173273305248,37.6246280670166,33.18
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed,5,2.0,1.0,LEXMMFSA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,284.2993670243107,87.99131706108862,491.34306583564774,113887.3275401051,69714.86828413101,182014.87113105986,0.37661586522645135,4.212298008707829e-5,2.184270115349926,37.6246280670166,33.18
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed,5,2.0,1.0,LEXMMFSA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,317.97794191035797,142.62478819625727,598.787831543932,119848.65472250525,55406.901834038574,175306.23707252523,0.45985469623847547,0.0005529374342565244,1.9186704144398479,37.6246280670166,33.18
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed,5,2.0,1.0,LEXMMFSA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,189.24990348020242,110.68276112090523,274.21214730488344,125230.72101694746,108010.66133779185,157410.74613978894,0.29945377681807084,0.00026098780261362754,1.2357790444458305,37.6246280670166,33.18
