InstanceNo,InstanceFile,NBstage,Childs,Periods,Theta,Avg_d,Dev_d,J,BatteryScale,PVScale,Fairness,InstFolder,Status,ExpectedCost,ScenarioCostExpected,ScenarioCostMin,ScenarioCostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
5,Drahi_5.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,PEA,inst/inst2020,true,567639.641836584,567639.6418365837,427321.1012210327,725675.8797292795,0.3596004369714397,0.00016117445473356074,2.116435339175822,2.403787136077881,1.4
5,Drahi_5.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,PEA,inst/inst2020,true,552100.978171409,552100.9781714092,403119.7055951021,752439.5539935412,0.38395302330901865,8.143355974459855e-5,4.41372873656002,2.2372050285339355,1.09
5,Drahi_5.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,PEA,inst/inst2020,true,1.3345538793507768e6,1.3345538793507775e6,1.1510276945478634e6,1.536855946829215e6,0.43313057685306205,1.5152362786137087e-5,2.6947362182671455,4.511329889297485,2.57
5,Drahi_5.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,PEA,inst/inst2020,true,1.3203781313020238e6,1.3203781313020242e6,1.1668642660620983e6,1.5116272731652441e6,0.6894360752104968,0.00016083258845216234,5.069592555702184,4.489119052886963,2.67
5,Drahi_5.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,PEA,inst/inst2020,true,1.5428653368133043e6,1.5428653368133053e6,1.3953953686761502e6,1.7195761843421094e6,0.8783739246949164,8.478089001552745e-5,5.9013345748800585,4.396501064300537,2.72
5,Drahi_5.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,PEA,inst/inst2020,true,1.2876666641184853e6,1.2876666641184876e6,1.0789763778807838e6,1.5324558493436563e6,0.577664314545234,5.776849072864835e-5,4.416334659290886,4.835084915161133,2.69
6,Drahi_6.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,PEA,inst/inst2020,true,672167.4076930083,672167.4076930109,609611.1261629132,766052.5567919291,0.39809208626263376,8.804120757035365e-5,2.863686070474657,2.1137681007385254,1.01
6,Drahi_6.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,PEA,inst/inst2020,true,660442.2028519143,660442.2028519138,578804.5975850988,749668.4702877939,0.3731090420180623,2.4278699827483402e-5,1.8465282810234398,2.283491849899292,1.14
6,Drahi_6.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,PEA,inst/inst2020,true,470459.6931469531,470459.6931469541,327056.1525435902,733586.6437807826,0.2877109436139162,0.0001417934383804876,2.86248072237832,2.0918219089508057,0.97
6,Drahi_6.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,PEA,inst/inst2020,true,555094.8910095077,555094.8910095082,437476.92937980185,748162.6340685785,0.3158012950130753,2.0366232832957254e-5,2.5601469578072873,1.9864709377288818,1.21
6,Drahi_6.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,PEA,inst/inst2020,true,1.3745241746313141e6,1.3745241746313174e6,1.2652890372072335e6,1.465600631274715e6,0.5670004213764064,2.4266241583952944e-5,3.2116184087258213,4.604973077774048,2.4
6,Drahi_6.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,PEA,inst/inst2020,true,1.3784505091106193e6,1.3784505091106226e6,1.2044302190062413e6,1.5111128411734558e6,0.47169371079726163,2.3001974731127608e-5,4.389716997637548,5.6767449378967285,3.36
6,Drahi_6.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,PEA,inst/inst2020,true,1.3081405104139452e6,1.3081405104139461e6,993840.9284482342,1.5453212044197875e6,0.5841958838598195,7.023412845370982e-5,5.44615662802484,6.850529193878174,3.94
6,Drahi_6.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,PEA,inst/inst2020,true,1.3427392835412726e6,1.3427392835412736e6,1.0472794193158569e6,1.5439650292357919e6,0.9976161575505988,0.00012265871113070986,9.105888262082008,4.365173816680908,2.17
7,Drahi_7.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,PEA,inst/inst2020,true,698662.5478080134,698662.5478080146,641491.4265741915,758608.0321264743,0.09811080843241937,8.61083978807984e-6,0.7615604133692344,3.097243070602417,2.14
7,Drahi_7.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,PEA,inst/inst2020,true,709660.7206583282,709660.7206583284,641302.4404354317,828660.11771685,0.3745780326780682,4.646100137151153e-5,2.226776671787792,2.326235055923462,1.16
7,Drahi_7.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,PEA,inst/inst2020,true,585537.5228737902,585537.5228737904,430929.3869997514,744160.0928912079,0.4089817645147396,9.918140014260637e-5,2.814220829968305,2.0277798175811768,1.07
7,Drahi_7.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,PEA,inst/inst2020,true,673269.7108869792,673269.7108869791,541018.7775497738,891333.1867401712,0.46727875043849804,6.65991575332455e-5,3.0771574545915343,2.2002179622650146,1.06
7,Drahi_7.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,PEA,inst/inst2020,true,1.3503911203719708e6,1.3503911203719706e6,1.2209143888136821e6,1.499195527239344e6,0.49534468413675786,2.5278750751286687e-5,2.482874889189883,5.149547100067139,2.94
7,Drahi_7.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,PEA,inst/inst2020,true,1.3664130421834711e6,1.3664130421834707e6,1.2421897684944554e6,1.5037929244515107e6,0.49028512771932903,2.065963234442238e-5,2.521323236101517,4.968315839767456,2.78
7,Drahi_7.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,PEA,inst/inst2020,true,1.2769118583328482e6,1.2769118583328484e6,1.0752683425457124e6,1.5581197949832114e6,0.5567662478520646,5.222139899396436e-5,4.288255036472851,4.993572950363159,2.85
7,Drahi_7.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,PEA,inst/inst2020,true,1.176071131843276e6,1.1760711318432782e6,682442.0127632854,1.497325041154503e6,0.510782548666105,9.259475042169828e-6,7.8400044711817065,4.689866065979004,2.57
8,Drahi_8.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,PEA,inst/inst2020,true,668842.4672176274,668842.4672176264,615927.144192101,768929.4134627811,0.3559755647808271,4.194682224776051e-5,1.3661142172675524,2.6090619564056396,1.42
8,Drahi_8.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,PEA,inst/inst2020,true,639552.8369453918,639552.8369453937,566950.0966829895,814275.4950676361,0.29296763345596843,1.8403176952699384e-5,1.4626124677466639,2.253303050994873,1.14
8,Drahi_8.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,PEA,inst/inst2020,true,460382.341144487,460382.34114448674,276566.3730647728,698592.218353262,0.2329720469455797,7.597881768354717e-5,1.4946171074008927,1.7749180793762207,1.03
8,Drahi_8.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,PEA,inst/inst2020,true,518646.1607698123,518646.16076981503,360023.670681555,687431.5385991891,0.3343801215176235,0.0002503556173575889,1.8731817618222424,2.5090630054473877,1.41
8,Drahi_8.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,PEA,inst/inst2020,true,1.4225433837918022e6,1.422543383791807e6,1.3045878118884773e6,1.5455583701294695e6,0.7202895803279588,0.0001690526874755665,4.530752980264638,5.130107879638672,3.02
8,Drahi_8.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,PEA,inst/inst2020,true,1.2570017990472303e6,1.2570017990472317e6,1.0681404954230543e6,1.4369974480184403e6,0.4792670497436755,0.00028867716956847584,2.5684256552097326,5.234838962554932,3.19
8,Drahi_8.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,PEA,inst/inst2020,true,1.3683142646121825e6,1.3683142646121837e6,1.102203325384662e6,1.5954422252537946e6,0.7463942784637606,1.5186212199552878e-5,9.63076143061624,4.6961071491241455,2.52
8,Drahi_8.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,PEA,inst/inst2020,true,1.368000253092346e6,1.368000253092347e6,1.1958083013783516e6,1.5563449263423118e6,0.7095746146121223,0.0005149570388930953,5.276514170383156,4.289803981781006,2.35
9,Drahi_9.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,PEA,inst/inst2020,true,530828.2067173931,530828.2067173921,360600.6869297345,727136.0464545143,0.24307512666092088,1.4020199512860375e-5,1.9934305122637948,2.1847541332244873,1.07
9,Drahi_9.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,PEA,inst/inst2020,true,542422.6858815858,542422.6858815864,423755.4601518,726309.5088339053,0.22980707215520024,8.447520344282457e-6,1.3095230113165568,2.1496551036834717,1.12
9,Drahi_9.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,PEA,inst/inst2020,true,712085.1864796133,712085.1864796137,617085.6468210719,895231.6081043908,0.46031663915824145,0.00040723432264325545,2.3476011161389376,1.9739232063293457,1.03
9,Drahi_9.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,PEA,inst/inst2020,true,703009.1900600386,703009.1900600375,549460.7458323932,949697.5783517149,0.5555004243190359,8.30295198804277e-5,3.0339549735274742,2.362912893295288,1.17
9,Drahi_9.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,PEA,inst/inst2020,true,1.3351253940977424e6,1.3351253940977415e6,1.2592180221328274e6,1.4075452020486773e6,0.5387090167958046,0.0001638198335745743,2.639594727765682,4.432257890701294,2.57
9,Drahi_9.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,PEA,inst/inst2020,true,1.2455111288537672e6,1.2455111288537683e6,1.0403841581926779e6,1.4198075101714258e6,0.5033610108896441,7.666681226288766e-5,2.65605625630185,5.065953016281128,2.99
9,Drahi_9.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,PEA,inst/inst2020,true,1.262779421267142e6,1.262779421267142e6,1.1328828537641866e6,1.4351607609746894e6,0.5279632185834239,4.815381026513438e-5,3.337151190286995,4.691001892089844,2.59
9,Drahi_9.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,PEA,inst/inst2020,true,1.4111129687817944e6,1.41111296878179e6,1.2473712087270739e6,1.6060576104338341e6,0.8045654571969338,0.00023965361209207884,4.495296985804881,4.020782947540283,2.12
10,Drahi_10.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,PEA,inst/inst2020,true,570248.5273824977,570248.5273824992,483633.36569317454,649117.7450956583,0.20686458584829792,0.00016022489536249895,0.9159465946971898,1.6472508907318115,0.82
10,Drahi_10.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,PEA,inst/inst2020,true,636553.6571126656,636553.6571126628,477350.6190049079,795444.942400523,0.43373625308640934,0.00021376920280423962,3.13558465916112,2.328234910964966,1.2
10,Drahi_10.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,PEA,inst/inst2020,true,708094.9789212346,708094.9789212507,607337.6843516645,810090.8762332054,NaN,NaN,NaN,1.926997184753418,1.08
10,Drahi_10.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,PEA,inst/inst2020,true,538241.6257739244,538241.625773925,278384.82813282823,792898.1189442038,0.37822606189004326,4.753677223198155e-6,3.9122748084629246,2.1278250217437744,1.08
10,Drahi_10.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,PEA,inst/inst2020,true,1.358905587122863e6,1.3589055871228608e6,1.2441607129330619e6,1.4605334708959463e6,0.39746905508762514,5.593927501490743e-5,1.913284393574854,5.20147705078125,3.19
10,Drahi_10.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,PEA,inst/inst2020,true,1.3342105962968753e6,1.3342105962968788e6,1.1607956648134745e6,1.49305242402943e6,0.587278332298628,0.000357935854577559,5.195511531005012,4.659899950027466,2.33
10,Drahi_10.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,PEA,inst/inst2020,true,1.3501755851231609e6,1.3501755851231616e6,1.1488528310178579e6,1.5007984639974465e6,0.7582723893808757,0.00012485098520127158,6.185935470327372,4.960747957229614,2.92
10,Drahi_10.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,PEA,inst/inst2020,true,1.295132749664918e6,1.295132749664916e6,1.0646716786444704e6,1.5487137112939402e6,0.5341690797692272,8.623970709018024e-5,4.822110212466352,5.766476154327393,3.08
