InstanceNo,InstanceFile,NBstage,Childs,Periods,Theta,Avg_d,Dev_d,DemandProfile,J,BatteryScale,PVScale,Fairness,House,InstFolder,InstanceID,Status,PVReceivedExpected,PVReceivedMin,PVReceivedMax,CostExpected,CostMin,CostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,midday,5,1.0,1.0,SA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,198.11860271895674,35.12322316030873,360.6053210420081,123340.33646606772,90121.70375623496,153597.04378609726,0.06856160920212265,0.00030203813543712476,0.23516509846735809,48.30471611022949,4.58
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,midday,5,1.0,1.0,SA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,193.62994042166432,26.20972564404605,361.9379625543439,123981.40547236838,88492.51500826475,162740.824952221,0.06970724670477785,0.0015046922867938076,0.229442391236639,48.30471611022949,4.58
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,midday,5,1.0,1.0,SA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,195.5665450351757,21.742999597047326,412.955068596414,122245.33244909439,81407.49306454313,158112.11756409533,0.0935034183965904,9.200392399903178e-6,0.3207277615779484,48.30471611022949,4.58
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,midday,5,1.0,1.0,SA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,200.24584521464107,37.39328275468349,380.32377601548967,124015.75597299961,91474.87838547058,157344.4270240067,0.07243666078983904,2.1713149670324e-5,0.320475856731521,48.30471611022949,4.58
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,midday,5,1.0,1.0,SA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,184.35776554348922,20.690512658407,436.3047646518541,122624.40450455838,65189.392556369115,160175.0546811623,0.08633692370330517,0.0027001929616922316,0.3327068384609765,48.30471611022949,4.58
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,midday,5,1.0,1.0,SA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,177.85251413451863,22.289438682226933,423.0943274390231,128636.75757882197,87019.13968590958,161678.80861477644,0.08005169066568062,5.204086393016464e-5,0.30057337192047173,26.000530004501343,4.44
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,midday,5,1.0,1.0,SA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,183.2943706573525,16.30848977105987,410.43853164376696,129316.7721279308,82715.48200256367,172311.5928852674,0.07369018344254592,0.0001446542415009601,0.22555570510619533,26.000530004501343,4.44
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,midday,5,1.0,1.0,SA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,174.57670128033052,20.15500140252824,402.53604394935167,128476.58729034048,75448.00885356728,172489.4506259751,0.06903769005662068,6.028573300393976e-5,0.2952381405261604,26.000530004501343,4.44
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,midday,5,1.0,1.0,SA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,179.16522573960393,13.501054728919664,505.69357342060994,134132.9580586238,81517.62167455189,179212.81118186435,0.0748066604288067,0.0006425894324970241,0.23531383193771752,26.000530004501343,4.44
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,midday,5,1.0,1.0,SA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,181.7315510832895,13.501054728919662,434.74804923843266,133646.39802906578,75196.17024171916,169798.3062020965,0.05797982702547998,0.00027169007742954216,0.2211086451606489,26.000530004501343,4.44
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,midday,5,1.0,1.0,SA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,157.62933836518116,2.335295414830437,446.3530356283773,130483.88211137564,67389.13515731654,156378.04020251703,0.06144695133177368,5.742309424606376e-6,0.35682743060999467,22.279656887054443,3.61
