InstanceNo,InstanceFile,NBstage,Childs,Periods,Theta,Avg_d,Dev_d,DemandProfile,J,BatteryScale,PVScale,Fairness,InstFolder,InstanceID,Status,ExpectedCost,ScenarioCostExpected,ScenarioCostMin,ScenarioCostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed2,5,1.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,726259.2297706234,726259.2297706258,715938.3804551791,741799.5776048768,0.09443081670163557,0.001299241440211129,0.3044693135228262,12.211913108825684,2.37
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed2,5,1.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,683236.1708428549,683236.1708428537,626710.808659764,730774.3828138076,0.09056208654851731,2.7806653234481766e-6,0.39592355807399054,4.700900077819824,2.95
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed2,5,1.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,734457.2741786336,734457.274178632,665060.9958389376,777698.9764664549,0.14689210438502992,1.7611645174733023e-5,2.583079978500469,4.207622051239014,2.77
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed2,5,1.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,732126.4660687889,732126.4660687895,663593.2955572382,792883.7122612381,0.2166776824060394,4.2883042613767484e-5,4.486261419977473,4.724739074707031,3.13
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed2,10,1.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4931334872435972e6,1.4931334872435967e6,1.4359576369775292e6,1.5501379323587215e6,0.18432108220809654,4.097256320054628e-5,1.3845514625811952,8.964550018310547,5.14
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed2,10,1.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4405697498112211e6,1.4405697498112218e6,1.3664510280283974e6,1.518434430549444e6,0.15860004768408983,1.109028210315567e-5,0.8743958943051684,10.39552092552185,7.28
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed2,10,1.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4341023053712733e6,1.4341023053712768e6,1.3593850436811065e6,1.494040645822712e6,0.270043556916461,3.272490892763234e-5,4.755037003697941,11.648490905761719,8.15
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed2,10,1.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.549488965323088e6,1.5494889653230885e6,1.446190336450534e6,1.6242743482189355e6,0.45741346348068235,3.33026753929767e-6,8.495714022898357,15.206511974334717,11.3
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,mixed2,5,1.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,754748.5954118881,754748.5954118888,718488.6699452208,797478.2974429685,0.11012208669529296,9.707017516458089e-6,0.5719219715472524,8.386576890945435,6.11
2,Drahi_2.csv,6,4,4,0.2,100.0,20.0,mixed2,5,1.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,710133.449814889,710133.4498148899,657609.7644877032,774164.09705619,0.12590145030282873,1.472566909620584e-5,0.5886366915050232,8.797348022460938,5.85
2,Drahi_2.csv,6,4,4,0.6,100.0,10.0,mixed2,5,1.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,761714.0182334536,761714.0182334532,722048.0154605086,791942.3239344317,NaN,NaN,NaN,6.4355080127716064,2.81
2,Drahi_2.csv,6,4,4,0.6,100.0,20.0,mixed2,5,1.0,1.0,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,750473.8502952426,750473.8502952423,668877.5998798503,837621.4587735984,0.13306822348183203,3.2263921143487326e-5,1.5605807601421844,5.780750036239624,4.18
