InstanceNo,InstanceFile,NBstage,Childs,Periods,Theta,Avg_d,Dev_d,J,BatteryScale,PVScale,Fairness,InstFolder,Status,ExpectedCost,ScenarioCostExpected,ScenarioCostMin,ScenarioCostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
2,Drahi_2.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.4483215096550665e6,1.4483215096550637e6,1.2660838552256234e6,1.5436738416249328e6,15.811698217336279,0.0,417.8104684246599,22.38239097595215,8.23
2,Drahi_2.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.3798508025921634e6,1.3798508025921646e6,1.2756015373564959e6,1.5138904656650508e6,24.1429918821838,0.0,514.5770838300216,20.04180407524109,9.54
3,Drahi_3.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,602695.5862849464,602695.5862849475,498981.6088075459,715501.2357830007,15.742178536045794,0.0009389077461163467,490.538314281965,7.366215944290161,3.31
3,Drahi_3.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,545695.2540083625,545695.2540083632,450234.48588403815,654583.224907413,18.334039986392753,0.0012190221915543754,620.6033696203359,10.473073959350586,6.28
3,Drahi_3.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,558563.18462241,558563.1846224093,436235.2408698413,714050.716545225,31.524530388189426,0.0,789.8055458867914,11.558608055114746,6.07
3,Drahi_3.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,625883.3070493663,625883.307049366,530265.5720522797,770922.9966561825,25.804623729660946,0.0,661.5871825122063,10.50095796585083,4.85
3,Drahi_3.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.2979001355627524e6,1.297900135562752e6,1.1209513282238415e6,1.442067011595712e6,34.90916150796183,0.0,345.1902846838267,31.67574381828308,17.16
3,Drahi_3.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.4463888781011521e6,1.446388878101149e6,1.3587606976640124e6,1.5473390076220692e6,33.38537683302371,0.00028632893058262276,240.37041522913685,25.023518085479736,11.32
3,Drahi_3.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.4527483520860947e6,1.4527483520860956e6,1.293062870735431e6,1.5892432038747629e6,30.748245600781388,0.0,663.62045127633,24.40839385986328,11.95
3,Drahi_3.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.3012680157846112e6,1.301268015784609e6,988733.5450632764,1.5797355696588398e6,38.81992192419658,0.0,583.3109242933226,18.804028034210205,6.88
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,751762.6600459095,751762.6600459082,657720.0348962656,881433.7403555864,14.106855627987462,0.002504087825794149,549.3773835092336,9.432508945465088,4.98
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,571495.3360475965,571495.3360475989,474905.36602471047,689798.270784462,29.57086768076586,8.332068687289832e-6,750.8894314627299,10.43415093421936,5.42
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,497260.88034268573,497260.8803426859,311706.60838858614,764539.6622767863,10.890922030606824,0.0,575.9758744653874,10.17133903503418,4.23
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,726285.3090089085,726285.3090089087,526949.444118203,1.1140980959813192e6,19.414860540059667,0.0,1005.6387981320694,12.234066009521484,6.29
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.2568393135391765e6,1.2568393135391767e6,1.152023764607357e6,1.362321039935826e6,45.795507469030625,0.0,842.7199593725743,32.59278082847595,19.87
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.4901159285929224e6,1.4901159285929247e6,1.3748614841295986e6,1.5984772807155275e6,43.68344443166104,0.0,522.4025076333065,28.427565097808838,13.92
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.2598333920709626e6,1.2598333920709644e6,796120.5899264741,1.548680547927059e6,39.108350940183364,0.0,677.5191205001569,19.90897488594055,8.6
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.3682313810782917e6,1.3682313810782896e6,1.085685501715982e6,1.57486311570181e6,40.252282266960535,0.0,1895.6102768400285,30.374324083328247,12.82
5,Drahi_5.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,557746.4544117032,557746.4544117028,477724.00521121465,670198.3171925521,34.47485480464936,0.0009859107825805735,674.9803584032933,9.822351932525635,4.71
5,Drahi_5.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,715519.309547594,715519.3095475939,668809.7524522367,763720.5123693589,29.93348458929766,0.0020430587153195006,561.3604836818213,10.832856893539429,5.54
5,Drahi_5.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,617117.9704030049,617117.9704030046,473342.78230265743,825136.5711877386,41.323823653793504,0.0,739.0570018090975,10.237138986587524,5.19
5,Drahi_5.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,593152.2100103052,593152.2100103049,437556.6808766928,752439.5539935413,34.705920520321904,0.0,1162.8534085498109,8.260577917098999,3.71
5,Drahi_5.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.3339982955957367e6,1.3339982955957388e6,1.1510276945478634e6,1.5368559468292145e6,35.869861564902266,0.0,482.91705668634535,27.571959972381592,15.18
5,Drahi_5.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.3255608553829065e6,1.3255608553829074e6,1.1816678552113345e6,1.5116272731652441e6,37.61198539084598,0.0,1020.9669628602527,27.41021203994751,13.21
5,Drahi_5.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.5835105731910407e6,1.5835105731910428e6,1.4442367554893948e6,1.8154967441001548e6,38.80627542271369,0.0,845.6421191054129,23.174472093582153,10.41
5,Drahi_5.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.3235787273854455e6,1.323578727385444e6,1.1368886816749275e6,1.5324558493436563e6,53.19233112268041,0.0,1055.1393015913154,26.17996311187744,13.65
6,Drahi_6.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,706321.2017675701,706321.2017675731,625438.0687041814,803347.8960444385,14.274734712849046,0.0011325639602414999,653.276698122788,5.772385835647583,2.51
6,Drahi_6.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,702436.6753126942,702436.6753126926,591100.3612267923,793924.5396612807,13.69291570493372,0.0,589.4894173563074,8.575987100601196,4.88
6,Drahi_6.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,506040.5626620075,506040.5626620064,370632.8781240692,733586.6437807826,42.36016461935888,0.0,1113.5349497773857,10.003329038619995,4.27
6,Drahi_6.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,603512.2529545431,603512.2529545407,460788.0445884159,748162.6340685786,18.639160099181506,0.0,730.9932186950148,9.10368800163269,4.81
6,Drahi_6.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.387292023646407e6,1.3872920236464064e6,1.2846067775557013e6,1.4951264957091487e6,38.19967755876033,0.0,712.3690765123923,26.88298201560974,13.7
6,Drahi_6.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.379028142254395e6,1.379028142254396e6,1.2044302190062413e6,1.5111128411734558e6,29.321602403144148,0.0,394.6930077414217,25.286097049713135,10.15
6,Drahi_6.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.3099854561527101e6,1.3099854561527101e6,993840.9284482342,1.5440171663340079e6,47.53914588286101,0.0,611.5532991993401,38.53606605529785,16.75
6,Drahi_6.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.343122586964122e6,1.3431225869641223e6,1.0893961787886336e6,1.5439650292357919e6,35.27399142932569,0.0,1101.8958138462158,30.73372507095337,14.11
7,Drahi_7.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,698662.4389483342,698662.4389483335,641491.4265741915,758608.0321264744,35.737109706929985,0.0005900814643953659,572.7340735221305,12.66177487373352,6.37
7,Drahi_7.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,726115.3440043534,726115.3440043543,643341.0025992005,828660.11771685,19.00337031610419,0.0,706.7516634627043,7.308943033218384,3.84
7,Drahi_7.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,628707.4877148322,628707.4877148377,512088.2158743504,805323.0295735125,40.93998455234088,0.0,725.5608982337894,9.645579099655151,5.1
7,Drahi_7.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,781723.8829438727,781723.8829438718,600438.0104202968,1.0409862068100744e6,9.539029788794448,0.0,597.3075378550928,12.847956895828247,6.78
7,Drahi_7.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.3522281525131273e6,1.3522281525131296e6,1.218109701299856e6,1.496857246194742e6,39.58890599117645,0.0,761.0207539015829,29.166243076324463,13.09
7,Drahi_7.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.38637598004055e6,1.386375980040549e6,1.271962673184749e6,1.5385624023307944e6,34.659381472300176,0.0,748.8356717837665,30.91043210029602,14.35
7,Drahi_7.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.3243379741872973e6,1.3243379741872975e6,1.16025863040193e6,1.5581197949832114e6,43.871245020319726,0.0,1250.340572242855,22.555269956588745,9.56
7,Drahi_7.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.1767513087848655e6,1.176751308784868e6,682442.0127632854,1.4973250411545027e6,38.15512650761213,0.0,674.5530667294977,24.962396144866943,10.16
8,Drahi_8.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,714839.9501139763,714839.9501139759,632689.3718324235,844299.4341363889,21.945326787506353,8.114997989918749e-5,628.2532487256788,10.138972043991089,4.81
8,Drahi_8.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,684869.4996003266,684869.4996003277,589933.0881711065,814275.495067636,29.902342206817913,0.0009249895195722565,659.3394692101949,12.334845066070557,5.34
8,Drahi_8.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,469797.1325749046,469797.13257490465,306855.71048814507,698592.218353262,16.077199389376997,0.0,714.7176020676561,9.386523962020874,3.94
8,Drahi_8.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,584886.9675077698,584886.9675077716,412786.7868327677,852969.5680963527,49.23251598169685,0.0,870.0055616275051,8.36355996131897,5.18
8,Drahi_8.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.453760298691106e6,1.4537602986911135e6,1.3390615572799703e6,1.590944236505489e6,35.784835802353406,0.0,785.0287987003929,21.50574493408203,11.01
8,Drahi_8.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.2562596167359946e6,1.256259616735994e6,1.0670819922953667e6,1.4327272136180892e6,38.66873616043283,0.0,650.8465548183195,21.61786699295044,9.96
8,Drahi_8.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.372085547727776e6,1.3720855477277765e6,1.102840435353776e6,1.5954422252537946e6,34.09315642925114,0.0,1038.6541171242375,30.754656076431274,14.42
8,Drahi_8.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.4201322372082903e6,1.420132237208291e6,1.238272956417267e6,1.6743334101417891e6,44.217206201120106,0.0,1670.549625929354,36.60449695587158,15.86
9,Drahi_9.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,531311.0402593487,531311.0402593483,345053.9600210188,727136.0464545143,31.803522080988525,0.0,626.1610332787652,11.98828411102295,5.44
9,Drahi_9.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,543265.2411055677,543265.2411055672,421422.7299164113,726309.5088339053,27.585845934575936,6.294469495417247e-5,449.9125917844133,5.832592964172363,2.79
9,Drahi_9.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,822758.6657544107,822758.6657544122,647635.3986814592,1.1648916037224003e6,28.19894937597135,0.0,1395.9768149845272,9.048912048339844,4.4
9,Drahi_9.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,795924.6176550684,795924.6176550672,627669.3826614612,1.1879200145969763e6,42.74572853294497,0.0,1405.0348932179495,14.267814874649048,6.21
9,Drahi_9.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.3426437465134305e6,1.342643746513432e6,1.275540015639809e6,1.4169367371210665e6,34.6124755564205,0.0,700.8031160808374,31.4446280002594,16.96
9,Drahi_9.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.2442769197307029e6,1.2442769197307038e6,1.0403841581926778e6,1.419807510171426e6,45.631546894697365,0.0,629.8136894224552,27.734153032302856,13.11
9,Drahi_9.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.304126615628276e6,1.3041266156282758e6,1.1579205362511529e6,1.5226325782648472e6,49.200893230537915,0.0,1356.8389616594802,28.51485800743103,12.21
9,Drahi_9.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.466463931235771e6,1.4664639312357672e6,1.2827615948412903e6,1.823438658169321e6,46.57487785315048,0.0,1040.6635401947542,27.255525827407837,11.9
10,Drahi_10.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,569475.9999107312,569475.9999107327,474186.5946254737,649117.7450956585,23.5016319696836,6.190417862943265e-5,362.4347886381978,6.687733888626099,3.24
10,Drahi_10.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,636625.8744828088,636625.8744828049,484850.6776874179,795444.942400523,11.046639013556673,0.0,412.41925458963834,14.256015062332153,7.86
10,Drahi_10.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,720306.7367809061,720306.7367809233,632672.828589814,838765.9922990851,19.47714034500587,0.0,797.8182093411666,13.610316038131714,6.96
10,Drahi_10.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,538437.7141433178,538437.7141433192,268061.8874263367,792898.1189442038,17.335464079379463,0.0,555.0627325600774,13.59299612045288,7.12
10,Drahi_10.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.3588987324719487e6,1.3588987324719464e6,1.2444071051981314e6,1.4604835613951494e6,21.70338868740258,0.0,292.57094504544017,27.984976053237915,14.74
10,Drahi_10.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.3345168446022032e6,1.334516844602205e6,1.1607956648134743e6,1.4930524240294301e6,27.343554995323764,0.0,497.4537481193829,26.99955916404724,11.9
10,Drahi_10.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.3502179716765464e6,1.3502179716765461e6,1.1319087589844475e6,1.5007984639974465e6,26.968691398804086,0.0,590.1974725677749,25.2935209274292,11.18
10,Drahi_10.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.2964221639514358e6,1.2964221639514305e6,1.0521946618247328e6,1.5487137112939402e6,46.022024616091095,0.0,476.03990280451467,25.170566082000732,9.66
