InstanceNo,InstanceFile,NBstage,Childs,Periods,Theta,Avg_d,Dev_d,J,BatteryScale,PVScale,Fairness,House,InstFolder,Status,PVReceivedExpected,PVReceivedMin,PVReceivedMax,CostExpected,CostMin,CostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,NONE,3,inst/inst2020,true,15.779588427835233,0.0,114.34063606764474,150008.318176114,105454.65796657633,188478.21415845078,NaN,NaN,NaN,2.600069999694824,1.05
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,NONE,4,inst/inst2020,true,17.23321887477785,2.7196973159528173,32.94822393362213,147118.6532286913,135977.73356367918,154834.13153752487,NaN,NaN,NaN,2.600069999694824,1.05
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,NONE,5,inst/inst2020,true,244.36169075745227,0.0,669.179164411066,107116.71950351984,8831.861509599928,162061.0876848494,NaN,NaN,NaN,2.600069999694824,1.05
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,NONE,6,inst/inst2020,true,281.85556319754363,5.235640786685137,810.7594812775369,103491.59732937954,8742.253970415466,155714.5010384994,NaN,NaN,NaN,2.600069999694824,1.05
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,NONE,7,inst/inst2020,true,15.90974731597551,0.0,105.85557723350111,149757.4081402071,117612.66612152186,182782.0142279056,NaN,NaN,NaN,2.600069999694824,1.05
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,NONE,8,inst/inst2020,true,242.864418098195,0.0,683.6478824241607,106210.2986320054,16931.554210587186,167484.90892172023,NaN,NaN,NaN,2.600069999694824,1.05
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,NONE,9,inst/inst2020,true,54.23069599731906,0.0,155.98747945088573,144780.3443733532,128649.13282337837,162441.13679486397,NaN,NaN,NaN,2.600069999694824,1.05
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,NONE,10,inst/inst2020,true,8.490199265620934,2.7467534637554714,15.016810654837933,143750.00951263317,134453.36416585688,151368.56476423622,NaN,NaN,NaN,2.600069999694824,1.05
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,NONE,1,inst/inst2020,true,12.188372048124203,0.0,41.46474045124041,156158.00048165058,149600.97314065832,163934.47142119295,NaN,NaN,NaN,2.3586649894714355,1.02
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,NONE,2,inst/inst2020,true,66.85784792409268,5.862337782928323,148.52721678836696,148511.8701252106,133769.5322890843,159185.22972979676,NaN,NaN,NaN,2.3586649894714355,1.02
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,NONE,3,inst/inst2020,true,256.022858581318,0.0,689.7393635893078,105559.75619024302,29667.83395374465,161546.806709283,NaN,NaN,NaN,2.3586649894714355,1.02
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,NONE,4,inst/inst2020,true,22.12147407468062,0.0,80.4242950349342,153746.93096720715,146935.0808924631,160020.921784435,NaN,NaN,NaN,2.3586649894714355,1.02
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,NONE,5,inst/inst2020,true,23.414278588901343,0.0,185.72188574424578,146036.446989907,108870.14277885194,165996.10794768741,NaN,NaN,NaN,2.3586649894714355,1.02
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,NONE,6,inst/inst2020,true,298.86521325455203,0.0,794.4790990919282,97629.77823319679,7500.948869121504,155796.47746614713,NaN,NaN,NaN,2.3586649894714355,1.02
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,NONE,7,inst/inst2020,true,279.7055090379862,0.0,866.9887529138949,104167.55730558187,3032.8358179694064,162189.10917191856,NaN,NaN,NaN,2.3586649894714355,1.02
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,NONE,8,inst/inst2020,true,25.530642950719272,0.0,182.8381058131136,146069.9436974365,115769.02144280817,166449.94811672936,NaN,NaN,NaN,2.3586649894714355,1.02
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,NONE,9,inst/inst2020,true,25.365981395189582,0.0,188.86747623827625,146268.39416821828,108121.96400368161,166287.14723156084,NaN,NaN,NaN,2.3586649894714355,1.02
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,NONE,10,inst/inst2020,true,14.950321605584136,0.0,37.09318970440496,155092.21599639035,148704.0693549808,165287.09617809576,NaN,NaN,NaN,2.3586649894714355,1.02
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,NONE,1,inst/inst2020,true,561.4057169334272,26.073480419591178,1462.188838047813,69690.77808393018,4003.4399999999996,142213.23673864442,NaN,NaN,NaN,2.308723211288452,0.99
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,NONE,2,inst/inst2020,true,79.02342038486806,0.0,166.81526242168434,131556.89269120796,117345.52428143319,150152.58973619473,NaN,NaN,NaN,2.308723211288452,0.99
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,NONE,3,inst/inst2020,true,21.88614821087733,0.0,182.41869280107755,146373.19616551613,99913.90193111048,185265.0994212533,NaN,NaN,NaN,2.308723211288452,0.99
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,NONE,4,inst/inst2020,true,23.427423420362494,0.0,194.6065758456673,146519.94112299092,99387.26625223,183489.11660868605,NaN,NaN,NaN,2.308723211288452,0.99
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,NONE,5,inst/inst2020,true,17.685596061132433,0.0,164.76739772739236,148514.03431903504,90320.66335413727,187265.59443643066,NaN,NaN,NaN,2.308723211288452,0.99
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,NONE,6,inst/inst2020,true,531.4566063322478,53.399558474778146,1261.3992621251098,70456.4368216775,0.0,146491.4221437427,NaN,NaN,NaN,2.308723211288452,0.99
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,NONE,7,inst/inst2020,true,61.48671316764673,0.0,132.8329303606347,147857.1613289735,140790.84162114447,156816.25409604792,NaN,NaN,NaN,2.308723211288452,0.99
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,NONE,8,inst/inst2020,true,45.448835216854754,0.0,153.6310855376861,142546.10551748786,117867.09323733661,160566.84951896223,NaN,NaN,NaN,2.308723211288452,0.99
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,NONE,9,inst/inst2020,true,20.165157704257222,0.0,175.75799290893445,148637.83127745357,102846.71552480207,181820.5667142597,NaN,NaN,NaN,2.308723211288452,0.99
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,NONE,10,inst/inst2020,true,60.664524613386675,0.0,109.51078346265406,136671.1644910104,123852.57094919532,155806.64793764404,NaN,NaN,NaN,2.308723211288452,0.99
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,PEA,1,inst/inst2020,true,199.89407692467677,37.86275414765173,417.42256467706,105779.44360827193,58151.13977778037,143132.47661499467,0.2261083028813845,0.00042544057604352675,0.8557527132314835,1.8930959701538086,0.67
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,PEA,2,inst/inst2020,true,200.00147619303965,30.758824147998332,382.13838307278957,104480.81675677805,69800.17686641285,142872.87307176378,0.22644663302236895,0.0012970198485605206,0.7437693552782262,1.8930959701538086,0.67
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,PEA,3,inst/inst2020,true,202.92955876676157,25.635970104930973,389.223755939404,132851.6620429634,104479.66181531461,156089.13853543752,0.31464519869235247,0.000756474849306351,1.0071990479150434,1.8930959701538086,0.67
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,PEA,4,inst/inst2020,true,218.95554574443358,107.28200522177715,440.3120236237694,145460.5214824615,125560.53542251438,155565.46945304036,0.18465427680113197,1.3589024060215549e-5,0.6467481012500229,1.8930959701538086,0.67
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,PEA,5,inst/inst2020,true,202.0006716518432,0.0,452.8754312049864,107740.68166545097,61765.21993033026,144744.6455796222,0.3524432074410874,0.0003543997804523181,1.0,1.8930959701538086,0.67
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,PEA,1,inst/inst2020,true,232.27091569817688,60.31652553372128,389.7602590303694,107846.76103730706,76453.9317167917,156877.87203951553,0.17760978303887404,0.001759951139546651,0.5181093064766853,1.2944529056549072,0.73
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,PEA,2,inst/inst2020,true,226.02944458242075,37.315674827520226,435.76115436267696,104718.02889405694,71992.33482302497,146282.86078554793,0.2185389370891014,0.00014399545214851305,0.7357131374554916,1.2944529056549072,0.73
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,PEA,3,inst/inst2020,true,208.56661981085605,38.850037444734596,524.8325437347472,131169.5232982975,100680.57446860554,149314.62001043968,0.5028540521757361,0.001908578939819077,1.4659411628137298,1.2944529056549072,0.73
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,PEA,4,inst/inst2020,true,241.14454039671224,71.46117741932265,558.6166275541354,154211.66516341065,138522.38053434945,168374.85604612122,0.32639050289374494,0.001009274364474,0.8116444677099514,1.2944529056549072,0.73
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,PEA,5,inst/inst2020,true,227.48743037048825,24.0,473.50294163158605,136558.3030878552,93332.47388288938,179660.036956254,0.3171736514509989,0.0011076908089577594,0.8327095411112714,1.2944529056549072,0.73
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,PEA,1,inst/inst2020,true,82.11626448281704,0.0,345.8588016320245,133873.00048297425,86008.00418761568,158838.40349484634,NaN,NaN,NaN,1.7306649684906006,0.92
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,PEA,2,inst/inst2020,true,81.18166734307059,0.0,443.31659184186196,132537.2589627082,68701.61799173163,153546.57451823633,NaN,NaN,NaN,1.7306649684906006,0.92
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,PEA,3,inst/inst2020,true,81.45715301250364,0.0,372.89908325281556,153685.41769365195,114055.5322120223,184992.96881815227,NaN,NaN,NaN,1.7306649684906006,0.92
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,PEA,4,inst/inst2020,true,81.91869457711675,0.0,345.97473427394556,132468.9404522058,85662.83394658023,155988.83880850105,NaN,NaN,NaN,1.7306649684906006,0.92
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,PEA,5,inst/inst2020,true,81.82909329588887,0.0,389.42591004759015,150547.30462110095,116074.72870662405,170418.19055195773,NaN,NaN,NaN,1.7306649684906006,0.92
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,PEA,1,inst/inst2020,true,330.18752350037363,0.0,707.10922990845,103065.98834223428,49536.78983524149,164018.20916741848,0.25146308931037603,0.00018965382395258557,1.0,1.6825461387634277,0.98
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,PEA,2,inst/inst2020,true,282.72800594587534,16.0,929.1340943386266,141321.14307206226,87132.24240364556,184837.7322363441,0.44176290801929863,0.00017224937022282318,1.5804623562245745,1.6825461387634277,0.98
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,PEA,3,inst/inst2020,true,337.0247143797473,0.0,715.055847948614,104768.93033513297,64177.57264212682,170120.88585359795,0.2695391537546154,0.0002482586844548212,1.0,1.6825461387634277,0.98
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,PEA,4,inst/inst2020,true,285.0230754364268,8.0,748.4698893887521,139992.05982340997,92021.33165921927,175879.58182237917,0.39646251629850193,0.0005332861132509508,1.1789043235975003,1.6825461387634277,0.98
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,PEA,5,inst/inst2020,true,291.52737149826766,205.00942251741387,488.6085923875438,107233.13436773373,94690.71368708498,118485.48917894004,0.36004706739162123,0.0002325452342224734,3.0792190222351845,1.6825461387634277,0.98
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,PEA,1,inst/inst2020,true,133.72144714273998,18.420487642917113,296.5404071775531,128652.41061710568,101664.7879970852,161094.30672734452,0.4188544250301327,0.0003805582759695042,1.259064419799036,3.4510648250579834,1.7
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,PEA,2,inst/inst2020,true,132.63106796941304,6.005980679790471,329.8517722167852,124862.94991541938,88754.98203713931,154217.87966603038,0.46066022971455906,0.001026476095122626,1.2378124074908874,3.4510648250579834,1.7
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,PEA,3,inst/inst2020,true,133.11628434583662,31.822469460898358,357.0433652994149,142180.62271532338,119976.347995877,158862.53550927385,0.7509472926935172,0.13959748539100367,2.2879987505861648,3.4510648250579834,1.7
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,PEA,4,inst/inst2020,true,133.0980709924631,38.58911254107251,331.82411566576314,142151.56518185246,119175.36008650302,159564.81929142078,0.6089410023732418,0.0012613459604870285,2.438317457103794,3.4510648250579834,1.7
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,PEA,5,inst/inst2020,true,133.49711253153683,13.749761172541085,302.0245444240928,127028.43118508196,90385.06108859234,163520.1156011017,0.41177767114956554,0.0011828047331776444,1.2230444873699242,3.4510648250579834,1.7
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,PEA,6,inst/inst2020,true,133.74834365265582,19.592142434364536,295.3248609639455,127733.23559099832,98479.14172527338,158635.40654723987,0.441117740496983,0.00010862800113989451,1.1773609083668044,3.4510648250579834,1.7
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,PEA,7,inst/inst2020,true,133.2015040783521,18.420487642917113,277.18376203240575,126729.73430178268,100279.29347799056,157561.28939149837,0.39575236533089836,0.0016915281617392044,1.1109534950224278,3.4510648250579834,1.7
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,PEA,8,inst/inst2020,true,131.825347961759,18.420487642917113,427.01238533199273,125314.22274269276,70346.89747580855,155650.695919753,0.4497625998490695,8.634764477908271e-6,1.8389334070194425,3.4510648250579834,1.7
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,PEA,9,inst/inst2020,true,133.21488806487466,41.749839043799135,420.77378349530875,139371.96476077425,116423.90473500005,155105.24363963632,0.4505077976344172,0.0023746055640045238,1.4225239848441975,3.4510648250579834,1.7
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,PEA,10,inst/inst2020,true,132.7672583662615,25.457136536189083,356.95834480386253,138706.05170873622,117670.58490928436,156079.8137381896,0.49831046161253334,0.0005060241232468113,1.1144919072079702,3.4510648250579834,1.7
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,PEA,1,inst/inst2020,true,92.9811890443674,0.0,426.3788845100093,146182.69127540925,108792.09340113876,186533.0393068448,0.7568675877645541,0.0012452431951488568,3.560491671311117,3.2743680477142334,1.76
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,PEA,2,inst/inst2020,true,91.98539183093985,0.0,388.3687356734381,146335.84777391754,103073.44791534758,190640.37786685757,0.7247768266138885,0.0004877975643395259,3.3828110721946785,3.2743680477142334,1.76
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,PEA,3,inst/inst2020,true,93.31094977193608,0.0,335.73756770407175,149884.97265471215,110043.06595172912,182901.08138681957,0.814365338070221,0.0028947757940169135,2.8369702110903745,3.2743680477142334,1.76
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,PEA,4,inst/inst2020,true,90.55549346169198,1.2116368889708176,562.5193987096924,143488.87837924782,118788.31284697948,157963.46052329824,0.8422025779400464,0.06855513924898934,3.215364451727492,3.2743680477142334,1.76
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,PEA,5,inst/inst2020,true,92.37075097626695,0.0,445.9487071275094,130621.50710668517,71698.10465116688,172626.44118300054,0.7681516789748952,0.0006740652398010462,3.358321687957441,3.2743680477142334,1.76
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,PEA,6,inst/inst2020,true,95.83873067664807,0.0,259.63956853448593,137360.4176246992,100723.25837146155,177985.33114229457,0.6268119062600758,0.0002696080868470704,2.862796586936381,3.2743680477142334,1.76
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,PEA,7,inst/inst2020,true,93.26529489852251,0.0,504.67902652132994,149570.87843728313,109019.21145240977,182500.12950137063,0.8535405788402647,0.000463205201312169,3.5415118584006624,3.2743680477142334,1.76
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,PEA,8,inst/inst2020,true,91.85847328240047,0.0,281.787335874507,133935.10434820034,86420.42683180337,177818.918968105,0.6423548156786199,0.0001054197676853766,3.36882740108126,3.2743680477142334,1.76
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,PEA,9,inst/inst2020,true,92.77967033616514,0.0,464.9709651865498,151816.66383366584,126396.5981381771,161842.232248918,0.8534415548660577,0.0025353622008198093,3.8961687837302406,3.2743680477142334,1.76
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,PEA,10,inst/inst2020,true,86.6265756116454,0.0,515.9841079918333,139744.5718192312,120403.02747891127,151147.06428190117,0.8369406111893899,2.683735867112684e-5,4.266826166346892,3.2743680477142334,1.76
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,PEA,1,inst/inst2020,true,99.1473239827228,0.19427025923971142,651.5068290357577,148518.0329548495,139356.91378073048,157836.90701342843,0.7316226848748267,0.021958905576232313,4.059098016217505,3.064756155014038,1.5
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,PEA,2,inst/inst2020,true,106.02183657484403,0.0,379.31689180479094,150456.14342766488,144492.9955658866,156103.7551204067,1.06480177548175,0.002515488064042597,6.266793436172646,3.064756155014038,1.5
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,PEA,3,inst/inst2020,true,102.95600015626017,0.0,336.82431205982937,134918.7152082848,98272.61213442021,166254.70882315104,0.6022281001589369,4.015461499333683e-5,2.9253371597349744,3.064756155014038,1.5
