InstanceNo,InstanceFile,NBstage,Childs,Periods,Theta,Avg_d,Dev_d,DemandProfile,J,BatteryScale,PVScale,Fairness,House,InstFolder,InstanceID,Status,PVReceivedExpected,PVReceivedMin,PVReceivedMax,CostExpected,CostMin,CostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed2,5,1.0,1.0,LEXMMFSA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,248.92398545760454,125.7391197809159,449.5883148252003,141658.53516871764,128548.9050374334,151615.002827869,0.1253580354423603,0.022664012016678153,0.2963261305837697,14.595718622207642,6.31
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed2,5,1.0,1.0,LEXMMFSA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,249.94484237181462,125.7391197809159,430.50679962668505,147143.8711938903,133358.58993227567,162938.70244954634,0.10767746101882941,0.017359246924343968,0.20345569166599303,14.595718622207642,6.31
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed2,5,1.0,1.0,LEXMMFSA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,249.56914239025673,137.83258468123663,368.4527247721336,148323.38663611666,139236.16133301414,159883.1702734226,0.1436855186183725,0.060767680930693464,0.26092688034616346,14.595718622207642,6.31
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed2,5,1.0,1.0,LEXMMFSA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,252.15040711303658,140.79518756336083,374.1117024022437,147935.58290159208,133470.8236853768,153615.46181801363,0.14371305137527418,0.020474964802740313,0.3829374086310132,14.595718622207642,6.31
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed2,5,1.0,1.0,LEXMMFSA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,253.31201091105314,155.4578160756531,346.8202748511895,141197.85387031068,134394.24917643363,147264.78997167267,0.1413743327584541,0.0474278740263817,0.28244831831687556,14.595718622207642,6.31
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed2,5,1.0,1.0,LEXMMFSA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,307.68856773144563,102.53894927211215,487.5131059410728,128774.71517866472,118595.92915009637,143803.55022475315,0.14109606267038885,0.01422155528809104,0.3132769646724739,11.19728684425354,10.39
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed2,5,1.0,1.0,LEXMMFSA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,310.68076673724994,196.40269986112497,440.1967527191093,130941.05825158018,104435.4927152762,152740.39989393114,0.24761205579163525,0.05280226606141271,0.9104671081040084,11.19728684425354,10.39
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed2,5,1.0,1.0,LEXMMFSA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,307.95714893449724,96.53004541217139,445.5435326805447,148399.78054350693,133649.1942451989,169652.96557417905,0.18103449423344853,0.0011354020557265568,0.41494616320459893,11.19728684425354,10.39
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed2,5,1.0,1.0,LEXMMFSA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,323.81532097416186,120.91240926088587,492.23523540811397,139331.16705208356,107912.90098396403,178463.5930034963,0.06295553716764941,0.0001853763860735642,0.3180288400687307,11.19728684425354,10.39
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed2,5,1.0,1.0,LEXMMFSA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,312.81353696780917,131.59021780265738,535.5908532207778,135826.8229916685,101754.0924932383,158982.71317507158,0.173279483486802,0.00015918654975042855,0.5747306023044338,11.19728684425354,10.39
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed2,5,1.0,1.0,LEXMMFSA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,207.7334590617948,8.437648308001801,564.7854763679413,147227.2595562385,112681.15137898005,168529.19850176765,0.16355388137156243,0.00011001821615855118,2.3949921805985954,9.289623260498047,8.03
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed2,5,1.0,1.0,LEXMMFSA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,207.90279599148045,15.493224490561678,552.0819255867657,147127.90987432885,116992.93638380268,167564.5095145894,0.15294636184644347,6.38702999746969e-5,1.3454485994310557,9.289623260498047,8.03
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed2,5,1.0,1.0,LEXMMFSA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,196.85534821730835,8.823406036177278,527.187643247671,143032.32872200393,135034.069990228,148146.90627307963,0.11321521608570032,3.8170668274094776e-5,0.9975349188891629,9.289623260498047,8.03
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed2,5,1.0,1.0,LEXMMFSA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,202.32011497542376,8.437648308001801,528.4187766179788,146874.27539741754,135528.8422929267,156006.53965291163,0.1344451152357169,2.7103255997225725e-5,0.7378415456054932,9.289623260498047,8.03
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed2,5,1.0,1.0,LEXMMFSA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,206.84023678472283,12.437648308001801,555.5876505277829,150198.7506364322,138945.26693352984,160739.64061390405,0.09747951070965016,6.855068460387236e-5,0.6649293859024101,9.289623260498047,8.03
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed2,5,1.0,1.0,LEXMMFSA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,180.70318844109073,0.0,550.1875754617027,137595.89860685967,95259.38442331293,175641.84625776377,0.5399648906501596,7.709218028503622e-5,20.866854218840594,10.278123140335083,9.21
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed2,5,1.0,1.0,LEXMMFSA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,184.3109304839505,0.0,652.0777125962344,138875.8912453402,88563.38740106707,174526.71976356485,0.5889925475978746,0.0001403586164876714,12.113138319872972,10.278123140335083,9.21
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed2,5,1.0,1.0,LEXMMFSA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,157.76050650800167,0.0,476.3912130334655,153798.54976983712,146649.92354149398,169253.58816965387,0.21326195988268584,1.1410685091538286e-5,5.0077881357578,10.278123140335083,9.21
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed2,5,1.0,1.0,LEXMMFSA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,156.1980922837721,0.0,463.08680154203137,159358.08447242528,155668.9049049928,162612.2838415727,0.5893113136971739,0.000977916234204914,18.6223737028413,10.278123140335083,9.21
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed2,5,1.0,1.0,LEXMMFSA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,164.75575702741207,0.0,482.6529141098373,142178.93993134523,138397.19107997743,146424.84565835723,0.199981175505914,0.0002560124985439903,5.247083123630659,10.278123140335083,9.21
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed2,10,1.0,1.0,LEXMMFSA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,116.93014020779036,39.633255447245574,192.34968409565732,149744.493245814,147507.90184963078,153783.67581357734,0.04419511679788227,6.368665077033554e-6,0.24638757913691225,46.30297875404358,41.24
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed2,10,1.0,1.0,LEXMMFSA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,108.32203689934074,26.603367708479254,213.61138515823927,149279.57745492825,130059.2690128167,167711.22171826503,0.1129418411481292,0.00010837205784270846,0.5143455891117458,46.30297875404358,41.24
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed2,10,1.0,1.0,LEXMMFSA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,106.67541304473006,26.603367708479254,220.52635330625174,148864.92139904085,124603.86992478698,165339.98323671834,0.12266470698834246,0.0004978369576632827,0.570924183546518,46.30297875404358,41.24
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed2,10,1.0,1.0,LEXMMFSA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,123.0747698567718,49.761535074869585,198.11032937345482,150096.28824062168,141635.91945590396,155669.43017027195,0.16183622040824597,5.430327393455922e-5,0.5449984351800448,46.30297875404358,41.24
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed2,10,1.0,1.0,LEXMMFSA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,118.09184647577061,30.603367708479254,223.0643108216411,148814.4837346034,129824.70288562075,167609.3817281409,0.1285707822423403,0.0007941452975598487,0.48361696570027457,46.30297875404358,41.24
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed2,10,1.0,1.0,LEXMMFSA,6,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,118.42629726333482,35.00364828296263,178.68243001978053,150288.79533766222,143018.85616582268,156482.06574740584,0.09186789751952089,0.00014220491206526505,0.41322723398155903,46.30297875404358,41.24
