InstanceNo,InstanceFile,NBstage,Childs,Periods,Theta,Avg_d,Dev_d,DemandProfile,J,BatteryScale,PVScale,Fairness,InstFolder,InstanceID,Status,ExpectedCost,ScenarioCostExpected,ScenarioCostMin,ScenarioCostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed2,5,1.0,1.0,LEXMMFPEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,726259.2297706233,726259.2297706258,715938.3804551791,741799.5776048768,36.82409642844151,0.0025563813115041588,362.7177823983576,20.962168216705322,2.97
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed2,5,1.0,1.0,LEXMMFPEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,683281.7429758467,683281.7429758455,626730.4761389884,730823.7810509265,23.089902264825366,0.0010769445530212313,388.9840560811558,8.741302967071533,4.78
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed2,5,1.0,1.0,LEXMMFPEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,734481.6012235736,734481.6012235729,665060.9958389376,777698.9764664549,29.10201610984586,0.002207558161249952,464.8365514881891,10.79436707496643,4.92
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed2,5,1.0,1.0,LEXMMFPEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,731793.5385112746,731793.5385112739,663464.810657244,792883.7122612383,23.837725670964584,0.0,501.6012047249553,9.909083127975464,6.23
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed2,10,1.0,1.0,LEXMMFPEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4928396825767334e6,1.492839682576733e6,1.4351795941216724e6,1.5501379323587213e6,34.052934542135304,0.00010827248191038364,230.57734873495514,26.256294012069702,13.29
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed2,10,1.0,1.0,LEXMMFPEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.440573868671625e6,1.4405738686716263e6,1.3664546567461258e6,1.5184344305494444e6,38.271288818429426,0.0019327197886363147,250.70112849341575,27.475358963012695,14.32
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed2,10,1.0,1.0,LEXMMFPEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.434032911424662e6,1.4340329114246652e6,1.3578699668704984e6,1.494040645822712e6,34.18342998204404,0.0,330.58912027962566,29.37922501564026,16.37
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed2,10,1.0,1.0,LEXMMFPEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.5492604689360978e6,1.549260468936096e6,1.4459560175062756e6,1.6241577353189352e6,21.48326547846943,0.0,214.82456704310226,30.063424348831177,13.98
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,mixed2,5,1.0,1.0,LEXMMFPEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,754640.6776918627,754640.6776918628,718488.6699452208,797046.6265628666,14.251207082471671,0.0015137935228651306,233.61613083122143,11.876708984375,6.83
2,Drahi_2.csv,6,4,4,0.2,100.0,20.0,mixed2,5,1.0,1.0,LEXMMFPEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,710133.4498148891,710133.4498148899,657609.7644877032,774164.0970561899,15.219479480158816,0.0004577908444821961,210.6828527617347,8.460347175598145,4.62
2,Drahi_2.csv,6,4,4,0.6,100.0,10.0,mixed2,5,1.0,1.0,LEXMMFPEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,761580.9175487139,761580.9175487143,720615.6671856823,791942.3239344317,12.639156683989638,0.0,197.60614694448327,12.778613567352295,6.9
2,Drahi_2.csv,6,4,4,0.6,100.0,20.0,mixed2,5,1.0,1.0,LEXMMFPEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,750473.8502952425,750473.8502952423,668877.5998798503,837621.4587735984,13.84933243532179,0.000705509294466391,292.42578872994653,9.70562195777893,5.89
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,mixed2,10,1.0,1.0,LEXMMFPEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.496952011907706e6,1.4969520119077049e6,1.446303053676446e6,1.5403856361770113e6,12.245119470057114,0.00016892562791440642,125.14469242528448,27.633744716644287,17.03
2,Drahi_2.csv,6,4,4,0.2,100.0,20.0,mixed2,10,1.0,1.0,LEXMMFPEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4442634926963076e6,1.4442634926963064e6,1.3560475280547792e6,1.5470394968193106e6,13.69761861373167,0.0007692064161642471,132.34717875639018,34.73450303077698,16.06
2,Drahi_2.csv,6,4,4,0.6,100.0,10.0,mixed2,10,1.0,1.0,LEXMMFPEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4951408326468635e6,1.4951408326468633e6,1.4455077702355867e6,1.5441279821851032e6,17.11405076963085,0.0010875797468496821,250.71158723608727,32.7809636592865,17.66
2,Drahi_2.csv,6,4,4,0.6,100.0,20.0,mixed2,10,1.0,1.0,LEXMMFPEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.566734286622237e6,1.56673428662224e6,1.452741894533119e6,1.695666199024684e6,20.136912815708676,0.0017260702101250002,208.42833944882724,23.343901872634888,12.31
3,Drahi_3.csv,6,4,4,0.2,100.0,10.0,mixed2,5,1.0,1.0,LEXMMFPEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,718886.0081597521,718886.0081597654,711895.7757499409,725337.5896309337,25.454963064608837,0.00040794367295866494,336.35335347102586,7.9287428855896,3.86
3,Drahi_3.csv,6,4,4,0.2,100.0,20.0,mixed2,5,1.0,1.0,LEXMMFPEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,661796.7303033755,661796.7303033757,592087.9482816685,730954.7077823754,25.01051348009761,0.0010421230105597825,488.91167712134563,9.341187000274658,5.1
3,Drahi_3.csv,6,4,4,0.6,100.0,10.0,mixed2,5,1.0,1.0,LEXMMFPEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,744836.8451581118,744836.8451581053,664985.6317076148,822907.425613744,28.594702471775662,0.00025698456344307706,757.7832860466854,15.126964807510376,8.53
3,Drahi_3.csv,6,4,4,0.6,100.0,20.0,mixed2,5,1.0,1.0,LEXMMFPEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,760337.4138106167,760337.4138106175,675838.9548072005,845450.698784847,16.694478831839714,0.0,647.7470848023098,12.256371974945068,5.57
3,Drahi_3.csv,6,4,4,0.2,100.0,10.0,mixed2,10,1.0,1.0,LEXMMFPEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.531906050707539e6,1.5319060507075414e6,1.4743648145978583e6,1.6059875930979783e6,41.01629709941991,0.00013899120371502934,296.68896479163556,28.87151288986206,13.81
3,Drahi_3.csv,6,4,4,0.2,100.0,20.0,mixed2,10,1.0,1.0,LEXMMFPEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4813430222978697e6,1.481343022297867e6,1.3784947984862188e6,1.59130509424398e6,41.63747815563092,0.003692093947597988,319.18799990897185,31.218891859054565,16.48
3,Drahi_3.csv,6,4,4,0.6,100.0,10.0,mixed2,10,1.0,1.0,LEXMMFPEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4614369821510685e6,1.461436982151069e6,1.3605277143637177e6,1.5342252398257623e6,37.26040763347041,0.00558042234737284,403.43464338232195,26.917211055755615,13.72
3,Drahi_3.csv,6,4,4,0.6,100.0,20.0,mixed2,10,1.0,1.0,LEXMMFPEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.3999869097720287e6,1.3999869097720264e6,1.2524992862524255e6,1.4906981899301708e6,35.50416328631524,0.0014104440885234042,386.69267651267023,29.020217418670654,15.84
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,mixed2,5,1.0,1.0,LEXMMFPEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,685746.2363807955,685746.2363807946,636900.6279885544,746067.3070074847,44.771250048414764,0.00040536539502993013,671.5367087062639,10.01832890510559,4.98
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,mixed2,5,1.0,1.0,LEXMMFPEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,662215.284381248,662215.2843812497,606597.903154172,742791.6659006559,37.73367433109985,0.0008936560658862152,457.57732386317946,16.202019214630127,8.69
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,mixed2,5,1.0,1.0,LEXMMFPEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,681689.9136816808,681689.9136816814,574811.8429417857,767857.8087373194,20.276850219891884,0.0,935.677453906168,15.847939729690552,9.71
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,mixed2,5,1.0,1.0,LEXMMFPEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,713495.5378483267,713495.5378483287,598483.7685922813,807390.0668575761,34.30579267654761,0.0009562814735923022,1061.3633949938244,13.396672010421753,8.34
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,mixed2,10,1.0,1.0,LEXMMFPEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.5138295549167274e6,1.5138295549167304e6,1.4577987256011837e6,1.5663660391884916e6,62.468060963294214,0.0006067972342395892,393.5474642514044,31.480138778686523,16.5
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,mixed2,10,1.0,1.0,LEXMMFPEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4693916426222664e6,1.469391642622268e6,1.3880832252736138e6,1.5781196678495775e6,35.69022529141154,0.0005501849935422499,380.55865783161795,42.63432240486145,23.71
