InstanceNo,InstanceFile,NBstage,Childs,Periods,Theta,Avg_d,Dev_d,DemandProfile,J,BatteryScale,PVScale,Fairness,House,InstFolder,InstanceID,Status,PVReceivedExpected,PVReceivedMin,PVReceivedMax,CostExpected,CostMin,CostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,midday,5,1.0,1.0,NONE,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,305.53596756014184,20.69051265840699,682.6636047776024,103315.80777042809,29589.081165160533,164990.6670362834,NaN,NaN,NaN,3.040771961212158,0.32
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,midday,5,1.0,1.0,NONE,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,234.47157142610016,22.17015769597818,501.8470232942319,115689.67092316406,59015.652845605204,161571.81124952683,NaN,NaN,NaN,3.040771961212158,0.32
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,midday,5,1.0,1.0,NONE,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,132.35815866464452,21.43408501971592,335.4922572680413,134637.47024039857,95279.9332361375,160220.48141494172,NaN,NaN,NaN,3.040771961212158,0.32
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,midday,5,1.0,1.0,NONE,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,167.55336509031116,22.321558929945876,500.0520454110727,128933.79678999758,64288.38676854391,164061.04699404945,NaN,NaN,NaN,3.040771961212158,0.32
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,midday,5,1.0,1.0,NONE,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,131.99963619272725,30.754305049696693,332.61176685298324,133630.48914110204,97526.96955341926,156143.77517244645,NaN,NaN,NaN,3.040771961212158,0.32
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,midday,5,1.0,1.0,NONE,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,62.43418928297711,15.74700276263183,239.4611236001261,152547.50259331136,114036.87208331378,189084.07398370595,NaN,NaN,NaN,0.9091441631317139,0.32
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,midday,5,1.0,1.0,NONE,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,115.09836249072177,13.501054728919664,378.25590717110384,141941.36603293885,78054.97045823917,175318.5734041422,NaN,NaN,NaN,0.9091441631317139,0.32
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,midday,5,1.0,1.0,NONE,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,334.4504583732432,22.289438682226933,664.2276419360385,97395.94119533546,23833.011036172084,161778.1576851705,NaN,NaN,NaN,0.9091441631317139,0.32
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,midday,5,1.0,1.0,NONE,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,298.90307496853194,38.95835895595364,703.9456479891253,109728.85961462736,35985.32841786715,172180.64608286208,NaN,NaN,NaN,0.9091441631317139,0.32
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,midday,5,1.0,1.0,NONE,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,85.73427777962137,13.501054728919662,268.7109108341196,152595.80364857055,112930.00907160282,184742.03684281145,NaN,NaN,NaN,0.9091441631317139,0.32
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,midday,5,1.0,1.0,NONE,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,38.71924192758267,2.335295414830437,177.4770050732379,152741.4950426573,133440.66098629704,162938.00420723043,NaN,NaN,NaN,0.7484719753265381,0.33
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,midday,5,1.0,1.0,NONE,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,87.37000975826402,2.335295414830437,258.3824224940524,143825.4815772163,107849.9337700955,167105.30142068124,NaN,NaN,NaN,0.7484719753265381,0.33
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,midday,5,1.0,1.0,NONE,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,261.0539967815579,17.474574277562503,638.2889238230301,107661.63083554682,33139.42480345258,158519.5504504537,NaN,NaN,NaN,0.7484719753265381,0.33
