InstanceNo,InstanceFile,NBstage,Childs,Periods,Theta,Avg_d,Dev_d,DemandProfile,J,BatteryScale,PVScale,Fairness,InstFolder,InstanceID,Status,ExpectedCost,ScenarioCostExpected,ScenarioCostMin,ScenarioCostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,midday,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,616207.2348650895,616207.2348650882,507177.99432222336,740074.6814543649,NaN,NaN,NaN,3.040771961212158,0.32
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,midday,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,654209.4730847832,654209.473084783,502362.71690333734,786507.2660349907,NaN,NaN,NaN,0.9091441631317139,0.32
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,midday,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,651472.376158224,651472.3761582258,482526.9449828399,770676.8498364748,NaN,NaN,NaN,0.7484719753265381,0.33
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,midday,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,581305.5125457916,581305.5125457932,306101.4576795844,760049.1169609467,NaN,NaN,NaN,0.7742750644683838,0.37
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,midday,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.381281189336446e6,1.3812811893364447e6,1.240427215234159e6,1.5387189442279167e6,NaN,NaN,NaN,1.907270908355713,0.68
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,midday,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.3947921690106413e6,1.3947921690106415e6,1.2880767909849563e6,1.5028764027335753e6,NaN,NaN,NaN,1.7429730892181396,0.67
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,midday,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.5004956785251596e6,1.5004956785251582e6,1.2247398682839824e6,1.6362244889446413e6,NaN,NaN,NaN,1.8512401580810547,0.72
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,midday,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.3560287812319424e6,1.3560287812319393e6,1.089887223690445e6,1.5322995086217788e6,NaN,NaN,NaN,2.8166391849517822,1.21
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,midday,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,645372.5412048171,645372.5412048191,561574.4321307575,711801.5990640692,NaN,NaN,NaN,1.5189509391784668,0.77
2,Drahi_2.csv,6,4,4,0.2,100.0,20.0,midday,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,653404.396874489,653404.3968744901,565533.3897263751,739653.1932979136,NaN,NaN,NaN,1.4109110832214355,0.55
2,Drahi_2.csv,6,4,4,0.6,100.0,10.0,midday,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,690401.2921578158,690401.2921578175,574417.6019516394,767075.5149722663,NaN,NaN,NaN,1.0280368328094482,0.52
2,Drahi_2.csv,6,4,4,0.6,100.0,20.0,midday,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,631090.8699235439,631090.869923543,523637.4920818979,731288.7287051225,NaN,NaN,NaN,1.2337009906768799,0.49
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,midday,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4112879461118327e6,1.411287946111838e6,1.3609512596686361e6,1.48714103058862e6,NaN,NaN,NaN,2.525283098220825,1.1
2,Drahi_2.csv,6,4,4,0.2,100.0,20.0,midday,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.3371112767240857e6,1.3371112767240861e6,1.2699813025562882e6,1.4081673662284424e6,NaN,NaN,NaN,3.907766103744507,2.34
2,Drahi_2.csv,6,4,4,0.6,100.0,10.0,midday,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4067068920669323e6,1.4067068920669302e6,1.2191367385495035e6,1.5369323322189148e6,NaN,NaN,NaN,6.669107913970947,3.65
2,Drahi_2.csv,6,4,4,0.6,100.0,20.0,midday,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4031612893735103e6,1.4031612893735098e6,1.2376520964354863e6,1.5261781251444465e6,NaN,NaN,NaN,6.245074987411499,3.26
3,Drahi_3.csv,6,4,4,0.2,100.0,10.0,midday,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,595463.329744172,595463.3297441691,510304.10428379604,711171.8289602518,NaN,NaN,NaN,3.073641061782837,1.78
3,Drahi_3.csv,6,4,4,0.2,100.0,20.0,midday,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,563552.4569567475,563552.4569567485,455747.414265142,678066.315142006,NaN,NaN,NaN,2.882105827331543,1.66
3,Drahi_3.csv,6,4,4,0.6,100.0,10.0,midday,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,534517.5201765287,534517.5201765274,216102.59389352147,759528.0760804123,NaN,NaN,NaN,3.9778079986572266,1.88
3,Drahi_3.csv,6,4,4,0.6,100.0,20.0,midday,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,588842.0521885995,588842.0521885969,242658.74290400656,795625.0518533002,NaN,NaN,NaN,3.4354968070983887,2.18
3,Drahi_3.csv,6,4,4,0.2,100.0,10.0,midday,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.341622301499438e6,1.341622301499438e6,1.2203005440347835e6,1.4929056590131056e6,NaN,NaN,NaN,7.373775005340576,3.01
3,Drahi_3.csv,6,4,4,0.2,100.0,20.0,midday,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.357817678741786e6,1.3578176787417852e6,1.1745875764035324e6,1.5159213613407626e6,NaN,NaN,NaN,5.970766067504883,2.42
3,Drahi_3.csv,6,4,4,0.6,100.0,10.0,midday,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.2092742442261784e6,1.209274244226175e6,837692.1614994876,1.4754366206351006e6,NaN,NaN,NaN,6.788599014282227,2.62
3,Drahi_3.csv,6,4,4,0.6,100.0,20.0,midday,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.3664782475374935e6,1.366478247537498e6,1.1859518767283391e6,1.570005565573624e6,NaN,NaN,NaN,7.0890538692474365,3.03
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,midday,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,437032.1071047677,437032.1071047693,309368.22259719146,615611.8739858868,NaN,NaN,NaN,4.206166982650757,2.57
