InstanceNo,InstanceFile,NBstage,Childs,Periods,Theta,Avg_d,Dev_d,DemandProfile,J,BatteryScale,PVScale,Fairness,InstFolder,InstanceID,Status,ExpectedCost,ScenarioCostExpected,ScenarioCostMin,ScenarioCostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed2,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,726259.2297706233,726259.2297706258,715938.3804551791,741799.5776048767,0.13236167984265784,0.017359246924343968,0.3829374086310132,14.595718622207642,6.31
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed2,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,683273.5440175089,683273.5440175082,626748.1818344179,730811.7559884612,0.16119552666998452,0.00015918654975042855,0.9104671081040084,11.19728684425354,10.39
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed2,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,734460.5241864196,734460.52418642,665024.4829788638,777732.9255063811,0.13232801704981464,2.7103255997225725e-5,2.3949921805985954,9.289623260498047,8.03
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed2,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,731807.3640258007,731807.3640258027,663343.9964794065,793293.9109036204,0.426302377466762,1.1410685091538286e-5,20.866854218840594,10.278123140335083,9.21
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed2,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4969324800494178e6,1.4969324800494295e6,1.43961599780966e6,1.555601782140762e6,0.13280472109349406,6.368665077033554e-6,0.6949644717611966,46.30297875404358,41.24
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed2,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.440575964762361e6,1.440575964762363e6,1.3664510280283974e6,1.5184479382368897e6,0.15071183757888026,1.238993807005124e-5,0.7714465474994383,64.87225031852722,61.29
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed2,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4406166342342615e6,1.4406166342342694e6,1.3621145710630012e6,1.4960185082303481e6,0.3511198845847337,0.00011392533768769397,8.386528422100596,50.74033880233765,47.56
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed2,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.549331761464184e6,1.5493317614641835e6,1.4457613663867305e6,1.6244124979045182e6,1.5250356743951365,2.6277238783292292e-5,122.62864182218458,44.020411252975464,41.11
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,mixed2,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,759072.1405698981,759072.1405699131,719535.8175479823,803920.8787818366,0.11735458048714932,7.865225631095265e-5,0.5523690254389209,17.615192651748657,15.63
2,Drahi_2.csv,6,4,4,0.2,100.0,20.0,mixed2,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,710136.5858747722,710136.5858747715,657612.9005475843,774167.2331160712,0.1390265156957767,6.683978889753606e-5,0.9145656173856589,13.734514713287354,12.39
2,Drahi_2.csv,6,4,4,0.6,100.0,10.0,mixed2,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,763317.3483200179,763317.3483200176,722598.1654241441,793923.5970693869,5.842095324629706,8.935306350533102e-5,3001.993463376063,10.946279048919678,9.75
2,Drahi_2.csv,6,4,4,0.6,100.0,20.0,mixed2,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,750473.8502952429,750473.8502952423,668877.5998798502,837621.4587735984,0.13298015745355576,2.1737494438203046e-5,1.4431685367171079,11.001112222671509,9.31
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,mixed2,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4968141685876807e6,1.4968141685876811e6,1.4460781409767736e6,1.5402153069503566e6,0.22904610290697167,2.4539435146241024e-5,1.2717967276743143,58.73156499862671,55.84
2,Drahi_2.csv,6,4,4,0.2,100.0,20.0,mixed2,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.444286412272829e6,1.4442864122728354e6,1.3559972856372884e6,1.5469254249878605e6,0.21147125478359594,0.00023650128207971282,1.5155916618182177,54.97678208351135,51.47
2,Drahi_2.csv,6,4,4,0.6,100.0,10.0,mixed2,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4950223157450492e6,1.49502231574505e6,1.445551470778666e6,1.5441888868082045e6,0.29229066126247527,6.093003216216686e-5,9.38889312458312,40.64531755447388,38.52
2,Drahi_2.csv,6,4,4,0.6,100.0,20.0,mixed2,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.5702750790444561e6,1.57027507904446e6,1.4593457630888782e6,1.7008549687842554e6,0.26043645717672487,7.540396069098192e-5,2.1478527956966853,61.33463716506958,57.77
3,Drahi_3.csv,6,4,4,0.2,100.0,10.0,mixed2,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,718886.008159752,718886.0081597654,711895.7757499409,725337.5896309337,0.12844729670125157,0.00912538532995305,0.5039826101452485,7.816102981567383,6.36
3,Drahi_3.csv,6,4,4,0.2,100.0,20.0,mixed2,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,661796.7303033755,661796.7303033759,592087.9482816685,730954.7077823754,0.13448524112056384,1.1719128591860814e-5,0.5265363984035056,9.93191409111023,8.12
3,Drahi_3.csv,6,4,4,0.6,100.0,10.0,mixed2,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,765809.5752379785,765809.5752379698,690255.4203120172,848817.5153181462,0.17031297264877618,1.7701381425585853e-6,1.2127824085405385,11.15662169456482,10.24
3,Drahi_3.csv,6,4,4,0.6,100.0,20.0,mixed2,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,765360.8499253233,765360.8499253207,687145.6953136272,846268.1118108858,1.4567662661015754,7.9730262591294e-6,336.44970333136354,9.181156873703003,8.47
3,Drahi_3.csv,6,4,4,0.2,100.0,10.0,mixed2,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.53418403626912e6,1.5341840362691204e6,1.4758871174140968e6,1.608144141713813e6,0.2532743965943824,1.7636282157944553e-5,1.6850884253399492,41.06696820259094,38.45
3,Drahi_3.csv,6,4,4,0.2,100.0,20.0,mixed2,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4836278705743162e6,1.4836278705743146e6,1.378581862397022e6,1.5974304200061052e6,0.18984367689656412,1.0696591384046118e-5,1.0463098748554924,39.283159255981445,35.89
3,Drahi_3.csv,6,4,4,0.6,100.0,10.0,mixed2,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4681507848650212e6,1.4681507848650157e6,1.3795183217370473e6,1.5415544359237535e6,0.29149298724593914,1.3840822890359042e-5,3.3253654865414872,41.21215033531189,38.7
3,Drahi_3.csv,6,4,4,0.6,100.0,20.0,mixed2,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.3994891576891195e6,1.3994891576891204e6,1.2519653217999758e6,1.490253419377721e6,0.24262834063147054,2.7379739689676745e-5,3.024748179184697,46.83090829849243,44.26
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,mixed2,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,693753.1865730468,693753.1865730488,634097.621071315,750566.2914167475,0.08430583420795783,2.0144516911289396e-5,0.39619724239300336,13.04312515258789,9.63
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,mixed2,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,662446.7006541574,662446.7006541569,606772.5789157228,743246.5580310395,0.0868104601161948,9.002748274566125e-6,0.561964277403706,8.263141870498657,6.94
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,mixed2,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,681409.3430675006,681409.3430674984,574364.8262390157,767863.1303869039,0.14642475126106017,2.153741453879015e-5,1.8860076002011212,11.105124950408936,10.43
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,mixed2,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,725216.7600931446,725216.7600931568,610273.757862852,820587.5927580618,0.1364452471858284,0.00011557158204333781,0.9306944711506319,10.899872303009033,9.7
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,mixed2,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.5138295549167285e6,1.5138295549167304e6,1.4577987256011835e6,1.5663660391884914e6,0.18318778240439215,6.207679962977908e-6,0.9515415042435545,27.46370029449463,25.53
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,mixed2,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4726871766894942e6,1.4726871766895184e6,1.3895990554829158e6,1.578100292632239e6,0.1896582032502994,2.51056181544408e-5,1.0838543651594355,31.372363328933716,29.47
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,mixed2,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4808224661047247e6,1.4808224661047326e6,1.3366482217832552e6,1.6020937113166319e6,0.21101239123364038,3.477103093462681e-5,5.119556872780319,28.95114040374756,26.96
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,mixed2,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4245833108633375e6,1.4245833108633473e6,1.2946808017947178e6,1.5535410630043999e6,0.2186683774622034,7.643048441829933e-6,3.0986770078604873,33.750794887542725,31.83
