InstanceNo,InstanceFile,NBstage,Childs,Periods,Theta,Avg_d,Dev_d,J,BatteryScale,PVScale,Fairness,House,InstFolder,Status,PVReceivedExpected,PVReceivedMin,PVReceivedMax,CostExpected,CostMin,CostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,SA,1,inst/inst2020,true,108.26597641178013,0.0,536.2799583567627,133964.44369392513,53065.513042889215,170155.65162208682,0.08173921371300927,0.00010323859839650135,0.45820040140563706,33.97347903251648,19.0
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,SA,2,inst/inst2020,true,120.45111128121731,0.0,442.7965856155446,133743.60690085997,68570.02450498899,178235.46445205004,0.0801923387502512,0.0002871409499608568,0.36732099474573676,33.97347903251648,19.0
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,SA,3,inst/inst2020,true,52.201855144925844,0.0,180.81807645912093,142883.1434493355,107268.31673792974,170508.86087626484,0.08697382110262482,0.00030841669886382857,0.4534377796240002,33.97347903251648,19.0
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,SA,4,inst/inst2020,true,97.80033459491037,0.0,451.9146266781512,135226.11440466164,64274.52749602565,179214.94792206894,0.08848936242521191,1.2303981774925657e-5,0.36490779217283836,33.97347903251648,19.0
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,SA,5,inst/inst2020,true,29.783595278564626,0.0,164.40668878330757,143337.0303696825,110512.57566674659,167898.85328236557,0.08655750573865967,0.0002859215523971711,0.4500101696582813,33.97347903251648,19.0
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,SA,1,inst/inst2020,true,361.6448394570769,0.0,1216.3375379996344,132576.48401549205,18736.450358788294,1.0259346103732489e7,0.2796251122400536,0.019949797347711316,3.893810189391087,40.44686985015869,24.65
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,SA,2,inst/inst2020,true,307.0683316095934,0.0,931.1552464353653,117999.52523411643,73340.19879413559,163492.4048100943,0.2838021831581458,0.0003430669374668199,0.9755768407571862,40.44686985015869,24.65
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,SA,3,inst/inst2020,true,389.04909472819475,0.0,1271.1962895807292,135245.55388836598,28235.073639658898,218975.8660251161,0.2911265803582874,0.0001797187341906011,0.9161472993328541,40.44686985015869,24.65
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,SA,4,inst/inst2020,true,309.9823348234125,0.0,1117.6298103917065,119098.51787370697,64367.770929441416,162380.098930333,0.2908207540331514,0.0006865943476478072,1.0658321160930713,40.44686985015869,24.65
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,SA,5,inst/inst2020,true,158.74609014241355,0.0,333.30927092522563,119208.32319703628,91265.2877583518,141065.61344994453,0.14125141310896497,0.00037263492798966276,0.9317243682891648,40.44686985015869,24.65
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,1,inst/inst2020,true,143.08148229482,20.764483009733993,350.6503464512923,135129.76287025126,93932.14490517785,180959.17151979753,0.0906732092182404,0.00015424762414767928,0.2505362660252831,92.95352220535278,37.74
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,2,inst/inst2020,true,142.07863627323664,20.764483009733993,329.8046362544616,133841.2160830862,97381.7740981217,169643.79309531697,0.07117627528254601,5.1762453347885575e-5,0.22989566385058713,92.95352220535278,37.74
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,3,inst/inst2020,true,120.85255727972734,20.764483009733993,442.4183194435205,130772.84823944107,102650.07289400924,152819.27167124534,0.04924263684591735,7.825800207022024e-5,0.20724339656958887,92.95352220535278,37.74
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,4,inst/inst2020,true,104.59239969614144,20.764483009733993,456.2087033597244,130785.84335453023,98805.15972988911,152909.95749408548,0.05099921924564989,1.111382790912879e-5,0.20429863392063397,92.95352220535278,37.74
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,5,inst/inst2020,true,145.25150925276162,20.764483009733993,351.4936404526865,134370.9145349339,90993.51761874526,170904.2917358824,0.08207629178602069,0.001360272365357172,0.3306987665305238,92.95352220535278,37.74
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,6,inst/inst2020,true,147.97624424819978,20.764483009733993,424.37474209174644,134348.5159802027,90266.15735320211,168250.63596331066,0.08915789622977298,0.0003937124541194319,0.28797069710927237,92.95352220535278,37.74
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,7,inst/inst2020,true,144.128399374434,21.603487789994112,367.2766423915235,134330.45874818185,86648.86640726274,167294.1389136734,0.07892798319634758,1.39376070334986e-5,0.32065835057003816,92.95352220535278,37.74
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,8,inst/inst2020,true,142.47535575729665,20.764483009733993,314.29744560064324,132514.165771822,95431.80207315153,164777.27831877544,0.07519460482737274,0.00014493105472350822,0.265242492471573,92.95352220535278,37.74
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,9,inst/inst2020,true,114.78202660516891,20.764483009733993,559.8886408895448,130845.84714573152,105617.31273760792,155927.8550356758,0.050426733681065025,0.00010661961937410001,0.2245189677668519,92.95352220535278,37.74
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,10,inst/inst2020,true,125.60271432410906,20.764483009734004,518.4188736876494,130386.6321938821,100111.41233913157,157163.08803502936,0.050888709166400474,4.223627528590648e-5,0.22854839450716727,92.95352220535278,37.74
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,SA,1,inst/inst2020,true,44.57173435384134,0.0,392.62836116487256,137310.68271472486,84643.11211156202,183079.0490515814,0.05825477683301666,4.014706562753828e-5,0.2612776263681911,147.42270708084106,91.32
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,SA,2,inst/inst2020,true,66.0525688292789,0.0,352.1339914799913,136635.65696423425,88644.35982771234,178460.18305310505,0.0577492247431143,4.7652293143102644e-5,0.23601482657892775,147.42270708084106,91.32
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,SA,3,inst/inst2020,true,44.87717702884526,0.0,252.54438215406182,138385.9339461116,97661.49547766846,173650.00145668967,0.057111125743488984,2.572393753140128e-5,0.2295655306438112,147.42270708084106,91.32
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,SA,4,inst/inst2020,true,22.16987425298402,2.7196973159528173,48.061279248118844,136096.99481394977,122136.64185685027,147811.90543752487,0.036334142917279065,4.928210908701093e-7,0.11632211279581298,147.42270708084106,91.32
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,SA,5,inst/inst2020,true,204.25970992138866,0.0,436.7673766895876,139688.9984793102,74160.95128475026,195124.2751375902,0.08955718104000952,0.0001326794589378022,0.33436115521548815,147.42270708084106,91.32
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,SA,6,inst/inst2020,true,205.59618677307424,7.094041307108746,628.068149571318,142457.8976255035,55837.19431191242,195407.06718386625,0.11874468696178961,0.000399913096802545,0.5691171345233921,147.42270708084106,91.32
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,SA,7,inst/inst2020,true,55.18316690611915,0.0,397.94034913963577,137746.0806592856,90664.86469935074,178876.9742279056,0.05560801137317952,2.3504193174161438e-5,0.23324585153769245,147.42270708084106,91.32
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,SA,8,inst/inst2020,true,221.0778619403216,0.0,464.4070761471688,138571.36866493704,62814.5580777452,195462.75766958384,0.11841278203691247,0.00035141293246074247,0.47927558377793833,147.42270708084106,91.32
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,SA,9,inst/inst2020,true,8.0009387694349,2.7467534637554714,15.016810654837933,140874.63569666323,120510.65632608619,150347.341994794,0.029323223533691177,2.0860220172916825e-5,0.14252494190800638,147.42270708084106,91.32
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,SA,10,inst/inst2020,true,49.783301115297995,0.0,129.37021483249615,130759.70920645654,113862.38018581539,145247.85499153455,0.027395242937275972,7.568121847852306e-5,0.09747258181998497,147.42270708084106,91.32
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,SA,1,inst/inst2020,true,118.18199039503237,11.025646428958451,425.36609053260975,136465.7427185192,126120.31414729943,147345.08494907717,0.07225255171629566,0.0003782742227037181,0.30817137520508214,127.91768980026245,72.85
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,SA,2,inst/inst2020,true,28.405154148037084,0.0,244.79291821471284,144724.31766639475,139499.0019245759,149556.20598297907,0.07808526908033404,0.0005985720671360821,0.34537082460429525,127.91768980026245,72.85
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,SA,3,inst/inst2020,true,215.7063071047574,0.0,665.5229055787016,139168.25725937125,52889.45007522677,210699.92270778114,0.1676896662509167,6.052811009179548e-6,0.5425758284857187,127.91768980026245,72.85
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,SA,4,inst/inst2020,true,96.09297655147866,0.0,410.5821841921486,142594.09155418508,137097.77432392442,147257.0141382662,0.0712150445684348,4.572921232448275e-5,0.29961215429817084,127.91768980026245,72.85
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,SA,5,inst/inst2020,true,24.285987275928232,0.0,184.77116478136162,134880.70503089737,97316.51669420289,160085.22105858126,0.07753196677875887,3.0679859747964747e-6,0.41718910800886627,127.91768980026245,72.85
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,SA,6,inst/inst2020,true,223.0094443274678,0.0,783.0403586270957,139175.49564933142,39714.28868729199,196893.87645943242,0.1738578185443066,3.4081055934619676e-5,0.6582467021900142,127.91768980026245,72.85
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,SA,7,inst/inst2020,true,221.8793535330504,0.0,789.0612581818829,141506.83904116278,34778.718017353334,208907.1649343813,0.1618220727361311,3.6456702633451155e-5,0.7064409426593163,127.91768980026245,72.85
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,SA,8,inst/inst2020,true,26.699842498913362,0.0,157.60406866537275,134603.4997039863,105837.76971186047,160596.82811672933,0.0772696791324736,4.61370341381135e-5,0.4613612094723732,127.91768980026245,72.85
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,SA,9,inst/inst2020,true,27.95389482961333,0.0,197.43146097170614,134672.0624708562,100004.1135934498,160264.42723156084,0.07567780048694055,3.273618608710395e-5,0.37756471267730457,127.91768980026245,72.85
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,SA,10,inst/inst2020,true,42.80754879686701,0.0,144.1598785748944,140427.15061936202,123105.59747581647,154045.28758513453,0.06610840280531297,3.442290575403388e-5,0.2723244135662498,127.91768980026245,72.85
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,SA,1,inst/inst2020,true,334.9503658694765,0.0,1464.8372530458919,150639.2731681129,29737.390445218887,233201.64561816672,0.2861076408058937,0.0006451328280736938,0.8353996876324036,124.17185115814209,67.06
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,SA,2,inst/inst2020,true,72.54830603808087,0.0,161.64399584512844,126956.82023322461,118604.25457593329,138917.8468285776,0.07748035759452782,7.649962739274878e-5,0.31349685524091475,124.17185115814209,67.06
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,SA,3,inst/inst2020,true,136.93550775190414,0.0,590.2348232630321,135206.92534716066,88966.21544026626,175027.10142897014,0.1094490290288204,1.085560984832188e-5,0.5361042048620642,124.17185115814209,67.06
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,SA,4,inst/inst2020,true,167.43619327610713,0.0,783.4775659385266,134603.54506884376,69698.48085044044,174974.40011289014,0.11492479192709125,0.0002755971711176738,0.5222081257342878,124.17185115814209,67.06
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,SA,5,inst/inst2020,true,138.0277864284978,0.0,476.4124600520544,135343.40232273564,82727.32454885596,173231.7932128266,0.1135679732811686,0.00011845675624282961,0.5263077259304113,124.17185115814209,67.06
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,SA,6,inst/inst2020,true,296.8791488803916,0.0,1229.39926212511,149925.5015081708,17581.760000000002,223798.98799446758,0.282446353761147,0.001737969254360834,0.8930098220410395,124.17185115814209,67.06
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,SA,7,inst/inst2020,true,60.500942981962105,0.0,162.70681679666438,140208.26234994282,130695.27115617649,146374.58266463515,0.06771033356435434,2.842149827219856e-5,0.33579780152664657,124.17185115814209,67.06
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,SA,8,inst/inst2020,true,13.167083551606993,0.0,64.0,134431.05901094712,107525.03456414262,155247.5219579264,0.09237944380547682,0.0011995978615975903,0.38261719553434664,124.17185115814209,67.06
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,SA,9,inst/inst2020,true,134.3123306832083,0.0,662.2827264382631,136079.71052637952,84265.19433386778,180435.70339317096,0.1065784838730121,0.00016664432212099776,0.5170034494559647,124.17185115814209,67.06
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,SA,10,inst/inst2020,true,67.89247658382438,0.0,191.7828070831696,131862.97344648646,114466.99469944833,152209.36437513595,0.09269152058617809,0.00017488412299763493,0.4620441808379549,124.17185115814209,67.06
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,SA,1,inst/inst2020,true,182.6057064669768,41.07853144299771,393.23266016528765,122934.05542415756,81859.7708232048,157723.27160615937,0.08656729154789962,2.4885397681568923e-5,0.2926234950753166,27.297619104385376,10.05
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,SA,2,inst/inst2020,true,194.82456740434748,0.0,424.2427816989845,124575.67426761298,80731.47870568593,178774.92996916565,0.0700548834648526,0.00010722258135911509,0.308392887412969,27.297619104385376,10.05
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,SA,3,inst/inst2020,true,59.92391705292805,0.6372381043854054,126.11117379450238,118967.78188342233,93228.06626939333,147410.4273658779,0.038123788028084624,9.286730451095025e-5,0.13733677312121076,27.297619104385376,10.05
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,SA,4,inst/inst2020,true,135.4978769466458,111.96447454379341,156.36941942053176,122869.1890768009,118839.60726245283,134124.11260903196,0.0379853138768814,5.725883830862448e-5,0.1322818501863212,27.297619104385376,10.05
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,SA,5,inst/inst2020,true,182.4069721670083,0.0,354.88776844366464,121988.3447735167,73059.88455732823,162801.2410799513,0.08959652018389094,1.861638995855066e-5,0.3203695514883159,27.297619104385376,10.05
2,Drahi_2.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,SA,1,inst/inst2020,true,209.7341000936353,0.0,415.694520003273,131290.67168935642,82195.76772936531,177360.44340677856,0.07834687384917813,0.0001789259568502777,0.32832847467896054,24.548372983932495,10.84
2,Drahi_2.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,SA,2,inst/inst2020,true,246.56610067345207,63.494574116970014,413.19369905508074,131615.5754555162,86239.99710177966,179162.28460678904,0.08301301940284173,0.00011540125147237137,0.2875046701275968,24.548372983932495,10.84
2,Drahi_2.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,SA,3,inst/inst2020,true,92.55958900026302,58.28258396683873,109.44677694731475,141759.04640706442,135744.7462484747,154910.59086763117,0.031521746510615886,4.555220302128993e-5,0.09645161763709234,24.548372983932495,10.84
2,Drahi_2.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,SA,4,inst/inst2020,true,35.73365970681964,0.0,135.22247694043125,121461.2872822261,81762.26888448218,164201.97214357552,0.05236655078659605,3.2878898863437464e-5,0.187071720854124,24.548372983932495,10.84
2,Drahi_2.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,SA,5,inst/inst2020,true,46.62376290998309,0.0,127.79671570340817,121615.17355869108,87618.72104743183,161613.44475293564,0.05149708671650758,3.5376218602115354e-5,0.18334632858211192,24.548372983932495,10.84
2,Drahi_2.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,SA,1,inst/inst2020,true,153.40755709704533,9.700794731951,226.14111987465967,123295.07043836132,104263.9711707916,155933.11990041405,0.08925130660044295,9.27862772261665e-5,0.37509916815617234,38.86057901382446,21.66
2,Drahi_2.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,SA,2,inst/inst2020,true,264.538296605533,0.0,613.0952597504337,126869.70398969424,50785.0982677929,194442.77760001484,0.1474401107644008,0.0004473468825727663,0.5325932461054278,38.86057901382446,21.66
2,Drahi_2.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,SA,3,inst/inst2020,true,267.9183620608579,0.0,715.2121774948768,127851.70179301604,40056.567694724145,198568.61568120442,0.15514249737665908,0.0002430628727972803,0.6066058357754105,38.86057901382446,21.66
2,Drahi_2.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,SA,4,inst/inst2020,true,84.81445559930904,0.0,459.2216841530367,122782.54383439776,83523.52543553154,148800.12014396308,0.11718163174727533,3.582108849880173e-5,0.49597504109131296,38.86057901382446,21.66
2,Drahi_2.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,SA,5,inst/inst2020,true,102.56746750873258,0.0,560.4941092352291,122300.44148849297,92504.50151393768,148337.09934423343,0.1194971812178925,0.00015491457906706752,0.48770138639230565,38.86057901382446,21.66
2,Drahi_2.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,SA,1,inst/inst2020,true,108.3701045467483,0.0,359.68669632555157,140785.60578408427,102196.00319336557,180911.99110984846,0.05376962120049166,0.00044970987647193335,0.18700910014501818,23.661062955856323,4.42
2,Drahi_2.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,SA,2,inst/inst2020,true,118.70882893580514,0.0,643.4595252453747,138614.65394041003,34935.63121029053,188894.67463863076,0.09599486528134653,0.0006257446762605763,0.6454672255296781,23.661062955856323,4.42
2,Drahi_2.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,SA,3,inst/inst2020,true,40.269216027986005,0.0,101.9849998359854,148851.208813519,132325.98063343414,173203.794623135,0.05821269204876552,0.00014198392019088702,0.32448479821328485,23.661062955856323,4.42
2,Drahi_2.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,SA,4,inst/inst2020,true,45.960475719535076,0.9905095990297228,121.7242279715317,141560.81619859522,129323.73212593532,154769.4059053113,0.06746687206118586,0.0006403066413215023,0.4139665770946411,23.661062955856323,4.42
2,Drahi_2.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,SA,5,inst/inst2020,true,105.61818106627666,0.0,395.74958453052153,137465.1081627782,85894.28020996385,182854.48804326844,0.06913924466311071,0.0015877455975980986,0.27567338908692585,23.661062955856323,4.42
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,1,inst/inst2020,true,123.21967903733912,4.7466646673958195,296.363147596754,135249.26059135763,98319.47304425895,168557.84399513374,0.06288069921614958,0.00011577662017522342,0.2206256332344626,93.47593808174133,25.98
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,2,inst/inst2020,true,165.5399413090071,4.362907950642711,376.72582064847376,136380.99130460792,95855.05280617769,172715.65643481392,0.066393011520026,0.0003729211259371515,0.25847336763682927,93.47593808174133,25.98
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,3,inst/inst2020,true,111.84305496304755,0.0,258.4425596848884,135965.39043764802,100124.85715755817,171359.15709649917,0.07563141073778744,3.735303389903585e-5,0.23128329298830252,93.47593808174133,25.98
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,4,inst/inst2020,true,15.537432146555037,0.0,77.87085255328225,142426.62896200668,119526.32225159318,164512.93660265076,0.038055931887987775,6.162283645082627e-6,0.15261607335892488,93.47593808174133,25.98
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,5,inst/inst2020,true,11.401319599775231,1.1265406000116922,36.09659567682878,147428.99145038138,146030.4919913448,148733.5125471695,0.014775126829614774,2.7774769532195355e-6,0.05140951338480431,93.47593808174133,25.98
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,6,inst/inst2020,true,15.137220192634654,0.0,75.46388323376212,142169.3425278273,115096.74529834595,165473.3816312645,0.04015714988547057,0.0001414707818829334,0.1468735807322844,93.47593808174133,25.98
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,7,inst/inst2020,true,16.732937436835257,0.0,61.54542169598943,140588.29004736696,126086.61716327208,149837.53935052294,0.04484096347724616,3.3255304807827415e-5,0.12003443347405038,93.47593808174133,25.98
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,8,inst/inst2020,true,41.55893754327148,0.0,127.76220529792832,141897.73095355788,115967.77205471229,167401.39237343846,0.04051713875021037,0.0001068388847199973,0.17736800989386717,93.47593808174133,25.98
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,9,inst/inst2020,true,19.251450978037028,0.0,46.38273779891581,139865.08643824045,132508.62021251163,149183.70099053215,0.030553864327220803,0.0013328244966316623,0.07277767177037732,93.47593808174133,25.98
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,10,inst/inst2020,true,21.26256971579343,0.0,49.84638484303727,149769.21700380414,142585.0643757335,157792.71036094014,0.032458743312570926,8.321324375541146e-6,0.08238750635114418,93.47593808174133,25.98
2,Drahi_2.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,SA,1,inst/inst2020,true,104.44793148275045,20.16015295437447,302.4007611072186,141099.02594159456,81040.74504274555,171662.68920575563,0.052118958577547884,1.9767466740205376e-5,0.34040285612799354,128.33271598815918,59.13
2,Drahi_2.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,SA,2,inst/inst2020,true,104.36598717334223,32.0,166.08308446659296,138389.6734772874,95503.92273710162,178404.73618926786,0.029846627821294658,1.2705855881206554e-6,0.11296178562130309,128.33271598815918,59.13
2,Drahi_2.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,SA,3,inst/inst2020,true,94.9647367673665,3.453204032536961,267.2867016349978,140915.6437531316,102246.21761796005,177058.747486491,0.048610381996256814,6.386167695267158e-5,0.21749580076279898,128.33271598815918,59.13
2,Drahi_2.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,SA,4,inst/inst2020,true,15.987321933851138,0.7451895347591194,28.36638288735085,155506.1078193439,145056.6481658473,166694.72663353544,0.016551351662914653,4.033912644715757e-5,0.04902047589573884,128.33271598815918,59.13
2,Drahi_2.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,SA,5,inst/inst2020,true,16.124930981211733,0.0,76.35972627479865,138315.98397622287,106248.89066297302,175415.67038286576,0.0326608236149916,6.32447856216602e-5,0.12018357773542916,128.33271598815918,59.13
2,Drahi_2.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,SA,6,inst/inst2020,true,17.56493534109859,4.3513523268995975,30.252467983325865,152610.81304721502,147353.6935554489,156511.81445944685,0.03502171888634158,2.0630744778223866e-5,0.0717707628260012,128.33271598815918,59.13
2,Drahi_2.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,SA,7,inst/inst2020,true,30.79777687479124,0.0,57.99587447774601,150264.7652254905,140065.3077537448,160630.94068863156,0.032666741774583716,1.4643435090210878e-5,0.0814046103071765,128.33271598815918,59.13
