InstanceNo,InstanceFile,NBstage,Childs,Periods,Theta,Avg_d,Dev_d,J,BatteryScale,PVScale,Fairness,House,InstFolder,Status,PVReceivedExpected,PVReceivedMin,PVReceivedMax,CostExpected,CostMin,CostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,NONE,1,inst/inst2020,true,217.33189831137622,0.0,614.887795009935,111294.92452596308,42412.74068155976,155379.97651384652,NaN,NaN,NaN,3.2101759910583496,1.78
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,NONE,2,inst/inst2020,true,198.35243676778242,0.0,638.9456727402811,111634.84246145765,32923.76763267497,152973.83433601217,NaN,NaN,NaN,3.2101759910583496,1.78
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,NONE,3,inst/inst2020,true,147.70216386167772,0.0,1003.5944958568824,147886.60786030427,101505.2754970499,179772.21178838954,NaN,NaN,NaN,3.2101759910583496,1.78
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,NONE,4,inst/inst2020,true,194.9337494762173,0.0,677.7799337858659,114747.77892698448,27721.88372673672,161558.0149758141,NaN,NaN,NaN,3.2101759910583496,1.78
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,NONE,5,inst/inst2020,true,58.68549700574182,0.0,274.52000523422805,148247.08707931376,100702.26102220334,174566.87021954777,NaN,NaN,NaN,3.2101759910583496,1.78
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,NONE,1,inst/inst2020,true,1138.3525969353586,25.90439701022378,2907.4636342200897,31276.27780029575,-17583.298122407956,156490.58366338155,NaN,NaN,NaN,3.3323519229888916,1.9
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,NONE,2,inst/inst2020,true,78.03165688172918,0.0,294.55692799896894,136676.3607799516,89688.42700580576,180971.2261807631,NaN,NaN,NaN,3.3323519229888916,1.9
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,NONE,3,inst/inst2020,true,1241.6441853595861,0.0,3384.568770854599,29261.456405034074,-20287.55257393744,159157.30383986124,NaN,NaN,NaN,3.3323519229888916,1.9
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,NONE,4,inst/inst2020,true,77.0915766402725,0.0,375.4980232282226,135673.5872732463,77821.95759719991,177753.26182237914,NaN,NaN,NaN,3.3323519229888916,1.9
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,NONE,5,inst/inst2020,true,517.8613657044306,410.01884503482773,666.6185418504513,95216.8918815118,86354.99359910622,101925.08782037889,NaN,NaN,NaN,3.3323519229888916,1.9
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,NONE,1,inst/inst2020,true,908.3287027257311,581.6660462353127,1116.6331849500077,24182.710657954565,-2452.368180004329,102350.65465787804,NaN,NaN,NaN,9.537292003631592,5.34
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,NONE,2,inst/inst2020,true,584.2475467247659,231.9547241361321,830.887428229329,43635.701630360905,888.4751573390089,108994.86252765254,NaN,NaN,NaN,9.537292003631592,5.34
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,NONE,3,inst/inst2020,true,74.83236160384035,20.764483009733993,207.3187764040149,136217.5475260095,101427.82586708911,159725.79594739043,NaN,NaN,NaN,9.537292003631592,5.34
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,NONE,4,inst/inst2020,true,53.86749691372879,20.764483009733993,195.9753822698388,139850.82112883579,107760.4427483544,160340.82688284048,NaN,NaN,NaN,9.537292003631592,5.34
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,NONE,5,inst/inst2020,true,450.5358057650266,173.90125716238273,716.0441416328324,69251.82980968175,17829.429172317065,121131.55533142864,NaN,NaN,NaN,9.537292003631592,5.34
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,NONE,6,inst/inst2020,true,226.22699782745923,31.101108555254918,714.4330379738828,112322.67585361534,24497.455819500712,146223.26347766432,NaN,NaN,NaN,9.537292003631592,5.34
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,NONE,7,inst/inst2020,true,150.23938554683795,20.764483009733993,624.257571073009,126866.87567658126,41004.09116022185,157547.83804374887,NaN,NaN,NaN,9.537292003631592,5.34
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,NONE,8,inst/inst2020,true,107.90550765993868,20.764483009733993,470.5527816984423,133230.8771069309,65477.987820312876,159527.02493061457,NaN,NaN,NaN,9.537292003631592,5.34
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,NONE,9,inst/inst2020,true,56.21122820081545,20.764483009733993,173.12264653628696,139711.75755333152,110060.19824110428,159885.4888819787,NaN,NaN,NaN,9.537292003631592,5.34
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,NONE,10,inst/inst2020,true,49.24761724363574,20.764483009733993,189.5473615376644,140656.5959510258,110150.02993514092,160244.3842435187,NaN,NaN,NaN,9.537292003631592,5.34
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,NONE,1,inst/inst2020,true,199.11298872129106,0.0,1450.4973612532979,143844.41454711094,102995.38811650578,189797.15150923777,NaN,NaN,NaN,6.381098985671997,3.0
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,NONE,2,inst/inst2020,true,32.97737980003574,0.0,187.02121295001916,145436.1286774209,103086.19503083822,191067.1618363364,NaN,NaN,NaN,6.381098985671997,3.0
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,NONE,3,inst/inst2020,true,34.920602235852165,0.0,199.9651876171642,147066.36596187885,104434.83223332139,187665.77415845077,NaN,NaN,NaN,6.381098985671997,3.0
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,NONE,4,inst/inst2020,true,63.97939218392727,17.175047222978115,101.80803413872964,137539.4457555135,123715.50988789383,153960.8180803685,NaN,NaN,NaN,6.381098985671997,3.0
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,NONE,5,inst/inst2020,true,467.4904610527889,86.38325324950837,806.5196725520365,64792.81759956402,0.0,147236.81717383317,NaN,NaN,NaN,6.381098985671997,3.0
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,NONE,6,inst/inst2020,true,476.43987823736927,52.17731484423422,879.1997397763479,66647.62335499669,0.0,156058.96917601005,NaN,NaN,NaN,6.381098985671997,3.0
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,NONE,7,inst/inst2020,true,31.460034304409206,0.0,157.1123886364155,147014.18399257516,107621.52099470021,181967.05412058672,NaN,NaN,NaN,6.381098985671997,3.0
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,NONE,8,inst/inst2020,true,441.99201588360324,153.82917106195907,756.5827493394594,68441.81879913367,0.0,131908.68982095845,NaN,NaN,NaN,6.381098985671997,3.0
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,NONE,9,inst/inst2020,true,71.83429409735089,0.0,190.49298440922516,140693.450125764,120100.28374913332,161603.49679486398,NaN,NaN,NaN,6.381098985671997,3.0
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,NONE,10,inst/inst2020,true,22.937993264544307,2.1181930493026346,79.55505515841072,141130.29704948398,123586.47800724549,154951.8254748425,NaN,NaN,NaN,6.381098985671997,3.0
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,NONE,1,inst/inst2020,true,465.35141034183937,0.0,2138.7790223114994,136343.52660260076,100386.85062579141,160369.13025775808,NaN,NaN,NaN,5.485564947128296,2.61
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,NONE,2,inst/inst2020,true,49.85643714613082,0.0,181.38444216984533,151848.91779834568,129659.422198497,165986.3259829791,NaN,NaN,NaN,5.485564947128296,2.61
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,NONE,3,inst/inst2020,true,434.73036000970654,0.0,890.1389455694664,71416.13798328236,0.0,158982.37344435262,NaN,NaN,NaN,5.485564947128296,2.61
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,NONE,4,inst/inst2020,true,58.76315732609927,0.0,162.20624123306362,148504.89251834335,131438.66365750186,162065.26566127496,NaN,NaN,NaN,5.485564947128296,2.61
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,NONE,5,inst/inst2020,true,53.61612543736782,0.0,277.24999269807535,140873.19472701362,98901.60943865366,165312.22869273007,NaN,NaN,NaN,5.485564947128296,2.61
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,NONE,6,inst/inst2020,true,446.0038412057084,0.0,888.1898425744574,69555.17572345045,0.0,156728.51746614714,NaN,NaN,NaN,5.485564947128296,2.61
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,NONE,7,inst/inst2020,true,401.97588342762714,0.0,917.9324553190734,80684.88030498658,0.0,162032.74255423353,NaN,NaN,NaN,5.485564947128296,2.61
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,NONE,8,inst/inst2020,true,46.92161908791252,0.0,244.4594436203145,142151.33543867353,101813.02122801007,166586.7832924135,NaN,NaN,NaN,5.485564947128296,2.61
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,NONE,9,inst/inst2020,true,48.9629393472623,0.0,271.14972295969756,141909.94138242793,92958.66120625383,166287.14723156084,NaN,NaN,NaN,5.485564947128296,2.61
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,NONE,10,inst/inst2020,true,43.863225592642394,0.0,155.29399410393066,148321.02928122418,123432.19608812306,160016.95309258,NaN,NaN,NaN,5.485564947128296,2.61
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,NONE,1,inst/inst2020,true,729.6423333373446,109.48345335692994,1643.8020178430813,45264.07590926555,-1080.491797952683,118518.66703110113,NaN,NaN,NaN,7.757527112960815,4.87
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,NONE,2,inst/inst2020,true,915.2766412706745,0.0,2691.7206240517826,121951.41637309657,98421.47708649648,148115.66973619474,NaN,NaN,NaN,7.757527112960815,4.87
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,NONE,3,inst/inst2020,true,44.85928723017152,0.0,256.0327059212817,141820.8880632186,88634.4829724767,183485.18645966382,NaN,NaN,NaN,7.757527112960815,4.87
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,NONE,4,inst/inst2020,true,39.552700261546185,0.0,207.52514602339093,143436.6239825975,78311.35413454298,182731.5570492898,NaN,NaN,NaN,7.757527112960815,4.87
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,NONE,5,inst/inst2020,true,39.00507639020369,0.0,225.50576944526523,144490.67370623775,90931.75193879852,188754.8602092596,NaN,NaN,NaN,7.757527112960815,4.87
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,NONE,6,inst/inst2020,true,666.9885339842733,54.72184299212343,1317.1269103201294,46184.20827307242,0.0,130721.12608569663,NaN,NaN,NaN,7.757527112960815,4.87
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,NONE,7,inst/inst2020,true,151.28840037830315,0.0,247.9467047504221,130578.303433083,114142.02652858678,151741.58852092348,NaN,NaN,NaN,7.757527112960815,4.87
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,NONE,8,inst/inst2020,true,72.94873212439245,0.0,191.03991768678068,137313.8307051818,110488.6905014924,163659.8037086962,NaN,NaN,NaN,7.757527112960815,4.87
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,NONE,9,inst/inst2020,true,42.97239290094185,0.0,262.7407924139087,144367.3028512396,93060.2422655613,188308.99705615712,NaN,NaN,NaN,7.757527112960815,4.87
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,NONE,10,inst/inst2020,true,142.7661862122575,0.0,486.43767840836887,123457.75715519574,98553.01690644512,155674.7385168684,NaN,NaN,NaN,7.757527112960815,4.87
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,5,1.0,2.0,PEA,1,inst/inst2020,true,399.78815384935206,159.93875982994473,622.8094167337525,68596.58186724222,29437.671556661928,123050.3286868043,0.14399328466647238,0.0002249978423881746,0.6118185175843956,5.729251861572266,3.14
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,5,1.0,2.0,PEA,2,inst/inst2020,true,400.0029523860784,83.83399602662035,606.3528910447263,68341.97914744649,29988.330796491035,129079.01807606187,0.20476245477211627,0.0002441648897446595,0.6700472665781877,5.729251861572266,3.14
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,5,1.0,2.0,PEA,3,inst/inst2020,true,405.8591175335238,60.77356547678191,931.2099537270408,122924.23278644084,86067.44149584557,157844.32372288516,0.3339548736094159,0.0007346947766561463,0.926122979483484,5.729251861572266,3.14
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,5,1.0,2.0,PEA,4,inst/inst2020,true,437.9110914888664,166.5640104435543,1084.6038428318534,127799.38668501898,109994.27488608309,139058.3023512115,0.28707000562753265,0.0001354740028009189,1.134919748528538,5.729251861572266,3.14
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,5,1.0,2.0,PEA,5,inst/inst2020,true,404.00134330368564,23.711250647092786,648.2111392552296,68673.8319317698,30987.763695788133,146358.52279665653,0.21700248838843617,0.0038817336008333553,0.8716859672942572,5.729251861572266,3.14
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,5,1.0,2.0,PEA,1,inst/inst2020,true,464.54183139635836,133.46476826552984,650.1864256966197,63951.66257547658,31052.171670741904,129602.20093535318,0.16032131916095038,7.505470923996674e-5,0.8758421652739357,3.5640299320220947,2.05
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,5,1.0,2.0,PEA,2,inst/inst2020,true,452.0588891648431,195.80639968668737,689.1084573224307,62680.73456740886,26186.647657177724,119707.76303361221,0.18228840411697667,0.00012737569099272294,0.9411845192793549,3.5640299320220947,2.05
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,5,1.0,2.0,PEA,3,inst/inst2020,true,417.1332396217136,131.48805930870583,1006.8959143674863,119270.20611361082,86928.76978578926,134778.7005157573,0.3351254938686198,0.000210606982661455,0.8455940665172114,3.5640299320220947,2.05
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,5,1.0,2.0,PEA,4,inst/inst2020,true,482.28908079342546,116.51774984118441,1033.5291094063864,140344.08982492588,126795.83181428742,161951.42470186387,0.28591797799809693,0.00022674585812792,0.7145411237490624,3.5640299320220947,2.05
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,5,1.0,2.0,PEA,5,inst/inst2020,true,454.9748607409767,0.0,1196.2934731311711,122665.36545150177,74310.37737318866,169852.87674736517,0.3052438849731812,7.278482421913242e-5,1.0283361497340926,3.5640299320220947,2.05
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,PEA,1,inst/inst2020,true,164.23252896563466,0.0,579.2623699413692,118121.47946328446,38046.98552653631,152260.04330933452,NaN,NaN,NaN,3.1007258892059326,1.95
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,PEA,2,inst/inst2020,true,162.3633346861422,0.0,534.0601522512748,117958.4466509289,51409.89656722019,152973.83433601217,NaN,NaN,NaN,3.1007258892059326,1.95
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,PEA,3,inst/inst2020,true,162.91430602500694,0.0,764.8648465956082,147818.54649994496,102891.42012803342,181722.72506517253,NaN,NaN,NaN,3.1007258892059326,1.95
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,PEA,4,inst/inst2020,true,163.83738915423444,0.0,541.5093228180738,119118.12288925536,46154.79222013606,158308.74500850105,NaN,NaN,NaN,3.1007258892059326,1.95
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,PEA,5,inst/inst2020,true,163.6581865917781,0.0,1077.5209541079748,146168.71087719686,104049.13697437294,170822.1291765405,NaN,NaN,NaN,3.1007258892059326,1.95
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,PEA,1,inst/inst2020,true,660.3750470007467,21.90439701022377,1336.7812618247037,43927.731987168365,0.5000000000000426,160492.51306286952,0.1605093726857554,0.000519055787046663,0.8647298639567694,3.2119901180267334,1.78
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,PEA,2,inst/inst2020,true,565.4560118917501,0.0,1295.0535830069427,131374.73710800376,68520.16408357212,181900.79015058163,0.2503526179038793,0.00018970033698841092,1.0,3.2119901180267334,1.78
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,PEA,3,inst/inst2020,true,674.0494287594935,48.01231968220078,1188.2503308808646,45577.144006442344,0.0,164371.25346975747,0.1518451513176846,5.658587512276956e-6,0.7267496211452426,3.2119901180267334,1.78
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,PEA,4,inst/inst2020,true,570.0461508728519,16.0,1461.7819269520985,130738.32670388791,80071.83148536201,172227.65386851013,0.33822908646393035,0.00012365217835076466,0.9292304398954899,3.2119901180267334,1.78
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,PEA,5,inst/inst2020,true,583.0547429965355,292.81968329916054,1107.6873947639044,94419.69852474547,81904.3050699717,101462.39946665354,0.29458595092961903,0.00028065533249407415,2.5551934220264285,3.2119901180267334,1.78
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,PEA,1,inst/inst2020,true,267.44289428548115,22.589112541072517,540.5089512295584,102050.35154413502,52024.423589387414,167578.7107510619,0.21584681487092583,0.0014557670210288947,0.8712300873668887,9.83602499961853,6.17
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,PEA,2,inst/inst2020,true,265.26213593882517,99.11866421072575,436.168870107313,101902.44872208209,66765.33146601378,131551.86277082222,0.1946253409632833,0.000623528723499471,0.8442127050479804,9.83602499961853,6.17
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,PEA,3,inst/inst2020,true,266.23256869167307,47.10779259262882,785.9798484877664,136903.24449981435,111919.09812215641,155667.67448687833,0.5603116308533415,0.004287339541774209,1.5848712221008368,9.83602499961853,6.17
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,PEA,4,inst/inst2020,true,266.1961419849264,34.58911254107251,657.8092811773757,136570.4694580026,99136.27470096726,155685.43571531426,0.776027749029116,0.0006498525268067985,2.0164831096512073,9.83602499961853,6.17
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,PEA,5,inst/inst2020,true,266.99422506307485,112.59268824468158,522.3659491234297,101656.7013965639,50155.59045914501,133921.4982157517,0.19193515323420118,2.846449458861199e-5,0.5520638463712638,9.83602499961853,6.17
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,PEA,6,inst/inst2020,true,267.4966873053121,70.8271213815414,495.42531929859314,102200.49606518414,64705.89311819372,139776.8996243784,0.2281560678394197,0.00010085386696836157,0.7197814490682749,9.83602499961853,6.17
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,PEA,7,inst/inst2020,true,266.4030081567056,71.21785099596309,532.3910385850481,101948.96541821466,52671.64147401936,141275.81928967263,0.22849812926741597,8.371489794656756e-5,0.767523992414645,9.83602499961853,6.17
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,PEA,8,inst/inst2020,true,263.65069592351887,22.589112541072517,468.31786636352496,100360.54432770198,59019.45431562961,144595.2014655119,0.27163566466684275,3.182779217017013e-5,0.8628218822727396,9.83602499961853,6.17
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,PEA,9,inst/inst2020,true,266.42977612974835,32.76448300973399,774.7779064672823,136469.28193972658,107557.44856509942,158036.60748670265,0.5671854645532728,3.8589057592372134e-5,1.7471377409660696,9.83602499961853,6.17
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,PEA,10,inst/inst2020,true,265.5345167325213,30.589112541072513,955.2484571662786,136050.69837611416,113851.93925945323,157188.05637596015,0.4418488525843574,0.000999468436657541,1.9842804159941163,9.83602499961853,6.17
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,PEA,1,inst/inst2020,true,185.96237808873386,0.0,986.2424382654415,142166.0453088536,89063.6999734376,184565.99768424482,0.7743781266884726,0.0003764081174613072,2.9444740690757896,6.5524749755859375,3.44
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,PEA,2,inst/inst2020,true,183.97078366187998,0.0,859.5763430707257,143590.315588027,96736.78336293597,184264.66643356133,0.9136120125872934,0.0007129441142064923,4.996034957496187,6.5524749755859375,3.44
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,PEA,3,inst/inst2020,true,186.62189954387068,0.0,904.9596127317236,145921.7730384293,101354.14770413571,187521.77419342732,0.8660002970075109,9.853120709074757e-5,4.612305713716726,6.5524749755859375,3.44
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,PEA,4,inst/inst2020,true,181.1109869233848,0.0,1301.4809006432279,137863.20597855625,110536.5469043167,154121.50583040196,0.8142520416583188,0.01681648983433987,2.826957860555117,6.5524749755859375,3.44
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,PEA,5,inst/inst2020,true,184.74150195253338,0.0,437.89343167717846,114951.49002917993,66120.20470508933,166939.22850102122,0.4817525906840581,0.0006879474836060506,1.709127394852417,6.5524749755859375,3.44
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,PEA,6,inst/inst2020,true,191.6774613532951,0.0,445.90556556829983,116830.82028357057,76525.81094449853,164860.8355622203,0.37877263333764444,0.00020415381079127493,1.520068985421394,6.5524749755859375,3.44
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,PEA,7,inst/inst2020,true,186.53058979704485,0.0,989.9457805515701,145564.8746651838,89160.05827400494,183607.25422790562,0.7897976256149837,0.0011487002512434827,4.751259344930149,6.5524749755859375,3.44
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,PEA,8,inst/inst2020,true,183.716946564801,0.0,388.7279111993747,114464.78767753174,73639.66840375782,174283.70772632942,0.3376806543789875,0.001073652639855534,1.1804626009521888,6.5524749755859375,3.44
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,PEA,9,inst/inst2020,true,185.5593406723312,0.0,796.3567844574143,144626.77090659636,117797.3197892467,161786.47859486396,0.79730275344196,0.02302949959362619,2.88440988132314,6.5524749755859375,3.44
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,PEA,10,inst/inst2020,true,173.25315122329243,0.0,1126.3213468262768,133264.79327340913,114059.65509056684,148943.41498386828,0.6868782539313916,0.00954341855255055,3.147517386854326,6.5524749755859375,3.44
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,PEA,1,inst/inst2020,true,198.2946479654458,12.11321608433607,501.8729113615053,139788.9514013412,124642.17641476364,155238.22400383113,1.0961478003030565,0.0007380232893270869,7.975695460272783,7.1478941440582275,4.29
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,PEA,2,inst/inst2020,true,212.043673149689,0.0,1220.3959360394285,152752.55627736152,139410.39961601497,160201.4711766132,0.8236917123011298,0.0063244381408276654,2.9565925290735553,7.1478941440582275,4.29
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,PEA,3,inst/inst2020,true,205.91200031252026,0.0,447.0644891766552,112672.46502069801,67942.44340046817,160740.766709283,0.47577726549594834,0.00017493601128038976,2.0138521784936336,7.1478941440582275,4.29
