InstanceNo,InstanceFile,NBstage,Childs,Periods,Theta,Avg_d,Dev_d,DemandProfile,J,BatteryScale,PVScale,Fairness,House,InstFolder,InstanceID,Status,PVReceivedExpected,PVReceivedMin,PVReceivedMax,CostExpected,CostMin,CostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,midday,5,1.0,1.0,PEA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,194.19146459709373,29.84670225151964,363.00695655861017,124702.92925519429,97194.70632883547,160855.4647309864,0.2893009315571898,0.005821990551725737,0.9119448485255706,12.458554983139038,1.96
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,midday,5,1.0,1.0,PEA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,195.4538716314511,26.20972564404605,431.35950493303807,124038.7104762293,71328.04624619757,156569.93528683257,0.29547025192405024,0.0022643813559674714,1.4044349758209833,12.458554983139038,1.96
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,midday,5,1.0,1.0,PEA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,193.4879921460788,20.69051265840699,423.4892642527424,122663.78803909071,82831.09167045524,156323.4402029962,0.33854620570107136,0.008234701068213616,0.8378585304185718,12.458554983139038,1.96
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,midday,5,1.0,1.0,PEA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,195.65819966227926,32.967626669124606,399.13080339960464,122737.0698299297,78776.05045309677,154313.90953003222,0.2568050090024437,0.0010608285202288585,1.1386539502211093,12.458554983139038,1.96
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,midday,5,1.0,1.0,PEA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,193.12717089702127,20.690512658407,398.2498444679628,122064.73726464534,82194.38841243023,160698.86040448424,0.3002273704899432,0.0003648428128782629,0.8092164917874513,12.458554983139038,1.96
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,midday,5,1.0,1.0,PEA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,176.38556185699886,14.062541737347706,449.95583479663037,129328.26768407138,89372.11418098159,189213.673983706,0.25569675463672525,0.006916426646824674,0.8953005009761795,5.074689865112305,2.53
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,midday,5,1.0,1.0,PEA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,177.61135602703033,13.501054728919664,500.829546752905,128643.38408047445,74795.56240106159,170295.30228362084,0.28594529522797874,0.0005730149231684679,1.109903338526011,5.074689865112305,2.53
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,midday,5,1.0,1.0,PEA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,176.77597029556125,15.185515754203788,382.61687272651,128621.56989037292,86525.58228626277,166259.6134143851,0.258851591170007,0.003956930439348836,0.7370467604254366,5.074689865112305,2.53
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,midday,5,1.0,1.0,PEA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,183.12253636990386,19.67445195488532,476.18575179343316,134057.2031351128,85926.37650585461,170693.6153507791,0.27821314420197085,0.0022967730433469265,1.4411031472171885,5.074689865112305,2.53
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,midday,5,1.0,1.0,PEA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,182.7249383456002,22.85092569065497,475.09561889392177,133559.04829475196,82031.77224303682,169804.4054986931,0.24861624052591058,0.005921562298432033,0.9879452650232696,5.074689865112305,2.53
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,midday,5,1.0,1.0,PEA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,150.54590906719983,2.335295414830437,463.1008764911616,130479.76272725884,81361.4952276363,158535.15904657007,0.5308480289161038,0.012278176930405912,2.542965205571203,3.483518123626709,2.12
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,midday,5,1.0,1.0,PEA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,151.40442777098232,2.5144266090328697,483.492668392297,130849.44891697663,69879.41533921118,164326.72228301616,0.4493806844487084,0.005689572657376615,1.8419689212325996,3.483518123626709,2.12
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,midday,5,1.0,1.0,PEA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,149.60192029424917,2.5144266090328697,418.66808952019187,129832.66784617468,81445.1557277414,156723.98451836707,0.5363838937158891,0.007659574694359172,3.2012944450336844,3.483518123626709,2.12
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,midday,5,1.0,1.0,PEA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,151.6673238364654,2.335295414830437,547.1026558892435,130258.92640512518,57676.62994870776,161911.1154985428,0.4908557029097457,0.008435505753857826,1.5623315180236437,3.483518123626709,2.12
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,midday,5,1.0,1.0,PEA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,150.32234401064852,2.335295414830438,558.2979424908658,130051.5702626886,65587.61664920297,158718.94349452932,0.3990044273768446,0.007627753522802038,2.0855659090687237,3.483518123626709,2.12
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,midday,5,1.0,1.0,PEA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,233.28967375874976,6.515978327601038,571.5514095926478,119110.89758622786,57505.139487551336,172808.13417558052,0.32729060407265903,0.0003457391398374569,1.947069744481355,5.432512998580933,3.47
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,midday,5,1.0,1.0,PEA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,231.8058666540848,10.515978327601037,563.6341062585243,115047.02589742275,54274.510319834066,155386.909430587,0.22567260892674912,0.0014154281115272456,1.3009666520370666,5.432512998580933,3.47
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,midday,5,1.0,1.0,PEA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,229.8267160734507,12.963659198679027,648.279098858156,113939.74983504991,45686.11664264069,157521.79718891674,0.27355176742740456,0.0010888912820077035,0.9438611596369971,5.432512998580933,3.47
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,midday,5,1.0,1.0,PEA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,233.51542289716417,12.068297456523048,638.6694601697831,117431.1823146567,41873.4320253303,167141.05442207854,0.2152676205059312,0.0007739882275208576,0.815116286308733,5.432512998580933,3.47
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,midday,5,1.0,1.0,PEA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,230.46747251323544,10.515978327601038,543.8616181973239,115776.65691243454,65023.55459443022,168755.98130688476,0.2684924569714765,1.6047230694132895e-5,1.6739738045835268,5.432512998580933,3.47
