InstanceNo,InstanceFile,NBstage,Childs,Periods,Theta,Avg_d,Dev_d,DemandProfile,J,BatteryScale,PVScale,Fairness,InstFolder,InstanceID,Status,ExpectedCost,ScenarioCostExpected,ScenarioCostMin,ScenarioCostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
3,Drahi_3.csv,6,4,4,0.6,100.0,10.0,midday,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.2092742442261784e6,1.209274244226175e6,837692.1614994876,1.4754366206351006e6,0.3972792659268235,0.0024301066796858822,2.0742731235169933,79.65705585479736,71.11
3,Drahi_3.csv,6,4,4,0.6,100.0,20.0,midday,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.3664782475374937e6,1.366478247537498e6,1.1859518767283391e6,1.5700055655736239e6,0.7109098840356608,0.0001732420264148201,83.14620698694287,69.97152161598206,61.12
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,midday,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,437032.1071047676,437032.1071047693,309368.22259719146,615611.8739858868,0.2762437212668499,2.204844753308372e-5,1.5376874826517124,18.18563985824585,15.43
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,midday,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,503061.1037247013,503061.1037247019,292043.0723707046,744113.8644359041,0.22104931050660376,4.846759518075634e-5,1.2815134735565663,18.976905584335327,15.86
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,midday,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,406672.44456068677,406672.44456068636,36443.690203419836,812090.278432723,0.18817517496528732,0.0006432576971243315,1.9774753542784467,19.052175998687744,17.8
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,midday,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,398204.8493530444,398204.8493530429,36825.13705469913,816403.630254756,0.19603822985934233,0.00048667596678616745,1.2916311877215063,22.840914249420166,15.99
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,midday,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.3100027996509941e6,1.310002799650997e6,1.1051501370048774e6,1.5196594088890795e6,0.4538438549648968,0.0015397916086628157,2.0910607758793596,79.0779619216919,71.61
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,midday,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.2624541934428841e6,1.2624541934428848e6,1.0876677072067922e6,1.4063260239506161e6,0.5062306056857138,6.295342859124712e-6,2.9559007120293943,58.35897493362427,52.37
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,midday,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.0706334188879242e6,1.0706334188879235e6,470694.5527352113,1.476632578472691e6,0.285585770579248,0.0002927358766940919,4.291058412919684,69.073401927948,61.64
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,midday,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.125374884069236e6,1.1253748840692337e6,517426.2691710009,1.5787671327132848e6,0.3154834503927163,5.0890579578568585e-5,3.4273213970245946,54.28787589073181,47.84
5,Drahi_5.csv,6,4,4,0.2,100.0,10.0,midday,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,453558.4493929181,453558.4493929182,237253.16574718722,661032.9659317128,0.24060692536166273,0.0008953398734544624,1.321461758135442,12.563385009765625,11.0
5,Drahi_5.csv,6,4,4,0.2,100.0,20.0,midday,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,458283.0578342871,458283.05783428566,228617.10330915122,671646.7850156516,0.2523361100915484,0.0007944925993510394,1.3518869452357516,12.928295850753784,9.91
5,Drahi_5.csv,6,4,4,0.6,100.0,10.0,midday,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,488540.87483841385,488540.87483841676,35518.818437468806,752830.020343976,0.3082832454570535,0.0002213667107052372,3.689666749990835,10.186349153518677,7.0
5,Drahi_5.csv,6,4,4,0.6,100.0,20.0,midday,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,597841.9870997872,597841.9870997908,171596.55338961192,813877.5574966823,0.8939347033541072,0.0002784028655514078,33.28510012021031,14.042456150054932,12.42
5,Drahi_5.csv,6,4,4,0.2,100.0,10.0,midday,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.263794682659037e6,1.263794682659039e6,1.044439841272655e6,1.4379533283810546e6,0.4773284640490076,0.00035328684760527803,3.199875021344286,70.74764776229858,62.09
5,Drahi_5.csv,6,4,4,0.2,100.0,20.0,midday,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.2262425483728151e6,1.226242548372811e6,1.019651220810859e6,1.3780591743978322e6,0.5027448240368381,0.0016497711832536303,2.0193336674801547,54.17245101928711,50.58
5,Drahi_5.csv,6,4,4,0.6,100.0,10.0,midday,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.1868296401900353e6,1.1868296401900286e6,653106.6394845378,1.5394622720995885e6,0.32224695173680784,0.00013198153592803845,2.8231647408020732,45.03957486152649,41.99
5,Drahi_5.csv,6,4,4,0.6,100.0,20.0,midday,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,986310.9824698777,986310.9824698773,643664.9153256037,1.3910453948880013e6,0.23746308849765724,7.24639720082522e-5,1.2517098106080626,40.22945022583008,36.88
6,Drahi_6.csv,6,4,4,0.2,100.0,10.0,midday,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,451030.6692915201,451030.6692915183,216224.11855516402,654744.812468242,0.2720131537748345,0.0011635931096229584,1.951590279942611,10.655166864395142,8.11
6,Drahi_6.csv,6,4,4,0.2,100.0,20.0,midday,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,487462.37657282717,487462.37657282606,259421.28054463796,649259.5670888163,0.3118356242044148,0.002046059687359566,1.7576607590754063,12.259540796279907,9.36
6,Drahi_6.csv,6,4,4,0.6,100.0,10.0,midday,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,584453.1907962646,584453.1907962648,175550.40292140463,810260.4327047584,0.5078273370012457,0.0009436353720077781,20.317187746563025,13.795929670333862,10.89
6,Drahi_6.csv,6,4,4,0.6,100.0,20.0,midday,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,423907.5996791534,423907.5996791533,74787.72760723604,843201.4726120979,0.20870198998306938,3.8114344930850065e-5,1.6400675781487974,9.458988189697266,7.48
6,Drahi_6.csv,6,4,4,0.2,100.0,10.0,midday,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.226810200117064e6,1.22681020011707e6,1.0675310257325757e6,1.4213005714684166e6,0.4735577451645024,0.0006836707008292844,3.3551459961893277,46.919936418533325,44.14
6,Drahi_6.csv,6,4,4,0.2,100.0,20.0,midday,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.2477156886560877e6,1.2477156886560977e6,1.0173818022283012e6,1.4177512530178209e6,0.34928957471125044,3.291696412074255e-6,2.7444900763005595,40.63849329948425,36.32
6,Drahi_6.csv,6,4,4,0.6,100.0,10.0,midday,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.2692451123251312e6,1.269245112325128e6,960255.6718669441,1.6036070401807907e6,0.3537812604014462,0.0001616674524019555,2.079784299905988,31.21764826774597,28.36
6,Drahi_6.csv,6,4,4,0.6,100.0,20.0,midday,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.1248247587935831e6,1.124824758793584e6,487134.97547002597,1.4778141814627387e6,0.34850131496916403,0.00014306688235594212,4.257855796347894,35.99178099632263,32.98
7,Drahi_7.csv,6,4,4,0.2,100.0,10.0,midday,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,472168.6722492578,472168.67224926286,228696.25316030835,759534.9243171763,0.2679813689402179,0.0016049535772403268,2.2334354987424976,8.748546600341797,7.06
7,Drahi_7.csv,6,4,4,0.2,100.0,20.0,midday,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,387928.3943857131,387928.39438571344,195631.10582253028,600506.3534789851,0.15912058213373087,0.00029516913689434587,0.7668752031286462,14.222105264663696,11.52
7,Drahi_7.csv,6,4,4,0.6,100.0,10.0,midday,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,407122.63377546606,407122.63377546787,94302.1320668572,692749.0705545621,0.25719626052399075,8.686310266176354e-5,1.9539538988237175,11.856176137924194,8.04
7,Drahi_7.csv,6,4,4,0.6,100.0,20.0,midday,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,480662.4528151008,480662.4528150996,120145.40635005035,805624.4171711686,0.337002406791055,0.001063117134859895,2.4001348882359057,12.549989938735962,8.94
7,Drahi_7.csv,6,4,4,0.2,100.0,10.0,midday,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.2241092674856551e6,1.2241092674856533e6,1.0478399665107352e6,1.4057237554534802e6,0.31227061799120515,9.328083477296607e-5,1.3657781810758882,49.27863383293152,45.93
7,Drahi_7.csv,6,4,4,0.2,100.0,20.0,midday,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.2813920976807743e6,1.2813920976807715e6,1.0401567444993514e6,1.490268127391277e6,0.4754583722599187,4.641625324847663e-5,3.293762916007859,43.90030860900879,40.77
7,Drahi_7.csv,6,4,4,0.6,100.0,10.0,midday,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.190104847660497e6,1.1901048476604987e6,464698.1995161413,1.591196045487763e6,0.31387646545529574,9.486808442027082e-5,3.2744090466791795,33.74781632423401,30.6
7,Drahi_7.csv,6,4,4,0.6,100.0,20.0,midday,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.234514353423053e6,1.2345143534230452e6,615619.4257313246,1.513985533682997e6,0.38792504973387454,0.00027553882658436186,3.1795492055934362,35.40450644493103,32.74
8,Drahi_8.csv,6,4,4,0.2,100.0,10.0,midday,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,457836.17148224387,457836.1714822451,216803.65462711715,604405.6187531892,0.2649298326571449,0.00031244434995838176,1.2531341780068233,8.101948976516724,6.68
8,Drahi_8.csv,6,4,4,0.2,100.0,20.0,midday,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,460651.2642143563,460651.2642143573,272262.122967095,708107.077977092,0.2724234304853182,0.0005728515092960514,1.1803752958099951,6.945768117904663,6.08
8,Drahi_8.csv,6,4,4,0.6,100.0,10.0,midday,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,409501.3318660364,409501.3318660358,30828.08461686933,754778.1041917901,0.2635614832942727,8.092182339770185e-5,9.329273557525468,7.473393201828003,6.17
8,Drahi_8.csv,6,4,4,0.6,100.0,20.0,midday,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,386286.5146186088,386286.51461860706,68144.13550742096,733925.5600585644,0.19497829216919713,0.0003768794445633448,1.3133801362511366,8.336426973342896,7.53
8,Drahi_8.csv,6,4,4,0.2,100.0,10.0,midday,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.2370050342564536e6,1.2370050342564562e6,1.0466102343178918e6,1.3825896756994347e6,0.3534360988325005,0.0021894677546601482,1.3365776522222146,28.818370580673218,26.2
8,Drahi_8.csv,6,4,4,0.2,100.0,20.0,midday,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.206380086560684e6,1.2063800865606845e6,1.0702210727569987e6,1.4060623981169309e6,0.30179207926711477,0.00040221183477017435,1.6960766205906508,37.665374517440796,34.16
8,Drahi_8.csv,6,4,4,0.6,100.0,10.0,midday,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.2782551889868635e6,1.2782551889868684e6,909478.4754191281,1.5358646234041199e6,0.4754147073772138,3.6631372149659276e-5,5.945443510049961,36.659809827804565,34.02
8,Drahi_8.csv,6,4,4,0.6,100.0,20.0,midday,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.109506502385204e6,1.1095065023852016e6,550639.8750292348,1.456762248232434e6,0.7231561915147944,0.0005071537421003668,152.25867720761357,40.719096660614014,38.22
9,Drahi_9.csv,6,4,4,0.2,100.0,10.0,midday,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,480500.45358196343,480500.45358196204,371755.6762941148,599965.8571223612,0.2724862227716427,0.0005665928063391177,1.2670038540351873,13.222744941711426,9.99
9,Drahi_9.csv,6,4,4,0.2,100.0,20.0,midday,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,576508.8491688533,576508.8491688553,446400.2940932375,738167.6936779382,0.39289493285877164,0.0001097304779237548,1.62133737792423,13.209673166275024,11.41
9,Drahi_9.csv,6,4,4,0.6,100.0,10.0,midday,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,500602.5953916294,500602.5953916311,142202.29078510968,804684.4911359211,0.25920186554445557,0.00011846988780788516,2.137707896709551,8.158813953399658,7.23
9,Drahi_9.csv,6,4,4,0.6,100.0,20.0,midday,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,524801.2569878513,524801.256987852,167837.1851476142,762870.6462365207,0.33565157996425815,6.670160878123916e-5,2.5017761110724046,9.971378803253174,8.56
9,Drahi_9.csv,6,4,4,0.2,100.0,10.0,midday,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.3070074600714517e6,1.307007460071449e6,1.1661559647895172e6,1.4980135604165583e6,0.5536947502163001,9.588913502457308e-5,4.600844251328426,41.06602931022644,38.28
9,Drahi_9.csv,6,4,4,0.2,100.0,20.0,midday,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.2603144977327231e6,1.2603144977327257e6,1.0830524172730073e6,1.3910632503213575e6,0.3576431699756245,0.00047472428866788787,1.8591059705920374,33.9573233127594,31.4
9,Drahi_9.csv,6,4,4,0.6,100.0,10.0,midday,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.12454228798086e6,1.1245422879808566e6,664726.8038648745,1.5362667152963171e6,0.29220842607543174,0.0007723545061899978,2.7136036312651397,27.842087984085083,25.47
9,Drahi_9.csv,6,4,4,0.6,100.0,20.0,midday,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.2948606023126452e6,1.2948606023126433e6,924039.806766712,1.5288219790021067e6,0.35746407636437855,0.00014883990414744214,3.5347923684363605,42.762545585632324,38.76
10,Drahi_10.csv,6,4,4,0.2,100.0,10.0,midday,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,558054.6860205153,558054.686020519,436150.19474515656,686332.9786655139,0.30062660763202703,2.361340049530255e-6,1.0204858865737234,14.689005851745605,13.0
10,Drahi_10.csv,6,4,4,0.2,100.0,20.0,midday,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,612071.1607667744,612071.1607667782,496863.1609312003,700014.6958499455,0.43828970953809376,0.00010160331938116053,1.967530699256897,10.60261344909668,9.61
10,Drahi_10.csv,6,4,4,0.6,100.0,10.0,midday,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,485266.5029812197,485266.5029812197,211520.7619300746,735697.0932971796,0.25956264319701916,0.0027300641624625043,1.6947849876577834,6.785787105560303,5.87
10,Drahi_10.csv,6,4,4,0.6,100.0,20.0,midday,5,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,533651.1537542628,533651.1537542624,273331.12517231924,733554.0982694861,0.3440224613598556,0.0013843318510098784,2.56485144615073,6.735913515090942,5.94
10,Drahi_10.csv,6,4,4,0.2,100.0,10.0,midday,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4106561413133633e6,1.4106561413133682e6,1.2697877421539803e6,1.552584718446699e6,0.4716325023693295,5.624052891656946e-6,2.45323032514831,32.506006479263306,30.26
10,Drahi_10.csv,6,4,4,0.2,100.0,20.0,midday,10,1.0,1.0,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.3986687802336696e6,1.398668780233667e6,1.2459562387870306e6,1.5120143585148556e6,0.4612533532565059,0.0005185139279375761,2.1061979142381393,42.64342474937439,39.7
