InstanceNo,InstanceFile,NBstage,Childs,Periods,Theta,Avg_d,Dev_d,J,BatteryScale,PVScale,Fairness,InstFolder,Status,ExpectedCost,ScenarioCostExpected,ScenarioCostMin,ScenarioCostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
2,Drahi_2.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,SA,inst/inst2020,true,1.4306785514751112e6,1.4306785514750974e6,1.184001769460156e6,1.5445230620073588e6,0.06612444559717155,3.735619508004494e-6,0.6514466709627261,92.29000496864319,29.32
2,Drahi_2.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,SA,inst/inst2020,true,1.3576232227044622e6,1.3576232227044555e6,1.1346604465749864e6,1.5142112428257624e6,0.07186588227570877,3.878294171775174e-5,0.6786625989226363,98.82575488090515,45.13
3,Drahi_3.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,SA,inst/inst2020,true,646477.5648568359,646477.5648568339,420012.8828621431,772900.9294461191,0.1844554303841504,0.00010140844226149127,0.7048765856435717,24.803426027297974,5.48
3,Drahi_3.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,SA,inst/inst2020,true,566295.767441165,566295.7674411632,393516.72094945976,738552.2854541923,0.17414944078556474,0.00014166900217438757,0.698882534521174,25.802805185317993,11.27
3,Drahi_3.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,SA,inst/inst2020,true,553422.6484480309,553422.6484480329,358419.4997907679,737758.5885945596,0.26963389773896546,4.5402020024759056e-5,1.383655056326139,37.17855501174927,19.48
3,Drahi_3.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,SA,inst/inst2020,true,643179.4012110537,643179.4012110577,402099.22210249736,798383.3788928133,0.17428215585246054,0.00020042531100417384,0.8632089726195871,27.34034490585327,11.18
3,Drahi_3.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,inst/inst2020,true,1.2982542426979993e6,1.2982542426980056e6,1.1031407822507638e6,1.4481144795801998e6,0.10271451491715565,1.5582002227492836e-5,0.7002667231887875,119.79109501838684,57.22
3,Drahi_3.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,SA,inst/inst2020,true,1.4463888781011507e6,1.446388878101149e6,1.3587606976640124e6,1.5473390076220692e6,0.0412089452093185,3.660112503126234e-6,0.2823009528090531,80.41990900039673,21.03
3,Drahi_3.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,SA,inst/inst2020,true,1.438804569950269e6,1.4388045699502926e6,1.0252782534884821e6,1.6107751922146904e6,0.17604915848236183,2.1021495993556743e-5,0.9910917533361515,102.24937701225281,50.42
3,Drahi_3.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,SA,inst/inst2020,true,1.3428580816671457e6,1.3428580816671455e6,1.0457901727644412e6,1.5862316208588397e6,0.09304438642654256,6.875944615969937e-6,0.43038337109596214,71.32860612869263,21.67
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,SA,inst/inst2020,true,756536.9132139363,756536.9132139537,510085.90854764404,1.6191842786666605e8,0.4229749964122056,0.0004998120305233848,3.0349684805104693,29.73431396484375,13.58
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,SA,inst/inst2020,true,587468.2034974693,587468.2034974677,387478.0446128517,775705.3076424072,0.24438164045343025,3.366963290476263e-5,0.8246804300453634,29.335188150405884,12.99
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,SA,inst/inst2020,true,557072.142532889,557072.1425328897,248341.09356241164,897459.2328358819,0.47015538475673113,0.0025838517273386722,2.622672900800393,15.84510612487793,3.21
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,SA,inst/inst2020,true,679967.2858013551,679967.2858013547,423266.1999879853,1.2373442565553111e8,0.42100219700506303,3.119810408374808e-5,3.688177920590463,28.606332063674927,11.55
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,inst/inst2020,true,1.2976646274409625e6,1.2976646274409634e6,952457.0054991635,1.469488131424642e6,0.11756512329134941,2.2431362682668958e-5,0.822291111338095,77.05009007453918,36.53
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,SA,inst/inst2020,true,1.511582781794534e6,1.511582781794541e6,1.246297893242868e6,6.104891670680617e7,0.13552913026843363,1.0747192359415701e-5,8.860023596065046,67.43321108818054,23.01
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,SA,inst/inst2020,true,1.2548303007749466e6,1.254830300774948e6,684505.361380679,1.5548957067932785e6,0.131019882069291,3.0379193958348787e-5,1.2929631312460774,81.92819905281067,42.22
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,SA,inst/inst2020,true,1.3661449476161685e6,1.3661449476161688e6,866715.7005026,1.607903503512106e6,0.25660342676367454,9.923856330739407e-5,1.1604680460512833,100.43269205093384,53.62
5,Drahi_5.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,SA,inst/inst2020,true,604064.2231111507,604064.2231111516,398655.79883636977,790584.2733408466,0.2438427718599829,2.4699483605360525e-5,0.8601965072542659,26.475363969802856,8.11
5,Drahi_5.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,SA,inst/inst2020,true,716425.046357249,716425.0463572489,667530.5289638179,765437.6610076595,0.041218755977149434,2.250181500062824e-6,0.20630118360795716,17.266779899597168,2.72
5,Drahi_5.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,SA,inst/inst2020,true,622106.0883491195,622106.0883491136,328278.1441374548,5.085358136786521e7,0.45859516917397014,0.0003154289558876547,3.773553375086786,31.394808053970337,16.1
5,Drahi_5.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,SA,inst/inst2020,true,580449.6673436327,580449.6673436284,286278.4909657128,3.890196807186872e7,0.42473730366983253,0.0007042063929570912,3.261352352180733,23.335007190704346,7.44
5,Drahi_5.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,inst/inst2020,true,1.3317668282810226e6,1.3317668282810147e6,1.1091383663440235e6,1.5547195244665246e6,0.11376739625217899,1.120658544600202e-5,0.604656157822169,98.89658284187317,49.37
5,Drahi_5.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,SA,inst/inst2020,true,1.342680872440808e6,1.3426808724408203e6,964065.7406758061,1.5461690458721956e6,0.15033733348427616,2.9866353750188093e-5,0.8935978377862694,124.0758159160614,79.47
5,Drahi_5.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,SA,inst/inst2020,true,1.526934984474304e6,1.5269349844743179e6,1.2245288262842905e6,4.2940994606717445e7,0.18718674277997813,0.00010588437922278762,8.864820589335995,101.7131757736206,45.59
5,Drahi_5.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,SA,inst/inst2020,true,1.3855010621393148e6,1.3855010621393363e6,833965.9949355787,1.0641327140128957e8,0.2941534557729847,3.93797211917637e-6,4.5994778579067255,94.7610399723053,46.96
6,Drahi_6.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,SA,inst/inst2020,true,694584.0658223438,694584.0658223394,515982.499952474,7.881290442540962e7,0.29974392714550924,0.00027818135110078897,3.9352159651117207,29.263336896896362,17.96
6,Drahi_6.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,SA,inst/inst2020,true,670267.3905098577,670267.3905098927,472529.26034628775,3.66792036542239e7,0.26715522038276235,2.4070150982499047e-5,3.3742748145599637,32.418200969696045,17.95
6,Drahi_6.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,SA,inst/inst2020,true,590099.8475361217,590099.8475361133,254842.65157830922,874324.0330152785,0.5103667847042674,0.0005863037318734381,3.2399827981629854,19.475630044937134,4.8
6,Drahi_6.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,SA,inst/inst2020,true,612975.8426646199,612975.8426646163,319553.4594445297,1.1143137907843137e8,0.47979588194594086,0.0008913199676084752,2.718234677209697,27.814434051513672,16.21
6,Drahi_6.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,inst/inst2020,true,1.4138447855760574e6,1.413844785576065e6,1.122952546115006e6,1.5673285697886671e6,0.14402783843173605,4.872750464855865e-5,0.8548588833314211,81.33591604232788,34.43
6,Drahi_6.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,SA,inst/inst2020,true,1.4463333531436007e6,1.446333353143598e6,1.2609202105090101e6,1.5787166827722846e6,0.08164882108633192,6.21308942217493e-5,0.35740847374118856,59.59123706817627,12.39
6,Drahi_6.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,SA,inst/inst2020,true,1.319241760808465e6,1.3192417608084707e6,792328.4487503142,1.566259782756913e6,0.13097779499855294,3.874355791741089e-5,1.0805969987269572,93.12185502052307,48.03
6,Drahi_6.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,SA,inst/inst2020,true,1.3055809172735582e6,1.3055809172735645e6,990348.2927595925,1.5496020490693767e6,0.11888298332794284,1.2571408830459736e-5,0.7703218230210437,97.19957995414734,49.38
7,Drahi_7.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,SA,inst/inst2020,true,698594.2694214755,698594.2694214775,641491.4265741915,758547.8924411559,0.05499868968419073,1.0078664359596723e-6,0.2322562661282646,15.432507991790771,2.42
7,Drahi_7.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,SA,inst/inst2020,true,702575.0041811914,702575.0041812005,550715.5429916679,830668.6575343852,0.2058256418001516,8.03170896721461e-5,0.6917057383690103,25.151476860046387,10.49
7,Drahi_7.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,SA,inst/inst2020,true,626910.6473183014,626910.6473183087,345936.5852882019,860698.8112878231,0.3904801041190516,7.368087064852578e-5,2.4943577524441354,26.968650102615356,11.99
7,Drahi_7.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,SA,inst/inst2020,true,747008.9453855976,747008.945385592,426879.6112283403,2.0413035825909102e8,0.574193037758308,0.00023668139376005712,3.939722015736459,32.91352200508118,21.93
7,Drahi_7.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,inst/inst2020,true,1.3649797182071435e6,1.364979718207163e6,1.088918070606251e6,1.5530575149036937e6,0.14223739217535744,2.51008314591968e-6,0.7654864526628281,85.0573480129242,47.84
7,Drahi_7.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,SA,inst/inst2020,true,1.4157241706312385e6,1.4157241706312306e6,1.0958616787920166e6,1.644799024793926e6,0.16985338189296406,5.75270324117302e-5,0.8828891395623086,68.67422485351562,28.81
7,Drahi_7.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,SA,inst/inst2020,true,1.3605423426346416e6,1.3605423426346583e6,843632.1624174695,4.579953239818699e7,0.3062488454731871,5.033054898457997e-5,9.079947844819786,85.66002821922302,42.39
7,Drahi_7.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,SA,inst/inst2020,true,1.1480866017888316e6,1.148086601788826e6,596489.2724172608,1.5036194595166242e6,0.15059259661211488,2.3452629801768214e-5,0.9337775138912385,93.07131505012512,42.39
8,Drahi_8.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,SA,inst/inst2020,true,667569.3410681401,667569.3410681211,511123.51358778425,3.588134996402715e7,0.26849929231965003,1.282161613543226e-5,3.90093164059076,25.2154438495636,9.79
8,Drahi_8.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,SA,inst/inst2020,true,687187.7399489542,687187.7399489547,478840.8905461369,8.552517220161308e7,0.3525323132439662,0.0001651845358977316,3.467111136604959,29.913805961608887,12.92
8,Drahi_8.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,SA,inst/inst2020,true,520484.56873413,520484.5687341291,253667.83157153754,749973.5792860627,0.2962912335312096,0.00011270604268081434,1.5721788015950797,18.16761302947998,5.15
8,Drahi_8.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,SA,inst/inst2020,true,617208.4831405694,617208.4831405677,295320.3503139651,1.6818625421700287e8,0.6541764080090073,9.70093495708882e-6,2.230946846417849,30.488524198532104,14.54
8,Drahi_8.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,inst/inst2020,true,1.4305586101353713e6,1.4305586101353627e6,1.200150962117277e6,1.5840743568392792e6,0.14793817030053386,3.988822684800329e-6,0.8143081676498486,101.51706409454346,59.32
8,Drahi_8.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,SA,inst/inst2020,true,1.3332212021998323e6,1.3332212021998276e6,997096.1347457811,1.5288273297772713e6,0.10985421039270234,9.673993566237729e-6,0.671958123137689,84.31498408317566,36.82
8,Drahi_8.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,SA,inst/inst2020,true,1.3706142114667085e6,1.37061421146671e6,835230.1032762427,1.5999435682551796e6,0.18472688693820508,4.99436491097474e-6,0.999366990179433,84.67728400230408,40.22
8,Drahi_8.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,SA,inst/inst2020,true,1.4041121938929039e6,1.4041121938929113e6,948994.8795905326,1.5406604792395157e8,0.2836890228032799,4.5053861358710504e-5,7.488759822955999,89.10447883605957,44.7
9,Drahi_9.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,SA,inst/inst2020,true,581930.038863509,581930.0388635029,339963.2724164295,758374.7522088848,0.15474702986707328,2.535013982360107e-5,0.8395442559648236,29.798882007598877,15.7
9,Drahi_9.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,SA,inst/inst2020,true,602858.7217935914,602858.7217935891,376992.72104736295,792954.6257297386,0.18166385009551528,6.112948486030766e-5,0.7793356316130104,15.675741910934448,2.92
9,Drahi_9.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,SA,inst/inst2020,true,766872.918304095,766872.9183041018,543150.1838814868,4.091666776500944e7,0.5634829029504096,0.008635989893885114,3.6888115887358084,18.615203142166138,3.41
9,Drahi_9.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,SA,inst/inst2020,true,748776.1623301246,748776.1623301315,446080.5308877277,1.5254636373931128e8,0.4665831924962309,0.0003088286167498259,4.302830012816317,31.66634202003479,18.28
9,Drahi_9.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,inst/inst2020,true,1.3638177290240978e6,1.3638177290241125e6,1.0969449216922647e6,1.5190877324307808e6,0.14601728556010224,6.064685263038325e-5,0.8354901560530072,101.00997281074524,51.48
9,Drahi_9.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,SA,inst/inst2020,true,1.289689073691357e6,1.2896890736913444e6,1.0674315891255855e6,1.5236256564315276e6,0.12465175576590479,2.2147957508176252e-6,0.6761516196397059,76.92105007171631,32.86
9,Drahi_9.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,SA,inst/inst2020,true,1.4150931818211756e6,1.4150931818211745e6,897876.8380855884,5.81599029045588e6,0.24582010203339325,0.00018167841461322809,6.1170433942874185,83.13242411613464,35.57
9,Drahi_9.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,SA,inst/inst2020,true,1.470241440358198e6,1.470241440358193e6,1.0367355744517852e6,1.5018730403565094e8,0.29564442061397234,4.691570684068477e-6,6.032562853827013,62.64176797866821,23.01
10,Drahi_10.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,SA,inst/inst2020,true,602131.2897622336,602131.2897622319,490447.2214913706,677196.884148067,0.0880694826859101,0.00010775673978879514,0.378613904595623,17.769380807876587,3.91
10,Drahi_10.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,SA,inst/inst2020,true,655638.5341939366,655638.5341939414,447738.0808824017,802532.7216163841,0.12367884956397109,2.4817949721575397e-5,0.8133725451196353,30.4811110496521,18.3
10,Drahi_10.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,SA,inst/inst2020,true,709933.6020845878,709933.6020846003,509689.99145536753,897066.2496905102,0.1930515955351121,0.00012094594895911124,0.7495793012661999,21.535703897476196,8.1
10,Drahi_10.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,SA,inst/inst2020,true,523644.5653063902,523644.56530639424,254882.93642332644,797714.5471604561,0.19754062479665227,4.933952524306622e-6,2.1191704518878125,19.48347806930542,7.24
10,Drahi_10.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,inst/inst2020,true,1.3597771111785106e6,1.3597771111785085e6,1.2455499677776326e6,1.461891772136144e6,0.10502208457618006,4.7954441707364306e-6,0.5065126445568057,85.3136260509491,39.24
10,Drahi_10.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,SA,inst/inst2020,true,1.302272306435906e6,1.302272306435903e6,1.1029419973198874e6,1.492222643100222e6,0.07703721867376832,8.026734205265211e-6,0.4226907548021799,96.96971297264099,38.04
10,Drahi_10.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,SA,inst/inst2020,true,1.3834537102087429e6,1.383453710208756e6,1.142083826626228e6,1.5297479244378936e6,0.099760920341818,4.498329406700704e-6,0.707167791184814,96.97435712814331,47.6
10,Drahi_10.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,SA,inst/inst2020,true,1.3033637417063715e6,1.3033637417063755e6,1.0089423293849257e6,1.55651813535363e6,0.10058330538563749,2.737498925845232e-6,0.705277395597037,88.35567903518677,33.14
