InstanceNo,InstanceFile,NBstage,Childs,Periods,Theta,Avg_d,Dev_d,DemandProfile,J,BatteryScale,PVScale,Fairness,InstFolder,InstanceID,Status,ExpectedCost,ScenarioCostExpected,ScenarioCostMin,ScenarioCostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed2,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,726259.2297706233,726259.2297706258,715938.3804551791,741799.5776048766,NaN,NaN,NaN,3.6000990867614746,0.41
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed2,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,683236.1708428551,683236.1708428537,626710.8086597641,730774.3828138075,NaN,NaN,NaN,1.8482701778411865,0.91
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed2,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,734386.8181102041,734386.8181102059,664950.7769026496,777659.2194301669,NaN,NaN,NaN,2.1069650650024414,1.34
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed2,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,731380.2766216451,731380.2766216445,662866.2427899245,792883.7122612383,NaN,NaN,NaN,2.296038866043091,1.25
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed2,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.491779318842811e6,1.491779318842811e6,1.4334144961669447e6,1.5493866685624258e6,NaN,NaN,NaN,5.968702077865601,3.73
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed2,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4405557024292105e6,1.4405557024292096e6,1.366442859718148e6,1.5184205810266405e6,NaN,NaN,NaN,5.662840843200684,3.38
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed2,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4279830499459226e6,1.4279830499459263e6,1.35408550168359e6,1.493864792949967e6,NaN,NaN,NaN,6.145081996917725,3.35
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed2,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.5490175839907918e6,1.5490175839907895e6,1.445447188913336e6,1.6240983204311237e6,NaN,NaN,NaN,6.152206897735596,3.67
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,mixed2,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,748833.6093817926,748833.609381802,714108.3071160759,790670.809912058,NaN,NaN,NaN,3.2350690364837646,1.72
2,Drahi_2.csv,6,4,4,0.2,100.0,20.0,mixed2,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,710133.4498148886,710133.4498148899,657609.7644877031,774164.09705619,NaN,NaN,NaN,2.9074161052703857,1.68
2,Drahi_2.csv,6,4,4,0.6,100.0,10.0,mixed2,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,757412.8035809445,757412.8035809442,718071.575344827,790580.6522189527,NaN,NaN,NaN,2.7829887866973877,1.74
2,Drahi_2.csv,6,4,4,0.6,100.0,20.0,mixed2,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,750473.8502952424,750473.8502952423,668877.5998798502,837621.4587735984,NaN,NaN,NaN,3.52067494392395,2.54
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,mixed2,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4966253392620627e6,1.4966253392620587e6,1.4459394581011506e6,1.540076287569498e6,NaN,NaN,NaN,9.037451982498169,5.25
2,Drahi_2.csv,6,4,4,0.2,100.0,20.0,mixed2,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4438776302883632e6,1.4438776302883616e6,1.3555644716547402e6,1.5465833057634835e6,NaN,NaN,NaN,7.239844799041748,3.95
2,Drahi_2.csv,6,4,4,0.6,100.0,10.0,mixed2,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.494869288829071e6,1.494869288829069e6,1.4453984438626862e6,1.5440358598922244e6,NaN,NaN,NaN,6.897605895996094,3.61
2,Drahi_2.csv,6,4,4,0.6,100.0,20.0,mixed2,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.5638283008033053e6,1.5638283008033044e6,1.4485322096619671e6,1.6928069077520228e6,NaN,NaN,NaN,6.92956280708313,4.41
3,Drahi_3.csv,6,4,4,0.2,100.0,10.0,mixed2,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,718886.008159752,718886.0081597654,711895.7757499409,725337.5896309337,NaN,NaN,NaN,4.106470823287964,2.65
3,Drahi_3.csv,6,4,4,0.2,100.0,20.0,mixed2,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,661796.7303033753,661796.7303033759,592087.9482816685,730954.7077823754,NaN,NaN,NaN,4.690346956253052,2.51
3,Drahi_3.csv,6,4,4,0.6,100.0,10.0,mixed2,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,701559.6254872093,701559.6254872156,609787.8692205312,772117.1720046881,NaN,NaN,NaN,7.17931604385376,4.7
3,Drahi_3.csv,6,4,4,0.6,100.0,20.0,mixed2,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,749690.8307096098,749690.8307096194,658215.345541132,845445.8358737667,NaN,NaN,NaN,3.521951913833618,1.97
3,Drahi_3.csv,6,4,4,0.2,100.0,10.0,mixed2,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.5310366428415868e6,1.5310366428415866e6,1.4727390655902813e6,1.6053702989459005e6,NaN,NaN,NaN,15.34873080253601,7.91
3,Drahi_3.csv,6,4,4,0.2,100.0,20.0,mixed2,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4807842521100512e6,1.4807842521100552e6,1.3779468238405124e6,1.5907369132985503e6,NaN,NaN,NaN,12.214447021484375,4.81
3,Drahi_3.csv,6,4,4,0.6,100.0,10.0,mixed2,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.455099449813226e6,1.4550994498132244e6,1.3460351408209212e6,1.5339448175159707e6,NaN,NaN,NaN,9.475645065307617,5.5
3,Drahi_3.csv,6,4,4,0.6,100.0,20.0,mixed2,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.399477853127112e6,1.399477853127112e6,1.2519540172379683e6,1.4902421148157134e6,NaN,NaN,NaN,10.697031021118164,7.41
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,mixed2,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,680553.8324335801,680553.8324335802,631297.775288386,741023.1829483607,NaN,NaN,NaN,6.377577066421509,3.78
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,mixed2,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,661830.7762056012,661830.7762056037,606156.5830677454,742630.5621830623,NaN,NaN,NaN,6.760839939117432,4.33
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,mixed2,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,681236.1313777639,681236.1313777632,574172.6180528661,767748.4602483998,NaN,NaN,NaN,5.772199869155884,2.94
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,mixed2,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,705933.4884563058,705933.4884563013,585528.2115787618,802174.0648120049,NaN,NaN,NaN,5.23993992805481,3.93
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,mixed2,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.5138295549167306e6,1.5138295549167304e6,1.4577987256011837e6,1.5663660391884916e6,NaN,NaN,NaN,12.632879972457886,5.53
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,mixed2,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4688508230100821e6,1.468850823010082e6,1.3875409645379928e6,1.5775774071139565e6,NaN,NaN,NaN,10.923293113708496,5.47
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,mixed2,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4435286854681831e6,1.443528685468184e6,1.2936632893929807e6,1.5887986517903819e6,NaN,NaN,NaN,12.557204961776733,7.31
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,mixed2,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4190600939292037e6,1.4190600939292104e6,1.287718887943326e6,1.5483945962343733e6,NaN,NaN,NaN,12.901794910430908,6.96
5,Drahi_5.csv,6,4,4,0.2,100.0,10.0,mixed2,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,664035.0984404976,664035.0984404939,618619.5443611778,716866.576563038,NaN,NaN,NaN,4.59141993522644,2.53
5,Drahi_5.csv,6,4,4,0.2,100.0,20.0,mixed2,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,741243.3100677353,741243.3100677351,665302.9340749915,823044.4843076537,NaN,NaN,NaN,9.53150987625122,4.45
5,Drahi_5.csv,6,4,4,0.6,100.0,10.0,mixed2,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,732366.8161128963,732366.8161128971,647311.2754538531,815553.1391627991,NaN,NaN,NaN,6.7945098876953125,3.7
5,Drahi_5.csv,6,4,4,0.6,100.0,20.0,mixed2,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,678205.2365040645,678205.2365040645,619409.1137960287,732909.7183846856,NaN,NaN,NaN,5.606003046035767,2.99
5,Drahi_5.csv,6,4,4,0.2,100.0,10.0,mixed2,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.478764393402054e6,1.478764393402059e6,1.4230519062490242e6,1.5384751258175832e6,NaN,NaN,NaN,14.600712060928345,6.83
5,Drahi_5.csv,6,4,4,0.2,100.0,20.0,mixed2,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4303471217940757e6,1.4303471217940766e6,1.3507977144793728e6,1.5324007433863743e6,NaN,NaN,NaN,13.590763092041016,5.33
5,Drahi_5.csv,6,4,4,0.6,100.0,10.0,mixed2,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.5247357109480302e6,1.5247357109480249e6,1.425304202147111e6,1.5925491121713342e6,NaN,NaN,NaN,10.101514101028442,6.11
5,Drahi_5.csv,6,4,4,0.6,100.0,20.0,mixed2,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.6047952680450485e6,1.6047952680450457e6,1.502288303855583e6,1.7118497385155936e6,NaN,NaN,NaN,8.056571006774902,5.25
6,Drahi_6.csv,6,4,4,0.2,100.0,10.0,mixed2,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,759180.4734371402,759180.4734371377,748585.1690946058,771396.7366069399,NaN,NaN,NaN,4.072582960128784,1.75
6,Drahi_6.csv,6,4,4,0.2,100.0,20.0,mixed2,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,714919.9670386312,714919.9670386311,646231.3301120133,794860.6482336635,NaN,NaN,NaN,6.479568004608154,1.98
6,Drahi_6.csv,6,4,4,0.6,100.0,10.0,mixed2,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,695827.1973345194,695827.1973345194,621645.2259880796,764844.0760906587,NaN,NaN,NaN,4.234440088272095,2.6
6,Drahi_6.csv,6,4,4,0.6,100.0,20.0,mixed2,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,724602.9748173087,724602.9748173149,586355.1443739326,823236.216375041,NaN,NaN,NaN,3.5054879188537598,1.91
6,Drahi_6.csv,6,4,4,0.2,100.0,10.0,mixed2,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4481444202956874e6,1.4481444202956872e6,1.3932258059320701e6,1.499548638647268e6,NaN,NaN,NaN,7.922714948654175,4.53
6,Drahi_6.csv,6,4,4,0.2,100.0,20.0,mixed2,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4368066315939676e6,1.4368066315939657e6,1.3322605006794427e6,1.537892892815718e6,NaN,NaN,NaN,12.477507829666138,7.61
6,Drahi_6.csv,6,4,4,0.6,100.0,10.0,mixed2,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4588563703987226e6,1.4588563703987198e6,1.2935928866164775e6,1.5553900740927237e6,NaN,NaN,NaN,8.671239137649536,5.83
6,Drahi_6.csv,6,4,4,0.6,100.0,20.0,mixed2,10,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,10_5460,true,1.4652692983929124e6,1.465269298392915e6,1.3036707725985884e6,1.6174385802927115e6,NaN,NaN,NaN,9.184967994689941,5.57
7,Drahi_7.csv,6,4,4,0.2,100.0,10.0,mixed2,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,730171.198215883,730171.198215873,716551.821033046,747046.198046972,NaN,NaN,NaN,3.8515799045562744,2.08
7,Drahi_7.csv,6,4,4,0.2,100.0,20.0,mixed2,5,1.0,1.0,NONE,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_5460,true,705630.9402202393,705630.9402202427,632126.7637491571,769580.7076494881,NaN,NaN,NaN,8.35521388053894,4.53
