ExperimentID,StructuralInstanceID,PairedBaseID,ParallelTaskID,Replication,Controller,Fairness,FormulationID,FormulationVariant,Resource,CompletionStatus,PeriodsCompleted,HorizonCovered,TotalOperatingCost,AllGridBenchmark,TotalSavings,TerminalStateOfCharge,TerminalResidual,TotalPV,TotalGridImport,TotalGridExport,AggregateBatteryCharge,AggregateBatteryDischarge,ChargingPeriods,DischargingPeriods,IdlePeriods,RealizedAlpha,MaxPVRelativeDeviation,MeanPVRelativeDeviation,RealizedGamma,MaxSavingsRelativeDeviation,MeanSavingsRelativeDeviation,MinHouseholdPV,MinHouseholdSavings,MaxFairnessResidual,MaxPhysicalResidual,MaxSimultaneousFlow,MaxModeLinkResidual,MaxIntegralityResidual,PEAToleranceActivations,PEAToleranceActivationRate,PEAToleranceMeanActive,PEAToleranceMeanAllPeriods,PEAToleranceMax,PEAStrictFeasiblePeriods,OptimizationFailures,PhysicalViolations,FailureMessage
oos_experiment,SI-Drahi_11-d2-HOM-ULO-BHI-e4429925bc,PB-Drahi_11-d2-HOM-ULO-734e1c38a1,TK-PB-Drahi_11-d2-HOM-ULO-734e1c38a1-r1,1,DETERMINISTIC_RH,LEXMMFPEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,724898.1146975493,977786.7776834352,252888.6629858859,74.13684210526316,73.93684210526315,1440.3041026138844,3956.842627542218,0.0,145.28531855955708,60.88000000000026,6,2,16,0.2711037468283356,0.08905600683869215,0.05932439336526979,0.2586337520180297,0.19689377358285484,0.07983566905761781,263.30058159265457,40400.575360223535,1.0000000000000568,0.09750000000000003,0.0,3.552713678800501e-15,0.09750000000000003,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_11-d2-HOM-ULO-BHI-e4429925bc,PB-Drahi_11-d2-HOM-ULO-734e1c38a1,TK-PB-Drahi_11-d2-HOM-ULO-734e1c38a1-r1,1,DETERMINISTIC_RH,LEXMMFSA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,724898.1146975493,977786.7776834352,252888.66298588595,74.13684210526313,73.93684210526312,1440.3041026138842,3956.842627542218,0.0,145.28531855955706,60.880000000000265,6,2,16,0.27110374682833555,0.13880707065525288,0.06490129356693816,0.25863375201802974,0.0596398516234089,0.03181747066535938,256.9030075712395,47263.2410995941,1.7462298274040222e-10,0.09750000000000003,0.0,3.552713678800501e-15,0.09750000000000003,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_11-d2-HOM-ULO-BHI-e4429925bc,PB-Drahi_11-d2-HOM-ULO-734e1c38a1,TK-PB-Drahi_11-d2-HOM-ULO-734e1c38a1-r1,1,DETERMINISTIC_RH,NONE,shared_battery_mode_node_level_v1,aggregate_only,none,completed,24,1.0,724898.1146975493,977786.7776834352,252888.6629858859,74.13684210526314,73.93684210526314,1440.3041026138842,3956.8426275422175,0.0,145.2853185595568,60.879999999999995,6,2,16,0.27110374682833555,0.3724727314096991,0.18234031466070313,0.2586337520180297,0.41682348502176236,0.18710383661046448,218.98519761883097,39583.81148439346,0.0,0.09750000000000003,0.0,0.0,0.09750000000000003,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_11-d2-HOM-ULO-BHI-e4429925bc,PB-Drahi_11-d2-HOM-ULO-734e1c38a1,TK-PB-Drahi_11-d2-HOM-ULO-734e1c38a1-r1,1,DETERMINISTIC_RH,PEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,724898.1146975493,977786.7776834352,252888.66298588595,74.13684210526314,73.93684210526314,1440.3041026138844,3956.842627542218,0.0,145.2853185595568,60.879999999999995,6,2,16,0.2711037468283356,0.021958154886108985,0.015286251851173322,0.25863375201802974,0.14524265493212313,0.08345075809188487,279.9241017678431,43431.76474638036,5.115907697472721e-13,0.09750000000000003,0.0,0.0,0.09750000000000003,0,0.0,0.0,0.0,0.0,24,0,0,
oos_experiment,SI-Drahi_11-d2-HOM-ULO-BHI-e4429925bc,PB-Drahi_11-d2-HOM-ULO-734e1c38a1,TK-PB-Drahi_11-d2-HOM-ULO-734e1c38a1-r1,1,DETERMINISTIC_RH,SA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,724898.1146975495,977786.7776834352,252888.66298588584,74.13684210526314,73.93684210526314,1440.3041026138844,3956.8426275422185,0.0,145.28531855955785,60.88000000000099,6,2,16,0.2711037468283356,0.10894203155714932,0.046424384519599536,0.25863375201802963,0.21791858300542238,0.08673544972473893,261.1796348816787,39231.4401111624,1.8189894035458565e-10,0.09750000000000003,0.0,0.0,0.09750000000000003,0,0.0,0.0,0.0,0.0,24,0,0,
oos_experiment,SI-Drahi_11-d2-HOM-ULO-BHI-e4429925bc,PB-Drahi_11-d2-HOM-ULO-734e1c38a1,TK-PB-Drahi_11-d2-HOM-ULO-734e1c38a1-r1,1,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,724898.1146975494,977786.7776834352,252888.66298588587,74.13684210526316,73.93684210526315,1440.3041026138844,3956.8426275422175,0.0,145.28531855955686,60.879999999999995,6,2,16,0.2711037468283356,0.020483118614886723,0.0098800762097897,0.25863375201802963,0.1945102271368441,0.07747148330265735,285.95388369731097,40405.67017391976,0.0,0.09750000000000003,0.0,0.0,0.09750000000000003,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_11-d2-HOM-ULO-BHI-e4429925bc,PB-Drahi_11-d2-HOM-ULO-734e1c38a1,TK-PB-Drahi_11-d2-HOM-ULO-734e1c38a1-r1,1,MULTISTAGE_RH,LEXMMFPEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,724898.1146975497,977786.7776834352,252888.66298588554,74.13684210526316,73.93684210526315,1440.3041026138844,3956.84262754222,0.0,145.2853185595568,60.879999999999995,6,2,16,0.2711037468283356,0.1078403821433855,0.04934220425786061,0.2586337520180293,0.08573599773559645,0.05075311980949106,254.91489463714055,45862.09654291815,1.0000000000009095,0.09750000000000003,0.0,0.0,0.09750000000000003,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_11-d2-HOM-ULO-BHI-e4429925bc,PB-Drahi_11-d2-HOM-ULO-734e1c38a1,TK-PB-Drahi_11-d2-HOM-ULO-734e1c38a1-r1,1,MULTISTAGE_RH,LEXMMFSA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,724898.1146975497,977786.7776834352,252888.66298588557,74.13684210526313,73.93684210526312,1440.3041026138844,3956.84262754222,0.0,145.28531855955686,60.88000000000008,6,2,16,0.2711037468283356,0.19119805034351067,0.07718409174219029,0.25863375201802935,0.0713103887290074,0.02845674318699905,255.4095465553694,46585.72633837329,1.1641532182693481e-9,0.09749999999999748,0.0,5.684341886080802e-14,0.09749999999999748,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_11-d2-HOM-ULO-BHI-e4429925bc,PB-Drahi_11-d2-HOM-ULO-734e1c38a1,TK-PB-Drahi_11-d2-HOM-ULO-734e1c38a1-r1,1,MULTISTAGE_RH,NONE,shared_battery_mode_node_level_v1,aggregate_only,none,completed,24,1.0,724898.1146975497,977786.7776834352,252888.66298588552,74.13684210526316,73.93684210526315,1440.3041026138844,3956.84262754222,0.0,145.2853185595568,60.879999999999995,6,2,16,0.2711037468283356,0.26569914309313974,0.143946980210097,0.2586337520180293,0.20465352295396233,0.11887966259308036,229.95230444137192,40083.69893492857,0.0,0.09750000000000003,0.0,0.0,0.09750000000000003,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_11-d2-HOM-ULO-BHI-e4429925bc,PB-Drahi_11-d2-HOM-ULO-734e1c38a1,TK-PB-Drahi_11-d2-HOM-ULO-734e1c38a1-r1,1,MULTISTAGE_RH,PEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,724898.1146975497,977786.7776834352,252888.66298588552,74.13684210526316,73.93684210526315,1440.3041026138844,3956.84262754222,0.0,145.2853185595568,60.879999999999995,6,2,16,0.2711037468283356,0.07165230971006618,0.04120297516136097,0.2586337520180293,0.10072729834368296,0.047565955235781957,265.2548366013636,48204.16908971727,4.149569576838985e-12,0.09750000000000003,0.0,0.0,0.09750000000000003,0,0.0,0.0,0.0,0.0,24,0,0,
