Date and time (UTC),Global_Solar_Flux,Direct_Solar_Flux,Diffuse_Solar_Flux,TGBT,T1,T2,T3,T4,T5,T6,T7,SZA,SAA,Pmax,Vmax,Imax,Voc,Isc,Tp,POA,AirTemp,wd,ws,rh,rain,GLO_ARP_J1,T2_ARP_J1,RH_ARP_J1,PMAX_ARP_J1,TPV_ARP_J1,Consommation,Fioul,Charbon,Gaz,Nucleaire,Eolien,Solaire,Hydraulique,Pompage,Bioenergies,Ech. physiques,Taux de Co2,Ech. comm. Angleterre,Ech. comm. Espagne,Ech. comm. Italie,Ech. comm. Suisse,Ech. comm. Allemagne-Belgique
2016-10-06 00:00:00+00:00,-1.37,-0.32,-1.53,18.89,3.47,4.22,1.27,3.42,3.34,0.13,2.55,90.0,-169.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39,45.24,4.15,63.66,0.0,0.0,9.37,50.34,0.0,0.0,43182.7,146.0,1.77,4745.23,35015.9,4706.17,-1.0,2139.0,-964.2,930.7,-3536.87,58.23,-498.0,-548.0,-3210.0,-3032.0,3339.0
2016-10-06 00:15:00+00:00,-1.35,-0.32,-1.52,18.56,3.26,4.2,1.26,3.73,2.91,0.13,2.59,90.0,-164.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,48.27,3.75,64.84,0.0,0.0,9.19,51.29,0.0,0.0,42914.2,146.0,1.27,4820.73,35266.4,4663.67,-1.0,2184.0,-1138.2,932.2,-3960.87,58.73,-498.0,-548.0,-3210.0,-3032.0,3339.0
2016-10-06 00:30:00+00:00,-1.34,-0.32,-1.52,19.14,3.52,4.36,1.28,3.53,2.95,0.13,2.86,90.0,-159.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11,48.72,3.66,65.92,0.0,0.0,9.05,52.24,0.0,0.0,42374.57,146.23,0.07,4787.27,35310.17,4628.17,-1.0,2162.03,-1341.13,934.17,-4251.63,58.77,-498.47,-583.47,-3215.83,-3064.43,3290.7
2016-10-06 00:45:00+00:00,-1.37,-0.33,-1.54,19.13,3.18,4.38,1.26,3.82,3.26,0.13,2.6,90.0,-154.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.97,49.37,3.63,66.77,0.0,0.0,8.95,53.19,0.0,0.0,41525.07,146.73,-1.93,4629.27,35117.67,4600.67,-1.0,2063.53,-1577.13,936.67,-4390.13,58.27,-499.47,-659.47,-3228.33,-3133.93,3187.2
2016-10-06 01:00:00+00:00,-1.34,-0.33,-1.53,18.87,3.35,4.27,1.21,3.85,3.11,0.13,2.47,90.0,-149.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.83,45.3,3.22,67.65,0.0,0.0,8.85,54.14,0.0,0.0,40851.27,147.0,-4.4,4410.13,35127.47,4566.87,-1.0,2021.5,-1814.53,937.07,-4539.37,57.07,-500.0,-700.0,-3235.0,-3171.0,3132.0
2016-10-06 01:15:00+00:00,-1.3,-0.34,-1.51,19.03,3.32,4.44,1.21,3.68,3.16,0.13,2.59,90.0,-144.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,44.21,3.19,68.59,0.0,0.0,8.75,55.09,0.0,0.0,40378.27,147.0,-7.4,4121.13,35368.47,4525.87,-1.0,2044.0,-2053.53,935.07,-4700.87,55.07,-500.0,-700.0,-3235.0,-3171.0,3132.0
2016-10-06 01:30:00+00:00,-1.28,-0.35,-1.49,18.66,3.09,4.27,1.22,3.69,3.24,0.13,2.52,90.0,-140.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.52,35.81,3.18,69.68,0.0,0.0,8.66,55.9,0.0,0.0,40033.13,146.77,-9.7,3934.33,35444.73,4463.87,-1.0,2051.33,-2180.77,933.3,-4748.97,54.0,-500.0,-735.0,-3235.0,-3171.0,3167.93
2016-10-06 01:45:00+00:00,-1.29,-0.33,-1.46,19.98,3.4,4.47,1.25,3.82,3.36,0.17,3.01,90.0,-135.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.37,37.35,3.42,70.65,0.0,0.0,8.59,56.55,0.0,0.0,39834.13,146.27,-11.2,3864.33,35332.73,4377.87,-1.0,2041.33,-2180.27,931.8,-4667.47,54.0,-500.0,-810.0,-3235.0,-3171.0,3244.93
2016-10-06 02:00:00+00:00,-1.31,-0.33,-1.5,19.22,3.61,4.28,1.22,3.89,3.03,0.13,2.55,90.0,-131.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.33,34.33,3.69,71.03,0.0,0.0,8.52,57.2,0.0,0.0,39680.87,146.23,-12.0,3786.17,35280.0,4324.07,-1.0,2049.53,-2179.53,931.0,-4643.6,53.53,-500.0,-850.0,-3235.0,-3171.0,3286.0
2016-10-06 02:15:00+00:00,-1.3,-0.34,-1.47,19.34,3.4,4.42,1.21,3.95,3.43,0.13,2.27,90.0,-127.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,37.91,3.11,71.16,0.0,0.0,8.44,57.85,0.0,0.0,39579.87,146.73,-12.0,3698.67,35295.0,4307.07,-1.0,2078.53,-2178.53,931.0,-4685.6,52.53,-500.0,-850.0,-3235.0,-3171.0,3286.0
