ExperimentID,StructuralInstanceID,PairedBaseID,ParallelTaskID,Replication,Controller,Fairness,FormulationID,FormulationVariant,Resource,CompletionStatus,PeriodsCompleted,HorizonCovered,TotalOperatingCost,AllGridBenchmark,TotalSavings,TerminalStateOfCharge,TerminalResidual,TotalPV,TotalGridImport,TotalGridExport,AggregateBatteryCharge,AggregateBatteryDischarge,ChargingPeriods,DischargingPeriods,IdlePeriods,RealizedAlpha,MaxPVRelativeDeviation,MeanPVRelativeDeviation,RealizedGamma,MaxSavingsRelativeDeviation,MeanSavingsRelativeDeviation,MinHouseholdPV,MinHouseholdSavings,MaxFairnessResidual,MaxPhysicalResidual,MaxSimultaneousFlow,MaxModeLinkResidual,MaxIntegralityResidual,PEAToleranceActivations,PEAToleranceActivationRate,PEAToleranceMeanActive,PEAToleranceMeanAllPeriods,PEAToleranceMax,PEAStrictFeasiblePeriods,OptimizationFailures,PhysicalViolations,FailureMessage
oos_experiment,SI-Drahi_100-d1-HOM-ULO-BHI-4dee442235,PB-Drahi_100-d1-HOM-ULO-b2ed04a452,TK-PB-Drahi_100-d1-HOM-ULO-b2ed04a452-r1,1,DETERMINISTIC_RH,LEXMMFPEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,619351.2174173292,768078.2508207302,148727.03340340103,30.599999999999987,30.399999999999988,801.3621882792921,3309.001098237766,0.0,128.00000000000023,86.64000000000021,4,3,17,0.19694311649603854,0.9484615091649429,0.38778319637599246,0.19363526209013043,0.8609191594619557,0.3472896883255982,8.23469932389334,4111.750778407004,1.0,9.379164112033322e-13,0.0,7.105427357601002e-15,0.0,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_100-d1-HOM-ULO-BHI-4dee442235,PB-Drahi_100-d1-HOM-ULO-b2ed04a452,TK-PB-Drahi_100-d1-HOM-ULO-b2ed04a452-r1,1,DETERMINISTIC_RH,LEXMMFSA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,619351.2174173291,768078.2508207302,148727.0334034011,30.6,30.400000000000002,801.3621882792924,3309.001098237766,0.0,128.00000000000023,86.6400000000002,4,3,17,0.1969431164960386,0.443246490307042,0.3307738968256378,0.1936352620901305,0.3446439464885562,0.25589033145696216,88.95677144518329,19887.453267193487,5.820766091346741e-11,0.2924999999999939,0.0,0.0,0.2924999999999939,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_100-d1-HOM-ULO-BHI-4dee442235,PB-Drahi_100-d1-HOM-ULO-b2ed04a452,TK-PB-Drahi_100-d1-HOM-ULO-b2ed04a452-r1,1,DETERMINISTIC_RH,NONE,shared_battery_mode_node_level_v1,aggregate_only,none,completed,24,1.0,619351.2174173292,768078.2508207302,148727.0334034011,30.599999999999987,30.399999999999988,801.3621882792921,3309.001098237766,0.0,128.00000000000023,86.6400000000002,4,3,17,0.19694311649603854,1.8868399536169143,0.8922847877906435,0.1936352620901305,1.9412836021945035,0.9771069832540059,8.23469932389334,-6937.38173801871,0.0,0.29249999999999376,0.0,7.105427357601002e-15,0.29249999999999376,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_100-d1-HOM-ULO-BHI-4dee442235,PB-Drahi_100-d1-HOM-ULO-b2ed04a452,TK-PB-Drahi_100-d1-HOM-ULO-b2ed04a452-r1,1,DETERMINISTIC_RH,PEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,619351.2174173292,768078.2508207302,148727.03340340106,30.60000000000012,30.40000000000012,801.3621882792922,3309.0010982377657,0.0,128.00000000000037,86.64000000000021,4,3,17,0.19694311649603857,0.4849702881595744,0.2573762512434616,0.19363526209013046,0.49333895578493026,0.30589086365515405,83.0780667206002,15175.668944489298,5.684341886080802e-14,0.29249999999999376,0.0,7.105427357601002e-15,0.29249999999999376,0,0.0,0.0,0.0,0.0,24,0,0,
oos_experiment,SI-Drahi_100-d1-HOM-ULO-BHI-4dee442235,PB-Drahi_100-d1-HOM-ULO-b2ed04a452,TK-PB-Drahi_100-d1-HOM-ULO-b2ed04a452-r1,1,DETERMINISTIC_RH,SA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,619351.2174173292,768078.2508207302,148727.03340340103,30.6,30.400000000000002,801.3621882792921,3309.001098237766,0.0,128.00000000000023,86.6400000000002,4,3,17,0.19694311649603854,0.925416018966128,0.3780282959215845,0.19363526209013043,0.5409517193315524,0.24370834517799608,68.37402549898971,17534.55380480911,1.0186340659856796e-10,0.2924999999999939,0.0,0.0,0.2924999999999939,0,0.0,0.0,0.0,0.0,24,0,0,
oos_experiment,SI-Drahi_100-d1-HOM-ULO-BHI-4dee442235,PB-Drahi_100-d1-HOM-ULO-b2ed04a452,TK-PB-Drahi_100-d1-HOM-ULO-b2ed04a452-r1,1,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,619351.2174173293,768078.2508207302,148727.033403401,30.599999999999994,30.399999999999995,801.362188279292,3309.0010982377657,0.0,128.0,86.64,4,3,17,0.19694311649603852,0.05707806335891469,0.03125397192190889,0.19363526209013038,0.08967980046271302,0.049707124687399754,154.31478272757948,26912.476043191535,0.0,0.29249999999999954,0.0,0.0,0.29249999999999954,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_100-d1-HOM-ULO-BHI-4dee442235,PB-Drahi_100-d1-HOM-ULO-b2ed04a452,TK-PB-Drahi_100-d1-HOM-ULO-b2ed04a452-r1,1,MULTISTAGE_RH,LEXMMFPEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,619351.2174173284,768078.2508207302,148727.03340340185,30.599999999999987,30.399999999999988,801.3621882792935,3309.0010982377617,0.0,128.0,86.64000000000001,4,3,17,0.19694311649603888,0.2742813222240521,0.1608549475048502,0.1936352620901315,0.5886698071571937,0.2708038363393222,129.56094306106604,20922.54955418344,1.0000000000000568,1.4210854715202004e-14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_100-d1-HOM-ULO-BHI-4dee442235,PB-Drahi_100-d1-HOM-ULO-b2ed04a452,TK-PB-Drahi_100-d1-HOM-ULO-b2ed04a452-r1,1,MULTISTAGE_RH,LEXMMFSA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,619351.2174173285,768078.2508207302,148727.03340340185,30.6,30.400000000000002,801.3621882792936,3309.0010982377626,0.0,128.0,86.64000000000001,4,3,17,0.1969431164960389,0.5080883748643524,0.3339407748675487,0.1936352620901315,0.4953960477946891,0.2141078449979819,88.97333867355584,15331.517290272663,9.89530235528946e-10,0.29249999999999976,0.0,0.0,0.29249999999999976,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_100-d1-HOM-ULO-BHI-4dee442235,PB-Drahi_100-d1-HOM-ULO-b2ed04a452,TK-PB-Drahi_100-d1-HOM-ULO-b2ed04a452-r1,1,MULTISTAGE_RH,NONE,shared_battery_mode_node_level_v1,aggregate_only,none,completed,24,1.0,619351.2174173285,768078.2508207302,148727.03340340182,30.599999999999994,30.399999999999995,801.3621882792936,3309.0010982377617,0.0,128.0,86.64,4,3,17,0.1969431164960389,1.190636471118375,0.8366828266114539,0.19363526209013143,1.4357726877357238,1.069960190327744,8.234699323893354,-8293.58925837747,0.0,0.29249999999999954,0.0,0.0,0.29249999999999954,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_100-d1-HOM-ULO-BHI-4dee442235,PB-Drahi_100-d1-HOM-ULO-b2ed04a452,TK-PB-Drahi_100-d1-HOM-ULO-b2ed04a452-r1,1,MULTISTAGE_RH,PEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,619351.2174173284,768078.2508207302,148727.03340340193,30.599999999999987,30.399999999999988,801.3621882792941,3309.0010982377617,0.0,128.0000000000005,86.64000000000044,4,3,17,0.19694311649603902,0.177495708926267,0.11968205829114605,0.1936352620901316,0.28798377996029234,0.17381309963081987,126.46906047378764,20314.246150678737,7.958078640513122e-13,0.2924999999999862,0.0,7.105427357601002e-15,0.2924999999999862,0,0.0,0.0,0.0,0.0,24,0,0,
