Date and time (UTC),Global_Solar_Flux,Direct_Solar_Flux,Diffuse_Solar_Flux,TGBT,T1,T2,T3,T4,T5,T6,T7,SZA,SAA,Pmax,Vmax,Imax,Voc,Isc,Tp,POA,AirTemp,wd,ws,rh,rain,GLO_ARP_J1,T2_ARP_J1,RH_ARP_J1,PMAX_ARP_J1,TPV_ARP_J1,Consommation,Fioul,Charbon,Gaz,Nucleaire,Eolien,Solaire,Hydraulique,Pompage,Bioenergies,Ech. physiques,Taux de Co2,Ech. comm. Angleterre,Ech. comm. Espagne,Ech. comm. Italie,Ech. comm. Suisse,Ech. comm. Allemagne-Belgique
2018-11-01 00:00:00+00:00,-0.28,-0.08,-0.06,24.51,3.51,3.63,1.96,1.69,3.1,0.82,4.91,90.0,-166.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.79,138.97,4.86,75.35,0.0,0.0,8.15,91.0,0.0,0.0,54425.93,261.3,588.57,5281.17,45749.0,4711.17,-1.0,3575.03,-1776.3,1115.27,-5077.5,62.2,-2000.0,-1950.0,-823.0,-2074.0,3746.5
2018-11-01 00:15:00+00:00,-0.41,-0.27,-0.3,24.93,3.52,3.61,1.96,1.69,3.62,0.87,4.82,90.0,-159.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.74,139.94,4.22,75.33,0.0,0.0,8.05,91.33,0.0,0.0,54067.93,169.8,459.07,4548.67,45734.0,4548.67,-1.0,3551.53,-2164.8,1122.27,-3900.0,56.2,-2000.0,-1950.0,-823.0,-2074.0,3754.0
2018-11-01 00:30:00+00:00,-1.19,-0.59,-1.08,24.54,3.51,3.62,2.0,1.71,3.65,0.85,4.57,90.0,-154.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.69,147.81,3.8,75.75,0.0,0.0,7.97,91.55,0.0,0.0,53646.23,120.77,349.87,4081.0,45716.43,4442.87,-1.0,3509.6,-2374.57,1126.7,-3325.43,52.07,-2000.0,-1950.0,-1028.33,-2111.1,3677.97
2018-11-01 00:45:00+00:00,-1.05,-0.46,-0.99,24.44,3.53,3.7,1.99,1.73,3.23,0.84,4.49,90.0,-148.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,143.18,3.15,75.46,0.0,0.0,7.89,91.65,0.0,0.0,53151.73,120.27,263.87,3916.0,45695.93,4401.87,-1.0,3446.6,-2380.07,1128.2,-3439.93,50.07,-2000.0,-1950.0,-1468.33,-2190.6,3506.47
2018-11-01 01:00:00+00:00,-0.96,-0.4,-0.93,25.19,3.51,3.71,2.04,1.76,3.71,0.81,4.89,90.0,-142.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.54,138.6,3.46,74.92,0.0,0.0,7.82,91.75,0.0,0.0,52710.9,119.07,169.0,3773.87,45681.03,4373.0,-1.23,3469.47,-2241.37,1129.23,-3761.4,47.6,-2000.0,-1950.0,-1703.0,-2233.0,3415.0
2018-11-01 01:15:00+00:00,-0.95,-0.43,-0.97,24.97,3.51,3.67,1.97,1.71,3.71,0.87,4.85,90.0,-137.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.46,137.08,3.23,74.28,0.0,0.0,7.74,91.85,0.0,0.0,52331.4,117.07,64.0,3657.87,45672.53,4358.0,-1.73,3590.47,-1937.87,1129.73,-4319.4,44.6,-2000.0,-1950.0,-1703.0,-2233.0,3415.0
2018-11-01 01:30:00+00:00,-0.97,-0.4,-0.95,24.68,3.52,3.65,1.99,1.72,3.3,0.85,4.87,90.0,-133.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,130.42,3.67,74.55,0.0,0.0,7.69,91.95,0.0,0.0,51682.4,116.93,3.57,3564.27,45522.87,4342.53,-2.0,3586.4,-1878.2,1129.77,-4704.5,43.23,-2000.0,-1950.0,-1654.0,-2164.17,2988.7
2018-11-01 01:45:00+00:00,-0.96,-0.42,-1.0,25.75,3.53,3.7,2.01,1.71,3.73,0.84,5.28,90.0,-128.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.17,135.74,3.29,74.47,0.0,0.0,7.66,92.05,0.0,0.0,50725.4,118.93,-5.93,3496.27,45211.87,4326.53,-2.0,3439.4,-2097.2,1129.27,-4892.0,43.73,-2000.0,-1950.0,-1549.0,-2016.67,2075.2
2018-11-01 02:00:00+00:00,-0.93,-0.44,-0.98,25.05,3.54,3.72,1.97,1.72,3.78,0.84,4.62,90.0,-124.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.07,138.04,2.61,74.32,0.0,0.0,7.64,92.15,0.0,0.0,49900.0,119.77,-11.23,3442.73,45154.5,4311.7,-2.0,3292.63,-2352.6,1130.4,-5186.13,44.0,-2000.0,-1950.0,-1493.0,-1938.0,1588.0
2018-11-01 02:15:00+00:00,-0.96,-0.38,-1.05,25.17,3.54,3.69,2.03,1.72,3.77,0.88,4.8,90.0,-120.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.01,142.33,3.58,74.28,0.0,0.0,7.61,92.25,0.0,0.0,49225.0,119.27,-11.73,3405.73,45387.0,4298.2,-2.0,3146.13,-2649.6,1133.4,-5602.13,44.0,-2000.0,-1950.0,-1493.0,-1938.0,1588.0
