Date and time (UTC),Global_Solar_Flux,Direct_Solar_Flux,Diffuse_Solar_Flux,TGBT,T1,T2,T3,T4,T5,T6,T7,SZA,SAA,Pmax,Vmax,Imax,Voc,Isc,Tp,POA,AirTemp,wd,ws,rh,rain,GLO_ARP_J1,T2_ARP_J1,RH_ARP_J1,PMAX_ARP_J1,TPV_ARP_J1,Consommation,Fioul,Charbon,Gaz,Nucleaire,Eolien,Solaire,Hydraulique,Pompage,Bioenergies,Ech. physiques,Taux de Co2,Ech. comm. Angleterre,Ech. comm. Espagne,Ech. comm. Italie,Ech. comm. Suisse,Ech. comm. Allemagne-Belgique
2018-05-01 00:00:00+00:00,-0.6,-0.13,-0.91,45.12,8.72,5.41,0.14,2.09,3.89,1.03,18.52,90.0,-174.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,221.58,2.68,95.32,0.0,0.0,4.52,93.19,0.0,0.0,46528.9,88.0,0.23,529.0,37428.13,2980.23,-1.0,8764.57,-1425.8,1062.93,-2898.17,26.0,-1401.0,-2750.0,-373.0,1152.0,572.0
2018-05-01 00:15:00+00:00,-0.69,-0.22,-0.99,48.83,8.99,6.3,0.13,2.08,3.49,1.03,21.38,90.0,-170.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,224.7,2.69,95.22,0.0,0.0,4.44,94.24,0.0,0.0,46299.4,88.0,0.73,529.0,37604.13,2965.73,-1.0,8725.07,-1596.8,1064.93,-3080.67,26.0,-1401.0,-2750.0,-373.0,1152.0,572.0
2018-05-01 00:30:00+00:00,-0.76,-0.22,-1.03,43.1,5.75,6.87,0.65,2.11,3.86,1.03,17.36,90.0,-166.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06,225.78,2.84,95.15,0.0,0.0,4.39,94.8,0.0,0.0,45742.53,87.77,0.77,529.0,37433.4,2948.2,-1.0,8662.47,-1737.93,1064.6,-3244.73,26.23,-1401.0,-2750.0,-373.0,1152.0,694.73
2018-05-01 00:45:00+00:00,-0.8,-0.22,-1.03,47.09,7.44,6.44,0.19,2.12,3.4,1.02,21.04,90.0,-162.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99,225.71,2.85,95.1,0.0,0.0,4.36,94.8,0.0,0.0,44811.53,87.27,0.27,529.0,36866.4,2927.2,-1.0,8573.47,-1844.93,1061.6,-3387.73,26.73,-1401.0,-2750.0,-373.0,1152.0,957.73
2018-05-01 01:00:00+00:00,-0.78,-0.19,-0.97,49.14,7.71,7.19,0.14,2.12,3.4,1.03,21.98,90.0,-159.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96,227.45,2.81,95.09,0.0,0.0,4.34,94.8,0.0,0.0,44069.3,87.23,0.0,528.53,36306.63,2905.97,-1.0,8468.6,-2032.2,1059.77,-3254.0,27.23,-1401.0,-2750.0,-373.0,1152.0,1098.0
2018-05-01 01:15:00+00:00,-0.78,-0.2,-0.98,43.92,5.44,8.21,0.11,2.12,3.04,1.04,18.28,90.0,-155.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94,226.99,3.09,95.11,0.0,0.0,4.31,94.8,0.0,0.0,43542.8,87.73,0.0,527.53,35755.13,2884.47,-1.0,8345.6,-2311.2,1059.27,-2804.0,27.73,-1401.0,-2750.0,-373.0,1152.0,1098.0
2018-05-01 01:30:00+00:00,-0.77,-0.21,-0.95,41.48,9.75,6.17,0.11,2.13,3.45,1.04,13.46,90.0,-151.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.93,228.49,3.05,95.32,0.0,0.0,4.29,94.74,0.0,0.0,43020.03,88.23,0.23,527.93,35313.53,2846.63,-1.0,8261.33,-2526.27,1062.27,-2551.63,28.23,-1401.0,-2750.0,-373.0,1152.0,758.5
2018-05-01 01:45:00+00:00,-0.77,-0.22,-0.98,47.68,8.66,7.37,0.18,2.2,3.9,1.05,18.78,90.0,-147.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,226.85,3.38,95.49,0.0,0.0,4.26,94.62,0.0,0.0,42501.53,88.73,0.73,529.93,34997.53,2790.13,-1.0,8221.33,-2668.27,1069.27,-2525.13,28.73,-1401.0,-2750.0,-373.0,1152.0,31.0
2018-05-01 02:00:00+00:00,-0.79,-0.22,-1.02,46.02,8.64,6.54,0.13,2.21,4.01,1.04,18.03,90.0,-144.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84,228.16,3.19,95.7,0.0,0.0,4.24,94.49,0.0,0.0,42064.7,88.53,1.0,529.37,34946.37,2747.63,-1.0,8189.73,-2743.07,1071.6,-2764.17,29.0,-1401.0,-2750.0,-373.0,1152.0,-357.0
2018-05-01 02:15:00+00:00,-0.77,-0.2,-0.96,43.27,6.44,7.27,0.11,2.17,3.48,1.03,17.25,90.0,-140.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,228.65,3.09,95.88,0.0,0.0,4.21,94.37,0.0,0.0,41721.2,87.53,1.0,525.87,35197.87,2721.13,-1.0,8167.73,-2741.07,1068.6,-3306.67,29.0,-1401.0,-2750.0,-373.0,1152.0,-357.0
