Date and time (UTC),Global_Solar_Flux,Direct_Solar_Flux,Diffuse_Solar_Flux,TGBT,T1,T2,T3,T4,T5,T6,T7,SZA,SAA,Pmax,Vmax,Imax,Voc,Isc,Tp,POA,AirTemp,wd,ws,rh,rain,GLO_ARP_J1,T2_ARP_J1,RH_ARP_J1,PMAX_ARP_J1,TPV_ARP_J1,Consommation,Fioul,Charbon,Gaz,Nucleaire,Eolien,Solaire,Hydraulique,Pompage,Bioenergies,Ech. physiques,Taux de Co2,Ech. comm. Angleterre,Ech. comm. Espagne,Ech. comm. Italie,Ech. comm. Suisse,Ech. comm. Allemagne-Belgique
2018-09-01 00:00:00+00:00,-1.14,-0.49,-1.17,19.27,1.29,2.68,0.54,0.65,3.15,0.87,5.08,90.0,-175.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.47,27.96,2.53,57.64,0.0,0.0,12.83,67.6,0.0,0.0,38992.73,101.77,533.5,1987.23,35490.57,1692.17,3.2,3548.3,-1096.4,1103.73,-4370.57,55.0,-1506.0,-2400.0,-2457.0,-647.0,3167.43
2018-09-01 00:15:00+00:00,-1.16,-0.44,-1.22,19.51,1.29,2.83,0.55,0.61,3.54,0.84,5.02,90.0,-170.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.27,31.56,2.56,57.65,0.0,0.0,12.68,68.25,0.0,0.0,38565.73,101.27,541.0,1927.73,35376.07,1679.67,12.2,3426.8,-1204.4,1096.73,-4391.07,55.0,-1506.0,-2400.0,-2457.0,-647.0,3191.93
2018-09-01 00:30:00+00:00,-1.3,-0.39,-1.34,19.2,1.3,2.79,0.6,0.6,3.12,0.84,5.05,90.0,-166.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.14,36.5,2.09,57.21,0.0,0.0,12.55,68.56,0.0,0.0,37983.57,101.0,507.9,1876.17,35246.17,1668.33,18.63,3308.33,-1415.53,1093.47,-4420.9,54.3,-1436.7,-2400.0,-2437.63,-609.67,2638.7
2018-09-01 00:45:00+00:00,-1.24,-0.39,-1.28,20.2,1.29,2.8,0.6,0.6,3.56,0.79,5.54,90.0,-162.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.12,36.64,1.94,56.74,0.0,0.0,12.45,68.49,0.0,0.0,37224.07,101.0,428.4,1833.67,35098.67,1658.33,22.13,3193.33,-1744.53,1094.47,-4461.4,52.8,-1288.2,-2400.0,-2396.13,-529.67,1425.2
2018-09-01 01:00:00+00:00,-1.15,-0.45,-1.18,19.75,1.3,2.87,0.6,0.6,3.11,0.88,5.34,90.0,-157.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.94,35.42,1.95,57.37,0.0,0.0,12.35,68.42,0.0,0.0,36574.7,101.0,382.27,1851.13,35120.8,1657.67,24.93,3140.87,-1971.8,1093.37,-4825.53,52.23,-1209.0,-2400.0,-2374.0,-487.0,781.5
2018-09-01 01:15:00+00:00,-1.16,-0.45,-1.2,19.92,1.3,3.05,0.6,0.66,3.57,0.86,5.04,90.0,-153.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.78,32.78,2.15,57.95,0.0,0.0,12.25,68.34,0.0,0.0,36051.2,101.0,374.27,1937.13,35336.8,1667.67,26.93,3159.87,-2082.8,1089.87,-5559.53,52.73,-1209.0,-2400.0,-2374.0,-487.0,789.0
2018-09-01 01:30:00+00:00,-1.24,-0.42,-1.28,20.18,1.3,3.65,0.56,0.64,3.11,0.87,5.08,90.0,-149.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.67,38.98,1.98,57.97,0.0,0.0,12.22,67.62,0.0,0.0,35594.67,100.77,369.53,1985.1,35450.83,1668.1,28.0,3157.17,-2306.97,1088.47,-5946.57,53.23,-1209.0,-2400.0,-2394.07,-538.33,660.93
2018-09-01 01:45:00+00:00,-1.15,-0.47,-1.22,19.94,1.29,3.03,0.53,0.6,3.57,0.86,5.12,90.0,-145.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.55,29.09,2.18,58.39,0.0,0.0,12.27,66.17,0.0,0.0,35214.67,100.27,368.53,1989.6,35448.33,1657.6,28.0,3129.67,-2660.47,1089.47,-5937.07,53.73,-1209.0,-2400.0,-2437.07,-648.33,377.93
2018-09-01 02:00:00+00:00,-1.15,-0.49,-1.21,20.64,1.31,3.07,0.96,0.6,3.55,0.83,5.22,90.0,-142.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.49,31.8,2.16,58.51,0.0,0.0,12.32,64.72,0.0,0.0,34918.67,100.0,382.0,1995.97,35451.9,1636.83,26.13,3232.83,-2862.07,1090.7,-6136.63,54.23,-1209.0,-2400.0,-2460.0,-707.0,225.83
2018-09-01 02:15:00+00:00,-1.23,-0.39,-1.31,20.42,1.51,3.52,0.54,0.6,3.13,0.84,5.29,90.0,-138.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.44,33.72,2.09,58.73,0.0,0.0,12.37,63.27,0.0,0.0,34718.67,100.0,412.0,2004.47,35462.4,1604.33,22.13,3485.33,-2890.07,1092.2,-6575.13,54.73,-1209.0,-2400.0,-2460.0,-707.0,223.33
