Date and time (UTC),Global_Solar_Flux,Direct_Solar_Flux,Diffuse_Solar_Flux,TGBT,T1,T2,T3,T4,T5,T6,T7,SZA,SAA,Pmax,Vmax,Imax,Voc,Isc,Tp,POA,AirTemp,wd,ws,rh,rain,GLO_ARP_J1,T2_ARP_J1,RH_ARP_J1,PMAX_ARP_J1,TPV_ARP_J1,Consommation,Fioul,Charbon,Gaz,Nucleaire,Eolien,Solaire,Hydraulique,Pompage,Bioenergies,Ech. physiques,Taux de Co2,Ech. comm. Angleterre,Ech. comm. Espagne,Ech. comm. Italie,Ech. comm. Suisse,Ech. comm. Allemagne-Belgique
2018-01-01 00:00:00+00:00,-0.6,-0.19,-0.63,26.16,3.8,4.9,1.66,1.87,4.24,1.1,4.88,90.0,-173.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.17,240.93,6.27,70.82,0.0,0.0,7.15,84.04,0.0,0.0,57884.13,106.3,17.0,2474.47,35598.3,10651.13,-1.0,8546.73,-1437.43,1116.13,811.2,36.0,-1407.0,-678.0,-1285.0,-2602.0,7552.0
2018-01-01 00:15:00+00:00,-0.63,-0.18,-0.73,25.74,3.8,4.99,1.69,1.88,4.28,1.1,4.41,90.0,-165.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.09,243.33,7.27,69.85,0.0,0.0,7.05,84.34,0.0,0.0,57895.13,104.8,17.0,2475.47,35326.8,10632.13,-1.0,8464.73,-1521.93,1112.13,1285.2,36.0,-1407.0,-678.0,-1285.0,-2602.0,7552.0
2018-01-01 00:30:00+00:00,-0.92,-0.33,-1.11,29.61,3.85,5.0,1.71,1.91,4.29,1.06,8.05,90.0,-157.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.87,238.41,8.08,69.72,0.0,0.0,6.97,84.67,0.0,0.0,57751.67,104.0,17.0,2479.97,35119.47,10605.43,-1.0,8388.1,-1609.0,1110.23,1538.23,36.23,-1407.0,-605.67,-1285.0,-2588.7,7592.13
2018-01-01 00:45:00+00:00,-0.69,-0.23,-0.74,28.51,3.84,4.96,1.71,1.91,4.37,1.11,7.04,90.0,-150.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.79,240.38,7.24,69.24,0.0,0.0,6.89,85.05,0.0,0.0,57431.67,104.0,17.0,2488.47,34985.47,10569.93,-1.0,8317.6,-1699.0,1110.73,1538.73,36.73,-1407.0,-450.67,-1285.0,-2560.2,7678.13
2018-01-01 01:00:00+00:00,-0.94,-0.37,-1.09,26.49,3.72,4.97,1.76,1.93,4.32,1.12,4.98,90.0,-144.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.74,235.49,6.47,68.76,0.0,0.0,6.82,85.42,0.0,0.0,57148.77,104.23,17.0,2495.8,34916.1,10523.7,-1.0,8091.0,-1694.5,1109.37,1587.3,37.0,-1407.0,-368.0,-1285.0,-2545.0,7724.0
2018-01-01 01:15:00+00:00,-0.94,-0.37,-1.01,27.57,3.73,5.06,1.7,1.9,4.52,1.92,5.05,90.0,-138.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,236.0,6.64,69.36,0.0,0.0,6.74,85.8,0.0,0.0,56908.27,104.73,17.0,2501.8,34920.6,10465.2,-1.0,7686.0,-1582.0,1105.87,1690.8,37.0,-1407.0,-368.0,-1285.0,-2545.0,7724.0
2018-01-01 01:30:00+00:00,-1.1,-0.43,-1.23,26.7,3.73,5.08,1.68,1.88,4.37,1.12,5.22,90.0,-132.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.54,232.96,6.05,69.77,0.0,0.0,6.68,86.19,0.0,0.0,56300.97,105.0,17.23,2505.93,34733.77,10402.73,-1.0,7470.23,-1606.93,1103.77,1571.23,37.23,-1383.67,-932.43,-1285.0,-2532.87,7592.17
2018-01-01 01:45:00+00:00,-1.11,-0.44,-1.19,27.7,3.72,5.01,1.63,1.89,4.56,1.12,6.04,90.0,-127.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41,235.74,6.37,70.46,0.0,0.0,6.63,86.59,0.0,0.0,55274.47,105.0,17.73,2507.93,34328.27,10335.73,-1.0,7470.73,-1788.93,1103.27,1196.73,37.73,-1333.67,-2141.93,-1285.0,-2506.87,7309.67
2018-01-01 02:00:00+00:00,-1.0,-0.4,-1.07,29.88,3.76,5.12,1.63,1.93,4.43,1.12,8.35,90.0,-122.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.29,235.2,5.52,71.34,0.0,0.0,6.58,86.99,0.0,0.0,54463.1,104.77,17.77,2507.83,34187.6,10278.53,-1.0,7477.07,-1786.83,1102.53,575.37,38.0,-1307.0,-2787.0,-1285.0,-2493.0,7159.0
2018-01-01 02:15:00+00:00,-0.53,-0.19,-0.54,28.79,3.88,5.98,1.63,1.92,4.36,1.13,6.14,90.0,-118.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.34,234.14,5.78,71.98,0.0,0.0,6.53,87.39,0.0,0.0,53897.6,104.27,17.27,2505.33,34349.6,10232.53,-1.0,7490.07,-1574.33,1101.53,-328.13,38.0,-1307.0,-2787.0,-1285.0,-2493.0,7159.0
2018-01-01 02:30:00+00:00,-0.8,-0.3,-0.92,25.82,3.72,5.41,1.66,1.89,4.4,1.08,3.97,90.0,-113.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32,231.98,6.0,72.53,0.0,0.0,6.48,87.76,0.0,0.0,53273.07,104.23,17.0,2502.37,34413.13,10163.67,-1.0,7274.17,-1461.47,1101.23,-841.27,38.0,-1307.0,-2790.03,-1236.23,-2475.03,6928.0
2018-01-01 02:45:00+00:00,-1.11,-0.44,-1.25,26.72,3.75,5.2,1.67,1.93,4.44,1.13,4.95,90.0,-110.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.17,228.98,6.01,73.28,0.0,0.0,6.43,88.11,0.0,0.0,52581.07,104.73,17.0,2498.87,34364.13,10068.67,-1.0,6796.67,-1462.47,1101.73,-908.27,38.0,-1307.0,-2796.53,-1131.73,-2436.53,6433.0
2018-01-01 03:00:00+00:00,-1.13,-0.44,-1.28,30.01,3.75,6.7,1.75,2.85,4.45,1.14,5.42,90.0,-106.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.01,231.35,6.04,74.16,0.0,0.0,6.38,88.46,0.0,0.0,52006.43,105.0,17.0,2498.17,34420.13,9971.57,-1.0,6496.97,-1591.8,1101.77,-1012.37,38.23,-1307.0,-2800.0,-1076.0,-2416.0,6169.0
2018-01-01 03:15:00+00:00,-1.13,-0.44,-1.26,31.56,3.91,9.25,1.74,1.96,4.43,1.15,4.91,90.0,-103.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86,231.12,5.97,75.14,0.0,0.0,6.33,88.81,0.0,0.0,51565.93,105.0,17.0,2500.67,34596.13,9872.07,-1.0,6400.47,-1867.8,1101.27,-1158.87,38.73,-1307.0,-2800.0,-1076.0,-2416.0,6169.0
2018-01-01 03:30:00+00:00,-1.12,-0.44,-1.22,29.58,3.72,6.88,2.1,1.94,4.44,1.15,5.34,90.0,-99.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,231.85,5.08,76.66,0.0,0.0,6.29,89.15,0.0,0.0,51167.2,105.0,17.23,2502.47,34588.03,9822.03,-1.0,6271.07,-2019.43,1099.13,-1218.1,39.0,-1307.0,-2800.0,-943.7,-2329.43,6128.17
