Date and time (UTC),Global_Solar_Flux,Direct_Solar_Flux,Diffuse_Solar_Flux,TGBT,T1,T2,T3,T4,T5,T6,T7,SZA,SAA,Pmax,Vmax,Imax,Voc,Isc,Tp,POA,AirTemp,wd,ws,rh,rain,GLO_ARP_J1,T2_ARP_J1,RH_ARP_J1,PMAX_ARP_J1,TPV_ARP_J1,Consommation,Fioul,Charbon,Gaz,Nucleaire,Eolien,Solaire,Hydraulique,Pompage,Bioenergies,Ech. physiques,Taux de Co2,Ech. comm. Angleterre,Ech. comm. Espagne,Ech. comm. Italie,Ech. comm. Suisse,Ech. comm. Allemagne-Belgique
2018-08-01 00:00:00+00:00,-0.96,-0.54,-1.2,17.46,1.24,2.56,0.44,0.43,2.32,1.09,4.64,90.0,-177.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.41,333.02,1.75,66.02,0.0,0.0,20.7,48.68,0.0,0.0,40780.07,85.77,1283.47,2324.4,41680.03,1430.9,-1.0,4471.2,-1692.0,1166.07,-9968.23,64.0,-1407.0,-2000.0,-1377.0,-2545.0,-3142.33
2018-08-01 00:15:00+00:00,-0.93,-0.46,-1.19,17.99,1.24,2.54,0.44,0.38,2.3,1.07,5.41,90.0,-173.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.13,343.36,1.94,67.35,0.0,0.0,20.7,49.93,0.0,0.0,40493.07,85.27,1269.47,2372.4,41836.53,1396.4,-1.0,4585.2,-1722.0,1164.07,-10493.73,64.0,-1407.0,-2000.0,-1377.0,-2545.0,-3147.33
2018-08-01 00:30:00+00:00,-1.12,-0.34,-1.34,18.81,1.21,2.52,0.44,0.37,2.3,1.09,6.25,90.0,-169.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.09,76.21,2.33,67.2,0.0,0.0,20.66,50.54,0.0,0.0,39982.53,85.23,1213.23,2337.8,41868.9,1356.07,-1.0,4548.0,-1733.57,1168.37,-10861.27,63.07,-1407.0,-2000.0,-1377.0,-2497.17,-3584.7
2018-08-01 00:45:00+00:00,-1.08,-0.36,-1.33,17.71,1.23,2.52,0.44,0.37,2.31,1.08,5.11,90.0,-165.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.08,215.58,2.52,65.61,0.0,0.0,20.59,50.42,0.0,0.0,39216.53,85.73,1108.73,2208.8,41759.4,1309.07,-1.0,4338.0,-1724.07,1179.87,-11048.27,61.07,-1407.0,-2000.0,-1377.0,-2394.67,-4516.2
2018-08-01 01:00:00+00:00,-1.08,-0.31,-1.33,17.91,1.24,2.53,0.5,0.42,2.3,1.11,5.13,90.0,-162.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.11,328.87,2.88,63.6,0.0,0.0,20.51,50.29,0.0,0.0,38638.83,86.23,964.57,2163.57,41770.07,1267.2,-1.0,4285.73,-1718.53,1186.93,-11365.93,58.37,-1407.0,-2000.0,-1377.0,-2340.0,-5015.33
2018-08-01 01:15:00+00:00,-0.98,-0.38,-1.25,17.99,1.23,2.6,0.5,0.43,2.27,1.11,5.08,90.0,-158.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,214.13,2.25,63.1,0.0,0.0,20.44,50.17,0.0,0.0,38276.33,86.73,775.07,2214.07,41918.07,1231.2,-1.0,4413.73,-1717.53,1188.93,-11832.93,54.87,-1407.0,-2000.0,-1377.0,-2340.0,-5020.33
2018-08-01 01:30:00+00:00,-0.98,-0.29,-1.23,18.03,1.2,2.63,0.49,0.41,2.21,1.12,5.22,90.0,-154.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.92,101.32,2.24,62.55,0.0,0.0,20.2,53.18,0.0,0.0,37965.63,87.47,669.57,2228.63,41962.47,1219.23,-1.0,4462.4,-1710.0,1192.33,-12145.23,53.0,-1397.67,-2000.0,-1377.0,-2346.53,-5142.93
2018-08-01 01:45:00+00:00,-0.97,-0.26,-1.21,17.58,1.23,2.51,0.44,0.38,2.23,1.11,5.1,90.0,-151.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.92,31.86,2.26,61.73,0.0,0.0,19.78,59.78,0.0,0.0,37714.13,88.47,660.07,2202.13,41888.47,1234.73,-1.0,4420.4,-1695.0,1197.33,-12280.73,53.0,-1377.67,-2000.0,-1377.0,-2360.53,-5399.93
2018-08-01 02:00:00+00:00,-0.86,-0.36,-1.11,17.58,1.24,2.52,0.44,0.38,2.21,1.11,5.07,90.0,-147.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.76,322.35,1.94,61.76,0.0,0.0,19.35,66.38,0.0,0.0,37528.67,88.77,651.73,2172.13,41834.07,1237.87,-1.0,4391.47,-1608.37,1203.5,-12440.5,52.77,-1367.0,-2000.0,-1377.0,-2368.0,-5567.8
2018-08-01 02:15:00+00:00,-0.89,-0.33,-1.12,17.57,1.21,2.52,0.44,0.38,2.21,1.11,5.05,90.0,-144.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.55,307.38,2.64,62.35,0.0,0.0,18.93,72.98,0.0,0.0,37418.67,88.27,644.73,2138.13,41802.07,1226.87,-1.0,4377.47,-1439.87,1211.0,-12628.0,52.27,-1367.0,-2000.0,-1377.0,-2368.0,-5633.8
