Date and time (UTC),Global_Solar_Flux,Direct_Solar_Flux,Diffuse_Solar_Flux,TGBT,T1,T2,T3,T4,T5,T6,T7,SZA,SAA,Pmax,Vmax,Imax,Voc,Isc,Tp,POA,AirTemp,wd,ws,rh,rain,GLO_ARP_J1,T2_ARP_J1,RH_ARP_J1,PMAX_ARP_J1,TPV_ARP_J1,Consommation,Fioul,Charbon,Gaz,Nucleaire,Eolien,Solaire,Hydraulique,Pompage,Bioenergies,Ech. physiques,Taux de Co2,Ech. comm. Angleterre,Ech. comm. Espagne,Ech. comm. Italie,Ech. comm. Suisse,Ech. comm. Allemagne-Belgique
2018-04-01 00:00:00+00:00,-0.34,-0.12,-0.36,26.59,2.77,4.46,1.16,2.98,3.59,1.52,6.51,90.0,-176.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.91,255.76,4.12,81.87,0.0,0.0,4.84,90.61,0.0,0.0,56584.07,91.0,-4.47,1567.83,43896.03,4781.47,-1.0,7794.57,-625.23,1187.73,-2103.63,30.3,-1451.0,-115.0,-344.0,48.0,-51.0
2018-04-01 00:15:00+00:00,-0.2,-0.03,-0.29,26.76,3.0,4.51,1.17,2.99,3.97,1.52,5.96,90.0,-171.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,253.01,3.76,82.06,0.0,0.0,4.81,91.58,0.0,0.0,56267.07,91.0,-5.47,1310.33,43812.53,4737.47,-1.0,7785.07,-565.73,1180.73,-2077.13,28.8,-1451.0,-115.0,-344.0,48.0,-51.0
2018-04-01 00:30:00+00:00,-0.28,-0.03,-0.31,24.97,2.78,4.55,1.49,3.0,3.76,1.52,4.17,90.0,-166.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85,255.98,3.98,82.42,0.0,0.0,4.78,92.18,0.0,0.0,55664.23,90.77,-6.23,1157.83,43663.7,4709.1,-1.0,7698.33,-696.4,1176.77,-2127.63,28.0,-1451.0,-223.5,-350.77,-0.3,-3.4
2018-04-01 00:45:00+00:00,-0.37,-0.1,-0.46,25.78,2.87,4.56,1.09,3.0,3.57,1.52,5.5,90.0,-162.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89,259.93,4.0,82.56,0.0,0.0,4.73,92.36,0.0,0.0,54734.73,90.27,-6.73,1125.33,43440.2,4698.6,-1.0,7523.33,-1044.4,1176.27,-2266.13,28.0,-1451.0,-456.0,-365.27,-103.8,98.6
2018-04-01 01:00:00+00:00,-0.56,-0.18,-0.64,28.44,2.9,4.55,1.09,3.04,3.83,1.53,7.87,90.0,-157.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84,257.46,4.04,82.6,0.0,0.0,4.68,92.53,0.0,0.0,53950.83,90.0,-6.77,1099.6,43336.87,4681.33,-1.0,7353.7,-1384.7,1171.33,-2388.77,28.0,-1451.0,-580.0,-373.0,-159.0,153.0
2018-04-01 01:15:00+00:00,-0.47,-0.18,-0.51,32.29,2.82,4.53,1.16,3.0,3.94,1.48,11.73,90.0,-153.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.73,247.66,3.36,83.02,0.0,0.0,4.63,92.71,0.0,0.0,53333.33,90.0,-6.27,1081.6,43370.87,4656.33,-1.0,7190.2,-1716.2,1161.33,-2493.27,28.0,-1451.0,-580.0,-373.0,-159.0,153.0
2018-04-01 01:30:00+00:00,-0.45,-0.16,-0.54,29.18,2.96,4.5,1.16,3.01,3.61,1.53,8.77,90.0,-149.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.68,256.26,3.55,84.27,0.0,0.0,4.61,92.91,0.0,0.0,52723.3,90.23,-6.0,1070.13,43354.23,4660.5,-1.0,7088.77,-2091.8,1156.47,-2597.77,28.23,-1451.0,-503.7,-373.0,-220.6,-125.83
2018-04-01 01:45:00+00:00,-0.46,-0.12,-0.5,27.31,2.79,4.53,1.2,3.03,3.73,1.54,6.85,90.0,-145.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,253.18,3.45,83.47,0.0,0.0,4.64,93.13,0.0,0.0,52121.8,90.73,-6.0,1066.13,43279.73,4698.0,-1.0,7058.27,-2517.8,1157.47,-2702.27,28.73,-1451.0,-340.2,-373.0,-352.6,-723.33
2018-04-01 02:00:00+00:00,-0.32,-0.1,-0.4,27.7,3.0,5.54,1.15,3.0,3.96,1.53,5.73,90.0,-141.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.63,244.38,3.59,82.96,0.0,0.0,4.66,93.36,0.0,0.0,51626.0,91.23,-5.53,1064.23,43272.2,4731.3,-1.0,7029.63,-2745.7,1158.47,-2967.07,29.0,-1451.0,-253.0,-373.0,-423.0,-1042.0
2018-04-01 02:15:00+00:00,-0.28,-0.04,-0.35,31.8,2.78,7.99,1.14,2.99,3.99,1.53,7.27,90.0,-137.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.49,244.64,3.84,83.55,0.0,0.0,4.69,93.58,0.0,0.0,51251.0,91.73,-4.53,1064.73,43341.2,4759.8,-1.0,7003.13,-2747.2,1159.47,-3415.07,29.0,-1451.0,-253.0,-373.0,-423.0,-1042.0
