Date and time (UTC),Global_Solar_Flux,Direct_Solar_Flux,Diffuse_Solar_Flux,TGBT,T1,T2,T3,T4,T5,T6,T7,SZA,SAA,Pmax,Vmax,Imax,Voc,Isc,Tp,POA,AirTemp,wd,ws,rh,rain,GLO_ARP_J1,T2_ARP_J1,RH_ARP_J1,PMAX_ARP_J1,TPV_ARP_J1,Consommation,Fioul,Charbon,Gaz,Nucleaire,Eolien,Solaire,Hydraulique,Pompage,Bioenergies,Ech. physiques,Taux de Co2,Ech. comm. Angleterre,Ech. comm. Espagne,Ech. comm. Italie,Ech. comm. Suisse,Ech. comm. Allemagne-Belgique
2018-03-01 00:00:00+00:00,-0.17,-0.06,-0.26,43.93,8.92,6.52,2.32,4.14,6.07,1.38,11.02,90.0,-82.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.31,62.36,6.95,59.97,0.0,0.0,-3.52,68.94,0.0,0.0,82662.53,897.33,1644.13,6022.53,51459.7,9030.27,-1.0,10725.27,-10.43,1012.8,1881.17,66.7,-1900.0,2700.0,-156.0,-1237.0,3648.0
2018-03-01 00:15:00+00:00,-0.17,-0.04,-0.25,45.52,10.35,6.74,2.38,4.22,5.36,1.38,11.54,90.0,-172.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.32,69.08,6.9,60.74,0.0,0.0,-3.77,71.07,0.0,0.0,82901.53,1112.33,1610.13,6066.53,51521.2,8992.27,-1.0,10792.27,-19.93,1018.8,1808.67,68.2,-1900.0,2700.0,-156.0,-1237.0,3648.0
2018-03-01 00:30:00+00:00,-0.16,-0.05,-0.26,45.88,10.47,6.64,2.34,4.15,5.48,1.39,11.85,90.0,-167.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.37,69.89,7.51,62.37,0.0,0.0,-3.92,72.89,0.0,0.0,82888.3,1230.27,1571.47,6070.4,51567.3,8963.13,-1.0,10590.0,-26.17,1021.07,1901.83,69.0,-1814.83,2700.0,-217.6,-1346.2,3522.0
2018-03-01 00:45:00+00:00,-0.16,-0.07,-0.27,43.38,7.66,6.66,2.3,4.11,5.84,1.41,11.82,90.0,-161.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5,69.31,8.25,64.96,0.0,0.0,-3.97,74.36,0.0,0.0,82586.8,1237.27,1527.47,6028.4,51595.8,8944.13,-1.0,10080.0,-28.67,1019.07,2184.33,69.0,-1632.33,2700.0,-349.6,-1580.2,3252.0
2018-03-01 01:00:00+00:00,-0.17,-0.06,-0.27,41.2,9.65,6.72,2.34,4.11,5.27,1.41,8.11,90.0,-156.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.62,71.68,7.63,66.53,0.0,0.0,-4.02,75.84,0.0,0.0,82315.4,1279.27,1500.27,6014.87,51646.47,8919.07,-1.0,9806.13,-30.0,1020.1,2160.7,69.23,-1535.0,2700.0,-420.0,-1705.0,3108.0
2018-03-01 01:15:00+00:00,-0.08,-0.08,-0.27,39.61,9.5,6.96,2.37,4.12,5.73,1.4,5.9,90.0,-151.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.87,73.95,7.05,70.78,0.0,0.0,-4.07,77.31,0.0,0.0,82078.4,1361.27,1492.27,6033.87,51722.47,8887.07,-1.0,9802.13,-30.0,1024.6,1787.2,69.73,-1535.0,2700.0,-420.0,-1705.0,3108.0
2018-03-01 01:30:00+00:00,0.0,-0.05,-0.21,36.86,7.14,6.76,2.3,4.08,5.75,1.4,5.84,90.0,-146.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.44,70.07,7.3,79.15,0.0,0.0,-4.11,78.69,0.0,0.0,81503.3,1321.0,1478.67,6059.63,51744.33,8807.7,-1.0,9685.2,-256.8,1026.77,1639.33,69.77,-1439.8,2700.0,-594.53,-1634.07,3157.0
2018-03-01 01:45:00+00:00,-0.06,-0.08,-0.21,38.16,8.3,7.01,2.3,4.11,5.3,1.4,6.12,90.0,-141.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.68,66.8,6.53,84.13,0.0,0.0,-4.14,79.97,0.0,0.0,80541.8,1141.0,1458.67,6093.13,51704.33,8674.2,-1.0,9439.2,-742.8,1026.27,1749.33,69.27,-1235.8,2700.0,-968.53,-1482.07,3262.0
2018-03-01 02:00:00+00:00,-0.08,-0.09,-0.19,42.34,10.92,6.99,2.28,4.12,5.76,1.44,7.2,90.0,-137.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.93,64.78,6.21,88.47,0.0,0.0,-4.16,81.25,0.0,0.0,79760.67,1045.23,1465.97,6135.03,51669.23,8562.87,-1.0,9315.47,-1253.07,1025.3,1795.87,69.47,-1127.0,2700.0,-1168.0,-1401.0,3318.0
2018-03-01 02:15:00+00:00,-0.1,-0.07,-0.18,49.15,12.04,6.98,2.3,4.12,5.61,1.46,12.97,90.0,-132.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,64.6,6.21,90.06,0.0,0.0,-4.19,82.52,0.0,0.0,79185.67,1045.73,1504.47,6186.53,51639.73,8476.87,-1.0,9331.47,-1791.07,1023.8,1769.87,70.47,-1127.0,2700.0,-1168.0,-1401.0,3318.0
2018-03-01 02:30:00+00:00,-0.1,-0.06,-0.18,51.93,9.9,7.06,2.35,4.16,5.82,1.43,17.6,90.0,-128.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.08,63.72,6.68,90.71,0.0,0.0,-4.2,83.59,0.0,0.0,78586.87,1046.23,1499.57,6185.07,51609.53,8395.07,-1.0,9279.1,-2216.83,1023.23,1767.43,70.77,-1060.03,2746.67,-1395.97,-1432.97,3587.97
2018-03-01 02:45:00+00:00,-0.12,-0.06,-0.18,47.29,4.7,7.96,2.34,4.19,5.22,1.45,17.74,90.0,-124.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.16,62.95,6.35,91.25,0.0,0.0,-4.2,84.41,0.0,0.0,77960.87,1046.73,1445.07,6123.07,51578.53,8318.07,-1.0,9148.6,-2514.33,1023.73,1791.93,70.27,-916.53,2846.67,-1884.47,-1501.47,4166.47
2018-03-01 03:00:00+00:00,-0.13,-0.05,-0.19,47.82,4.54,9.74,2.32,4.12,5.52,1.47,16.16,90.0,-121.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.21,66.29,5.87,91.82,0.0,0.0,-4.2,85.24,0.0,0.0,77534.6,1046.3,1413.43,6039.6,51555.93,8250.87,-1.0,9040.97,-2740.67,1022.37,1905.8,70.0,-840.0,2900.0,-2145.0,-1538.0,4475.0
2018-03-01 03:15:00+00:00,-0.09,-0.04,-0.19,47.66,4.76,12.12,2.78,4.15,4.94,1.48,13.12,90.0,-117.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.26,62.33,5.95,92.06,0.0,0.0,-4.2,86.06,0.0,0.0,77336.6,1044.8,1407.93,5931.6,51542.93,8194.87,-1.0,8959.47,-2885.67,1018.87,2121.8,70.0,-840.0,2900.0,-2145.0,-1538.0,4475.0
2018-03-01 03:30:00+00:00,-0.1,-0.03,-0.17,44.12,9.62,8.91,2.32,4.17,4.88,1.49,8.88,90.0,-114.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.27,62.1,6.47,91.78,0.0,0.0,-4.2,86.73,0.0,0.0,77247.33,1044.23,1405.0,5874.47,51537.87,8145.87,-1.0,8923.23,-2962.07,1019.1,2260.33,70.0,-664.77,2853.33,-2246.27,-1367.9,4381.9
