Date and time (UTC),Global_Solar_Flux,Direct_Solar_Flux,Diffuse_Solar_Flux,TGBT,T1,T2,T3,T4,T5,T6,T7,SZA,SAA,Pmax,Vmax,Imax,Voc,Isc,Tp,POA,AirTemp,wd,ws,rh,rain,GLO_ARP_J1,T2_ARP_J1,RH_ARP_J1,PMAX_ARP_J1,TPV_ARP_J1,Consommation,Fioul,Charbon,Gaz,Nucleaire,Eolien,Solaire,Hydraulique,Pompage,Bioenergies,Ech. physiques,Taux de Co2,Ech. comm. Angleterre,Ech. comm. Espagne,Ech. comm. Italie,Ech. comm. Suisse,Ech. comm. Allemagne-Belgique
2018-07-01 00:00:00+00:00,-1.26,-0.4,-1.36,18.94,1.05,2.43,1.0,0.65,1.74,1.01,5.99,90.0,-176.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.47,33.47,2.26,58.85,0.0,0.0,23.77,52.52,0.0,0.0,38737.23,76.33,310.77,552.7,33252.27,3620.1,-1.0,7808.57,-849.13,1016.53,-7048.9,34.0,-1060.0,-2300.0,-2553.0,-958.0,-635.0
2018-07-01 00:15:00+00:00,-1.38,-0.31,-1.46,18.24,1.05,2.46,1.06,0.67,1.73,1.01,5.5,90.0,-173.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.39,45.06,2.4,58.49,0.0,0.0,23.4,54.92,0.0,0.0,38272.73,81.33,325.27,539.2,33184.27,3564.6,-1.0,7844.07,-800.13,1015.53,-7479.4,34.0,-1060.0,-2300.0,-2553.0,-958.0,-635.0
2018-07-01 00:30:00+00:00,-1.24,-0.35,-1.39,18.19,1.06,2.35,1.06,0.62,1.75,0.99,5.55,90.0,-169.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.33,46.96,2.6,58.3,0.0,0.0,23.15,56.16,0.0,0.0,37611.77,84.0,332.53,538.3,33005.9,3521.7,-1.0,7744.93,-867.8,1007.3,-7753.1,34.23,-1025.7,-2300.0,-2476.0,-894.07,-820.5
2018-07-01 00:45:00+00:00,-1.22,-0.4,-1.34,18.9,1.05,2.34,1.45,0.62,1.72,0.99,5.62,90.0,-166.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.21,47.66,2.66,58.53,0.0,0.0,23.05,56.09,0.0,0.0,36726.27,84.0,331.53,551.8,32701.4,3493.2,-1.0,7491.93,-1068.8,990.8,-7847.6,34.73,-952.2,-2300.0,-2311.0,-757.07,-1218.0
2018-07-01 01:00:00+00:00,-1.18,-0.45,-1.29,17.43,1.05,2.37,1.0,0.62,1.75,1.04,4.85,90.0,-162.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.03,42.98,2.17,59.08,0.0,0.0,22.95,56.02,0.0,0.0,36043.07,83.53,333.8,551.07,32511.23,3447.43,-1.0,7310.57,-1329.3,981.77,-7845.5,35.23,-913.0,-2300.0,-2223.0,-684.0,-1430.0
2018-07-01 01:15:00+00:00,-1.1,-0.47,-1.24,18.49,1.06,2.42,1.0,0.62,1.72,1.04,5.76,90.0,-159.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.83,38.16,1.92,59.68,0.0,0.0,22.85,55.94,0.0,0.0,35591.07,82.53,339.8,534.07,32451.73,3381.93,-1.0,7211.07,-1657.8,981.27,-7733.0,35.73,-913.0,-2300.0,-2223.0,-684.0,-1430.0
2018-07-01 01:30:00+00:00,-1.14,-0.47,-1.25,17.87,1.06,2.38,0.96,0.62,1.75,1.01,5.06,90.0,-155.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.64,46.63,2.04,60.13,0.0,0.0,22.74,55.96,0.0,0.0,35171.27,81.77,342.3,524.07,32353.73,3339.53,-1.0,7079.83,-1833.23,986.37,-7703.1,36.23,-913.0,-2300.0,-2223.0,-703.6,-1487.87
2018-07-01 01:45:00+00:00,-1.1,-0.47,-1.21,19.6,1.06,2.32,1.01,0.62,1.72,1.03,7.15,90.0,-152.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.47,57.62,2.21,60.53,0.0,0.0,22.62,56.08,0.0,0.0,34788.27,81.27,340.8,522.07,32211.73,3323.53,-1.0,6912.33,-1833.73,997.87,-7767.6,36.73,-913.0,-2300.0,-2223.0,-745.6,-1611.87
2018-07-01 02:00:00+00:00,-1.12,-0.52,-1.23,17.86,1.05,2.32,1.01,0.63,1.77,1.04,5.18,90.0,-149.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.26,65.81,1.93,60.91,0.0,0.0,22.49,56.21,0.0,0.0,34473.17,81.0,342.1,524.03,32156.53,3289.57,-1.0,6792.2,-1833.77,1001.67,-7879.93,37.0,-913.0,-2300.0,-2223.0,-768.0,-1748.0
2018-07-01 02:15:00+00:00,-1.13,-0.5,-1.24,18.64,1.06,2.36,0.98,0.68,1.76,1.04,5.75,90.0,-145.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.08,66.89,1.81,61.59,0.0,0.0,22.37,56.33,0.0,0.0,34235.67,81.0,346.6,530.53,32200.53,3235.07,-1.0,6726.2,-1833.27,996.67,-8046.93,37.0,-913.0,-2300.0,-2223.0,-768.0,-1898.0
2018-07-01 02:30:00+00:00,-1.08,-0.54,-1.2,17.73,1.05,2.29,0.95,0.63,1.77,1.03,5.34,90.0,-142.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.96,68.33,2.1,61.98,0.0,0.0,22.27,56.44,0.0,0.0,34037.6,81.0,359.27,533.77,32274.87,3208.8,-1.0,6654.13,-1912.57,997.27,-8157.93,37.23,-866.8,-2300.0,-2223.0,-759.6,-2079.03
