Date and time (UTC),Global_Solar_Flux,Direct_Solar_Flux,Diffuse_Solar_Flux,TGBT,T1,T2,T3,T4,T5,T6,T7,SZA,SAA,Pmax,Vmax,Imax,Voc,Isc,Tp,POA,AirTemp,wd,ws,rh,rain,GLO_ARP_J1,T2_ARP_J1,RH_ARP_J1,PMAX_ARP_J1,TPV_ARP_J1,Consommation,Fioul,Charbon,Gaz,Nucleaire,Eolien,Solaire,Hydraulique,Pompage,Bioenergies,Ech. physiques,Taux de Co2,Ech. comm. Angleterre,Ech. comm. Espagne,Ech. comm. Italie,Ech. comm. Suisse,Ech. comm. Allemagne-Belgique
2018-02-01 00:00:00+00:00,-1.1,-0.44,-1.15,30.55,3.95,5.61,2.16,3.89,5.07,1.18,5.13,90.0,-58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,262.87,3.6,82.27,0.0,0.0,3.64,84.03,0.0,0.0,63036.57,109.3,757.6,2623.53,55990.2,4908.17,-1.0,7906.4,-3121.83,1088.07,-7224.4,39.77,-1554.0,-2500.0,-3203.0,-2907.0,2914.93
2018-02-01 00:15:00+00:00,-1.1,-0.44,-1.18,29.92,4.01,5.69,1.67,3.72,5.26,1.15,4.73,90.0,-171.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,256.56,3.97,82.71,0.0,0.0,3.29,83.88,0.0,0.0,62847.07,107.8,739.6,2622.53,56074.2,4805.67,-1.0,7699.4,-3104.33,1086.07,-7182.4,39.27,-1554.0,-2500.0,-3203.0,-2907.0,2916.93
2018-02-01 00:30:00+00:00,-1.09,-0.43,-1.17,29.91,3.88,5.72,1.63,3.79,5.3,1.16,4.78,90.0,-165.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,254.86,3.67,83.06,0.0,0.0,3.05,84.13,0.0,0.0,62635.63,106.77,724.4,2623.63,56092.87,4740.03,-1.0,7530.43,-3094.3,1085.47,-7171.67,39.0,-1554.0,-2500.0,-3203.0,-2907.0,2795.03
2018-02-01 00:45:00+00:00,-1.08,-0.41,-1.14,30.07,4.01,5.71,1.65,3.8,5.3,1.17,4.85,90.0,-158.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,263.33,2.92,84.09,0.0,0.0,2.95,84.83,0.0,0.0,62399.13,106.27,712.4,2627.13,56036.87,4716.53,-1.0,7404.93,-3092.8,1086.47,-7196.67,39.0,-1554.0,-2500.0,-3203.0,-2907.0,2531.53
2018-02-01 01:00:00+00:00,-1.09,-0.41,-1.11,29.58,3.77,5.73,1.65,3.68,5.32,1.17,4.63,90.0,-152.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,253.02,3.47,84.73,0.0,0.0,2.85,85.53,0.0,0.0,62223.3,106.0,713.7,2626.43,56040.13,4691.17,-1.0,7270.1,-2931.47,1086.53,-7377.77,39.0,-1554.0,-2500.0,-3203.0,-2907.0,2391.0
2018-02-01 01:15:00+00:00,-1.15,-0.43,-1.1,30.06,3.99,5.79,1.63,3.77,5.27,1.18,4.76,90.0,-146.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,248.89,3.63,84.6,0.0,0.0,2.75,86.23,0.0,0.0,62116.8,106.0,730.2,2620.93,56111.13,4663.67,-1.0,7124.6,-2587.47,1085.53,-7737.27,39.0,-1554.0,-2500.0,-3203.0,-2907.0,2391.0
2018-02-01 01:30:00+00:00,-1.1,-0.43,-1.08,29.73,3.83,5.7,1.59,3.75,5.2,1.19,4.85,90.0,-141.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,247.31,3.74,83.35,0.0,0.0,2.67,86.87,0.0,0.0,61629.73,106.0,706.33,2618.93,55960.23,4627.77,-1.0,6997.3,-2406.8,1083.13,-8063.17,38.77,-1554.0,-2500.0,-3129.5,-2907.0,1830.3
2018-02-01 01:45:00+00:00,-1.07,-0.41,-1.08,29.81,4.03,5.73,1.6,3.69,5.17,1.2,4.81,90.0,-135.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,244.47,3.9,82.71,0.0,0.0,2.59,87.44,0.0,0.0,60707.73,106.0,636.33,2620.93,55555.73,4582.27,-1.0,6890.8,-2412.8,1079.13,-8350.67,38.27,-1554.0,-2500.0,-2972.0,-2907.0,628.8
2018-02-01 02:00:00+00:00,-1.09,-0.41,-1.09,29.7,3.83,5.94,1.61,3.69,5.02,1.24,4.69,90.0,-130.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,231.22,3.11,83.38,0.0,0.0,2.52,88.02,0.0,0.0,59985.23,106.23,622.8,2622.47,55488.63,4540.73,-1.0,6820.23,-2528.23,1079.1,-8766.27,38.47,-1554.0,-2500.0,-2888.0,-2907.0,-33.7
2018-02-01 02:15:00+00:00,-1.03,-0.41,-1.11,29.99,4.05,5.81,1.66,3.71,4.98,1.25,4.86,90.0,-126.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,225.97,2.59,85.15,0.0,0.0,2.44,88.59,0.0,0.0,59490.73,106.73,673.8,2623.47,55807.13,4503.73,-1.0,6790.73,-2768.73,1083.6,-9328.27,39.47,-1554.0,-2500.0,-2888.0,-2907.0,-80.2
