Date and time (UTC),Global_Solar_Flux,Direct_Solar_Flux,Diffuse_Solar_Flux,TGBT,T1,T2,T3,T4,T5,T6,T7,SZA,SAA,Pmax,Vmax,Imax,Voc,Isc,Tp,POA,AirTemp,wd,ws,rh,rain,GLO_ARP_J1,T2_ARP_J1,RH_ARP_J1,PMAX_ARP_J1,TPV_ARP_J1,Consommation,Fioul,Charbon,Gaz,Nucleaire,Eolien,Solaire,Hydraulique,Pompage,Bioenergies,Ech. physiques,Taux de Co2,Ech. comm. Angleterre,Ech. comm. Espagne,Ech. comm. Italie,Ech. comm. Suisse,Ech. comm. Allemagne-Belgique
2019-11-01 00:00:00+00:00,-0.04,-0.07,-0.13,36.09,5.59,2.83,1.69,2.17,2.92,9.53,5.73,90.0,-166.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.69,197.49,0.77,96.47,0.0,0.0,7.71,99.28,0.0,0.0,47694.63,106.23,25.0,5622.63,36866.8,2453.23,0.0,6153.87,-364.77,1181.63,-4350.0,45.23,-1754.0,-2278.0,-2241.0,-1607.0,2992.1
2019-11-01 00:15:00+00:00,-0.11,-0.07,-0.17,31.67,2.17,2.59,1.66,2.19,3.37,9.39,4.81,90.0,-159.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.64,234.72,1.08,96.83,0.0,0.0,7.64,99.23,0.0,0.0,47263.13,106.73,25.0,5761.13,37007.8,2483.73,0.0,6247.87,-364.27,1185.13,-5190.0,45.73,-1754.0,-2278.0,-2241.0,-1607.0,3041.6
2019-11-01 00:30:00+00:00,-0.01,-0.0,-0.13,31.88,1.6,2.62,1.7,1.94,2.93,9.38,5.78,90.0,-154.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62,250.6,1.78,97.1,0.0,0.0,7.63,99.22,0.0,0.0,46841.2,107.23,24.77,5816.33,37027.23,2524.5,0.0,6130.93,-367.97,1179.3,-5601.13,46.23,-1750.27,-2283.13,-2241.0,-1745.83,2732.47
2019-11-01 00:45:00+00:00,-0.05,-0.02,-0.16,32.4,1.88,3.71,1.67,2.16,2.93,9.47,4.76,90.0,-148.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,251.1,1.89,97.4,0.0,0.0,7.71,99.27,0.0,0.0,46430.2,107.73,24.27,5776.33,36907.73,2577.0,0.0,5772.93,-376.47,1162.8,-5522.13,46.73,-1742.27,-2294.13,-2241.0,-2043.33,2013.47
2019-11-01 01:00:00+00:00,-0.19,-0.09,-0.27,32.97,1.89,3.5,1.67,2.16,3.02,9.36,5.55,90.0,-143.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.63,227.6,1.56,97.57,0.0,0.0,7.79,99.32,0.0,0.0,46022.23,108.0,24.0,5759.67,36875.97,2650.73,0.0,5698.9,-380.77,1157.5,-5871.77,46.77,-1738.0,-2300.0,-2241.0,-2202.0,1618.33
2019-11-01 01:15:00+00:00,-0.04,0.0,-0.17,31.84,1.67,2.6,1.68,1.98,3.3,9.33,5.63,90.0,-137.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.71,235.3,1.83,97.69,0.0,0.0,7.86,99.37,0.0,0.0,45617.73,108.0,24.0,5769.67,36944.47,2748.73,0.0,5949.4,-380.27,1165.0,-6711.27,46.27,-1738.0,-2300.0,-2241.0,-2202.0,1593.33
2019-11-01 01:30:00+00:00,-0.01,0.0,-0.15,42.32,7.0,4.8,1.65,2.06,2.93,9.33,8.21,90.0,-133.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.77,239.28,1.81,97.81,0.0,0.0,7.92,99.41,0.0,0.0,44966.6,108.0,24.0,5723.2,36936.43,2826.9,0.0,5894.47,-528.87,1165.97,-7183.27,46.0,-1741.73,-2300.0,-2241.0,-2243.77,1216.93
2019-11-01 01:45:00+00:00,-0.08,-0.0,-0.17,41.75,8.13,3.87,1.64,2.17,2.92,9.15,8.02,90.0,-128.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.88,235.09,1.94,97.92,0.0,0.0,7.97,99.44,0.0,0.0,44033.6,108.0,24.0,5612.2,36840.93,2882.4,0.0,5490.47,-847.87,1159.47,-7235.27,46.0,-1749.73,-2300.0,-2241.0,-2333.27,438.93
2019-11-01 02:00:00+00:00,-0.09,-0.01,-0.17,38.44,4.12,4.27,1.62,2.19,3.36,9.2,7.82,90.0,-124.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.94,221.52,2.0,98.01,0.0,0.0,8.02,99.46,0.0,0.0,43308.27,108.0,24.0,5580.77,36854.63,2954.23,0.0,5248.4,-1018.23,1157.87,-7600.87,46.0,-1754.0,-2300.0,-2241.0,-2380.53,-37.13
2019-11-01 02:15:00+00:00,-0.08,-0.02,-0.17,36.06,5.19,2.98,1.64,2.7,2.92,9.28,5.59,90.0,-120.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,226.47,2.11,98.04,0.0,0.0,8.07,99.49,0.0,0.0,42820.27,108.0,24.0,5640.27,36993.13,3044.73,0.0,5191.4,-1018.73,1161.87,-8324.87,46.0,-1754.0,-2300.0,-2241.0,-2379.53,-168.13
