Date and time (UTC),Global_Solar_Flux,Direct_Solar_Flux,Diffuse_Solar_Flux,TGBT,T1,T2,T3,T4,T5,T6,T7,SZA,SAA,Pmax,Vmax,Imax,Voc,Isc,Tp,POA,AirTemp,wd,ws,rh,rain,GLO_ARP_J1,T2_ARP_J1,RH_ARP_J1,PMAX_ARP_J1,TPV_ARP_J1,Consommation,Fioul,Charbon,Gaz,Nucleaire,Eolien,Solaire,Hydraulique,Pompage,Bioenergies,Ech. physiques,Taux de Co2,Ech. comm. Angleterre,Ech. comm. Espagne,Ech. comm. Italie,Ech. comm. Suisse,Ech. comm. Allemagne-Belgique
2019-04-01 00:00:00+00:00,-1.12,-0.37,-1.2,35.57,4.97,4.28,2.24,1.74,2.52,9.29,4.63,90.0,-176.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.69,64.18,4.29,73.19,0.0,0.0,9.97,78.82,0.0,0.0,45774.1,124.0,16.77,1930.6,45611.9,5671.77,0.0,4088.07,-1223.57,1074.2,-11519.93,18.07,-1605.0,-2000.0,-2788.0,-2329.0,-2864.0
2019-04-01 00:15:00+00:00,-1.12,-0.35,-1.23,33.39,1.81,2.87,2.28,1.74,2.98,9.42,6.47,90.0,-171.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.55,60.5,4.46,73.75,0.0,0.0,9.6,79.72,0.0,0.0,45643.6,124.0,16.27,1612.6,45952.4,5536.27,0.0,3996.07,-1229.07,1068.2,-11431.93,16.07,-1605.0,-2000.0,-2788.0,-2329.0,-3014.0
2019-04-01 00:30:00+00:00,-1.11,-0.37,-1.21,38.85,1.83,4.18,2.3,1.75,2.55,9.71,10.52,90.0,-166.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.45,60.16,3.98,73.91,0.0,0.0,9.34,80.48,0.0,0.0,45191.1,124.0,16.47,1428.53,46011.03,5419.2,0.0,3917.6,-1232.0,1062.67,-11554.63,15.0,-1618.53,-2000.0,-2785.2,-2480.2,-3160.5
2019-04-01 00:45:00+00:00,-1.1,-0.39,-1.21,41.09,7.54,4.0,2.31,2.04,2.99,9.74,6.61,90.0,-162.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.31,61.64,3.86,74.29,0.0,0.0,9.22,81.08,0.0,0.0,44370.6,124.0,17.47,1397.53,45747.53,5323.2,0.0,3854.6,-1232.0,1057.67,-11918.13,15.0,-1647.53,-2000.0,-2779.2,-2804.2,-3303.0
2019-04-01 01:00:00+00:00,-1.05,-0.38,-1.15,42.89,3.05,4.52,2.23,1.81,2.53,9.81,13.01,90.0,-157.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.14,63.63,3.81,74.79,0.0,0.0,9.09,81.68,0.0,0.0,43764.77,124.0,17.77,1377.27,45687.03,5239.8,0.0,3783.43,-1284.27,1056.87,-12236.6,15.0,-1663.0,-2000.0,-2776.0,-2977.0,-3379.0
2019-04-01 01:15:00+00:00,-1.12,-0.41,-1.18,37.33,2.44,3.49,2.24,1.91,3.04,10.04,8.38,90.0,-153.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.02,65.0,3.37,74.91,0.0,0.0,8.97,82.28,0.0,0.0,43404.27,124.0,17.27,1369.27,45858.53,5170.8,0.0,3702.93,-1396.27,1060.87,-12503.6,15.0,-1663.0,-2000.0,-2776.0,-2977.0,-3379.0
2019-04-01 01:30:00+00:00,-1.05,-0.41,-1.16,41.87,7.53,4.52,2.24,1.99,2.6,10.17,6.79,90.0,-149.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84,63.49,3.51,75.56,0.0,0.0,8.85,82.81,0.0,0.0,43065.0,124.0,17.0,1376.9,45955.6,5097.37,0.0,3634.1,-1509.43,1063.0,-12693.83,15.0,-1662.77,-2000.0,-2776.0,-2978.17,-3299.9
2019-04-01 01:45:00+00:00,-1.06,-0.37,-1.16,35.35,1.82,4.44,2.33,1.78,3.02,10.13,5.86,90.0,-145.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.69,63.0,3.56,76.08,0.0,0.0,8.75,83.26,0.0,0.0,42750.0,124.0,17.0,1402.4,45967.6,5018.87,0.0,3578.6,-1623.93,1063.0,-12796.33,15.0,-1662.27,-2000.0,-2776.0,-2980.67,-3130.4
2019-04-01 02:00:00+00:00,-1.0,-0.41,-1.12,40.05,6.91,3.47,2.32,1.97,3.04,10.42,6.11,90.0,-141.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,63.8,3.4,76.67,0.0,0.0,8.65,83.71,0.0,0.0,42585.03,124.0,17.0,1491.6,45875.3,4950.17,0.0,3576.3,-1701.8,1061.83,-12807.83,15.47,-1662.0,-2000.0,-2776.0,-2982.0,-3043.5
2019-04-01 02:15:00+00:00,-1.01,-0.39,-1.11,41.02,1.81,2.91,2.24,1.92,2.91,10.54,13.09,90.0,-137.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,65.49,3.31,76.85,0.0,0.0,8.55,84.16,0.0,0.0,42591.53,124.0,17.0,1653.6,45663.8,4892.67,0.0,3634.8,-1737.8,1059.33,-12715.33,16.47,-1662.0,-2000.0,-2776.0,-2982.0,-3051.0
