Date and time (UTC),Global_Solar_Flux,Direct_Solar_Flux,Diffuse_Solar_Flux,TGBT,T1,T2,T3,T4,T5,T6,T7,SZA,SAA,Pmax,Vmax,Imax,Voc,Isc,Tp,POA,AirTemp,wd,ws,rh,rain,GLO_ARP_J1,T2_ARP_J1,RH_ARP_J1,PMAX_ARP_J1,TPV_ARP_J1,Consommation,Fioul,Charbon,Gaz,Nucleaire,Eolien,Solaire,Hydraulique,Pompage,Bioenergies,Ech. physiques,Taux de Co2,Ech. comm. Angleterre,Ech. comm. Espagne,Ech. comm. Italie,Ech. comm. Suisse,Ech. comm. Allemagne-Belgique
2019-10-01 00:00:00+00:00,-0.2,-0.04,-0.28,19.3,1.65,2.31,0.8,0.95,2.13,0.77,4.52,90.0,-170.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.59,238.44,3.7,86.25,0.0,0.0,15.19,90.49,0.0,0.0,40168.43,83.0,19.0,2858.4,38349.83,6638.37,0.0,2344.2,-1577.9,988.07,-9534.3,26.53,-814.0,-1800.0,-2816.0,-2499.0,-1429.0
2019-10-01 00:15:00+00:00,-0.18,0.0,-0.24,19.67,1.65,2.34,0.8,1.22,1.68,0.79,4.67,90.0,-165.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.71,240.62,3.83,86.54,0.0,0.0,15.2,90.5,0.0,0.0,39832.93,83.0,19.0,2741.4,38452.33,6649.87,0.0,2278.2,-1663.4,986.07,-9712.8,25.53,-814.0,-1800.0,-2816.0,-2499.0,-1429.0
2019-10-01 00:30:00+00:00,-0.21,-0.03,-0.33,19.24,1.87,2.34,0.8,0.93,1.68,0.83,4.45,90.0,-160.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.82,234.73,4.0,87.06,0.0,0.0,15.23,90.75,0.0,0.0,39320.33,83.0,19.0,2649.6,38101.0,6704.3,0.0,2234.13,-1728.83,983.83,-9724.7,25.0,-733.27,-1800.0,-2816.23,-2499.0,-1397.73
2019-10-01 00:45:00+00:00,-0.48,-0.24,-0.58,19.07,1.66,2.35,0.8,0.96,1.68,0.75,4.49,90.0,-155.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,237.95,3.87,87.77,0.0,0.0,15.31,91.27,0.0,0.0,38605.33,83.0,19.0,2586.6,37231.0,6807.8,0.0,2215.13,-1771.33,981.33,-9546.2,25.0,-560.27,-1800.0,-2816.73,-2499.0,-1330.73
2019-10-01 01:00:00+00:00,-0.19,-0.02,-0.28,19.1,1.65,2.31,0.8,1.2,1.68,0.82,4.43,90.0,-150.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.76,235.37,3.65,88.47,0.0,0.0,15.38,91.79,0.0,0.0,38003.97,83.0,19.0,2458.5,36605.3,6863.93,0.0,2192.17,-1834.83,982.57,-9364.9,24.53,-468.0,-1800.0,-2817.0,-2499.0,-1295.0
2019-10-01 01:15:00+00:00,-0.15,0.0,-0.19,20.39,1.88,2.35,0.8,0.99,2.14,0.84,4.64,90.0,-146.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.78,230.89,3.43,88.96,0.0,0.0,15.46,92.32,0.0,0.0,37532.47,83.0,19.0,2256.0,36258.8,6865.93,0.0,2164.67,-1922.33,988.07,-9180.4,23.53,-468.0,-1800.0,-2817.0,-2499.0,-1295.0
2019-10-01 01:30:00+00:00,-0.18,0.0,-0.25,19.81,1.66,2.32,0.8,1.29,1.68,0.78,4.8,90.0,-141.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.92,236.17,4.32,90.23,0.0,0.0,15.55,92.62,0.0,0.0,37146.6,83.0,19.0,2164.1,35907.63,6828.97,-0.23,2178.47,-1967.83,990.77,-9057.5,23.23,-398.7,-1800.0,-2817.0,-2499.0,-1490.77
2019-10-01 01:45:00+00:00,-0.56,-0.09,-0.55,19.65,1.65,2.39,0.8,0.96,1.69,0.78,4.96,90.0,-137.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.84,234.52,3.9,92.32,0.0,0.0,15.65,92.67,0.0,0.0,36858.6,83.0,19.0,2198.6,35551.13,6747.47,-0.73,2239.47,-1965.33,990.27,-9005.0,23.73,-250.2,-1800.0,-2817.0,-2499.0,-1910.27
2019-10-01 02:00:00+00:00,-0.49,-0.08,-0.53,19.92,1.66,2.36,0.8,1.16,1.69,0.85,5.04,90.0,-133.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.72,226.26,3.0,93.93,0.0,0.0,15.75,92.72,0.0,0.0,36669.3,83.0,19.0,2228.9,35425.17,6680.43,-1.0,2306.77,-1951.63,991.63,-9113.97,24.0,-171.0,-1800.0,-2817.0,-2499.0,-2134.0
2019-10-01 02:15:00+00:00,-0.2,-0.07,-0.36,19.66,1.88,2.35,0.8,1.02,1.89,0.8,4.49,90.0,-129.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75,223.82,3.74,94.01,0.0,0.0,15.85,92.77,0.0,0.0,36592.8,83.0,19.0,2254.4,35562.67,6629.93,-1.0,2381.27,-1925.13,995.13,-9407.47,24.0,-171.0,-1800.0,-2817.0,-2499.0,-2134.0
