ExperimentID,FormulationID,StructuralInstanceID,ParallelTaskID,Replication,Controller,Fairness,Resource,ApplicableDiagnostic,House,PVAllocation,PVRate,PVProportionalTarget,PVDeviation,Savings,SavingsRate,SavingsProportionalTarget,SavingsDeviation,StaticShareTarget,StaticShareDeviation,PVOrderStatistic,SavingsOrderStatistic,SortedPV,SortedSavings,CumulativePVOrder,CumulativeSavingsOrder,MinHouseholdPV,MinHouseholdSavings,LexicographicPVShortfall,LexicographicSavingsShortfall
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_100-d1-HOM-ULO-BHI-4dee442235,TK-PB-Drahi_100-d1-HOM-ULO-b2ed04a452-r4,4,DETERMINISTIC_RH,LEXMMFPEA,pv,lexicographic_pv,1,29.134442573674573,0.05579437010241491,104.43914081316257,-75.30469823948799,11551.845136964519,0.12119205760743973,19090.604369360346,-7538.759232395827,106.47775279115969,-77.34331021748511,1,2,29.134442573674573,200.38171036969288,29.134442573674573,200.38171036969288,29.134442573674573,200.38171036969288,75.30061967434806,18863.318279579773
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_100-d1-HOM-ULO-BHI-4dee442235,TK-PB-Drahi_100-d1-HOM-ULO-b2ed04a452-r4,4,DETERMINISTIC_RH,LEXMMFPEA,pv,lexicographic_pv,2,60.892440122145004,0.11661302020873347,106.2561212657191,-45.3636811435741,200.38171036969288,0.0021022331496544293,19397.627855714163,-19197.24614534447,104.0018310648479,-43.1093909427029,2,1,60.892440122145004,11551.845136964519,90.02688269581958,11752.226847334212,29.134442573674573,200.38171036969288,75.30061967434806,18863.318279579773
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_100-d1-HOM-ULO-BHI-4dee442235,TK-PB-Drahi_100-d1-HOM-ULO-b2ed04a452-r4,4,DETERMINISTIC_RH,LEXMMFPEA,pv,lexicographic_pv,3,136.68034450625325,0.26175183231403903,100.7007977883034,35.979546717949844,20699.300258285002,0.21715931607398184,18366.919586421027,2332.3806718639753,105.98439457600327,30.69594993024998,4,4,106.18165295947344,19764.32753843961,196.20853565529302,31516.554385773823,29.134442573674573,200.38171036969288,75.30061967434806,18863.318279579773
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_100-d1-HOM-ULO-BHI-4dee442235,TK-PB-Drahi_100-d1-HOM-ULO-b2ed04a452-r4,4,DETERMINISTIC_RH,LEXMMFPEA,pv,lexicographic_pv,4,106.18165295947344,0.20334483586997407,101.53098467644652,4.650668283026917,19764.32753843961,0.2073503837015849,18582.45710028489,1181.8704381547213,100.74023481373803,5.441418145735412,3,3,136.68034450625325,20699.300258285002,332.8888801615463,52215.854644058825,29.134442573674573,200.38171036969288,75.30061967434806,18863.318279579773
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_100-d1-HOM-ULO-BHI-4dee442235,TK-PB-Drahi_100-d1-HOM-ULO-b2ed04a452-r4,4,DETERMINISTIC_RH,LEXMMFPEA,pv,lexicographic_pv,5,189.28643107856686,0.36249594150483844,109.24826669648148,80.03816438208538,43102.64530568851,0.4521960094673391,19880.891037966907,23221.7542677216,104.97109799436481,84.31533308420205,5,5,189.28643107856686,43102.64530568851,522.1753112401132,95318.49994974733,29.134442573674573,200.38171036969288,75.30061967434806,18863.318279579773
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_100-d1-HOM-ULO-BHI-4dee442235,TK-PB-Drahi_100-d1-HOM-ULO-b2ed04a452-r4,4,DETERMINISTIC_RH,LEXMMFSA,savings,lexicographic_savings,1,114.68696071830556,0.2196330585717193,104.43914081316258,10.247819905142975,11149.905766071664,0.11697525424707672,19090.604369360346,-7940.698603288682,106.47775279115969,8.209207927145869,4,1,64.97217003931095,11149.905766071664,64.97217003931095,11149.905766071664,64.97217003931095,11149.905766071664,39.46289220871171,7913.794223877801
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_100-d1-HOM-ULO-BHI-4dee442235,TK-PB-Drahi_100-d1-HOM-ULO-b2ed04a452-r4,4,DETERMINISTIC_RH,LEXMMFSA,savings,lexicographic_savings,2,135.52559427187768,0.2595404098099126,106.25612126571913,29.26947300615855,31787.36177333686,0.3334857534486528,19397.627855714163,12389.733917622696,104.0018310648479,31.523763207029774,5,5,102.29082507978637,11507.869184819632,167.26299511909733,22657.774950891297,64.97217003931095,11149.905766071664,39.46289220871171,7913.794223877801
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_100-d1-HOM-ULO-BHI-4dee442235,TK-PB-Drahi_100-d1-HOM-ULO-b2ed04a452-r4,4,DETERMINISTIC_RH,LEXMMFSA,savings,lexicographic_savings,3,102.29082507978637,0.19589364506118848,100.70079778830343,1.59002729148294,20383.84643351489,0.21384984493316003,18366.919586421027,2016.9268470938623,105.98439457600327,-3.6935694962168952,2,3,104.69976113083267,20383.84643351489,271.96275624992995,43041.621384406186,64.97217003931095,11149.905766071664,39.46289220871171,7913.794223877801
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_100-d1-HOM-ULO-BHI-4dee442235,TK-PB-Drahi_100-d1-HOM-ULO-b2ed04a452-r4,4,DETERMINISTIC_RH,LEXMMFSA,savings,lexicographic_savings,4,64.97217003931095,0.12442597082004635,101.53098467644655,-36.5588146371356,11507.869184819632,0.12073069961116333,18582.45710028489,-7074.5879154652575,100.74023481373803,-35.768064774427074,1,2,114.68696071830556,20489.516792004288,386.64971696823557,63531.13817641047,64.97217003931095,11149.905766071664,39.46289220871171,7913.794223877801
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_100-d1-HOM-ULO-BHI-4dee442235,TK-PB-Drahi_100-d1-HOM-ULO-b2ed04a452-r4,4,DETERMINISTIC_RH,LEXMMFSA,savings,lexicographic_savings,5,104.69976113083267,0.20050691573713314,109.24826669648151,-4.5485055656488385,20489.516792004288,0.21495844775994716,19880.891037966907,608.6257540373808,104.97109799436481,-0.2713368635321416,3,4,135.52559427187768,31787.36177333686,522.1753112401133,95318.49994974733,64.97217003931095,11149.905766071664,39.46289220871171,7913.794223877801
