Date and time (UTC),Global_Solar_Flux,Direct_Solar_Flux,Diffuse_Solar_Flux,TGBT,T1,T2,T3,T4,T5,T6,T7,SZA,SAA,Pmax,Vmax,Imax,Voc,Isc,Tp,POA,AirTemp,wd,ws,rh,rain,GLO_ARP_J1,T2_ARP_J1,RH_ARP_J1,PMAX_ARP_J1,TPV_ARP_J1,Consommation,Fioul,Charbon,Gaz,Nucleaire,Eolien,Solaire,Hydraulique,Pompage,Bioenergies,Ech. physiques,Taux de Co2,Ech. comm. Angleterre,Ech. comm. Espagne,Ech. comm. Italie,Ech. comm. Suisse,Ech. comm. Allemagne-Belgique
2020-09-09 00:00:00+00:00,-0.46,-0.15,-0.5,16.9,0.43,1.79,0.59,0.41,1.93,0.78,4.96,90.0,-174.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.24,347.07,1.69,83.64,0.0,0.0,17.3,80.45,0.0,0.0,38828.63,73.0,488.5,3812.57,28780.6,987.87,-1.0,3269.4,-859.5,1097.47,1179.97,57.53,1177.0,-612.0,-1166.0,-140.0,2439.0
2020-09-09 00:15:00+00:00,-0.32,-0.1,-0.38,16.79,0.44,1.83,0.59,0.41,1.91,0.84,4.62,90.0,-169.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.26,349.57,1.75,83.65,0.0,0.0,17.63,80.55,0.0,0.0,38487.13,73.0,496.0,3608.07,28627.6,991.87,-1.0,3257.4,-972.0,1098.47,1308.47,56.53,1177.0,-612.0,-1166.0,-140.0,2439.0
2020-09-09 00:30:00+00:00,-0.22,-0.1,-0.3,17.06,0.43,1.83,0.59,0.42,2.18,0.87,4.47,90.0,-165.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25,344.46,1.65,83.65,0.0,0.0,17.75,80.82,0.0,0.0,37983.93,73.0,474.33,3426.43,28612.27,1002.4,-1.0,3226.5,-1178.07,1098.77,1250.07,54.83,1177.0,-805.67,-1289.2,-62.3,2402.13
2020-09-09 00:45:00+00:00,-0.27,-0.1,-0.37,16.63,0.43,1.91,0.59,0.41,1.98,0.82,4.22,90.0,-160.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.23,347.29,1.58,83.77,0.0,0.0,17.65,81.3,0.0,0.0,37295.93,73.0,419.33,3270.93,28754.27,1020.4,-1.0,3174.0,-1491.07,1098.27,978.07,52.33,1177.0,-1220.67,-1553.2,104.2,2323.13
2020-09-09 01:00:00+00:00,-0.23,-0.1,-0.33,16.87,0.43,2.18,0.59,0.43,1.85,0.83,4.4,90.0,-156.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.28,349.11,1.32,83.67,0.0,0.0,17.55,81.77,0.0,0.0,36746.77,73.0,390.23,3202.7,28707.5,1036.53,-1.0,3172.6,-1657.53,1099.87,723.1,51.23,1177.0,-1442.0,-1694.0,193.0,2281.0
2020-09-09 01:15:00+00:00,-0.17,-0.08,-0.32,16.53,0.44,1.76,0.59,0.46,1.85,0.81,4.27,90.0,-151.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25,338.58,1.54,83.85,0.0,0.0,17.45,82.25,0.0,0.0,36356.27,73.0,390.73,3234.2,28445.0,1050.53,-1.0,3229.6,-1656.53,1103.87,487.6,51.73,1177.0,-1442.0,-1694.0,193.0,2281.0
2020-09-09 01:30:00+00:00,-0.17,-0.1,-0.32,17.16,0.43,1.78,0.61,0.48,1.95,0.87,4.66,90.0,-147.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.27,339.18,1.66,83.65,0.0,0.0,17.39,82.55,0.0,0.0,36024.33,73.0,387.03,3232.33,28359.37,1052.63,-1.0,3207.5,-1731.6,1104.83,341.0,51.77,1177.0,-1588.3,-1702.87,218.9,2263.73
2020-09-09 01:45:00+00:00,-0.18,-0.1,-0.33,16.96,0.43,1.82,0.61,0.41,1.9,0.83,4.42,90.0,-143.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,342.85,2.19,83.87,0.0,0.0,17.36,82.65,0.0,0.0,35759.33,73.0,378.53,3192.33,28475.87,1041.13,-1.0,3095.0,-1893.6,1102.33,296.0,51.27,1177.0,-1901.8,-1721.87,274.4,2226.73
2020-09-09 02:00:00+00:00,-0.18,-0.1,-0.29,17.17,0.43,1.83,0.59,0.43,1.82,0.78,4.65,90.0,-139.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.11,351.85,2.18,84.52,0.0,0.0,17.34,82.75,0.0,0.0,35595.13,73.0,396.87,3185.23,28632.73,1019.13,-1.0,3047.13,-1978.83,1100.53,120.57,51.7,1177.0,-2069.0,-1732.0,304.0,2189.5
2020-09-09 02:15:00+00:00,-0.18,-0.09,-0.27,17.11,0.43,1.83,0.59,0.43,1.82,0.85,4.52,90.0,-136.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.15,340.21,1.47,84.49,0.0,0.0,17.31,82.85,0.0,0.0,35546.13,73.0,445.87,3215.73,28835.73,985.13,-1.0,3073.13,-1976.33,1099.53,-203.93,53.2,1177.0,-2069.0,-1732.0,304.0,2152.0
