ExperimentID,FormulationID,StructuralInstanceID,ParallelTaskID,Replication,Controller,Fairness,Resource,ApplicableDiagnostic,House,PVAllocation,PVRate,PVProportionalTarget,PVDeviation,Savings,SavingsRate,SavingsProportionalTarget,SavingsDeviation,StaticShareTarget,StaticShareDeviation,PVOrderStatistic,SavingsOrderStatistic,SortedPV,SortedSavings,CumulativePVOrder,CumulativeSavingsOrder,MinHouseholdPV,MinHouseholdSavings,LexicographicPVShortfall,LexicographicSavingsShortfall
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_14-d1-HET-UHI-BHI-02841c3c23,TK-PB-Drahi_14-d1-HET-UHI-de5b0c77c4-r2,2,DETERMINISTIC_RH,LEXMMFPEA,pv,lexicographic_pv,1,472.1493418620055,0.20043940929998347,422.51022468405705,49.639117177948435,36757.00936341929,0.12067164088918575,54746.43017924574,-17989.420815826452,129.2348108291052,342.9145310329003,2,2,414.12138481138453,20683.62645615003,414.12138481138453,20683.62645615003,414.12138481138453,20683.62645615003,56.99289706655992,40237.08215868302
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_14-d1-HET-UHI-BHI-02841c3c23,TK-PB-Drahi_14-d1-HET-UHI-de5b0c77c4-r2,2,DETERMINISTIC_RH,LEXMMFPEA,pv,lexicographic_pv,2,472.61645168754046,0.20063770930637387,526.9501009678543,-54.33364928031381,105468.00706575548,0.34624681643993876,67179.5055359257,38288.50152982978,913.2741235901394,-440.65767190259896,3,5,472.1493418620055,36757.00936341929,886.2707266733901,57440.63581956932,414.12138481138453,20683.62645615003,56.99289706655992,40237.08215868302
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_14-d1-HET-UHI-BHI-02841c3c23,TK-PB-Drahi_14-d1-HET-UHI-de5b0c77c4-r2,2,DETERMINISTIC_RH,LEXMMFPEA,pv,lexicographic_pv,3,509.78454781223786,0.21641651184088367,422.903626686544,86.88092112569387,20683.62645615003,0.06790343358256326,54783.58044685223,-34099.953990702204,127.28078236367438,382.5037654485635,5,1,472.61645168754046,58270.142894052115,1358.8871783609304,115710.77871362143,414.12138481138453,20683.62645615003,56.99289706655992,40237.08215868302
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_14-d1-HET-UHI-BHI-02841c3c23,TK-PB-Drahi_14-d1-HET-UHI-de5b0c77c4-r2,2,DETERMINISTIC_RH,LEXMMFPEA,pv,lexicographic_pv,4,414.12138481138453,0.17580506503034626,524.680296217254,-110.55891140586942,83424.75729478832,0.2738797994692923,66974.63066207212,16450.1266327162,919.086698358089,-504.9653135467045,1,4,486.8996832165536,83424.75729478832,1845.7868615774842,199135.53600840975,414.12138481138453,20683.62645615003,56.99289706655992,40237.08215868302
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_14-d1-HET-UHI-BHI-02841c3c23,TK-PB-Drahi_14-d1-HET-UHI-de5b0c77c4-r2,2,DETERMINISTIC_RH,LEXMMFPEA,pv,lexicographic_pv,5,486.8996832165536,0.20670130452241262,458.52716083401293,28.372522382540694,58270.142894052115,0.19129830961901986,60919.39625006951,-2649.253356017398,266.69499424871486,220.20468896783876,4,3,509.78454781223786,105468.00706575548,2355.571409389722,304603.54307416524,414.12138481138453,20683.62645615003,56.99289706655992,40237.08215868302
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_14-d1-HET-UHI-BHI-02841c3c23,TK-PB-Drahi_14-d1-HET-UHI-de5b0c77c4-r2,2,DETERMINISTIC_RH,LEXMMFSA,savings,lexicographic_savings,1,1697.4285835836936,0.7206016242247824,422.51022468405705,1274.9183588996366,50493.5101494471,0.27857289150899806,32577.48589710283,17916.024252344272,129.2348108291052,1568.1937727545883,5,5,78.97343737149255,21883.797307977715,78.97343737149255,21883.797307977715,78.97343737149255,21883.797307977715,392.1408445064519,14367.763190913203
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_14-d1-HET-UHI-BHI-02841c3c23,TK-PB-Drahi_14-d1-HET-UHI-de5b0c77c4-r2,2,DETERMINISTIC_RH,LEXMMFSA,savings,lexicographic_savings,2,266.400378080977,0.11309373896246924,526.9501009678543,-260.54972288687725,21883.797307977715,0.12073299470044732,39975.92878668884,-18092.131478711126,913.2741235901394,-646.8737455091624,4,1,89.07895716089938,28088.398252185638,168.05239453239193,49972.19556016335,78.97343737149255,21883.797307977715,392.1408445064519,14367.763190913203
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_14-d1-HET-UHI-BHI-02841c3c23,TK-PB-Drahi_14-d1-HET-UHI-de5b0c77c4-r2,2,DETERMINISTIC_RH,LEXMMFSA,savings,lexicographic_savings,3,89.07895716089938,0.03781628389859674,422.903626686544,-333.8246695256446,45663.145554281684,0.2519237512861202,32599.592586343784,13063.5529679379,127.28078236367438,-38.201825202775,2,4,223.6900531926592,35128.95123056247,391.74244772505114,85101.14679072582,78.97343737149255,21883.797307977715,392.1408445064519,14367.763190913203
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_14-d1-HET-UHI-BHI-02841c3c23,TK-PB-Drahi_14-d1-HET-UHI-de5b0c77c4-r2,2,DETERMINISTIC_RH,LEXMMFSA,savings,lexicographic_savings,4,223.6900531926592,0.09496211929767498,524.680296217254,-300.99024302459475,35128.95123056247,0.1938065603086918,39854.015663006016,-4725.064432443549,919.086698358089,-695.3966451654298,3,3,266.400378080977,45663.145554281684,658.1428258060282,130764.2923450075,78.97343737149255,21883.797307977715,392.1408445064519,14367.763190913203
oos_experiment,shared_battery_mode_node_level_v1,SI-Drahi_14-d1-HET-UHI-BHI-02841c3c23,TK-PB-Drahi_14-d1-HET-UHI-de5b0c77c4-r2,2,DETERMINISTIC_RH,LEXMMFSA,savings,lexicographic_savings,5,78.97343737149255,0.03352623361647646,458.52716083401293,-379.5537234625204,28088.398252185638,0.15496380219574257,36250.77956131314,-8162.381309127501,266.69499424871486,-187.72155687722233,1,2,1697.4285835836936,50493.5101494471,2355.5714093897222,181257.8024944546,78.97343737149255,21883.797307977715,392.1408445064519,14367.763190913203
