Date and time (UTC),power_conso_bat_a,power_conso_bat_b,power_conso_bat_c,power_conso_bat_d,pv_real,pv_arpege,airtemp_arpege
2024-09-01 05:40:00+00:00,1.18,1.13,3.97,2.756,1.74,0.95,18.61
2024-09-01 05:45:00+00:00,1.04,1.19,3.94,1.778,2.48,1.6,18.68
2024-09-01 05:50:00+00:00,1.03,1.48,4.55,1.943,3.03,2.15,18.74
2024-09-01 05:55:00+00:00,1.2,1.21,4.12,2.594,3.48,2.67,18.8
2024-09-01 06:00:00+00:00,1.14,1.19,5.25,3.7,4.04,3.17,18.87
2024-09-01 06:05:00+00:00,1.21,1.31,4.92,3.017,4.6,3.67,18.93
2024-09-01 06:10:00+00:00,1.09,1.33,5.45,2.311,5.37,4.17,19.0
2024-09-01 06:15:00+00:00,1.32,1.47,4.09,2.058,6.06,4.67,19.06
2024-09-01 06:20:00+00:00,1.31,1.39,4.4,1.895,6.94,5.18,19.13
2024-09-01 06:25:00+00:00,3.41,1.57,3.83,2.071,7.45,5.69,19.19
2024-09-01 06:30:00+00:00,3.56,1.63,3.77,2.484,7.82,6.27,19.28
2024-09-01 06:35:00+00:00,3.54,1.54,4.02,2.142,8.57,6.85,19.37
2024-09-01 06:40:00+00:00,3.01,3.13,4.21,1.91,8.8,7.44,19.46
2024-09-01 06:45:00+00:00,2.17,4.24,5.95,1.925,8.27,8.03,19.56
2024-09-01 06:50:00+00:00,1.66,2.75,5.94,2.634,9.71,8.63,19.65
2024-09-01 06:55:00+00:00,1.51,2.44,5.37,2.128,10.83,9.23,19.74
2024-09-01 07:00:00+00:00,1.62,1.77,7.89,2.041,9.8,9.83,19.83
2024-09-01 07:05:00+00:00,1.38,3.02,8.04,1.915,9.98,10.44,19.92
2024-09-01 07:10:00+00:00,1.44,3.81,6.9,1.906,9.69,11.05,20.01
2024-09-01 07:15:00+00:00,1.1,3.16,6.98,2.092,8.44,11.66,20.1
2024-09-01 07:20:00+00:00,1.34,3.26,5.74,1.827,9.03,12.27,20.19
2024-09-01 07:25:00+00:00,1.65,2.59,5.1,2.158,12.37,12.88,20.29
2024-09-01 07:30:00+00:00,1.92,2.06,4.44,3.018,14.38,13.49,20.38
2024-09-01 07:35:00+00:00,1.56,2.11,4.48,2.023,13.87,14.21,20.47
2024-09-01 07:40:00+00:00,1.38,2.8,5.77,2.135,14.8,14.93,20.57
2024-09-01 07:45:00+00:00,1.32,3.27,4.63,2.032,16.42,15.65,20.66
2024-09-01 07:50:00+00:00,1.19,3.21,4.33,1.981,14.4,16.38,20.75
2024-09-01 07:55:00+00:00,1.13,3.32,4.86,2.309,19.07,17.1,20.85
2024-09-01 08:00:00+00:00,1.1,3.95,6.22,3.076,20.68,17.83,20.94
2024-09-01 08:05:00+00:00,1.08,4.05,9.33,2.168,21.55,18.55,21.04
2024-09-01 08:10:00+00:00,1.37,3.75,9.43,6.837,22.16,19.27,21.13
2024-09-01 08:15:00+00:00,1.9,2.47,7.57,4.801,22.85,19.99,21.23
2024-09-01 08:20:00+00:00,6.11,3.36,6.93,4.069,23.44,20.7,21.32
2024-09-01 08:25:00+00:00,4.75,2.14,4.88,2.886,24.1,21.42,21.42
2024-09-01 08:30:00+00:00,5.09,3.54,5.22,2.821,24.68,22.13,21.51
2024-09-01 08:35:00+00:00,5.33,3.12,6.08,2.095,25.31,22.64,21.63
2024-09-01 08:40:00+00:00,5.31,4.06,8.06,2.12,25.84,23.16,21.75
2024-09-01 08:45:00+00:00,5.5,1.98,6.81,2.223,26.32,23.66,21.86
2024-09-01 08:50:00+00:00,5.57,1.79,8.85,2.431,26.42,24.17,21.98
2024-09-01 08:55:00+00:00,5.51,1.83,8.05,2.511,25.3,24.67,22.1
2024-09-01 09:00:00+00:00,4.88,1.84,6.82,2.502,26.86,25.16,22.22
2024-09-01 09:05:00+00:00,2.3,2.29,5.42,2.38,28.27,25.65,22.34
2024-09-01 09:10:00+00:00,2.08,4.54,9.68,4.865,28.86,26.14,22.45
2024-09-01 09:15:00+00:00,2.08,3.88,10.96,10.555,29.76,26.63,22.57
2024-09-01 09:20:00+00:00,2.11,2.98,9.78,10.244,30.01,27.11,22.69
2024-09-01 09:25:00+00:00,2.14,4.02,9.56,10.114,32.06,27.59,22.81
2024-09-01 09:30:00+00:00,2.32,3.77,7.12,5.297,30.48,27.56,22.9
2024-09-01 09:35:00+00:00,2.31,3.46,5.66,4.736,29.84,27.52,23.0
2024-09-01 09:40:00+00:00,2.29,3.84,7.23,4.405,31.94,27.47,23.09
2024-09-01 09:45:00+00:00,2.53,4.32,8.94,4.12,33.74,27.42,23.19
2024-09-01 09:50:00+00:00,2.66,6.13,9.69,4.155,29.07,27.38,23.28
2024-09-01 09:55:00+00:00,1.89,6.67,5.57,4.262,25.8,27.33,23.38
2024-09-01 10:00:00+00:00,1.6,5.39,5.87,4.438,32.67,27.27,23.47
2024-09-01 10:05:00+00:00,1.63,3.67,7.17,4.62,32.31,27.22,23.57
2024-09-01 10:10:00+00:00,1.52,4.14,7.75,5.426,34.75,27.17,23.66
2024-09-01 10:15:00+00:00,1.45,7.18,7.27,5.89,34.36,27.12,23.76
2024-09-01 10:20:00+00:00,1.47,8.7,9.56,4.711,33.37,27.06,23.85
2024-09-01 10:25:00+00:00,1.63,6.4,6.51,5.773,27.11,27.01,23.95
2024-09-01 10:30:00+00:00,1.6,6.03,6.63,5.191,35.66,26.96,24.04
2024-09-01 10:35:00+00:00,1.68,7.99,6.32,4.416,26.31,27.23,24.12
2024-09-01 10:40:00+00:00,4.41,6.37,4.36,5.32,24.14,27.5,24.19
2024-09-01 10:45:00+00:00,1.88,4.29,6.34,5.494,32.18,27.78,24.26
2024-09-01 10:50:00+00:00,1.59,4.28,10.22,4.892,35.8,28.05,24.33
2024-09-01 10:55:00+00:00,2.13,2.79,10.19,5.088,36.9,28.33,24.4
2024-09-01 11:00:00+00:00,7.8,4.27,14.5,4.975,36.49,28.6,24.47
2024-09-01 11:05:00+00:00,3.56,5.79,14.18,4.608,35.87,28.88,24.54
2024-09-01 11:10:00+00:00,1.98,7.03,10.56,4.561,35.86,29.16,24.61
2024-09-01 11:15:00+00:00,2.5,7.41,8.22,3.789,36.48,29.43,24.68
2024-09-01 11:20:00+00:00,2.5,3.51,5.38,2.653,36.67,29.71,24.76
2024-09-01 11:25:00+00:00,2.51,2.29,7.57,2.937,36.96,29.99,24.83
2024-09-01 11:30:00+00:00,2.59,2.51,6.24,4.091,37.03,30.28,24.9
2024-09-01 11:35:00+00:00,2.36,3.15,4.85,3.671,36.98,30.45,24.96
2024-09-01 11:40:00+00:00,1.75,2.93,4.91,6.0,36.5,30.62,25.01
2024-09-01 11:45:00+00:00,1.66,3.14,4.89,3.684,35.12,30.8,25.07
2024-09-01 11:50:00+00:00,1.55,2.33,4.6,2.582,37.74,30.98,25.13
2024-09-01 11:55:00+00:00,1.66,2.71,4.68,2.444,38.78,31.15,25.18
2024-09-01 12:00:00+00:00,3.37,6.16,6.08,2.461,39.97,31.33,25.24
2024-09-01 12:05:00+00:00,4.45,3.99,7.46,3.237,40.48,31.51,25.3
2024-09-01 12:10:00+00:00,5.36,2.55,6.27,2.406,24.68,31.69,25.35
2024-09-01 12:15:00+00:00,6.07,3.4,5.63,2.442,36.8,31.87,25.41
2024-09-01 12:20:00+00:00,5.97,3.44,5.43,3.109,40.63,32.06,25.47
2024-09-01 12:25:00+00:00,6.14,3.15,5.58,2.728,40.23,32.24,25.52
2024-09-01 12:30:00+00:00,8.1,3.15,7.84,2.508,24.55,32.08,25.51
2024-09-01 12:35:00+00:00,8.99,3.1,7.98,2.529,25.44,31.91,25.5
2024-09-01 12:40:00+00:00,4.13,3.14,7.6,2.433,29.21,31.75,25.48
2024-09-01 12:45:00+00:00,2.68,3.23,7.49,2.793,19.33,31.59,25.47
2024-09-01 12:50:00+00:00,4.43,3.1,9.76,4.532,33.95,31.43,25.45
2024-09-01 12:55:00+00:00,2.87,7.24,9.2,4.322,32.3,31.28,25.44
2024-09-01 13:00:00+00:00,1.56,5.02,7.09,4.369,28.93,31.12,25.42
2024-09-01 13:05:00+00:00,1.75,4.96,7.84,4.406,22.24,30.96,25.41
2024-09-01 13:10:00+00:00,1.57,4.73,7.08,4.404,38.66,30.8,25.39
2024-09-01 13:15:00+00:00,1.91,4.52,8.26,4.951,22.1,30.64,25.38
2024-09-01 13:20:00+00:00,6.77,3.15,9.17,4.514,38.09,30.49,25.36
2024-09-01 13:25:00+00:00,3.88,2.97,9.97,4.369,34.55,30.33,25.35
2024-09-01 13:30:00+00:00,1.68,3.28,9.48,4.344,32.71,30.17,25.33
2024-09-01 13:35:00+00:00,1.51,4.88,9.17,4.26,34.6,29.77,25.32
2024-09-01 13:40:00+00:00,1.6,4.05,7.46,4.352,29.91,29.38,25.3
2024-09-01 13:45:00+00:00,1.49,3.63,7.5,5.373,35.08,28.98,25.29
2024-09-01 13:50:00+00:00,1.83,3.38,8.17,6.158,33.56,28.57,25.27
2024-09-01 13:55:00+00:00,1.99,2.98,7.74,5.997,31.71,28.17,25.26
2024-09-01 14:00:00+00:00,1.45,2.81,8.24,4.122,26.36,27.77,25.24
2024-09-01 14:05:00+00:00,1.42,2.89,7.89,3.705,23.4,27.37,25.23
2024-09-01 14:10:00+00:00,1.55,2.67,9.3,3.546,31.79,26.96,25.21
2024-09-01 14:15:00+00:00,1.61,2.61,9.34,3.415,24.06,26.55,25.2
2024-09-01 14:20:00+00:00,1.55,2.57,8.59,3.415,33.11,26.14,25.18
2024-09-01 14:25:00+00:00,1.48,2.72,7.38,2.914,25.51,25.73,25.17
2024-09-01 14:30:00+00:00,1.57,2.77,6.68,2.624,31.13,25.32,25.15
2024-09-01 14:35:00+00:00,1.52,2.86,6.38,2.565,30.14,24.54,25.1
2024-09-01 14:40:00+00:00,1.47,3.3,6.48,2.535,22.5,23.75,25.05
2024-09-01 14:45:00+00:00,1.61,3.08,6.83,2.527,20.57,22.96,25.0
2024-09-01 14:50:00+00:00,1.44,2.69,6.76,3.362,24.73,22.17,24.95
2024-09-01 14:55:00+00:00,1.45,2.78,7.49,2.563,28.43,21.38,24.9
2024-09-01 15:00:00+00:00,1.47,2.78,8.1,2.492,32.43,20.58,24.85
2024-09-01 15:05:00+00:00,1.44,3.58,7.37,4.862,31.05,19.79,24.8
2024-09-01 15:10:00+00:00,1.38,5.06,7.16,3.274,27.62,19.0,24.75
2024-09-01 15:15:00+00:00,1.29,3.65,6.87,2.494,17.48,18.2,24.7
2024-09-01 15:20:00+00:00,1.35,3.29,8.77,2.673,16.45,17.41,24.65
2024-09-01 15:25:00+00:00,1.42,5.65,9.06,2.713,10.39,16.61,24.6
2024-09-01 15:30:00+00:00,1.42,6.84,7.03,2.696,17.09,16.0,24.54
2024-09-01 15:35:00+00:00,1.34,5.38,6.91,2.654,22.91,15.39,24.49
2024-09-01 15:40:00+00:00,1.55,3.68,8.67,3.265,19.94,14.77,24.44
2024-09-01 15:45:00+00:00,1.61,6.3,8.94,3.983,14.92,14.16,24.38
2024-09-01 15:50:00+00:00,1.5,4.08,9.25,2.621,27.09,13.54,24.33
2024-09-01 15:55:00+00:00,1.44,4.68,9.65,2.568,26.86,12.93,24.28
2024-09-01 16:00:00+00:00,1.41,6.02,10.18,2.877,13.87,12.31,24.22
2024-09-01 16:05:00+00:00,1.39,7.32,9.47,3.108,10.82,11.7,24.17
2024-09-01 16:10:00+00:00,1.41,6.09,8.08,3.063,7.85,11.08,24.12
2024-09-01 16:15:00+00:00,1.3,8.29,10.36,5.659,6.88,10.46,24.06
2024-09-01 16:20:00+00:00,1.43,8.8,10.48,6.384,11.23,9.85,24.01
2024-09-01 16:25:00+00:00,1.46,6.51,7.65,5.33,8.86,9.23,23.96
2024-09-01 16:30:00+00:00,1.67,8.85,7.92,3.844,12.33,8.61,23.9
2024-09-01 16:35:00+00:00,1.82,7.43,10.86,3.51,12.45,8.23,23.83
2024-09-01 16:40:00+00:00,2.17,7.54,16.76,3.447,12.07,7.85,23.75
2024-09-01 16:45:00+00:00,3.08,4.41,18.76,2.991,10.04,7.47,23.68
2024-09-01 16:50:00+00:00,4.29,6.04,16.08,2.308,9.32,7.08,23.6
2024-09-01 16:55:00+00:00,4.01,7.4,10.93,2.274,8.09,6.7,23.53
2024-09-01 17:00:00+00:00,3.51,4.23,8.91,3.779,9.49,6.31,23.45
2024-09-01 17:05:00+00:00,3.25,4.52,8.52,2.364,9.33,5.93,23.38
2024-09-01 17:10:00+00:00,2.67,2.96,8.36,4.416,9.03,5.54,23.3
2024-09-01 17:15:00+00:00,1.87,4.16,9.48,3.28,7.77,5.15,23.23
2024-09-01 17:20:00+00:00,1.88,4.22,8.34,3.591,6.62,4.76,23.15
2024-09-01 17:25:00+00:00,1.85,4.27,8.76,4.048,5.39,4.37,23.08
2024-09-01 17:30:00+00:00,1.74,5.31,11.02,2.71,4.84,3.98,23.01
2024-09-01 17:35:00+00:00,1.48,4.08,10.69,2.261,4.16,3.62,22.89
2024-09-01 17:40:00+00:00,1.67,3.64,12.04,3.519,3.54,3.25,22.77
2024-09-01 17:45:00+00:00,1.73,4.39,11.76,3.544,2.91,2.89,22.66
2024-09-01 17:50:00+00:00,2.4,6.24,11.77,3.224,2.37,2.52,22.54
2024-09-01 17:55:00+00:00,2.78,6.35,11.51,3.63,1.87,2.14,22.43
2024-09-01 18:00:00+00:00,2.35,7.42,10.76,2.811,1.42,1.72,22.31
2024-09-01 18:05:00+00:00,2.42,5.67,17.12,2.297,0.94,1.23,22.19
2024-09-01 18:10:00+00:00,1.88,4.56,16.28,2.48,0.43,0.57,22.08
2024-09-01 18:15:00+00:00,1.64,6.32,12.35,2.893,0.0,0.0,21.96
2024-09-01 18:20:00+00:00,1.72,3.52,10.8,2.813,0.0,0.0,21.85
2024-09-01 18:25:00+00:00,2.46,3.19,13.55,7.302,0.0,0.0,21.73
2024-09-01 18:30:00+00:00,3.85,4.98,11.93,5.643,0.0,0.0,21.64
2024-09-01 18:35:00+00:00,5.41,5.2,13.25,4.358,0.0,0.0,21.56
2024-09-01 18:40:00+00:00,5.16,3.81,12.05,3.12,0.0,0.0,21.47
2024-09-01 18:45:00+00:00,6.1,4.27,11.97,3.043,0.0,0.0,21.39
2024-09-01 18:50:00+00:00,4.22,3.58,11.04,2.707,-0.0,0.0,21.3
2024-09-01 18:55:00+00:00,4.7,3.12,12.03,2.592,-0.0,0.0,21.22
2024-09-01 19:00:00+00:00,5.37,3.1,11.43,2.748,-0.0,0.0,21.13
2024-09-01 19:05:00+00:00,4.53,3.17,13.45,2.508,-0.0,0.0,21.04
2024-09-01 19:10:00+00:00,3.79,3.11,12.47,2.506,-0.0,0.0,20.96
2024-09-01 19:15:00+00:00,3.64,3.4,11.54,2.593,-0.0,0.0,20.87
2024-09-01 19:20:00+00:00,2.9,5.67,9.31,2.413,-0.0,0.0,20.79
2024-09-01 19:25:00+00:00,2.27,5.52,8.31,2.468,-0.0,0.0,20.7
2024-09-01 19:30:00+00:00,1.99,3.99,9.43,2.62,-0.0,0.0,0.0
2024-09-01 19:35:00+00:00,1.99,2.94,9.81,2.753,-0.0,0.0,0.0
2024-09-01 19:40:00+00:00,2.08,2.82,13.22,3.278,-0.0,0.0,0.0
2024-09-01 19:45:00+00:00,2.4,2.83,16.22,2.563,-0.0,0.0,0.0
2024-09-01 19:50:00+00:00,3.3,3.0,13.59,2.399,-0.0,0.0,0.0
2024-09-01 19:55:00+00:00,2.21,3.52,11.89,2.584,-0.0,0.0,0.0
2024-09-01 20:00:00+00:00,2.09,3.05,13.59,2.262,-0.0,0.0,0.0
2024-09-01 20:05:00+00:00,2.01,2.84,12.75,2.289,-0.0,0.0,0.0
2024-09-01 20:10:00+00:00,1.81,2.7,11.15,2.46,-0.0,0.0,0.0
2024-09-01 20:15:00+00:00,1.83,2.62,9.53,2.611,-0.0,0.0,0.0
2024-09-01 20:20:00+00:00,1.93,2.72,9.63,2.632,-0.0,0.0,0.0
2024-09-01 20:25:00+00:00,1.92,2.59,7.67,2.616,-0.0,0.0,0.0
2024-09-01 20:30:00+00:00,1.92,2.56,7.08,3.628,-0.0,0.0,0.0
2024-09-01 20:35:00+00:00,2.06,2.17,6.83,5.397,-0.0,0.0,0.0
2024-09-01 20:40:00+00:00,2.0,2.37,7.03,5.038,-0.0,0.0,0.0
2024-09-01 20:45:00+00:00,2.05,2.51,6.02,5.308,-0.0,0.0,0.0
2024-09-01 20:50:00+00:00,1.76,2.27,5.4,4.964,-0.0,0.0,0.0
2024-09-01 20:55:00+00:00,1.79,2.48,5.72,4.528,-0.0,0.0,0.0
2024-09-01 21:00:00+00:00,1.83,1.71,5.15,4.482,-0.0,0.0,0.0
2024-09-01 21:05:00+00:00,1.79,1.83,4.95,4.475,-0.0,0.0,0.0
2024-09-01 21:10:00+00:00,1.89,2.04,4.81,4.667,-0.0,0.0,0.0
2024-09-01 21:15:00+00:00,1.97,2.17,4.83,4.603,-0.0,0.0,0.0
2024-09-01 21:20:00+00:00,1.87,3.5,4.71,2.874,-0.0,0.0,0.0
2024-09-01 21:25:00+00:00,1.8,4.04,4.86,2.357,-0.0,0.0,0.0
2024-09-01 21:30:00+00:00,1.61,2.9,5.26,2.016,-0.0,0.0,0.0
2024-09-01 21:35:00+00:00,1.39,1.96,5.19,2.25,-0.0,0.0,0.0
2024-09-01 21:40:00+00:00,1.39,1.93,4.5,2.442,-0.0,0.0,0.0
2024-09-01 21:45:00+00:00,1.47,2.42,4.34,2.494,-0.0,0.0,0.0
2024-09-01 21:50:00+00:00,1.69,2.85,4.29,2.515,-0.0,0.0,0.0
2024-09-01 21:55:00+00:00,1.58,1.64,4.17,2.505,-0.0,0.0,0.0
2024-09-01 22:00:00+00:00,1.47,1.62,4.41,2.171,-0.0,0.0,0.0
2024-09-01 22:05:00+00:00,1.59,1.6,4.23,2.376,-0.0,0.0,0.0
2024-09-01 22:10:00+00:00,1.66,2.2,4.13,2.206,-0.0,0.0,0.0
2024-09-01 22:15:00+00:00,1.87,3.79,4.58,2.29,-0.0,0.0,0.0
2024-09-01 22:20:00+00:00,1.56,2.54,4.59,2.252,-0.0,0.0,0.0
2024-09-01 22:25:00+00:00,1.58,1.89,4.14,2.256,-0.0,0.0,0.0
2024-09-01 22:30:00+00:00,1.51,1.85,4.28,2.115,-0.0,0.0,0.0
2024-09-01 22:35:00+00:00,1.35,1.68,4.35,2.137,-0.0,0.0,0.0
2024-09-01 22:40:00+00:00,1.33,1.58,4.16,2.288,-0.0,0.0,0.0
2024-09-01 22:45:00+00:00,1.21,1.66,4.38,2.251,-0.0,0.0,0.0
2024-09-01 22:50:00+00:00,1.27,1.64,4.42,3.055,-0.0,0.0,0.0
2024-09-01 22:55:00+00:00,1.19,1.52,4.38,3.742,-0.0,0.0,0.0
2024-09-01 23:00:00+00:00,1.43,1.49,4.75,3.696,-0.0,0.0,0.0
2024-09-01 23:05:00+00:00,1.47,1.44,5.15,2.063,-0.0,0.0,0.0
2024-09-01 23:10:00+00:00,1.17,1.61,4.35,1.691,-0.0,0.0,0.0
2024-09-01 23:15:00+00:00,1.03,1.71,4.21,1.784,-0.0,0.0,0.0
2024-09-01 23:20:00+00:00,1.08,1.62,4.17,1.806,-0.0,0.0,0.0
2024-09-01 23:25:00+00:00,1.12,1.48,3.99,1.811,-0.0,0.0,0.0
2024-09-01 23:30:00+00:00,1.13,1.68,3.81,1.841,-0.0,0.0,0.0
2024-09-01 23:35:00+00:00,1.17,2.83,3.87,1.767,-0.0,0.0,0.0
2024-09-01 23:40:00+00:00,1.32,2.46,4.22,1.876,-0.0,0.0,0.0
2024-09-01 23:45:00+00:00,1.43,2.87,4.33,1.902,-0.0,0.0,0.0
2024-09-01 23:50:00+00:00,1.36,1.3,4.6,1.937,-0.0,0.0,0.0
2024-09-01 23:55:00+00:00,1.29,1.26,3.94,1.862,-0.0,0.0,0.0
2024-09-02 00:00:00+00:00,1.21,1.22,3.85,1.632,-0.0,0.0,0.0
2024-09-02 00:05:00+00:00,1.14,1.43,3.92,1.514,-0.0,0.0,0.0
2024-09-02 00:10:00+00:00,1.17,1.41,4.11,1.7,-0.0,0.0,0.0
2024-09-02 00:15:00+00:00,1.32,1.35,4.23,1.798,-0.0,0.0,0.0
2024-09-02 00:20:00+00:00,1.51,1.34,3.98,1.622,-0.0,0.0,0.0
2024-09-02 00:25:00+00:00,1.32,1.36,3.94,1.513,-0.0,0.0,0.0
2024-09-02 00:30:00+00:00,1.27,1.51,4.12,1.645,-0.0,0.0,0.0
2024-09-02 00:35:00+00:00,1.26,1.45,4.8,1.754,-0.0,0.0,0.0
2024-09-02 00:40:00+00:00,1.36,1.31,4.3,1.917,-0.0,0.0,0.0
2024-09-02 00:45:00+00:00,1.12,1.22,4.05,1.98,-0.0,0.0,0.0
2024-09-02 00:50:00+00:00,1.06,1.21,3.84,1.968,-0.0,0.0,0.0
2024-09-02 00:55:00+00:00,1.25,1.19,3.87,1.881,-0.0,0.0,0.0
2024-09-02 01:00:00+00:00,1.42,1.31,3.75,1.947,-0.0,0.0,0.0
2024-09-02 01:05:00+00:00,1.35,1.25,4.11,1.897,-0.0,0.0,0.0
2024-09-02 01:10:00+00:00,1.2,1.2,4.15,1.832,-0.0,0.0,0.0
2024-09-02 01:15:00+00:00,1.18,1.19,4.12,1.826,-0.0,0.0,0.0
