Date and time (UTC),power_conso_bat_a,power_conso_bat_b,power_conso_bat_c,power_conso_bat_d,pv_real,pv_arpege,airtemp_arpege
2025-05-01 02:10:00+00:00,0.89,1.12,4.86,1.585,-0.0,0.0,0.0
2025-05-01 02:15:00+00:00,0.99,1.16,4.61,1.537,-0.0,0.0,0.0
2025-05-01 02:20:00+00:00,1.11,1.17,4.58,1.455,-0.0,0.0,0.0
2025-05-01 02:25:00+00:00,0.96,1.22,4.31,1.489,-0.0,0.0,0.0
2025-05-01 02:30:00+00:00,0.9,1.26,4.32,1.866,-0.0,0.0,0.0
2025-05-01 02:35:00+00:00,1.01,1.06,4.28,1.751,-0.0,0.0,0.0
2025-05-01 02:40:00+00:00,1.04,0.93,3.98,1.838,-0.0,0.0,0.0
2025-05-01 02:45:00+00:00,1.01,0.89,3.78,1.982,-0.0,0.0,0.0
2025-05-01 02:50:00+00:00,1.02,0.95,3.85,1.898,-0.0,0.0,0.0
2025-05-01 02:55:00+00:00,0.97,1.13,4.43,1.755,-0.0,0.0,0.0
2025-05-01 03:00:00+00:00,1.17,1.1,5.0,1.812,-0.0,0.0,0.0
2025-05-01 03:05:00+00:00,1.26,1.03,4.03,1.867,-0.0,0.0,0.0
2025-05-01 03:10:00+00:00,1.17,0.98,4.09,1.747,-0.0,0.0,0.0
2025-05-01 03:15:00+00:00,1.23,1.07,4.14,1.738,-0.0,0.0,0.0
2025-05-01 03:20:00+00:00,1.1,1.08,4.22,1.724,-0.0,0.0,0.0
2025-05-01 03:25:00+00:00,1.08,1.0,4.83,1.655,-0.0,0.0,0.0
2025-05-01 03:30:00+00:00,1.06,1.0,4.49,1.771,-0.0,0.0,14.71
2025-05-01 03:35:00+00:00,1.02,0.96,4.64,1.573,-0.0,0.0,14.68
2025-05-01 03:40:00+00:00,1.14,0.99,4.8,1.32,-0.0,0.0,14.66
2025-05-01 03:45:00+00:00,1.27,1.08,4.5,1.309,-0.0,0.0,14.63
2025-05-01 03:50:00+00:00,1.18,1.1,3.96,1.298,-0.0,0.0,14.61
2025-05-01 03:55:00+00:00,1.16,1.09,3.92,1.506,-0.0,0.0,14.58
2025-05-01 04:00:00+00:00,1.08,1.09,3.83,1.702,-0.0,0.0,14.55
2025-05-01 04:05:00+00:00,1.0,0.98,3.83,1.712,-0.0,0.0,14.53
2025-05-01 04:10:00+00:00,0.93,0.79,4.33,1.704,-0.0,0.0,14.5
2025-05-01 04:15:00+00:00,0.96,0.83,4.98,1.775,-0.0,0.0,14.47
2025-05-01 04:20:00+00:00,0.96,0.78,4.3,1.576,0.0,0.0,14.45
2025-05-01 04:25:00+00:00,1.08,0.77,4.41,1.605,0.0,0.0,14.42
2025-05-01 04:30:00+00:00,1.11,0.78,3.81,1.582,0.0,0.0,14.4
2025-05-01 04:35:00+00:00,1.11,0.83,4.22,1.602,0.0,0.0,14.46
2025-05-01 04:40:00+00:00,1.07,1.01,6.03,1.59,0.0,0.0,14.52
2025-05-01 04:45:00+00:00,1.36,1.28,5.97,1.679,0.0,0.0,14.58
2025-05-01 04:50:00+00:00,2.36,0.86,4.99,1.529,0.0,0.0,14.64
2025-05-01 04:55:00+00:00,1.36,0.8,5.69,1.602,0.0,0.0,14.71
2025-05-01 05:00:00+00:00,1.24,0.71,4.24,1.76,0.39,0.72,14.77
2025-05-01 05:05:00+00:00,1.24,0.68,4.32,1.676,0.93,1.24,14.83
2025-05-01 05:10:00+00:00,1.19,0.67,7.16,1.515,1.36,1.95,14.89
2025-05-01 05:15:00+00:00,1.1,0.83,4.28,1.538,1.79,2.56,14.96
2025-05-01 05:20:00+00:00,1.02,0.78,4.35,1.84,2.23,3.1,15.02
2025-05-01 05:25:00+00:00,1.14,0.83,4.24,2.028,2.72,3.61,15.08
2025-05-01 05:30:00+00:00,1.23,0.93,4.69,1.753,3.23,4.1,15.14
2025-05-01 05:35:00+00:00,1.23,0.94,4.66,1.628,3.77,4.69,15.29
2025-05-01 05:40:00+00:00,1.26,1.11,4.22,1.809,4.37,5.29,15.44
2025-05-01 05:45:00+00:00,1.18,2.98,5.09,1.696,5.0,5.92,15.59
2025-05-01 05:50:00+00:00,1.15,3.14,5.48,1.752,5.66,6.57,15.74
2025-05-01 05:55:00+00:00,1.18,3.14,4.54,1.949,6.36,7.24,15.89
2025-05-01 06:00:00+00:00,1.14,3.0,6.28,1.851,7.08,7.94,16.04
2025-05-01 06:05:00+00:00,1.08,1.8,7.43,1.945,7.85,8.66,16.19
2025-05-01 06:10:00+00:00,1.05,1.55,7.22,1.815,8.62,9.39,16.34
2025-05-01 06:15:00+00:00,1.18,1.33,6.78,2.034,9.41,10.14,16.48
2025-05-01 06:20:00+00:00,1.29,1.22,4.52,2.029,10.26,10.9,16.63
2025-05-01 06:25:00+00:00,1.36,1.25,7.48,2.075,11.08,11.68,16.78
2025-05-01 06:30:00+00:00,1.36,1.83,7.58,2.219,11.92,12.43,16.95
2025-05-01 06:35:00+00:00,1.16,1.27,5.31,1.929,12.83,13.17,17.13
2025-05-01 06:40:00+00:00,0.96,1.61,6.51,2.091,13.7,13.92,17.3
2025-05-01 06:45:00+00:00,1.34,2.19,5.79,3.468,14.5,14.67,17.47
2025-05-01 06:50:00+00:00,2.37,1.21,4.8,2.68,15.3,15.42,17.64
2025-05-01 06:55:00+00:00,1.49,1.32,4.77,2.593,16.18,16.17,17.81
2025-05-01 07:00:00+00:00,1.5,1.22,5.15,2.047,17.04,16.91,17.98
2025-05-01 07:05:00+00:00,1.22,1.25,5.63,2.192,17.91,17.65,18.16
2025-05-01 07:10:00+00:00,1.15,1.4,7.25,2.078,18.73,18.39,18.33
2025-05-01 07:15:00+00:00,1.22,1.49,7.54,2.218,19.56,19.12,18.5
2025-05-01 07:20:00+00:00,1.3,1.68,8.34,2.124,20.38,19.85,18.67
2025-05-01 07:25:00+00:00,1.46,1.52,7.79,2.064,21.25,20.57,18.84
2025-05-01 07:30:00+00:00,1.28,2.33,5.99,2.042,22.0,21.29,19.01
2025-05-01 07:35:00+00:00,1.43,2.88,6.64,2.981,22.84,21.99,19.23
2025-05-01 07:40:00+00:00,1.27,3.01,6.21,2.108,23.6,22.69,19.44
2025-05-01 07:45:00+00:00,1.66,2.39,5.15,2.197,24.3,23.39,19.65
2025-05-01 07:50:00+00:00,1.51,2.28,5.09,2.163,25.09,24.07,19.86
2025-05-01 07:55:00+00:00,1.4,2.54,4.9,2.252,25.82,24.75,20.07
2025-05-01 08:00:00+00:00,4.67,2.69,5.71,2.043,26.57,25.42,20.28
2025-05-01 08:05:00+00:00,5.27,3.16,5.48,1.983,27.31,26.09,20.5
2025-05-01 08:10:00+00:00,3.06,3.21,4.95,2.169,27.92,26.74,20.71
2025-05-01 08:15:00+00:00,3.07,3.04,4.96,2.185,28.57,27.39,20.92
2025-05-01 08:20:00+00:00,2.31,3.32,6.79,2.247,29.2,28.03,21.13
2025-05-01 08:25:00+00:00,1.33,2.89,8.27,2.377,29.64,28.66,21.34
2025-05-01 08:30:00+00:00,1.35,2.89,6.19,2.041,30.43,29.29,21.55
2025-05-01 08:35:00+00:00,1.32,2.66,5.72,2.068,31.12,29.83,21.78
2025-05-01 08:40:00+00:00,1.99,3.06,6.94,2.221,31.66,30.37,22.01
2025-05-01 08:45:00+00:00,3.17,4.61,6.92,2.033,32.33,30.9,22.24
2025-05-01 08:50:00+00:00,1.2,5.07,6.92,1.969,32.67,31.42,22.47
2025-05-01 08:55:00+00:00,2.84,4.35,6.36,1.984,32.95,31.94,22.7
2025-05-01 09:00:00+00:00,2.81,4.42,5.12,2.031,33.57,32.45,22.93
2025-05-01 09:05:00+00:00,2.12,4.3,4.82,3.365,34.06,32.95,23.16
2025-05-01 09:10:00+00:00,4.37,3.89,4.66,4.398,34.33,33.45,23.39
2025-05-01 09:15:00+00:00,3.85,2.19,4.75,4.514,34.96,33.93,23.61
2025-05-01 09:20:00+00:00,2.99,2.18,5.22,4.262,35.31,34.41,23.84
2025-05-01 09:25:00+00:00,2.72,1.98,5.91,2.607,35.66,34.89,24.07
2025-05-01 09:30:00+00:00,3.23,2.0,9.56,3.829,36.15,35.18,24.21
2025-05-01 09:35:00+00:00,3.02,2.35,10.68,2.512,36.57,35.47,24.34
2025-05-01 09:40:00+00:00,4.62,2.6,8.28,3.109,37.07,35.75,24.47
2025-05-01 09:45:00+00:00,3.58,4.86,10.56,3.635,37.23,36.04,24.61
2025-05-01 09:50:00+00:00,3.73,5.77,11.5,3.08,37.22,36.32,24.74
2025-05-01 09:55:00+00:00,3.08,5.15,11.04,3.185,37.63,36.6,24.87
2025-05-01 10:00:00+00:00,3.14,6.28,8.5,3.314,38.12,36.88,25.01
2025-05-01 10:05:00+00:00,2.12,4.98,6.67,5.594,38.29,37.15,25.14
2025-05-01 10:10:00+00:00,2.8,5.03,7.46,6.228,39.21,37.42,25.27
2025-05-01 10:15:00+00:00,3.88,7.16,6.42,4.939,39.21,37.69,25.41
2025-05-01 10:20:00+00:00,3.81,9.04,6.74,2.61,39.7,37.96,25.54
2025-05-01 10:25:00+00:00,3.38,6.36,8.35,2.991,39.76,38.23,25.67
2025-05-01 10:30:00+00:00,5.32,5.92,9.33,2.964,40.14,38.5,25.8
2025-05-01 10:35:00+00:00,3.46,5.39,8.63,2.349,40.47,38.62,25.89
2025-05-01 10:40:00+00:00,4.88,5.96,5.79,2.169,40.5,38.75,25.97
2025-05-01 10:45:00+00:00,3.6,4.05,7.12,4.249,40.0,38.87,26.05
2025-05-01 10:50:00+00:00,2.1,2.97,7.87,5.259,38.95,39.0,26.13
2025-05-01 10:55:00+00:00,2.06,2.46,7.41,3.376,40.89,39.12,26.21
2025-05-01 11:00:00+00:00,2.31,2.78,5.59,3.085,41.16,39.24,26.29
2025-05-01 11:05:00+00:00,2.98,6.16,5.25,2.71,41.6,39.37,26.37
2025-05-01 11:10:00+00:00,3.08,3.45,5.82,4.273,41.57,39.49,26.45
2025-05-01 11:15:00+00:00,2.72,2.77,7.13,4.475,41.25,39.61,26.53
2025-05-01 11:20:00+00:00,3.6,4.22,5.68,4.334,41.15,39.73,26.61
2025-05-01 11:25:00+00:00,2.74,2.34,5.93,4.237,41.53,39.85,26.69
2025-05-01 11:30:00+00:00,5.15,2.1,6.59,3.971,42.04,39.98,26.77
2025-05-01 11:35:00+00:00,4.04,3.38,7.94,4.006,40.88,39.94,26.82
2025-05-01 11:40:00+00:00,3.37,5.97,7.56,4.004,38.03,39.91,26.87
2025-05-01 11:45:00+00:00,1.89,4.64,7.6,4.207,38.16,39.88,26.92
2025-05-01 11:50:00+00:00,2.1,3.84,6.88,5.009,39.82,39.85,26.97
2025-05-01 11:55:00+00:00,1.73,4.87,6.75,4.107,40.55,39.81,27.02
2025-05-01 12:00:00+00:00,1.82,5.8,6.87,4.431,39.61,39.78,27.07
2025-05-01 12:05:00+00:00,1.53,4.49,6.74,4.082,40.51,39.75,27.12
2025-05-01 12:10:00+00:00,1.64,5.83,6.88,3.779,41.28,39.71,27.17
2025-05-01 12:15:00+00:00,4.45,6.58,8.17,3.874,41.67,39.68,27.22
2025-05-01 12:20:00+00:00,4.73,5.3,5.99,3.05,40.51,39.64,27.26
2025-05-01 12:25:00+00:00,4.17,2.94,5.85,1.894,40.97,39.61,27.31
2025-05-01 12:30:00+00:00,3.01,2.21,7.07,1.872,41.17,39.38,27.33
2025-05-01 12:35:00+00:00,3.4,4.09,7.12,1.718,41.92,39.16,27.34
2025-05-01 12:40:00+00:00,2.89,6.61,6.66,1.78,41.76,38.93,27.36
2025-05-01 12:45:00+00:00,2.66,6.21,7.06,1.758,41.41,38.69,27.37
2025-05-01 12:50:00+00:00,1.54,5.02,6.39,2.067,41.14,38.46,27.38
2025-05-01 12:55:00+00:00,1.68,4.23,6.11,2.073,40.44,38.23,27.4
2025-05-01 13:00:00+00:00,1.71,4.11,4.91,2.161,40.62,38.0,27.41
2025-05-01 13:05:00+00:00,1.74,3.47,5.66,2.254,40.36,37.76,27.42
2025-05-01 13:10:00+00:00,1.28,3.73,5.81,2.124,39.48,37.52,27.44
2025-05-01 13:15:00+00:00,1.33,3.49,6.01,6.529,39.66,37.29,27.45
2025-05-01 13:20:00+00:00,1.37,3.57,5.86,3.414,39.52,37.05,27.46
2025-05-01 13:25:00+00:00,1.35,3.71,6.81,2.803,38.8,36.81,27.48
2025-05-01 13:30:00+00:00,1.37,4.34,8.47,1.971,38.78,36.56,27.49
2025-05-01 13:35:00+00:00,1.2,3.28,10.4,2.299,39.21,36.02,27.49
2025-05-01 13:40:00+00:00,1.43,5.08,9.32,1.758,41.5,35.48,27.48
2025-05-01 13:45:00+00:00,1.37,2.77,6.14,2.177,41.07,34.93,27.48
2025-05-01 13:50:00+00:00,1.27,2.69,6.31,1.944,40.25,34.37,27.47
2025-05-01 13:55:00+00:00,1.38,2.5,7.14,1.941,40.59,33.81,27.47
2025-05-01 14:00:00+00:00,1.66,2.57,7.39,1.831,39.12,33.25,27.46
2025-05-01 14:05:00+00:00,2.63,3.27,7.07,1.826,37.65,32.69,27.45
2025-05-01 14:10:00+00:00,1.54,3.84,6.54,3.268,38.32,32.11,27.45
2025-05-01 14:15:00+00:00,2.68,4.27,6.19,8.553,37.13,31.54,27.44
2025-05-01 14:20:00+00:00,5.34,2.97,6.47,6.262,37.6,30.96,27.44
2025-05-01 14:25:00+00:00,4.42,2.09,8.02,6.352,35.31,30.38,27.43
2025-05-01 14:30:00+00:00,4.05,1.91,6.22,5.494,27.64,29.79,27.43
2025-05-01 14:35:00+00:00,3.69,1.76,5.37,4.255,28.93,29.18,27.41
2025-05-01 14:40:00+00:00,5.21,1.64,5.5,4.232,12.18,28.55,27.38
2025-05-01 14:45:00+00:00,8.36,1.91,5.24,5.075,22.03,27.93,27.36
2025-05-01 14:50:00+00:00,2.31,1.79,6.66,4.817,25.7,27.3,27.34
2025-05-01 14:55:00+00:00,2.86,1.72,6.24,4.951,25.4,26.67,27.31
2025-05-01 15:00:00+00:00,2.07,1.62,6.46,4.766,31.48,26.03,27.29
2025-05-01 15:05:00+00:00,1.99,1.77,4.8,4.704,29.55,25.39,27.27
2025-05-01 15:10:00+00:00,1.93,1.76,4.74,4.576,26.41,24.75,27.24
2025-05-01 15:15:00+00:00,1.85,1.67,5.65,4.739,23.62,24.11,27.22
2025-05-01 15:20:00+00:00,1.84,1.67,6.62,5.925,18.02,23.46,27.2
2025-05-01 15:25:00+00:00,1.89,5.66,6.75,4.722,16.5,22.81,27.18
2025-05-01 15:30:00+00:00,3.11,6.63,6.91,3.964,16.09,22.2,27.12
2025-05-01 15:35:00+00:00,6.89,5.38,7.93,4.544,17.8,21.58,27.07
2025-05-01 15:40:00+00:00,6.16,4.12,7.97,4.893,24.42,20.96,27.01
2025-05-01 15:45:00+00:00,6.32,2.85,8.62,6.097,25.11,20.34,26.95
2025-05-01 15:50:00+00:00,6.25,2.61,8.11,6.222,22.03,19.71,26.9
2025-05-01 15:55:00+00:00,6.76,3.02,9.27,5.52,16.13,19.08,26.84
2025-05-01 16:00:00+00:00,6.42,2.62,11.68,4.71,15.56,18.45,26.79
2025-05-01 16:05:00+00:00,6.32,2.56,10.9,4.093,14.37,17.82,26.73
2025-05-01 16:10:00+00:00,6.33,3.3,13.3,4.338,16.03,17.18,26.68
2025-05-01 16:15:00+00:00,6.49,3.3,12.26,4.63,15.29,16.55,26.62
2025-05-01 16:20:00+00:00,3.92,6.01,9.49,1.897,17.36,15.91,26.57
2025-05-01 16:25:00+00:00,2.12,5.29,8.69,1.715,16.89,15.28,26.51
2025-05-01 16:30:00+00:00,1.47,3.6,10.04,1.78,15.96,14.64,26.46
2025-05-01 16:35:00+00:00,1.38,5.01,9.83,1.905,15.08,13.95,26.35
2025-05-01 16:40:00+00:00,5.35,5.97,6.96,2.515,9.91,13.26,26.24
2025-05-01 16:45:00+00:00,8.35,4.92,6.73,4.203,8.01,12.57,26.12
2025-05-01 16:50:00+00:00,6.85,4.84,7.42,4.488,7.39,11.89,26.01
2025-05-01 16:55:00+00:00,6.58,4.56,11.39,2.777,7.38,11.2,25.9
2025-05-01 17:00:00+00:00,6.77,2.81,10.95,3.739,7.33,10.52,25.79
2025-05-01 17:05:00+00:00,6.21,4.07,10.57,3.835,7.06,9.84,25.68
2025-05-01 17:10:00+00:00,6.47,3.63,8.05,2.747,7.1,9.16,25.57
2025-05-01 17:15:00+00:00,4.42,2.66,6.2,1.87,7.43,8.49,25.46
2025-05-01 17:20:00+00:00,3.14,6.53,8.83,2.108,7.98,7.81,25.34
2025-05-01 17:25:00+00:00,2.12,5.21,10.09,2.067,8.86,7.13,25.23
2025-05-01 17:30:00+00:00,1.54,4.5,6.55,2.048,9.65,6.44,25.12
2025-05-01 17:35:00+00:00,1.54,4.43,8.75,2.066,10.98,6.05,24.91
2025-05-01 17:40:00+00:00,1.44,4.76,7.88,1.991,9.2,5.66,24.7
2025-05-01 17:45:00+00:00,1.47,4.61,6.4,1.905,8.73,5.26,24.49
2025-05-01 17:50:00+00:00,1.54,4.45,6.7,2.523,7.9,4.86,24.28
2025-05-01 17:55:00+00:00,2.45,3.75,7.14,1.854,6.73,4.47,24.07
2025-05-01 18:00:00+00:00,1.64,5.53,6.06,2.435,5.46,4.07,23.86
2025-05-01 18:05:00+00:00,1.74,4.81,6.84,2.644,4.48,3.68,23.65
2025-05-01 18:10:00+00:00,1.66,4.57,8.74,2.111,3.69,3.28,23.44
2025-05-01 18:15:00+00:00,3.02,5.16,9.47,2.939,3.04,2.88,23.23
2025-05-01 18:20:00+00:00,3.94,7.37,9.78,1.915,2.41,2.48,23.02
2025-05-01 18:25:00+00:00,2.61,6.12,6.94,1.862,2.0,2.08,22.81
2025-05-01 18:30:00+00:00,2.97,5.85,9.3,1.812,1.58,1.82,22.69
2025-05-01 18:35:00+00:00,5.2,5.97,9.85,1.85,1.18,1.49,22.58
2025-05-01 18:40:00+00:00,2.88,8.69,8.64,1.884,0.73,1.01,22.46
2025-05-01 18:45:00+00:00,2.05,6.18,8.27,2.222,0.04,0.26,22.34
2025-05-01 18:50:00+00:00,3.94,4.96,8.51,2.269,0.0,0.0,22.22
2025-05-01 18:55:00+00:00,6.62,6.63,9.46,1.944,0.0,0.0,22.11
2025-05-01 19:00:00+00:00,7.33,6.62,9.82,2.039,0.0,0.0,21.99
2025-05-01 19:05:00+00:00,8.42,5.25,10.88,2.164,0.0,0.0,21.87
2025-05-01 19:10:00+00:00,7.92,4.02,10.76,2.114,0.0,0.0,21.75
2025-05-01 19:15:00+00:00,7.0,3.25,9.51,2.059,0.0,0.0,21.64
2025-05-01 19:20:00+00:00,6.67,4.17,9.06,2.215,-0.0,0.0,21.52
2025-05-01 19:25:00+00:00,6.58,3.93,11.15,1.995,-0.0,0.0,21.4
2025-05-01 19:30:00+00:00,3.87,3.29,10.87,2.011,-0.0,0.0,21.29
2025-05-01 19:35:00+00:00,2.58,3.2,7.38,2.034,-0.0,0.0,21.17
2025-05-01 19:40:00+00:00,2.54,3.36,8.18,2.203,-0.0,0.0,21.06
2025-05-01 19:45:00+00:00,2.91,4.17,8.73,2.526,-0.0,0.0,20.95
2025-05-01 19:50:00+00:00,2.91,5.02,7.04,3.143,-0.0,0.0,20.84
2025-05-01 19:55:00+00:00,2.52,3.43,6.76,2.844,-0.0,0.0,20.73
2025-05-01 20:00:00+00:00,3.2,3.13,7.26,2.59,-0.0,0.0,20.62
2025-05-01 20:05:00+00:00,2.89,3.01,8.54,2.564,-0.0,0.0,20.51
2025-05-01 20:10:00+00:00,2.79,3.16,9.8,2.429,-0.0,0.0,20.4
2025-05-01 20:15:00+00:00,3.51,3.2,10.24,2.492,-0.0,0.0,20.29
2025-05-01 20:20:00+00:00,3.55,3.75,9.71,2.728,-0.0,0.0,20.17
2025-05-01 20:25:00+00:00,2.37,3.42,9.12,2.199,-0.0,0.0,20.06
2025-05-01 20:30:00+00:00,1.78,3.15,7.67,1.996,-0.0,0.0,0.0
2025-05-01 20:35:00+00:00,1.74,2.93,6.98,1.949,-0.0,0.0,0.0
2025-05-01 20:40:00+00:00,2.18,3.04,6.15,1.977,-0.0,0.0,0.0
2025-05-01 20:45:00+00:00,2.68,2.55,5.77,1.934,-0.0,0.0,0.0
2025-05-01 20:50:00+00:00,2.42,2.42,6.75,1.89,-0.0,0.0,0.0
2025-05-01 20:55:00+00:00,1.74,2.29,5.27,1.991,-0.0,0.0,0.0
2025-05-01 21:00:00+00:00,3.86,2.29,4.79,2.777,-0.0,0.0,0.0
2025-05-01 21:05:00+00:00,3.85,2.8,4.53,1.761,-0.0,0.0,0.0
2025-05-01 21:10:00+00:00,2.72,3.66,4.7,1.847,-0.0,0.0,0.0
2025-05-01 21:15:00+00:00,2.6,4.07,4.96,2.985,-0.0,0.0,0.0
2025-05-01 21:20:00+00:00,2.08,3.32,6.99,4.162,-0.0,0.0,0.0
2025-05-01 21:25:00+00:00,1.62,2.52,7.08,3.203,-0.0,0.0,0.0
2025-05-01 21:30:00+00:00,1.74,2.44,6.86,4.249,-0.0,0.0,0.0
2025-05-01 21:35:00+00:00,1.77,4.0,6.17,3.848,-0.0,0.0,0.0
2025-05-01 21:40:00+00:00,1.69,3.43,6.13,2.007,-0.0,0.0,0.0
2025-05-01 21:45:00+00:00,1.73,1.75,4.98,1.85,-0.0,0.0,0.0
2025-05-01 21:50:00+00:00,1.78,3.31,4.42,2.684,-0.0,0.0,0.0
2025-05-01 21:55:00+00:00,1.65,2.09,4.37,3.08,-0.0,0.0,0.0
2025-05-01 22:00:00+00:00,1.5,1.75,4.22,2.646,-0.0,0.0,0.0
2025-05-01 22:05:00+00:00,1.48,1.82,4.45,2.275,-0.0,0.0,0.0
2025-05-01 22:10:00+00:00,1.48,2.25,4.9,1.964,-0.0,0.0,0.0
2025-05-01 22:15:00+00:00,1.59,1.57,4.42,2.079,-0.0,0.0,0.0
2025-05-01 22:20:00+00:00,1.67,1.23,5.11,2.155,-0.0,0.0,0.0
2025-05-01 22:25:00+00:00,1.41,1.26,4.09,1.985,-0.0,0.0,0.0
2025-05-01 22:30:00+00:00,1.33,1.26,4.13,2.13,-0.0,0.0,0.0
2025-05-01 22:35:00+00:00,1.22,1.13,4.03,2.158,-0.0,0.0,0.0
2025-05-01 22:40:00+00:00,1.11,1.08,3.9,2.265,-0.0,0.0,0.0
2025-05-01 22:45:00+00:00,1.02,1.11,5.02,2.175,-0.0,0.0,0.0
2025-05-01 22:50:00+00:00,1.22,2.19,4.29,1.955,-0.0,0.0,0.0
2025-05-01 22:55:00+00:00,1.11,3.36,3.9,2.041,-0.0,0.0,0.0
2025-05-01 23:00:00+00:00,1.14,3.4,4.46,2.127,-0.0,0.0,0.0
2025-05-01 23:05:00+00:00,1.15,1.22,4.87,2.072,-0.0,0.0,0.0
2025-05-01 23:10:00+00:00,1.36,1.22,3.89,1.851,-0.0,0.0,0.0
2025-05-01 23:15:00+00:00,1.42,1.01,3.75,1.829,-0.0,0.0,0.0
2025-05-01 23:20:00+00:00,1.41,1.08,3.68,1.758,-0.0,0.0,0.0
2025-05-01 23:25:00+00:00,1.34,1.1,3.6,1.65,-0.0,0.0,0.0
2025-05-01 23:30:00+00:00,1.26,1.09,3.68,1.618,-0.0,0.0,0.0
2025-05-01 23:35:00+00:00,1.34,0.99,4.16,1.666,-0.0,0.0,0.0
2025-05-01 23:40:00+00:00,1.25,0.87,3.79,1.762,-0.0,0.0,0.0
2025-05-01 23:45:00+00:00,1.38,0.99,4.09,1.951,-0.0,0.0,0.0
2025-05-01 23:50:00+00:00,1.41,1.24,4.73,2.049,-0.0,0.0,0.0
2025-05-01 23:55:00+00:00,1.29,1.18,3.85,1.832,-0.0,0.0,0.0
2025-05-02 00:00:00+00:00,1.11,1.26,3.76,2.096,-0.0,0.0,0.0
2025-05-02 00:05:00+00:00,1.1,1.11,3.81,1.91,-0.0,0.0,0.0
2025-05-02 00:10:00+00:00,1.34,1.17,4.17,1.816,-0.0,0.0,0.0
2025-05-02 00:15:00+00:00,1.39,1.17,4.32,1.839,-0.0,0.0,0.0
2025-05-02 00:20:00+00:00,1.18,0.89,4.57,1.835,-0.0,0.0,0.0
2025-05-02 00:25:00+00:00,1.04,0.81,4.29,1.829,-0.0,0.0,0.0
2025-05-02 00:30:00+00:00,1.02,0.69,3.96,1.831,-0.0,0.0,0.0
2025-05-02 00:35:00+00:00,1.03,0.57,4.85,1.594,-0.0,0.0,0.0
2025-05-02 00:40:00+00:00,0.94,0.86,4.27,1.571,-0.0,0.0,0.0
2025-05-02 00:45:00+00:00,1.02,1.05,3.92,1.619,-0.0,0.0,0.0
2025-05-02 00:50:00+00:00,1.06,1.01,3.84,1.629,-0.0,0.0,0.0
2025-05-02 00:55:00+00:00,1.16,0.98,3.78,1.703,-0.0,0.0,0.0
2025-05-02 01:00:00+00:00,1.05,0.89,4.81,1.798,-0.0,0.0,0.0
2025-05-02 01:05:00+00:00,0.98,0.8,4.07,1.769,-0.0,0.0,0.0
2025-05-02 01:10:00+00:00,1.18,0.81,3.99,1.705,-0.0,0.0,0.0
2025-05-02 01:15:00+00:00,1.39,0.78,4.02,1.679,-0.0,0.0,0.0
2025-05-02 01:20:00+00:00,1.58,0.81,4.45,1.493,-0.0,0.0,0.0
