Replication,Period,Controller,Fairness,FormulationID,Phase,PhaseLabel,TerminationStatus,PrimalStatus,Objective,ObjectiveBound,BuildTimeSec,SolveWallTimeSec,SolverTimeSec,BinaryVariables,ContinuousVariables,TotalVariables,Constraints,Nonzeros,ExpectedModeNodes,GeneratedModeBinaries,UniquePolicyModes,LegacyHouseholdModeBinaries,LookaheadNodes,LookaheadScenarios,PresolveReducedVariables,PresolveReducedConstraints,RootRelaxation,BranchAndBoundNodes,FinalGap,PeakMemoryMB,MaxPhysicalResidual,FairnessResidual,FailureMessage
1,11,DETERMINISTIC_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,302476.76372792444,302476.7637279245,0.0012509822845458984,0.003969907760620117,0.0033180713653564453,14,434,448,673,899,14,14,14,70,14,1,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,12,DETERMINISTIC_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,301342.9164328901,301342.9164328901,0.0011320114135742188,0.004396200180053711,0.0037980079650878906,13,403,416,625,833,13,13,13,65,13,1,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,13,DETERMINISTIC_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,302043.00904149644,302043.00904149644,0.0010600090026855469,0.0041351318359375,0.003609180450439453,12,372,384,577,767,12,12,12,60,12,1,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,14,DETERMINISTIC_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,306283.91936222796,306283.91936222796,0.0009961128234863281,0.0036439895629882812,0.0031490325927734375,11,341,352,529,701,11,11,11,55,11,1,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,15,DETERMINISTIC_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,302950.41370831535,302950.41370831535,0.0009639263153076172,0.0034079551696777344,0.0029649734497070312,10,310,320,481,635,10,10,10,50,10,1,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,16,DETERMINISTIC_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,303172.5985990051,303172.5985990051,0.0009050369262695312,0.0032389163970947266,0.002830028533935547,9,279,288,433,569,9,9,9,45,9,1,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,17,DETERMINISTIC_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,295953.2541712189,295953.25417121896,0.0008709430694580078,0.003312826156616211,0.0029211044311523438,8,248,256,385,503,8,8,8,40,8,1,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,18,DETERMINISTIC_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,263971.76474925765,263971.76474925765,0.0008249282836914062,0.003142118453979492,0.0027980804443359375,7,217,224,337,437,7,7,7,35,7,1,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,19,DETERMINISTIC_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,227360.90712987297,227360.90712987297,0.0007729530334472656,0.0028710365295410156,0.0025620460510253906,6,186,192,289,371,6,6,6,30,6,1,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,20,DETERMINISTIC_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,195753.34690667636,195753.34690667636,0.0007309913635253906,0.0026268959045410156,0.0023479461669921875,5,155,160,241,305,5,5,5,25,5,1,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,21,DETERMINISTIC_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,151495.02621244147,151495.0262124415,0.000720977783203125,0.002279996871948242,0.0020270347595214844,4,124,128,193,244,4,4,4,20,4,1,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,22,DETERMINISTIC_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,117157.97777928511,117157.97777928511,0.0007381439208984375,0.002744913101196289,0.0025191307067871094,3,93,96,145,183,3,3,3,15,3,1,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,23,DETERMINISTIC_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,75733.06039471462,75733.06039471462,0.0007479190826416016,0.0016710758209228516,0.0014879703521728516,2,62,64,97,122,2,2,2,10,2,1,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,24,DETERMINISTIC_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,39781.81737621919,39781.81737621919,0.0006289482116699219,0.001165151596069336,0.0010440349578857422,1,31,32,49,61,1,1,1,5,1,1,0,0,NaN,0,0.0,NaN,1.0547118733938987e-15,0.0,
1,1,TWO_STAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,601372.59973215,601372.59973215,0.10829901695251465,0.345595121383667,0.26317501068115234,2301,71331,73632,110548,147945,2301,2301,2301,11505,2301,100,0,0,NaN,0,0.0,NaN,2.7755575615628914e-17,0.0,
1,2,TWO_STAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,564489.881348336,564489.881348336,0.06282687187194824,0.4262409210205078,0.2692439556121826,2201,68231,70432,105748,141795,2201,2201,2201,11005,2201,100,0,0,NaN,0,0.0,NaN,2.7755575615628914e-17,0.0,
1,3,TWO_STAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,521391.01717794384,521391.01717794384,0.048310041427612305,0.33753299713134766,0.25646400451660156,2101,65131,67232,100948,135760,2101,2101,2101,10505,2101,100,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,4,TWO_STAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,481456.1088638184,481456.1088638184,0.12171697616577148,0.31630706787109375,0.24337100982666016,2001,62031,64032,96148,129640,2001,2001,2001,10005,2001,100,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,5,TWO_STAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,423935.2672554918,423935.2672554945,0.04306197166442871,0.390516996383667,0.22933506965637207,1901,58931,60832,91348,123065,1901,1901,1901,9505,1901,100,0,0,NaN,0,0.0,NaN,1.4210854715202004e-14,0.0,
1,6,TWO_STAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,384620.56032461696,384620.56032461976,0.03989911079406738,0.2750699520111084,0.2122330665588379,1801,55831,57632,86548,116460,1801,1801,1801,9005,1801,100,0,0,NaN,0,0.0,NaN,2.7755575615628914e-16,0.0,
1,7,TWO_STAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,342861.81415957864,342861.814159581,0.334758996963501,0.2564361095428467,0.19687485694885254,1701,52731,54432,81748,109865,1701,1701,1701,8505,1701,100,0,0,NaN,0,0.0,NaN,2.7755575615628914e-16,0.0,
1,8,TWO_STAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,333789.5076828433,333789.5076828459,0.036048173904418945,0.2664368152618408,0.20552897453308105,1601,49631,51232,76948,103245,1601,1601,1601,8005,1601,100,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,9,TWO_STAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,312654.9751583524,312654.97515835543,0.04198598861694336,0.2608499526977539,0.20022296905517578,1501,46531,48032,72148,96665,1501,1501,1501,7505,1501,100,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,10,TWO_STAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,311964.4607502258,311964.4607502283,0.030785799026489258,0.19004106521606445,0.13977313041687012,1401,43431,44832,67348,90055,1401,1401,1401,7005,1401,100,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,11,TWO_STAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,305484.7116185116,305484.71161851427,0.028664112091064453,0.1807541847229004,0.13318395614624023,1301,40331,41632,62548,83465,1301,1301,1301,6505,1301,100,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,12,TWO_STAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,301794.73966382694,301794.7396638298,0.1269690990447998,0.16216802597045898,0.12352991104125977,1201,37231,38432,57748,76860,1201,1201,1201,6005,1201,100,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,13,TWO_STAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,300155.46149561927,300155.46149562194,0.026998043060302734,0.13971185684204102,0.1022639274597168,1101,34131,35232,52948,70265,1101,1101,1101,5505,1101,100,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,14,TWO_STAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,305832.97365751525,305832.9736575178,0.02364802360534668,0.13086605072021484,0.09275698661804199,1001,31031,32032,48148,63655,1001,1001,1001,5005,1001,100,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,15,TWO_STAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,301413.5044585446,301413.50445854757,0.294248104095459,0.10677695274353027,0.0776510238647461,901,27931,28832,43348,57065,901,901,901,4505,901,100,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,16,TWO_STAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,301985.53003881266,301985.53003881406,0.01848006248474121,0.10000109672546387,0.07402205467224121,801,24831,25632,38548,50465,801,801,801,4005,801,100,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,17,TWO_STAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,296296.4186841615,296296.41868416383,0.015517950057983398,0.08734011650085449,0.06263303756713867,701,21731,22432,33748,43865,701,701,701,3505,701,100,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,18,TWO_STAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,262017.52999373805,262017.52999373994,0.017273902893066406,0.07175111770629883,0.04919004440307617,601,18631,19232,28948,37265,601,601,601,3005,601,100,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,19,TWO_STAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,226428.0471178759,226428.0471178759,0.01454615592956543,0.08061695098876953,0.061569929122924805,501,15531,16032,24148,30665,501,501,501,2505,501,100,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,20,TWO_STAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,195428.74188142954,195428.74188142954,0.011595010757446289,0.06234097480773926,0.04693412780761719,401,12431,12832,19348,24560,401,401,401,2005,401,100,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,21,TWO_STAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,151079.85732341616,151079.85732341616,0.008888006210327148,0.09793710708618164,0.03232312202453613,301,9331,9632,14548,18460,301,301,301,1505,301,100,0,0,NaN,0,0.0,NaN,1.7763568394002505e-15,0.0,
1,22,TWO_STAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,117044.80730045756,117044.80730045756,0.005174160003662109,0.024975061416625977,0.018307924270629883,201,6231,6432,9748,12360,201,201,201,1005,201,100,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,23,TWO_STAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,76028.39718150283,76028.39718150283,0.002843141555786133,0.008497953414916992,0.005145072937011719,101,3131,3232,4948,6260,101,101,101,505,101,100,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,24,TWO_STAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,39781.81737621919,39781.81737621919,0.0007479190826416016,0.0011391639709472656,0.0009961128234863281,1,31,32,49,61,1,1,1,5,1,1,0,0,NaN,0,0.0,NaN,1.0547118733938987e-15,0.0,
1,1,MULTISTAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,627993.8766294415,627993.8766294415,0.0040400028228759766,0.0210878849029541,0.015812158584594727,168,5208,5376,8080,10683,168,168,168,840,168,16,0,0,NaN,0,0.0,NaN,2.7755575615628914e-17,0.0,
1,2,MULTISTAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,533530.5762153796,533530.5762153799,0.0040438175201416016,0.019032001495361328,0.014011859893798828,152,4712,4864,7312,9632,152,152,152,760,152,16,0,0,NaN,0,0.0,NaN,2.7755575615628914e-17,0.0,
1,3,MULTISTAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,563811.1187819717,563811.1187819723,0.004163026809692383,0.018265962600708008,0.013493061065673828,148,4588,4736,7120,9373,148,148,148,740,148,16,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,4,MULTISTAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,444657.04571739025,444657.04571739084,0.0037491321563720703,0.020941972732543945,0.016011953353881836,147,4557,4704,7072,9312,147,147,147,735,147,16,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,5,MULTISTAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,417918.3635661828,417918.3635661829,0.0034890174865722656,0.017233848571777344,0.012987852096557617,131,4061,4192,6304,8261,131,131,131,655,131,16,0,0,NaN,0,0.0,NaN,1.4210854715202004e-14,0.0,
1,6,MULTISTAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,393800.5589981687,393800.5589981689,0.003361940383911133,0.01708221435546875,0.01306605339050293,127,3937,4064,6112,7997,127,127,127,635,127,16,0,0,NaN,0,0.0,NaN,1.4210854715202004e-14,0.0,
1,7,MULTISTAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,335550.0753481637,335550.0753481641,0.003496885299682617,0.016852855682373047,0.012866973876953125,126,3906,4032,6064,7931,126,126,126,630,126,16,0,0,NaN,0,0.0,NaN,2.7755575615628914e-16,0.0,
1,8,MULTISTAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,313916.5646204894,313916.56462048943,0.003069162368774414,0.014269113540649414,0.010685205459594727,110,3410,3520,5296,6875,110,110,110,550,110,16,0,0,NaN,0,0.0,NaN,4.440892098500626e-16,0.0,
1,9,MULTISTAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,291668.0206541385,291668.02065413876,0.0030548572540283203,0.014465093612670898,0.01088094711303711,106,3286,3392,5104,6611,106,106,106,530,106,16,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,10,MULTISTAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,302097.75647719693,302097.75647719693,0.0028820037841796875,0.013545989990234375,0.010202169418334961,105,3255,3360,5056,6545,105,105,105,525,105,16,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,11,MULTISTAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,299449.38927065727,299449.3892706574,0.002596139907836914,0.01174783706665039,0.008890867233276367,89,2759,2848,4288,5549,89,89,89,445,89,16,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,12,MULTISTAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,326566.6301825042,326566.63018250454,0.0025000572204589844,0.01116800308227539,0.0084991455078125,85,2635,2720,4096,5285,85,85,85,425,85,16,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,13,MULTISTAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,318452.6813013043,318452.68130130443,0.0024518966674804688,0.01116180419921875,0.008221864700317383,84,2604,2688,4048,5219,84,84,84,420,84,16,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,14,MULTISTAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,323207.6217228336,323207.6217228337,0.0025200843811035156,0.010051965713500977,0.007669925689697266,68,2108,2176,3280,4218,68,68,68,340,68,16,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,15,MULTISTAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,298944.373196663,298944.373196663,0.002405881881713867,0.009222984313964844,0.00698399543762207,64,1984,2048,3088,3959,64,64,64,320,64,16,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,16,MULTISTAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,299469.57035255164,299469.57035255176,0.0024199485778808594,0.008931875228881836,0.006737947463989258,63,1953,2016,3040,3893,63,63,63,315,63,16,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,17,MULTISTAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,294744.74377709854,294744.74377709854,0.0020020008087158203,0.007289886474609375,0.005572080612182617,47,1457,1504,2272,2897,47,47,47,235,47,16,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,18,MULTISTAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,264269.7067048586,264269.7067048587,0.001898050308227539,0.006696939468383789,0.005140066146850586,43,1333,1376,2080,2648,43,43,43,215,43,16,0,0,NaN,0,0.0,NaN,1.4210854715202004e-14,0.0,
1,19,MULTISTAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,225410.53655337586,225410.53655337598,0.0018200874328613281,0.00625300407409668,0.004775047302246094,42,1302,1344,2032,2582,42,42,42,210,42,16,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,20,MULTISTAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,195806.90777167992,195806.90777167992,0.0014090538024902344,0.00446009635925293,0.0034749507904052734,26,806,832,1264,1601,26,26,26,130,26,16,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,21,MULTISTAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,153564.27175220128,153564.27175220128,0.0012998580932617188,0.0039031505584716797,0.003036022186279297,22,682,704,1072,1357,22,22,22,110,22,16,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,22,MULTISTAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,116925.07337058242,116925.07337058244,0.0012180805206298828,0.053236961364746094,0.0524139404296875,21,651,672,1024,1296,21,21,21,105,21,16,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,23,MULTISTAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,76450.19669656998,76450.19669656998,0.0008590221405029297,0.0019769668579101562,0.0016820430755615234,5,155,160,244,308,5,5,5,25,5,4,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,24,MULTISTAGE_RH,NONE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,39781.81737621919,39781.81737621919,0.0006461143493652344,0.0010879039764404297,0.0009591579437255859,1,31,32,49,61,1,1,1,5,1,1,0,0,NaN,0,0.0,NaN,1.0547118733938987e-15,0.0,
1,1,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,588331.2190086918,588331.2190086918,0.0012938976287841797,0.004045009613037109,0.003061056137084961,24,744,768,1273,1659,24,24,24,120,24,1,0,0,NaN,0,0.0,NaN,2.7755575615628914e-17,0.0,
1,2,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,550958.804941615,550958.804941615,0.0014200210571289062,0.004086017608642578,0.003094911575317383,23,713,736,1220,1593,23,23,23,115,23,1,0,0,NaN,0,0.0,NaN,2.7755575615628914e-17,0.0,
1,3,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,512531.421345991,512531.421345991,0.0014290809631347656,0.0045239925384521484,0.003300905227661133,22,682,704,1167,1527,22,22,22,110,22,1,0,0,NaN,0,0.0,NaN,8.881784197001252e-16,0.0,
1,4,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,471756.46350927977,471756.46350927977,0.0014560222625732422,0.003997087478637695,0.003050088882446289,21,651,672,1114,1461,21,21,21,105,21,1,0,0,NaN,0,0.0,NaN,0.0,0.0,
1,5,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,415734.76048971125,415734.76048971125,0.001341104507446289,0.0039060115814208984,0.003014087677001953,20,620,640,1061,1395,20,20,20,100,20,1,0,0,NaN,0,0.0,NaN,8.881784197001252e-16,0.0,
1,6,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,377802.2559078231,377802.2559078231,0.0013210773468017578,0.0036759376525878906,0.0028421878814697266,19,589,608,1008,1324,19,19,19,95,19,1,0,0,NaN,0,0.0,NaN,1.4210854715202004e-14,0.0,
1,7,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,337879.41946785967,337879.41946785967,0.0012929439544677734,0.003654003143310547,0.002875089645385742,18,558,576,955,1253,18,18,18,90,18,1,0,0,NaN,0,0.0,NaN,1.4210854715202004e-14,0.0,
1,8,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,325357.7894202508,325357.78942025086,0.0013699531555175781,0.0040171146392822266,0.003220796585083008,17,527,544,902,1182,17,17,17,85,17,1,0,0,NaN,0,0.0,NaN,1.4210854715202004e-14,0.0,
1,9,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,shared_battery_mode_node_level_v1,0,single_solve,OPTIMAL,FEASIBLE_POINT,303867.5649750747,303867.5649750747,0.0012979507446289062,0.0035080909729003906,0.002783060073852539,16,496,512,849,1111,16,16,16,80,16,1,0,0,NaN,0,0.0,NaN,0.0,0.0,
