ExperimentID,Replication,Controller,Fairness,FormulationID,FormulationVariant,Resource,CompletionStatus,PeriodsCompleted,HorizonCovered,TotalOperatingCost,AllGridBenchmark,TotalSavings,TerminalStateOfCharge,TerminalResidual,TotalPV,TotalGridImport,TotalGridExport,AggregateBatteryCharge,AggregateBatteryDischarge,ChargingPeriods,DischargingPeriods,IdlePeriods,RealizedAlpha,MaxPVRelativeDeviation,MeanPVRelativeDeviation,RealizedGamma,MaxSavingsRelativeDeviation,MeanSavingsRelativeDeviation,MinHouseholdPV,MinHouseholdSavings,MaxFairnessResidual,MaxPhysicalResidual,MaxSimultaneousFlow,MaxModeLinkResidual,MaxIntegralityResidual,PEAToleranceActivations,PEAToleranceActivationRate,PEAToleranceMeanActive,PEAToleranceMeanAllPeriods,PEAToleranceMax,PEAStrictFeasiblePeriods,TotalBuildTimeSec,TotalSolveTimeSec,OptimizationFailures,PhysicalViolations,FailureMessage
oos_timing_probe,1,TWO_STAGE_RH,SA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,767490.6010004617,845252.8047221744,77762.20372171269,0.20000000000001528,1.5265566588595902e-14,1325.4868824709642,3992.1496695978713,972.6969694016354,46.3604744722918,41.840328211243325,13,11,0,0.30538221061153054,1.2850473475099427,0.6357111537985382,0.09199875266580429,7.193088284442068e-5,5.232923748828536e-5,134.4393285585616,13901.234484597779,1.0000000007676135,2.842170943040401e-14,0.0,1.0658141036401503e-14,0.0,0,0.0,0.0,0.0,0.0,0,7.368618488311768,38.872997760772705,0,0,
oos_timing_probe,1,MULTISTAGE_RH,SA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,768862.8630342303,845252.8047221744,76389.94168794405,0.1999999999999993,7.216449660063518e-16,1325.4868824709645,3990.256280629103,970.9331862500501,45.03118403964974,40.640643595783885,12,11,1,0.3053822106115306,1.2328748979344266,0.7718126730080515,0.0903752596396916,7.196521094146467e-5,5.2060744827897844e-5,97.99797130568624,13656.903106952726,1.0000000002619345,1.4210854715202004e-14,0.0,1.4210854715202004e-14,0.0,0,0.0,0.0,0.0,0.0,0,0.5653793811798096,2.8322317600250244,0,0,
oos_timing_probe,1,DETERMINISTIC_RH,LEXMMFPEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,722783.8744235025,845252.8047221744,122468.93029867185,0.20000000000000018,1.6653345369377348e-16,1325.4868824709647,3767.178594050733,748.7360401155453,36.0,32.49,9,9,6,0.30538221061153065,0.2018683640562784,0.0973349610078642,0.14489029745240076,0.8774836885433847,0.42545753281712695,261.18109971588495,11533.1318006613,1.0,1.4210854715202004e-14,0.0,8.881784197001252e-16,0.0,0,0.0,0.0,0.0,0.0,0,0.02471756935119629,0.6246669292449951,0,0,
oos_timing_probe,1,TWO_STAGE_RH,LEXMMFPEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,722108.1884858771,845252.8047221744,123144.61623629721,0.20000000000000107,1.0547118733938987e-15,1325.4868824709647,3763.901584064238,745.4590301290501,36.0,32.49000000000001,9,9,6,0.30538221061153065,0.1923081669897256,0.09272938624942594,0.1456896866219492,0.8893812478172765,0.429698601621012,259.9483788225507,11445.855624911841,1.0000000000010232,2.842170943040401e-14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.8210477828979492,28.398199558258057,0,0,
oos_timing_probe,1,MULTISTAGE_RH,LEXMMFPEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,724820.3246222865,845252.8047221744,120432.4800998879,0.20000000000000018,1.6653345369377348e-16,1325.4868824709642,3772.9249740151854,754.8724200799976,32.0,28.88000000000001,8,8,8,0.30538221061153054,0.20810093995728826,0.10033190407743238,0.14248101801859478,0.884484705355755,0.45695152020238633,262.27719733937283,9335.826095221244,1.0000000000001137,1.4210854715202004e-14,0.0,8.881784197001252e-16,0.0,0,0.0,0.0,0.0,0.0,0,0.06265616416931152,1.625401258468628,0,0,
oos_timing_probe,1,DETERMINISTIC_RH,LEXMMFSA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,770771.8568612126,845252.8047221744,74480.94786096166,0.1999999999999993,7.216449660063518e-16,1325.4868824709645,4012.7068744160733,993.4529908409966,44.32132963988919,40.0,12,10,2,0.3053822106115306,1.0138596858329934,0.7254335972743708,0.08811677103566992,0.21410744519722913,0.1031189220705615,100.43780178256866,14490.081613934832,1.0000000000909495,1.7763568394002505e-14,0.0,1.7763568394002505e-14,0.0,0,0.0,0.0,0.0,0.0,0,0.02438044548034668,1.2953264713287354,0,0,
oos_timing_probe,1,TWO_STAGE_RH,LEXMMFSA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,771017.0780126486,845252.8047221744,74235.72670952574,0.1999999999999993,7.216449660063518e-16,1325.4868824709645,4015.5755638270093,996.3216802519325,44.321329639889186,39.99999999999999,12,10,2,0.3053822106115306,2.6043873567934295,0.9707966488203459,0.08782665528560563,0.2063628069787067,0.09928291311255752,60.61109673967124,14324.452668579412,1.000000007537892,4.263256414560601e-14,0.0,4.440892098500626e-15,0.0,0,0.0,0.0,0.0,0.0,0,0.904000997543335,169.42456912994385,0,0,
oos_timing_probe,1,MULTISTAGE_RH,LEXMMFSA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,767970.0529496295,845252.8047221744,77282.75177254478,0.1999999999999993,7.216449660063518e-16,1325.4868824709647,3988.5991163084086,968.9887873584773,47.977179638398574,43.299404623654716,12,11,1,0.30538221061153065,2.032380597986113,0.8011433263470298,0.09143152361138487,0.1938890847404435,0.0926733215138193,92.19512135953272,14424.384683671844,1.0000000001273293,3.552713678800501e-15,0.0,8.881784197001252e-16,0.0,0,0.0,0.0,0.0,0.0,0,0.06006789207458496,8.1421799659729,0,0,
oos_timing_probe,2,DETERMINISTIC_RH,NONE,shared_battery_mode_node_level_v1,aggregate_only,none,completed,24,1.0,580760.2713768079,907754.7359426912,326994.4645658832,0.20000000000000107,1.0547118733938987e-15,1683.8544683242226,2968.7932886143294,0.0,19.999999999999996,18.049999999999997,5,5,14,0.36206491075710445,1.6549504746251553,0.9196160976099863,0.3602233638872771,1.6657311260987624,0.9287663826964214,43.21757523712702,7020.71662986817,0.0,2.842170943040401e-14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.023054838180541992,0.08961820602416992,0,0,
oos_timing_probe,2,TWO_STAGE_RH,NONE,shared_battery_mode_node_level_v1,aggregate_only,none,completed,24,1.0,580760.2713768079,907754.7359426912,326994.4645658833,0.20000000000000107,1.0547118733938987e-15,1683.8544683242221,2968.793288614329,0.0,20.0,18.05,5,5,14,0.36206491075710434,1.6575166148473168,0.927794341815023,0.3602233638872772,1.675393899305312,0.9408047046474266,38.82677574943327,6453.19686006027,0.0,2.842170943040401e-14,0.0,1.7763568394002505e-15,0.0,0,0.0,0.0,0.0,0.0,0,1.1008410453796387,4.339045286178589,0,0,
oos_timing_probe,2,MULTISTAGE_RH,NONE,shared_battery_mode_node_level_v1,aggregate_only,none,completed,24,1.0,580760.2713768079,907754.7359426912,326994.4645658833,0.20000000000000107,1.0547118733938987e-15,1683.8544683242226,2968.793288614329,0.0,19.999999999999996,18.049999999999997,5,5,14,0.36206491075710445,1.6549504746251553,0.9235660641931766,0.3602233638872772,1.675393899305312,0.9377787554589956,37.49344241609993,8809.716860060289,0.0,2.842170943040401e-14,0.0,8.881784197001252e-16,0.0,0,0.0,0.0,0.0,0.0,0,0.08729720115661621,0.34501028060913086,0,0,
oos_timing_probe,2,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,580760.2713768079,907754.7359426912,326994.4645658832,0.20000000000000107,1.0547118733938987e-15,1683.8544683242226,2968.793288614329,0.0,20.000000000000004,18.049999999999997,5,5,14,0.36206491075710445,1.6549504746251553,0.9235658489228153,0.3602233638872771,1.6727162798554347,0.9364870066518268,45.16078545821528,7337.800745589368,0.0,2.842170943040401e-14,0.0,8.881784197001252e-16,0.0,0,0.0,0.0,0.0,0.0,0,0.025471925735473633,0.08711433410644531,0,0,
oos_timing_probe,2,TWO_STAGE_RH,STATIC_DEMAND_SHARE,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,580760.2713768079,907754.7359426912,326994.4645658833,0.20000000000000107,1.0547118733938987e-15,1683.8544683242226,2968.793288614329,0.0,20.000000000000007,18.050000000000004,5,5,14,0.36206491075710445,1.6549504746251553,0.9235658489228153,0.3602233638872772,1.6727162798554343,0.9366868309562217,45.16078545821528,8364.81634558941,0.0,2.842170943040401e-14,0.0,4.440892098500626e-15,0.0,0,0.0,0.0,0.0,0.0,0,1.3655717372894287,5.241999387741089,0,0,
oos_timing_probe,2,MULTISTAGE_RH,STATIC_DEMAND_SHARE,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,580760.2713768079,907754.7359426912,326994.4645658832,0.20000000000000107,1.0547118733938987e-15,1683.8544683242226,2968.793288614329,0.0,20.0,18.049999999999997,5,5,14,0.36206491075710445,1.6549504746251553,0.9235658489228153,0.3602233638872771,1.665783242713217,0.9325137438040271,45.16078545821528,8909.48074558939,0.0,2.842170943040401e-14,0.0,8.881784197001252e-16,0.0,0,0.0,0.0,0.0,0.0,0,0.12475252151489258,0.3597066402435303,0,0,
oos_timing_probe,2,DETERMINISTIC_RH,PEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,721656.0689499166,907754.7359426912,186098.66699277464,0.20000000000000107,1.0547118733938987e-15,1683.8544683242224,3776.1210122078146,805.7677235934857,36.0,32.49000000000001,9,9,6,0.3620649107571044,0.08944948767262857,0.05911797975011259,0.20500985522208667,1.0281202886952945,0.5772922353464575,259.211130645043,12902.291089210601,29.483495199065203,1.1368683772161603e-13,0.0,8.881784197001252e-16,0.0,11,0.4583333333333333,24.818619245476395,11.375200487510014,29.483495199065207,13,0.024616718292236328,0.43358349800109863,0,0,
oos_timing_probe,2,TWO_STAGE_RH,PEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,721647.3021238543,907754.7359426912,186107.43381883696,0.20000000000000107,1.0547118733938987e-15,1683.8544683242224,3776.617217888075,806.263929273746,36.0,32.49000000000001,9,9,6,0.3620649107571044,0.07547527974114004,0.05262246372165308,0.20501951292555567,1.028090770179089,0.5782890215472806,263.85131772999335,12446.391748735536,33.634745435809634,5.684341886080802e-14,0.0,8.881784197001252e-16,0.0,11,0.4583333333333333,24.24926399842998,11.114245999280408,33.634745435809634,13,4.786891460418701,6.131860017776489,0,0,
oos_timing_probe,2,MULTISTAGE_RH,PEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,719760.0863364231,907754.7359426912,187994.64960626815,0.20000000000000107,1.0547118733938987e-15,1683.8544683242221,3766.0737958187046,795.720507204375,36.0,32.49,9,9,6,0.36206491075710434,0.08460180208832531,0.04780379779467066,0.20709850597588808,1.0419599206025578,0.58505110351803,275.6825086264735,10021.09519064182,43.93477259455602,1.4210854715202004e-13,0.0,8.881784197001252e-16,0.0,10,0.4166666666666667,34.54816756756969,14.395069819820705,43.934771594556025,14,0.13640737533569336,0.5133564472198486,0,0,
oos_timing_probe,2,DETERMINISTIC_RH,SA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,813621.6266633787,907754.7359426912,94133.10927931251,0.19999999999999485,5.162537064506978e-15,1683.854468324222,4243.921493713958,1272.7568754597391,44.32132963988916,39.99999999999997,12,10,2,0.3620649107571043,1.1543523887836984,0.7776092742602484,0.10369883576708254,6.344750462077152e-5,4.468469445949779e-5,132.35202142886945,15760.061147661938,1.0000000000873115,2.842170943040401e-14,0.0,8.881784197001252e-16,0.0,0,0.0,0.0,0.0,0.0,0,0.03172492980957031,0.270488977432251,0,0,
oos_timing_probe,2,TWO_STAGE_RH,SA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,815439.5236644263,907754.7359426912,92315.21227826484,0.20000000000001528,1.5265566588595902e-14,1683.8544683242224,4248.333497430165,1276.8691051090316,47.39593545441353,42.77483174760822,13,11,0,0.3620649107571044,1.2994735056126439,0.7798715656371483,0.1016962056192378,6.469693064209997e-5,4.55646379709439e-5,138.8479000993099,15455.683803568827,1.0000000004401954,6.039613253960852e-14,0.0,5.684341886080802e-14,0.0,0,0.0,0.0,0.0,0.0,0,6.957431077957153,38.52199459075928,0,0,
oos_timing_probe,2,MULTISTAGE_RH,SA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,816397.2419393506,907754.7359426912,91357.49400334051,0.19999999999998597,1.404432126150823e-14,1683.8544683242224,4259.69262532085,1288.528007066632,44.321329639889186,40.000000000000014,12,10,2,0.3620649107571044,1.4417526494812714,0.5424699150891494,0.10064116482792786,6.53751610762234e-5,4.6042300881273866e-5,180.6091822488281,15295.32942444674,1.0000000001382432,2.842170943040401e-14,0.0,1.4210854715202004e-14,0.0,0,0.0,0.0,0.0,0.0,0,0.26350879669189453,3.1212430000305176,0,0,
oos_timing_probe,2,DETERMINISTIC_RH,LEXMMFPEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,760514.496908794,907754.7359426912,147240.23903389717,0.20000000000000018,1.6653345369377348e-16,1683.8544683242221,3968.409863330564,998.0565747162348,36.0,32.49000000000001,9,9,6,0.36206491075710434,0.32750173098572893,0.18335251194294386,0.1622026668701322,0.6689547351213688,0.37948108505082634,327.8176585476369,13653.462547258561,1.0000000000002274,2.842170943040401e-14,0.0,8.881784197001252e-16,0.0,0,0.0,0.0,0.0,0.0,0,0.023827314376831055,0.5574684143066406,0,0,
oos_timing_probe,2,TWO_STAGE_RH,LEXMMFPEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,761099.7371470035,907754.7359426912,146654.9987956877,0.20000000000000107,1.0547118733938987e-15,1683.8544683242221,3972.173373753158,1001.820085138829,36.0,32.49000000000001,9,9,6,0.36206491075710434,0.3257477437731085,0.18276200042100932,0.16155795501676828,0.6637901439438351,0.37390572117265286,332.3391880557561,12162.093496652204,1.0000000000052296,5.684341886080802e-14,0.0,8.881784197001252e-16,0.0,0,0.0,0.0,0.0,0.0,0,1.097532033920288,29.346396684646606,0,0,
oos_timing_probe,2,MULTISTAGE_RH,LEXMMFPEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,757488.3915150996,907754.7359426912,150266.34442759166,0.20000000000000107,1.0547118733938987e-15,1683.8544683242221,3953.856029794423,983.5027411800943,36.0,32.49,9,9,6,0.36206491075710434,0.29949134776792974,0.16734047104580957,0.1655362825196853,0.7035041020132228,0.3965195394494681,306.1266303330893,11174.266666395648,1.0000000000002274,2.842170943040401e-14,0.0,8.881784197001252e-16,0.0,0,0.0,0.0,0.0,0.0,0,0.058893442153930664,1.7830147743225098,0,0,
oos_timing_probe,2,DETERMINISTIC_RH,LEXMMFSA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,823016.561356771,907754.7359426912,84738.17458592026,0.2000000000000437,4.368727601899991e-14,1683.854468324222,4286.143752764122,1314.979134509904,44.321329639888546,39.999999999999375,12,10,2,0.3620649107571043,1.2185676527785787,0.810248446977232,0.09334919580223484,0.3464946461647102,0.19513707568003633,114.70383754268272,16892.727940439363,1.0000000000727596,4.368727601899991e-14,0.0,8.881784197001252e-16,0.0,0,0.0,0.0,0.0,0.0,0,0.023800373077392578,1.399242877960205,0,0,
oos_timing_probe,2,TWO_STAGE_RH,LEXMMFSA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,825169.0233515175,907754.7359426912,82585.71259117377,0.20000000000000107,1.0547118733938987e-15,1683.854468324222,4298.480951024942,1327.3163327707239,44.321329639889186,40.0,12,10,2,0.3620649107571043,3.065620467486407,1.0879600331576615,0.0909780024506395,0.33067417504652985,0.18629201466399561,114.66389779518417,16358.596705109492,1.0000000029467628,2.842170943040401e-14,0.0,8.881784197001252e-16,0.0,0,0.0,0.0,0.0,0.0,0,1.01064133644104,92.04491972923279,0,0,
oos_timing_probe,2,MULTISTAGE_RH,LEXMMFSA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,825714.8474129668,907754.7359426912,82039.8885297245,0.20000000000000817,8.1601392309949e-15,1683.8544683242221,4302.504178525963,1331.436144473015,43.330722447370874,39.105977008752205,12,10,2,0.36206491075710434,2.0402388912543277,0.7449790632482093,0.09037671221238759,0.31674243803793595,0.17849736578544617,114.8571403936702,16162.376534265262,1.0000000401487341,2.842170943040401e-14,0.0,8.881784197001252e-16,0.0,0,0.0,0.0,0.0,0.0,0,0.059737205505371094,11.77847671508789,0,0,
oos_timing_probe,3,DETERMINISTIC_RH,NONE,shared_battery_mode_node_level_v1,aggregate_only,none,completed,24,1.0,569476.5876641595,841969.2116411247,272492.6239769651,0.20000000000000107,1.0547118733938987e-15,1414.0743354799395,2912.2486275915253,0.0,19.999999999999996,18.049999999999997,5,5,14,0.32700101206709226,1.9740051088464168,0.9788859580227033,0.32363727819196136,1.99525599431415,0.9900801179462027,29.266308807512715,4572.129858806584,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.039597272872924805,0.09507155418395996,0,0,
oos_timing_probe,3,TWO_STAGE_RH,NONE,shared_battery_mode_node_level_v1,aggregate_only,none,completed,24,1.0,569476.5876641596,841969.2116411247,272492.6239769651,0.20000000000000107,1.0547118733938987e-15,1414.0743354799395,2912.2486275915253,0.0,20.0,18.05,5,5,14,0.32700101206709226,1.9740051088464168,0.9783171726779617,0.32363727819196136,2.00533906851591,0.994245448118605,18.898912354829253,2888.7266392486054,0.0,1.4210854715202004e-14,0.0,1.7763568394002505e-15,0.0,0,0.0,0.0,0.0,0.0,0,1.4296603202819824,5.0084192752838135,0,0,
oos_timing_probe,3,MULTISTAGE_RH,NONE,shared_battery_mode_node_level_v1,aggregate_only,none,completed,24,1.0,569476.5876641596,841969.2116411247,272492.6239769651,0.20000000000000107,1.0547118733938987e-15,1414.0743354799395,2912.2486275915253,0.0,19.999999999999996,18.049999999999997,5,5,14,0.32700101206709226,1.9740051088464168,0.9779996831570628,0.32363727819196136,2.00533906851591,0.9939619057377029,25.870922908525312,6239.460880509345,0.0,2.842170943040401e-14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.10626888275146484,0.3418393135070801,0,0,
oos_timing_probe,3,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,569476.5876641596,841969.2116411247,272492.623976965,0.20000000000000107,1.0547118733938987e-15,1414.0743354799395,2912.2486275915253,0.0,20.000000000000004,18.049999999999997,5,5,14,0.32700101206709226,1.9740051088464168,0.9783973763576963,0.3236372781919613,2.00483626022704,0.9942033018740686,36.58315969512305,5659.650404592539,0.0,1.4210854715202004e-14,0.0,8.881784197001252e-16,0.0,0,0.0,0.0,0.0,0.0,0,0.02449774742126465,0.08466482162475586,0,0,
oos_timing_probe,3,TWO_STAGE_RH,STATIC_DEMAND_SHARE,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,569476.5876641596,841969.2116411247,272492.623976965,0.20000000000000107,1.0547118733938987e-15,1414.0743354799395,2912.2486275915253,0.0,20.000000000000007,18.050000000000008,5,5,14,0.32700101206709226,1.9740051088464168,0.9783973763576963,0.3236372781919613,1.9953274732024258,0.9894204747364987,36.58315969512305,6686.666004592524,0.0,1.4210854715202004e-14,0.0,4.440892098500626e-15,0.0,0,0.0,0.0,0.0,0.0,0,1.0399434566497803,5.415722370147705,0,0,
oos_timing_probe,3,MULTISTAGE_RH,STATIC_DEMAND_SHARE,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,569476.5876641596,841969.2116411247,272492.6239769651,0.20000000000000107,1.0547118733938987e-15,1414.0743354799395,2912.248627591525,0.0,20.0,18.049999999999997,5,5,14,0.32700101206709226,1.9740051088464168,0.9783973763576963,0.32363727819196136,2.0048362602270395,0.993832572228402,36.58315969512305,7231.330404592532,0.0,1.4210854715202004e-14,0.0,8.881784197001252e-16,0.0,0,0.0,0.0,0.0,0.0,0,0.06814146041870117,0.33078432083129883,0,0,
