ExperimentID,StructuralInstanceID,PairedBaseID,ParallelTaskID,Replication,Controller,Fairness,FormulationID,FormulationVariant,Resource,CompletionStatus,PeriodsCompleted,HorizonCovered,TotalOperatingCost,AllGridBenchmark,TotalSavings,TerminalStateOfCharge,TerminalResidual,TotalPV,TotalGridImport,TotalGridExport,AggregateBatteryCharge,AggregateBatteryDischarge,ChargingPeriods,DischargingPeriods,IdlePeriods,RealizedAlpha,MaxPVRelativeDeviation,MeanPVRelativeDeviation,RealizedGamma,MaxSavingsRelativeDeviation,MeanSavingsRelativeDeviation,MinHouseholdPV,MinHouseholdSavings,MaxFairnessResidual,MaxPhysicalResidual,MaxSimultaneousFlow,MaxModeLinkResidual,MaxIntegralityResidual,PEAToleranceActivations,PEAToleranceActivationRate,PEAToleranceMeanActive,PEAToleranceMeanAllPeriods,PEAToleranceMax,PEAStrictFeasiblePeriods,OptimizationFailures,PhysicalViolations,FailureMessage
oos_experiment,SI-Drahi_13-d1-HET-ULO-BHI-16f4766447,PB-Drahi_13-d1-HET-ULO-fdaa2ae1fe,TK-PB-Drahi_13-d1-HET-ULO-fdaa2ae1fe-r3,3,DETERMINISTIC_RH,LEXMMFPEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,530949.4399499431,775639.0112252202,244689.57127527703,37.16842105263158,36.96842105263158,1754.8100087775838,2892.7031645427046,507.1380965816262,300.29126277204875,235.892864651774,9,6,6,0.4305250366085028,0.3870383419492277,0.1576290864579115,0.31546836573982895,0.7516498385363869,0.4992421038855549,221.0898949253425,11803.989838938287,1.0000000000004547,15.999999999999703,15.999999999999703,7.105427357601002e-15,0.4999999999999907,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_13-d1-HET-ULO-BHI-16f4766447,PB-Drahi_13-d1-HET-ULO-fdaa2ae1fe,TK-PB-Drahi_13-d1-HET-ULO-fdaa2ae1fe-r3,3,DETERMINISTIC_RH,LEXMMFSA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,585809.5763688529,775639.0112252202,189829.43485636738,0.20000000000000284,2.831068712794149e-15,1754.8100087775836,3223.5556135197503,873.762925091923,293.60019063614106,264.9741720491173,8,7,6,0.4305250366085027,0.869365787854272,0.4230913909498386,0.24473941112955075,0.4436420781885991,0.20523424745463653,53.256164538265566,26587.446539870667,1.0000000000582077,11.900131406044679,11.900131406044679,3.552713678800501e-15,0.3718791064388962,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_13-d1-HET-ULO-BHI-16f4766447,PB-Drahi_13-d1-HET-ULO-fdaa2ae1fe,TK-PB-Drahi_13-d1-HET-ULO-fdaa2ae1fe-r3,3,DETERMINISTIC_RH,NONE,shared_battery_mode_node_level_v1,aggregate_only,none,completed,24,1.0,439873.89070132107,775639.0112252202,335765.120523899,27.315789473684227,27.115789473684227,1754.8100087775836,2370.4519884003603,0.0,241.2853185595568,192.0,9,6,9,0.4305250366085027,1.322745287655239,0.8574811359960146,0.43288838707779204,1.310064279502826,0.7412756948384811,10.877894476354246,20140.334679486128,0.0,9.663381206337363e-13,0.0,7.105427357601002e-15,0.0,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_13-d1-HET-ULO-BHI-16f4766447,PB-Drahi_13-d1-HET-ULO-fdaa2ae1fe,TK-PB-Drahi_13-d1-HET-ULO-fdaa2ae1fe-r3,3,DETERMINISTIC_RH,PEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,524561.7357842231,775639.0112252202,251077.27544099704,37.16842105263158,36.96842105263158,1754.8100087775836,2857.15865302014,471.59358505906187,300.29126277204875,235.892864651774,9,6,6,0.4305250366085027,0.364116713644718,0.22080566474147673,0.32370377431685476,0.5274148523204176,0.4238496195481204,218.09470292951104,26111.525795882044,1.0231815394945443e-12,15.999999999999691,15.999999999999691,0.0,0.49999999999999034,0,0.0,0.0,0.0,0.0,24,0,0,
oos_experiment,SI-Drahi_13-d1-HET-ULO-BHI-16f4766447,PB-Drahi_13-d1-HET-ULO-fdaa2ae1fe,TK-PB-Drahi_13-d1-HET-ULO-fdaa2ae1fe-r3,3,DETERMINISTIC_RH,SA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,565652.5056851513,775639.0112252202,209986.5055400689,0.20000000000000284,2.831068712794149e-15,1754.8100087775822,3100.438706638792,747.8864637984713,321.90331281554745,290.5177398160315,10,7,4,0.4305250366085024,1.1962522006120928,0.5230542278266618,0.27072710694162816,0.2683588575987313,0.1085214606363704,107.66133348212614,31524.924211591264,2.0372681319713593e-10,11.900131406044679,11.900131406044679,0.0,0.3718791064388962,0,0.0,0.0,0.0,0.0,24,0,0,
oos_experiment,SI-Drahi_13-d1-HET-ULO-BHI-16f4766447,PB-Drahi_13-d1-HET-ULO-fdaa2ae1fe,TK-PB-Drahi_13-d1-HET-ULO-fdaa2ae1fe-r3,3,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,441014.0341102731,775639.0112252202,334624.97711494705,30.852699871441338,30.65269987144134,1754.8100087775836,2376.052362095239,0.0,264.2628448878567,209.37715263342142,11,7,5,0.4305250366085027,1.067613788649945,0.8565194621115412,0.4314184463032158,1.0837759738815422,0.6968111111861829,74.92858665186147,13216.195803412818,0.0,9.654742357747892,9.654742357747892,0.0,0.3017106986796221,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_13-d1-HET-ULO-BHI-16f4766447,PB-Drahi_13-d1-HET-ULO-fdaa2ae1fe,TK-PB-Drahi_13-d1-HET-ULO-fdaa2ae1fe-r3,3,MULTISTAGE_RH,LEXMMFPEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,530713.7121942679,775639.0112252202,244925.2990309522,37.16842105263158,36.96842105263158,1754.8100087775852,2891.3914525863565,505.82638462528183,300.29126277204875,235.892864651774,9,6,6,0.4305250366085031,0.15734209549058484,0.09123425039875277,0.3157722799992507,0.7917990516005479,0.4986374249144416,285.7956848728504,10463.594382933195,1.000000000001819,15.99999999999999,15.99999999999999,7.105427357601002e-15,0.49999999999999967,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_13-d1-HET-ULO-BHI-16f4766447,PB-Drahi_13-d1-HET-ULO-fdaa2ae1fe,TK-PB-Drahi_13-d1-HET-ULO-fdaa2ae1fe-r3,3,MULTISTAGE_RH,LEXMMFSA,shared_battery_mode_node_level_v1,aggregate_only,savings,completed,24,1.0,585795.9933345476,775639.0112252202,189843.01789067258,0.20000000000000284,2.831068712794149e-15,1754.8100087775852,3224.0978235551274,874.30624646421,293.58879230889875,264.96388505878116,8,7,6,0.4305250366085031,0.8429761875796373,0.3912081520145925,0.2447569231862016,0.2581727297513262,0.1484929426537807,53.25616453826562,26585.59683613837,1.000000000698492,11.90013140604468,11.90013140604468,3.552713678800501e-15,0.3718791064388962,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_13-d1-HET-ULO-BHI-16f4766447,PB-Drahi_13-d1-HET-ULO-fdaa2ae1fe,TK-PB-Drahi_13-d1-HET-ULO-fdaa2ae1fe-r3,3,MULTISTAGE_RH,NONE,shared_battery_mode_node_level_v1,aggregate_only,none,completed,24,1.0,439885.23313297686,775639.0112252202,335753.7780922433,27.315789473684212,27.115789473684213,1754.8100087775852,2371.012080114097,0.0,247.02984895689036,197.18443868359356,9,7,8,0.4305250366085031,1.3227452876552395,0.8570067107859526,0.4328737637394974,1.3101423180772818,0.7490303682115187,27.44593817841615,10531.668483297573,0.0,0.16201370886229816,0.0,7.105427357601002e-15,0.16201370886229816,0,0.0,0.0,0.0,0.0,0,0,0,
oos_experiment,SI-Drahi_13-d1-HET-ULO-BHI-16f4766447,PB-Drahi_13-d1-HET-ULO-fdaa2ae1fe,TK-PB-Drahi_13-d1-HET-ULO-fdaa2ae1fe-r3,3,MULTISTAGE_RH,PEA,shared_battery_mode_node_level_v1,aggregate_only,pv,completed,24,1.0,524561.735784223,775639.0112252202,251077.27544099718,37.16842105263158,36.96842105263158,1754.810008777585,2857.1586530201394,471.5935850590645,300.29126277204875,235.89286465177398,9,6,6,0.43052503660850305,0.23286990402685323,0.16810227362133368,0.32370377431685493,0.8433629034842588,0.4328635851442392,276.6970985626029,25023.28171720967,2.9558577807620168e-12,15.999999999999975,15.999999999999975,7.105427357601002e-15,0.4999999999999992,0,0.0,0.0,0.0,0.0,24,0,0,
